cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,cache_source,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001790982,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ARNC/prices.csv.gz,130,2023-08-17,NYSE,Arconic Corporation,2020-04-01,ARCONIC CORP,identity_and_start_validated,True,ARNC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001799208,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DNB/prices.csv.gz,632,2025-08-25,NYSE,Dun & Bradstreet Holdings Inc,2020-07-01,"DUN & BRADSTREET HOLDINGS, INC.",identity_and_start_validated,True,DNB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001799332,False,2023-07-01 00:00:00+00:00,,False,0.75,2025-04-01 00:00:00+00:00,,,0,2026-08-21,NASDAQ,GARAN INC,2026-02-06,GAN LTD,rejected_name_mismatch_or_ticker_reuse,True,GAN,broad_v2,0.75,False,False,rejected_name_mismatch_or_ticker_reuse
0001800347,True,2022-07-01 00:00:00+00:00,2022-07-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ETWO/prices.csv.gz,814,2026-08-12,NYSE,E2open Parent Holdings Inc - Class A,2020-06-15,"E2OPEN PARENT HOLDINGS, INC.",validated_candidate,True,ETWO,legacy_authenticated_v1,1.0,True,True,validated_history_through_last_decision
0001801754,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TIG/prices.csv.gz,68,2023-04-21,NASDAQ,Trean Insurance Group Inc,2020-07-16,"TREAN INSURANCE GROUP, INC.",identity_and_start_validated,True,TIG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001801777,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AMTI/prices.csv.gz,195,2023-12-28,NASDAQ,Applied Molecular Transport Inc,2020-06-05,APPLIED MOLECULAR TRANSPORT INC.,identity_and_start_validated,True,AMTI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001802457,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ORGN/prices.csv.gz,508,2026-08-21,NASDAQ,Origin Materials Inc,2020-09-04,"ORIGIN MATERIALS, INC.",identity_and_start_validated,True,ORGN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001803737,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EHAB/prices.csv.gz,509,2026-05-14,NYSE,Enhabit Inc,2022-07-01,"ENHABIT, INC.",identity_and_start_validated,True,EHAB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001805387,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CERE/prices.csv.gz,382,2024-08-01,NASDAQ,Cerevel Therapeutics Holdings Inc,2020-10-28,"CEREVEL THERAPEUTICS HOLDINGS, INC.",identity_and_start_validated,True,CERE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001806201,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LPRO/prices.csv.gz,820,2026-07-31,NASDAQ,Open Lending Corp,2018-03-06,OPEN LENDING CORP,identity_and_start_validated,True,LPRO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001807846,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ML/prices.csv.gz,509,2025-04-17,NYSE,MoneyLion Inc - Class A,2020-08-14,MONEYLION INC.,identity_and_start_validated,True,ML,broad_v2,1.0,True,True,validated_history_through_last_decision
0001808158,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RPTX/prices.csv.gz,758,2026-01-28,NASDAQ,Repare Therapeutics Inc,2020-06-19,REPARE THERAPEUTICS INC.,identity_and_start_validated,True,RPTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001808665,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ASRT/prices.csv.gz,820,2026-06-17,NASDAQ,Assertio Holdings Inc,2003-12-17,"ASSERTIO HOLDINGS, INC.",identity_and_start_validated,True,ASRT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001808865,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ITOS/prices.csv.gz,570,2025-08-29,NASDAQ,ITeos Therapeutics Inc,2020-07-24,"ITEOS THERAPEUTICS, INC.",identity_and_start_validated,True,ITOS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001810739,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RADI/prices.csv.gz,130,2023-09-21,NASDAQ,Radius Global Infrastructure Inc - Class A,2020-10-05,"RADIUS GLOBAL INFRASTRUCTURE, INC.",identity_and_start_validated,True,RADI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001811856,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VIEW/prices.csv.gz,258,2024-04-04,PINK,View Inc - Class A,2020-10-19,"VIEW, INC.",identity_and_start_validated,True,VIEW,broad_v2,1.0,True,True,validated_history_through_last_decision
0001814329,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ASTR/prices.csv.gz,258,2026-08-21,NASDAQ,Astra Space Inc - Class A,2020-10-06,"ASTRA SPACE, INC.",identity_and_start_validated,True,ASTR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001815849,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ATIP/prices.csv.gz,508,2025-07-31,EXPM,ATI Physical Therapy Inc - Class A,2020-10-02,"ATI PHYSICAL THERAPY, INC.",identity_and_start_validated,True,ATIP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001816233,True,2023-07-01 00:00:00+00:00,2023-07-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SHCR/prices.csv.gz,323,2024-10-22,NASDAQ,Sharecare Inc - Class A,2020-11-23,"SHARECARE, INC.",identity_and_start_validated,True,SHCR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001819394,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-02-28,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MTTR/prices.csv.gz,479,2025-02-28,NASDAQ,Matterport Inc - Class A,2021-02-02,"MATTERPORT, INC./DE",identity_and_start_validated,True,MTTR,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001819395,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SOND/prices.csv.gz,446,2026-08-21,PINK,Sonder Holdings Inc - Class A,2021-03-15,SONDER HOLDINGS INC.,identity_and_start_validated,True,SOND,broad_v2,1.0,True,True,validated_history_through_last_decision
0001819881,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PAYA/prices.csv.gz,7,2023-02-22,NASDAQ,Paya Holdings Inc - Class A,2020-10-19,PAYA HOLDINGS INC.,identity_and_start_validated,True,PAYA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001820566,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ISPO/prices.csv.gz,446,2026-08-21,NASDAQ,Inspirato Incorporated - Class A,2021-02-09,INSPIRATO INC,identity_and_start_validated,True,ISPO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001820877,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-06-28,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AIRC/prices.csv.gz,374,2024-06-28,NYSE,Apartment Income REIT Corp - Class A,2020-12-15,APARTMENT INCOME REIT CORP.,identity_and_start_validated,True,AIRC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001821160,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GHLD/prices.csv.gz,696,2026-08-21,NYSE,Guild Holdings Co - Class A,2020-10-22,GUILD HOLDINGS CO,identity_and_start_validated,True,GHLD,broad_v2,1.0,True,True,validated_history_through_last_decision
0001821393,True,2023-01-01 00:00:00+00:00,2023-01-03,False,0.9090909090909091,2024-10-01 00:00:00+00:00,2024-10-03,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AAN/prices.csv.gz,441,2024-10-03,NYSE,Aarons Company Inc (The),2020-11-25,"AARON'S COMPANY, INC.",rejected_name_mismatch_or_ticker_reuse,True,AAN,broad_v2,0.9090909090909091,True,True,validated_history_through_last_decision
0001823575,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2024-04-01 00:00:00+00:00,2024-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ZFOX/prices.csv.gz,9,2024-05-13,NASDAQ,ZeroFox Holdings Inc,2021-01-07,"ZEROFOX HOLDINGS, INC.",identity_and_start_validated,True,ZFOX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001826018,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ROVR/prices.csv.gz,196,2024-02-27,NASDAQ,Rover Group Inc - Class A,2021-02-01,"ROVER GROUP, INC.",identity_and_start_validated,True,ROVR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001827075,True,2022-04-01 00:00:00+00:00,2022-04-01,True,1.0,2024-07-01 00:00:00+00:00,2023-06-15,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CVT/prices.csv.gz,303,2023-06-15,NASDAQ,Cvent Holding Corp,2021-12-09,CVENT HOLDING CORP.,identity_and_start_validated,True,CVT,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001827821,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FRGE/prices.csv.gz,446,2026-08-21,NYSE,Forge Global Holdings Inc - Class A,2021-02-01,"FORGE GLOBAL HOLDINGS, INC.",identity_and_start_validated,True,FRGE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001828723,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AMPS/prices.csv.gz,260,2025-04-15,NYSE,Altus Power Inc - Class A,2021-02-01,"ALTUS POWER, INC.",identity_and_start_validated,True,AMPS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001828811,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-01-01 00:00:00+00:00,2025-02-26,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LICY/prices.csv.gz,228,2026-08-21,PINK,Li-Cycle Holdings Corp - Class A,2020-11-16,LI-CYCLE HOLDINGS CORP.,identity_and_start_validated,True,LICY,broad_v2,1.0,True,False,validated_sec_confirmed_early_delisting
0001830188,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/UHG/prices.csv.gz,447,2026-05-05,NASDAQ,United Homes Group Inc - Class A,2021-03-29,"UNITED HOMES GROUP, INC.",identity_and_start_validated,True,UHG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001830210,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2025-03-26,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BHIL/prices.csv.gz,497,2026-08-21,PINK,Benson Hill Inc,2021-09-30,"BENSON HILL, INC.",identity_and_start_validated,True,BHIL,broad_v2,1.0,True,False,validated_sec_confirmed_early_delisting
0001831617,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-05,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DSEY/prices.csv.gz,64,2023-07-05,NASDAQ,Diversey Holdings Ltd,2021-03-24,"DIVERSEY HOLDINGS, LTD.",identity_and_start_validated,True,DSEY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001834494,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-10-23,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MLNK/prices.csv.gz,643,2025-10-23,NYSE,MeridianLink Inc,2021-07-27,"MERIDIANLINK, INC.",identity_and_start_validated,True,MLNK,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001835256,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NAPA/prices.csv.gz,447,2024-12-24,NYSE,Duckhorn Portfolio Inc (The),2021-03-18,"DUCKHORN PORTFOLIO, INC.",identity_and_start_validated,True,NAPA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001835378,False,2023-04-01 00:00:00+00:00,,False,0.2727272727272727,2025-01-01 00:00:00+00:00,,,0,2025-02-21,ASX,COLORTV LIMITED,2025-02-13,INNOVID CORP.,rejected_name_mismatch_or_ticker_reuse,True,CTV,broad_v2,0.2727272727272727,False,False,rejected_name_mismatch_or_ticker_reuse
0001835591,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2024-12-03,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VZIO/prices.csv.gz,421,2024-12-03,NYSE,VIZIO Holding Corp - Class A,2021-03-25,VIZIO HOLDING CORP.,identity_and_start_validated,True,VZIO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001835681,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PWSC/prices.csv.gz,377,2024-10-01,NYSE,PowerSchool Holdings Inc Class A,2021-07-28,"POWERSCHOOL HOLDINGS, INC.",identity_and_start_validated,True,PWSC,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001837686,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-11-24,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VMEO/prices.csv.gz,665,2025-11-24,NASDAQ,Vimeo Inc,2021-05-25,"VIMEO, INC.",identity_and_start_validated,True,VMEO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001838672,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ADTH/prices.csv.gz,258,2024-06-21,NASDAQ,AdTheorent Holding Company Inc,2021-12-23,"ADTHEORENT HOLDING COMPANY, INC.",identity_and_start_validated,True,ADTH,broad_v2,1.0,True,True,validated_history_through_last_decision
0001839439,True,2023-10-01 00:00:00+00:00,2023-10-02,True,1.0,2026-04-01 00:00:00+00:00,2025-04-14,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PYCR/prices.csv.gz,385,2025-04-14,NASDAQ,Paycor HCM Inc,2021-07-21,"PAYCOR HCM, INC.",identity_and_start_validated,True,PYCR,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001840574,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VERV/prices.csv.gz,321,2025-07-25,NASDAQ,Verve Therapeutics Inc,2021-06-17,"VERVE THERAPEUTICS, INC.",identity_and_start_validated,True,VERV,broad_v2,1.0,True,True,validated_history_through_last_decision
0001841804,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2024-11-13,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/INST/prices.csv.gz,408,2024-11-13,NYSE,Instructure Holdings Inc,2021-07-22,"INSTRUCTURE HOLDINGS, INC.",identity_and_start_validated,True,INST,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001842718,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/IAS/prices.csv.gz,634,2025-12-23,NASDAQ,Integral Ad Science Holding Corp,2021-06-30,INTEGRAL AD SCIENCE HOLDING CORP.,identity_and_start_validated,True,IAS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001843762,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EQRX/prices.csv.gz,133,2023-11-09,NASDAQ,EQRx Inc,2021-12-20,"EQRX, INC.",identity_and_start_validated,True,EQRX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001845022,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-09-24,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/BASE/prices.csv.gz,622,2025-09-24,NASDAQ,Couchbase Inc,2021-07-22,"COUCHBASE, INC.",identity_and_start_validated,True,BASE,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001845337,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DAWN/prices.csv.gz,509,2026-04-23,NASDAQ,Day One Biopharmaceuticals Inc,2021-05-27,"DAY ONE BIOPHARMACEUTICALS, INC.",identity_and_start_validated,True,DAWN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001846510,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SHCO/prices.csv.gz,696,2026-01-28,NYSE,Soho House & Co Inc Class A,2021-07-15,SOHO HOUSE & CO INC.,identity_and_start_validated,True,SHCO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001851194,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VTYX/prices.csv.gz,447,2026-03-04,NASDAQ,Ventyx Biosciences Inc,2021-10-21,"VENTYX BIOSCIENCES, INC.",identity_and_start_validated,True,VTYX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001853513,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MCW/prices.csv.gz,758,2026-05-19,NASDAQ,Mister Car Wash Inc,2021-06-25,"MISTER CAR WASH, INC.",identity_and_start_validated,True,MCW,broad_v2,1.0,True,True,validated_history_through_last_decision
0001854401,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BRDG/prices.csv.gz,570,2025-08-29,NYSE,Bridge Investment Group Holdings Inc - Class A,2021-07-16,BRIDGE INVESTMENT GROUP HOLDINGS INC.,identity_and_start_validated,True,BRDG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001855457,True,2023-07-01 00:00:00+00:00,2023-07-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/KORE/prices.csv.gz,384,2026-07-24,NYSE,Kore Group Holdings Inc,2021-10-01,"KORE GROUP HOLDINGS, INC.",identity_and_start_validated,True,KORE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001856236,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EWCZ/prices.csv.gz,758,2026-05-08,NASDAQ,European Wax Center Inc - Class A,2021-08-05,"EUROPEAN WAX CENTER, INC.",identity_and_start_validated,True,EWCZ,broad_v2,1.0,True,True,validated_history_through_last_decision
0001856430,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-07-01 00:00:00+00:00,2024-06-21,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SNPO/prices.csv.gz,307,2024-06-21,NASDAQ,Snap One Holdings Corp,2021-07-28,SNAP ONE HOLDINGS CORP.,identity_and_start_validated,True,SNPO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001856608,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SOVO/prices.csv.gz,196,2026-08-21,NASDAQ,Sovos Brands Inc,2021-09-23,"SOVOS BRANDS, INC.",identity_and_start_validated,True,SOVO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001857951,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/WEBR/prices.csv.gz,7,2023-02-17,NYSE,Weber Inc - Class A,2021-08-05,WEBER INC.,identity_and_start_validated,True,WEBR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001858257,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-10-15,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/AVDX/prices.csv.gz,637,2025-10-15,NASDAQ,AvidXchange Holdings Inc,2021-10-13,"AVIDXCHANGE HOLDINGS, INC.",identity_and_start_validated,True,AVDX,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001859285,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HRT/prices.csv.gz,258,2024-06-28,NYSE,HireRight Holdings Corp,2021-10-29,HIRERIGHT HOLDINGS CORP,identity_and_start_validated,True,HRT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001860782,True,2025-04-01 00:00:00+00:00,2025-04-01,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TSVT/prices.csv.gz,9,2025-05-13,NASDAQ,2seventy bio Inc,2021-11-03,"2SEVENTY BIO, INC.",identity_and_start_validated,True,TSVT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001861560,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NUVL/prices.csv.gz,509,2026-07-16,NASDAQ,Nuvalent Inc - Class A,2021-07-29,"NUVALENT, INC.",identity_and_start_validated,True,NUVL,broad_v2,1.0,True,True,validated_history_through_last_decision
