candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight
sales_yield__top10__floor25m__relative__lb4__w0.20__100bps,sales_yield__top10__floor25m,relative,4,0.2,100,trailing_1y,0.8517348794525554,2.2354601722655874,-0.11622675260418924,0.8738056897966473,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.20__100bps,sales_yield__top10__floor25m,relative,4,0.2,100,ytd,0.9320548224853715,2.1488819401841477,-0.11622675260418935,0.4997261579899177,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.20__200bps,sales_yield__top10__floor25m,relative,4,0.2,200,full_recent,0.32782950776938447,1.302170698593052,-0.23709482310337415,1.787448377454925,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.20__200bps,sales_yield__top10__floor25m,relative,4,0.2,200,trailing_2y,0.46384255448649325,1.5115186744713713,-0.23709482310337437,1.1585957628536567,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.20__200bps,sales_yield__top10__floor25m,relative,4,0.2,200,trailing_1y,0.8019328560695913,2.1406626565429123,-0.11990144077974019,0.8224543316576545,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.20__200bps,sales_yield__top10__floor25m,relative,4,0.2,200,ytd,0.8709037126957857,2.050721562916239,-0.1199014407797403,0.47033491017585916,0.48404255319148937,0.09680851063829787
sales_yield__top10__floor25m__relative__lb4__w0.30__50bps,sales_yield__top10__floor25m,relative,4,0.3,50,full_recent,0.376509694320202,1.4010853800644099,-0.23123752074409532,2.1749760483712435,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__50bps,sales_yield__top10__floor25m,relative,4,0.3,50,trailing_2y,0.49267219335222046,1.5307975597224066,-0.23123752074409532,1.2452998900403371,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__50bps,sales_yield__top10__floor25m,relative,4,0.3,50,trailing_1y,0.7926081135022114,2.0489764536554516,-0.12117313826409093,0.8128425083201176,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__50bps,sales_yield__top10__floor25m,relative,4,0.3,50,ytd,0.8960515604322665,2.0032835623006564,-0.12117313826409115,0.4824658695599482,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__100bps,sales_yield__top10__floor25m,relative,4,0.3,100,full_recent,0.3460700485684025,1.3101134104354897,-0.23702689415295708,1.9283921597401208,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__100bps,sales_yield__top10__floor25m,relative,4,0.3,100,trailing_2y,0.4609861074081387,1.4553370475424778,-0.2370268941529572,1.1500989313755263,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__100bps,sales_yield__top10__floor25m,relative,4,0.3,100,trailing_1y,0.7563419064426447,1.981542367202716,-0.12392075345400089,0.7754689605915359,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__100bps,sales_yield__top10__floor25m,relative,4,0.3,100,ytd,0.850907159089292,1.9340124771798863,-0.123920753454001,0.4606440398554652,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__200bps,sales_yield__top10__floor25m,relative,4,0.3,200,full_recent,0.28706552826464504,1.127582084658382,-0.2485010121480905,1.4902820327643886,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__200bps,sales_yield__top10__floor25m,relative,4,0.3,200,trailing_2y,0.39948240712655814,1.303643815965923,-0.2485010121480905,0.9712511190125115,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__200bps,sales_yield__top10__floor25m,relative,4,0.3,200,trailing_1y,0.6858412140019676,1.8454724504579396,-0.12940308231084463,0.7028583602363077,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.30__200bps,sales_yield__top10__floor25m,relative,4,0.3,200,ytd,0.7636273480981173,1.7942463748109052,-0.12940308231084463,0.4178652839004291,0.48404255319148937,0.14521276595744678
sales_yield__top10__floor25m__relative__lb4__w0.40__50bps,sales_yield__top10__floor25m,relative,4,0.4,50,full_recent,0.36341262641145833,1.3022074538154709,-0.23789728589941472,2.0671111252069623,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__50bps,sales_yield__top10__floor25m,relative,4,0.4,50,trailing_2y,0.45688865571457815,1.3905995738149572,-0.23789728589941495,1.1379401232914503,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__50bps,sales_yield__top10__floor25m,relative,4,0.4,50,trailing_1y,0.7099352085826389,1.8138488726722495,-0.12794441201047035,0.7276669795117119,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__50bps,sales_yield__top10__floor25m,relative,4,0.4,50,ytd,0.8282326350481477,1.806369012483046,-0.12794441201047024,0.4496064991271145,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__100bps,sales_yield__top10__floor25m,relative,4,0.4,100,full_recent,0.3233189624613806,1.1874130860094974,-0.24554491272138768,1.7533669229759123,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__100bps,sales_yield__top10__floor25m,relative,4,0.4,100,trailing_2y,0.4157435438922068,1.2947133305650633,-0.24554491272138745,1.0177749655128343,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__100bps,sales_yield__top10__floor25m,relative,4,0.4,100,trailing_1y,0.6639146355581986,1.7287003883537118,-0.1315909733513092,0.6802873653211692,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__100bps,sales_yield__top10__floor25m,relative,4,0.4,100,ytd,0.7703905438211633,1.7195537936299694,-0.1315909733513091,0.42120882684338756,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__200bps,sales_yield__top10__floor25m,relative,4,0.4,200,full_recent,0.24640996578537022,0.9573416447661481,-0.2606559963515851,1.2174354810725765,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__200bps,sales_yield__top10__floor25m,relative,4,0.4,200,trailing_2y,0.33667618973069313,1.1020592592863407,-0.2606559963515853,0.7967018088288393,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__200bps,sales_yield__top10__floor25m,relative,4,0.4,200,trailing_1y,0.5752982479859887,1.5567622643293615,-0.13886118534629577,0.5891256156952276,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.40__200bps,sales_yield__top10__floor25m,relative,4,0.4,200,ytd,0.6598197324959449,1.5441577636031487,-0.13886118534629588,0.36591006949078153,0.48404255319148937,0.19361702127659575
sales_yield__top10__floor25m__relative__lb4__w0.50__50bps,sales_yield__top10__floor25m,relative,4,0.5,50,full_recent,0.34931363276969685,1.2024340036988896,-0.24574460932045306,1.9539844636206967,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__50bps,sales_yield__top10__floor25m,relative,4,0.5,50,trailing_2y,0.42073785766697624,1.2537632979520124,-0.24574460932045328,1.0321738880948592,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__50bps,sales_yield__top10__floor25m,relative,4,0.5,50,trailing_1y,0.6292182318701578,1.5869172318417335,-0.1347003186069744,0.6445829585004139,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__50bps,sales_yield__top10__floor25m,relative,4,0.5,50,ytd,0.7601518747366183,1.616367228768092,-0.13470031860697407,0.41614518489012786,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__100bps,sales_yield__top10__floor25m,relative,4,0.5,100,full_recent,0.2998443776493154,1.067572802753625,-0.25519997310375375,1.5808399387056635,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__100bps,sales_yield__top10__floor25m,relative,4,0.5,100,trailing_2y,0.37069008633539147,1.140206103137369,-0.25519997310375375,0.8902184197093768,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__100bps,sales_yield__top10__floor25m,relative,4,0.5,100,trailing_1y,0.5745275976082,1.486690938978024,-0.13923738348084336,0.5883332542842936,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__100bps,sales_yield__top10__floor25m,relative,4,0.5,100,ytd,0.6907710244071521,1.5148247904275756,-0.13923738348084358,0.3815285834117248,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__200bps,sales_yield__top10__floor25m,relative,4,0.5,200,full_recent,0.20594048235326556,0.7977387159528314,-0.27382624476108897,0.9679964682950974,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__200bps,sales_yield__top10__floor25m,relative,4,0.5,200,trailing_2y,0.2754766308580616,0.9123218042192112,-0.2738262447610891,0.6344708344535368,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__200bps,sales_yield__top10__floor25m,relative,4,0.5,200,trailing_1y,0.4702151925343583,1.2843317581264884,-0.14827575501826973,0.48115247912312364,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative__lb4__w0.50__200bps,sales_yield__top10__floor25m,relative,4,0.5,200,ytd,0.559636554127132,1.3095412170136418,-0.14827575501826962,0.3145697492722206,0.48404255319148937,0.24202127659574468
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__50bps,sales_yield__top10__floor25m,relative_positive,4,0.05,50,full_recent,0.4035586135333842,1.596802574268392,-0.21682535561287708,2.4063955678756628,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__50bps,sales_yield__top10__floor25m,relative_positive,4,0.05,50,trailing_2y,0.5792356583605389,1.8555492399113418,-0.21682535561287686,1.5159972988563548,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__50bps,sales_yield__top10__floor25m,relative_positive,4,0.05,50,trailing_1y,1.0051346352836803,2.5972138356476213,-0.10501556462084338,1.0321417171353326,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__50bps,sales_yield__top10__floor25m,relative_positive,4,0.05,50,ytd,1.059436603916696,2.44928671866273,-0.10501556462084338,0.5598252826819219,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__100bps,sales_yield__top10__floor25m,relative_positive,4,0.05,100,full_recent,0.3979765774646218,1.5793303347448948,-0.2178098561965467,2.3576705542894407,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__100bps,sales_yield__top10__floor25m,relative_positive,4,0.05,100,trailing_2y,0.5732247838148856,1.840923640254594,-0.2178098561965467,1.4966979057509806,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__100bps,sales_yield__top10__floor25m,relative_positive,4,0.05,100,trailing_1y,0.9973473181180783,2.5828709123302005,-0.10592793829363611,1.024098040503211,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__100bps,sales_yield__top10__floor25m,relative_positive,4,0.05,100,ytd,1.0495150279769518,2.433392588635026,-0.10592793829363634,0.5551965948504449,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__200bps,sales_yield__top10__floor25m,relative_positive,4,0.05,200,full_recent,0.3868748942488207,1.5443234245841613,-0.21977588738409304,2.2622663789508035,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__200bps,sales_yield__top10__floor25m,relative_positive,4,0.05,200,trailing_2y,0.5612671406358398,1.8116300864362092,-0.21977588738409282,1.4585279757824026,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__200bps,sales_yield__top10__floor25m,relative_positive,4,0.05,200,trailing_1y,0.9818575525963664,2.5541382112034365,-0.10775059297631195,1.008100145034856,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.05__200bps,sales_yield__top10__floor25m,relative_positive,4,0.05,200,ytd,1.0298077450416554,2.4015673066891017,-0.10775059297631173,0.5459769649373281,0.4521276595744681,0.022606382978723406
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__50bps,sales_yield__top10__floor25m,relative_positive,4,0.1,50,full_recent,0.3975028743922222,1.5629816628299569,-0.2197052744066943,2.353558996050346,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__50bps,sales_yield__top10__floor25m,relative_positive,4,0.1,50,trailing_2y,0.5613521625403215,1.7946247313349029,-0.2197052744066943,1.4587983260301494,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__50bps,sales_yield__top10__floor25m,relative_positive,4,0.1,50,trailing_1y,0.9596992251110481,2.4938409486245265,-0.10925302731311026,0.985219115017457,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__50bps,sales_yield__top10__floor25m,relative_positive,4,0.1,50,ytd,1.0236027559197312,2.3650571638138573,-0.10925302731311004,0.5430669758006967,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__100bps,sales_yield__top10__floor25m,relative_positive,4,0.1,100,full_recent,0.38640359245895617,1.5283397846503612,-0.22166642703403572,2.2582600858101554,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__100bps,sales_yield__top10__floor25m,relative_positive,4,0.1,100,trailing_2y,0.5494816640924121,1.7656675996109212,-0.22166642703403594,1.4211980432951585,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__100bps,sales_yield__top10__floor25m,relative_positive,4,0.1,100,trailing_1y,0.9444995311379749,2.4655153273112735,-0.11107061513742034,0.9695265504308577,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__100bps,sales_yield__top10__floor25m,relative_positive,4,0.1,100,ytd,1.0041468704782357,2.333797398174376,-0.11107061513742056,0.5339203066762193,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__200bps,sales_yield__top10__floor25m,relative_positive,4,0.1,200,full_recent,0.36445253815995593,1.458835668914971,-0.22557690337859693,2.0755772822965075,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__200bps,sales_yield__top10__floor25m,relative_positive,4,0.1,200,trailing_2y,0.5259933250351572,1.7076052554222982,-0.2255769033785967,1.3476595990273963,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__200bps,sales_yield__top10__floor25m,relative_positive,4,0.1,200,trailing_1y,0.914430672205973,2.408692659079982,-0.11469744553811512,0.938489634321322,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.10__200bps,sales_yield__top10__floor25m,relative_positive,4,0.1,200,ytd,0.9657661831796152,2.271139828967676,-0.1146974455381149,0.5157758749850827,0.4521276595744681,0.04521276595744681
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__50bps,sales_yield__top10__floor25m,relative_positive,4,0.15,50,full_recent,0.39118612658436636,1.5239613861173835,-0.22258647856261093,2.299079520234074,0.4521276595744681,0.0678191489361702
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__50bps,sales_yield__top10__floor25m,relative_positive,4,0.15,50,trailing_2y,0.5433277981282314,1.72966247863983,-0.22258647856261093,1.4018205322232595,0.4521276595744681,0.0678191489361702
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__50bps,sales_yield__top10__floor25m,relative_positive,4,0.15,50,trailing_1y,0.9147237608894454,2.3834676375005883,-0.11347992417774755,0.9387921138966671,0.4521276595744681,0.0678191489361702
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__50bps,sales_yield__top10__floor25m,relative_positive,4,0.15,50,ytd,0.9875833039135784,2.273463538960266,-0.11347992417774733,0.526106438395066,0.4521276595744681,0.0678191489361702
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__100bps,sales_yield__top10__floor25m,relative_positive,4,0.15,100,full_recent,0.37463709301429415,1.4726536806858226,-0.22551643952045786,2.159388124245232,0.4521276595744681,0.0678191489361702
sales_yield__top10__floor25m__relative_positive__lb4__w0.15__100bps,sales_yield__top10__floor25m,relative_positive,4,0.15,100,trailing_2y,0.5257497660212762,1.686804603150544,-0.22551643952045808,1.3469030495621266,0.4521276595744681,0.0678191489361702
