decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,equity,equity__period_end,equity__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_income,operating_income__period_end,operating_income__available_at,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,gross_profit__prior_year,gross_profit__yoy_growth,liabilities,liabilities__period_end,liabilities__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,share_repurchases__prior_year,share_repurchases__yoy_growth,stock_compensation__prior_year,stock_compensation__yoy_growth,gross_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,repurchases_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,capital_expenditure__prior_year,capital_expenditure__yoy_growth,operating_income__prior_year,operating_income__yoy_growth,operating_margin
2013-12-28 00:00:00+00:00,107263,WMB,26455000000.0,2013-09-30,2013-10-31 12:12:50+00:00,,,,732000000.0,2013-09-30,2013-10-31 12:12:50+00:00,683274000.0,2013-09-30,2013-10-31 12:12:50+00:00,8946000000.0,2013-09-30,2013-10-31 12:12:50+00:00,,,,197000000.0,2013-09-30,2013-10-31 12:12:50+00:00,495000000.0,2013-03-31,2013-05-08 10:18:35+00:00,336000000.0,2013-09-30,2013-10-31 12:12:50+00:00,683428418.0,2013-10-28,2013-10-31 12:12:50+00:00,9000000.0,2013-03-31,2013-05-08 10:18:35+00:00,0.027669627669627668,0.3381591381591382,0.0,,,,,,,626809000.0,0.0900832630035624,,,,,,203000000.0,-0.029556650246305383,434000000.0,0.14055299539170507,1623000000.0,2013-09-30,2013-10-31 12:12:50+00:00,1752000000.0,-0.07363013698630139,,,,,,9000000.0,0.0,,0.12138016019716574,0.3049907578558225,,,0.005545286506469501,,,,,373000000.0,-0.09919571045576403,0.20702402957486138
2014-03-29 00:00:00+00:00,320193,AAPL,225184000000.0,2013-12-28,2014-01-28 22:07:27+00:00,,,,14077000000.0,2013-12-28,2014-01-28 22:07:27+00:00,896072000.0,2013-12-28,2014-01-28 22:07:27+00:00,129684000000.0,2013-12-28,2014-01-28 22:07:27+00:00,21846000000.0,2013-12-28,2014-01-28 22:07:27+00:00,13072000000.0,2013-12-28,2014-01-28 22:07:27+00:00,22670000000.0,2013-12-28,2014-01-28 22:07:27+00:00,17463000000.0,2013-12-28,2014-01-28 22:07:27+00:00,891989000.0,2014-01-10,2014-01-28 22:07:27+00:00,681000000.0,2013-12-28,2014-01-28 22:07:27+00:00,0.06251332243853915,0.5759023731703851,0.0,,,,,,,938916000.0,-0.04563134508305322,21060000000.0,0.03732193732193734,95500000000.0,2013-12-28,2014-01-28 22:07:27+00:00,13078000000.0,-0.00045878574705615627,23426000000.0,-0.032271834713566094,57594000000.0,2013-12-28,2014-01-28 22:07:27+00:00,54512000000.0,0.05653800997945413,5029000000.0,2013-12-28,2014-01-28 22:07:27+00:00,1950000000.0,1.5789743589743588,545000000.0,0.24954128440366974,0.3793103448275862,0.2269680869535021,0.3936173907004202,,0.08731812341563357,0.011824148348786333,,0.4240976268296149,,,17210000000.0,0.014700755374781993,0.3032086675695385
2014-03-29 00:00:00+00:00,2488,AMD,4337000000.0,2013-12-28,2014-02-18 21:56:49+00:00,20000000.0,2013-03-30,2013-05-06 20:18:25+00:00,869000000.0,2013-12-28,2014-02-18 21:56:49+00:00,759000000.0,2013-12-28,2014-02-18 21:56:49+00:00,544000000.0,2013-12-28,2014-02-18 21:56:49+00:00,553000000.0,2013-12-28,2014-02-18 21:56:49+00:00,89000000.0,2013-12-28,2014-02-18 21:56:49+00:00,-155000000.0,2013-03-30,2013-05-06 20:18:25+00:00,135000000.0,2013-12-28,2014-02-18 21:56:49+00:00,726115663.0,2014-02-14,2014-02-18 21:56:49+00:00,24000000.0,2013-03-30,2013-05-06 20:18:25+00:00,0.20036891860733225,0.12543232649296748,0.46829605718238415,,,,2031000000.0,2013-09-28,2013-10-30 21:31:32+00:00,747000000.0,0.016064257028112428,178000000.0,2.106741573033708,,,,-473000000.0,-1.1881606765327695,107000000.0,-2.4485981308411215,1461000000.0,2013-09-28,2013-10-30 21:31:32+00:00,,,,,,,,21000000.0,0.1428571428571428,0.378507871321013,0.06091718001368925,-0.10609171800136892,0.013689253935660506,,0.01642710472279261,-0.11978097193702943,,40000000.0,-0.5,-422000000.0,-1.319905213270142,0.09240246406570841
2014-03-29 00:00:00+00:00,1163165,COP,118057000000.0,2013-12-31,2014-02-25 15:09:42+00:00,,,,6246000000.0,2013-12-31,2014-02-25 15:09:42+00:00,1231054.0,2013-09-30,2013-11-05 13:53:07+00:00,52492000000.0,2013-12-31,2014-02-25 15:09:42+00:00,,,,2496000000.0,2013-09-30,2013-11-05 13:53:07+00:00,4730000000.0,2013-03-31,2013-04-30 16:08:19+00:00,,,,1226104592.0,2014-01-31,2014-02-25 15:09:42+00:00,,,,0.052906646789262816,0.4446326774354761,0.0,,,,,,,1220462.0,0.00867868069632638,,,65565000000.0,2013-12-31,2014-02-25 15:09:42+00:00,1813000000.0,0.3767236624379482,4182000000.0,0.13103778096604501,13643000000.0,2013-09-30,2013-11-05 13:53:07+00:00,14520000000.0,-0.060399449035812625,1899000000.0,2012-03-31,2013-04-30 16:08:19+00:00,1899000000.0,0.0,,,,0.18295096386425272,0.3466979403357033,,0.13919225976691343,,,0.5553673225645239,,,,,
2014-03-29 00:00:00+00:00,1108524,CRM,9152930000.0,2014-01-31,2014-03-05 22:19:50+00:00,72702000.0,2013-10-31,2013-11-25 22:08:28+00:00,781635000.0,2014-01-31,2014-03-05 22:19:50+00:00,600467000.0,2013-10-31,2013-11-25 22:08:28+00:00,3038510000.0,2014-01-31,2014-03-05 22:19:50+00:00,871712000.0,2014-01-31,2014-03-05 22:19:50+00:00,-116623000.0,2014-01-31,2014-03-05 22:19:50+00:00,137859000.0,2013-10-31,2013-11-25 22:08:28+00:00,-103746000.0,2014-01-31,2014-03-05 22:19:50+00:00,610143000.0,2014-01-31,2014-03-05 22:19:50+00:00,141536000.0,2013-10-31,2013-11-25 22:08:28+00:00,0.08539724437966859,0.3319712922528633,0.03113757015513065,30000000.0,2014-01-31,2014-03-05 22:19:50+00:00,255000000.0,2014-01-31,2014-03-05 22:19:50+00:00,142203000.0,3.222604305113113,651319000.0,0.33837950374547643,6087715000.0,2014-01-31,2014-03-05 22:19:50+00:00,-20844000.0,4.595039339857992,105915000.0,0.30160033989519897,1145242000.0,2014-01-31,2014-03-05 22:19:50+00:00,834681000.0,0.37207148599285245,,,,,,105112000.0,0.3465256107770758,0.7611596501001535,-0.10183262576817825,0.12037543156817511,0.06348177939684364,,0.12358610669186076,0.05689365217133147,0.665111062796285,51054000.0,0.4240216241626513,-20807000.0,3.986110443600711,-0.0905887140010583
2014-03-29 00:00:00+00:00,858877,CSCO,98427000000.0,2014-01-25,2014-02-20 22:14:55+00:00,315000000.0,2013-10-26,2013-11-22 02:32:11+00:00,5339000000.0,2014-01-25,2014-02-20 22:14:55+00:00,5294000000.0,2014-01-25,2014-02-20 22:14:55+00:00,56084000000.0,2014-01-25,2014-02-20 22:14:55+00:00,5951000000.0,2014-01-25,2014-02-20 22:14:55+00:00,1429000000.0,2014-01-25,2014-02-20 22:14:55+00:00,2465000000.0,2012-10-27,2012-11-20 12:03:40+00:00,1667000000.0,2014-01-25,2014-02-20 22:14:55+00:00,5151281052.0,2014-02-14,2014-02-20 22:14:55+00:00,309000000.0,2013-10-26,2013-11-22 02:32:11+00:00,0.05424324626372845,0.5698030012090178,0.16394891645585052,3752000000.0,2014-01-25,2014-02-20 22:14:55+00:00,12385000000.0,2014-01-25,2014-02-20 22:14:55+00:00,5318000000.0,-0.004512974802557301,7343000000.0,-0.18956829633664718,42343000000.0,2014-01-25,2014-02-20 22:14:55+00:00,3143000000.0,-0.5453388482341712,2333000000.0,0.05657951135876549,11155000000.0,2014-01-25,2014-02-20 22:14:55+00:00,12098000000.0,-0.07794676806083645,1898000000.0,2013-10-26,2013-11-22 02:32:11+00:00,183000000.0,9.371584699453551,306000000.0,0.009803921568627416,0.5334827431645002,0.12810398924249217,0.22097714029583146,0.02823845809054236,0.17014791573285523,0.02770058269834155,0.1927386822052891,0.43019699879098217,265000000.0,0.18867924528301883,2789000000.0,-0.4022947292936536,0.14943971313312415
2014-03-29 00:00:00+00:00,93410,CVX,253753000000.0,2013-12-31,2014-02-21 16:21:41+00:00,,,,16245000000.0,2013-12-31,2014-02-21 16:21:41+00:00,1914047000.0,2013-09-30,2013-11-08 16:17:00+00:00,150427000000.0,2013-12-31,2014-02-21 16:21:41+00:00,,,,4996000000.0,2013-09-30,2013-11-08 16:17:00+00:00,5714000000.0,2013-03-31,2013-05-02 15:44:28+00:00,,,,1909130328.0,2014-02-10,2014-02-21 16:21:41+00:00,,,,0.06401894755924067,0.5928087549703845,0.07865916856155396,0.0,2013-12-31,2014-02-21 16:21:41+00:00,19960000000.0,2013-12-31,2014-02-21 16:21:41+00:00,1945840000.0,-0.016338959009990495,,,103326000000.0,2013-12-31,2014-02-21 16:21:41+00:00,5308000000.0,-0.058779201205727216,8387000000.0,-0.31870752354834864,58503000000.0,2013-09-30,2013-11-08 16:17:00+00:00,58044000000.0,0.007907794087244069,1300000000.0,2013-03-31,2013-05-02 15:44:28+00:00,1300000000.0,0.0,,,,0.08539733005145035,0.09767020494675487,,0.022221082679520707,,,0.4071912450296154,,,,,
2014-03-29 00:00:00+00:00,821189,EOG,30574238000.0,2013-12-31,2014-02-24 22:25:32+00:00,,,,1318209000.0,2013-12-31,2014-02-24 22:25:32+00:00,270929000.0,2013-12-31,2014-02-24 22:25:32+00:00,15418459000.0,2013-12-31,2014-02-24 22:25:32+00:00,,,,580194000.0,2013-12-31,2014-02-24 22:25:32+00:00,1424935000.0,2013-03-31,2013-05-06 21:17:03+00:00,980324000.0,2013-12-31,2014-02-24 22:25:32+00:00,273119572.0,2014-02-14,2014-02-24 22:25:32+00:00,30436000.0,2013-03-31,2013-05-06 21:17:03+00:00,0.043115023831501544,0.5042957734547628,0.19340534341362817,6579000.0,2013-12-31,2014-02-24 22:25:32+00:00,5906642000.0,2013-12-31,2014-02-24 22:25:32+00:00,,,,,,,,,,1077605000.0,0.3223166187981681,3749023000.0,2013-12-31,2014-02-24 22:25:32+00:00,,,11024000.0,2013-03-31,2013-05-06 21:17:03+00:00,20072000.0,-0.4507772020725389,28338000.0,0.07403486484579003,,0.15475871980513323,0.38008169061646196,,0.0029404994314518743,0.008118381775731971,,,,,,,0.26148785963703075
2014-03-29 00:00:00+00:00,51143,IBM,126223000000.0,2013-12-31,2014-02-25 19:13:24+00:00,714000000.0,2013-03-31,2013-04-30 18:34:00+00:00,10716000000.0,2013-12-31,2014-02-25 19:13:24+00:00,1090900000.0,2013-09-30,2013-10-29 20:51:27+00:00,22929000000.0,2013-12-31,2014-02-25 19:13:24+00:00,11380000000.0,2013-09-30,2013-10-29 20:51:27+00:00,4041000000.0,2013-09-30,2013-10-29 20:51:27+00:00,3792000000.0,2011-03-31,2011-04-26 17:07:53+00:00,,,,1041340758.0,2014-02-10,2014-02-25 19:13:24+00:00,144000000.0,2013-03-31,2013-04-30 18:34:00+00:00,0.08489736418877701,0.18165469050806904,0.29083447549178837,3854000000.0,2013-12-31,2014-02-25 19:13:24+00:00,32856000000.0,2013-12-31,2014-02-25 19:13:24+00:00,1137200000.0,-0.0407140344706296,11732000000.0,-0.030003409478349785,103294000000.0,2013-12-31,2014-02-25 19:13:24+00:00,3824000000.0,0.056746861924686254,4437000000.0,-0.145368492224476,23720000000.0,2013-09-30,2013-10-29 20:51:27+00:00,24747000000.0,-0.04149997979553077,2593000000.0,2013-03-31,2013-04-30 18:34:00+00:00,3015000000.0,-0.139966832504146,168000000.0,-0.1428571428571429,0.4797639123102867,0.17036256323777402,0.15986509274873525,0.030101180438448567,0.10931703204047218,0.0060708263069139965,0.12976391231028667,0.818345309491931,937000000.0,-0.2379935965848452,,,
2014-03-29 00:00:00+00:00,1506307,KMI,75185000000.0,2013-12-31,2014-02-21 22:55:15+00:00,598000000.0,2013-03-31,2013-05-03 21:01:16+00:00,598000000.0,2013-12-31,2014-02-21 22:55:15+00:00,,,,28285000000.0,2013-12-31,2014-02-21 22:55:15+00:00,,,,551000000.0,2013-09-30,2013-10-30 20:14:14+00:00,767000000.0,2013-03-31,2013-05-03 21:01:16+00:00,1041000000.0,2013-09-30,2013-10-30 20:14:14+00:00,1030677290.0,2014-01-31,2014-02-21 22:55:15+00:00,,,,0.007953714171709782,0.3762053601117244,0.49025736516592405,2973000000.0,2013-09-30,2013-10-30 20:14:14+00:00,33887000000.0,2013-12-31,2014-02-21 22:55:15+00:00,,,,,46900000000.0,2013-12-31,2014-02-21 22:55:15+00:00,255000000.0,1.16078431372549,560000000.0,0.36964285714285716,3756000000.0,2013-09-30,2013-10-30 20:14:14+00:00,2870000000.0,0.3087108013937283,,,,,,,,,0.1466986155484558,0.2042066027689031,0.1592119275825346,,,0.044994675186368474,0.6237946398882755,354000000.0,0.6892655367231639,852000000.0,0.221830985915493,0.2771565495207668
2014-03-29 00:00:00+00:00,1510295,MPC,28385000000.0,2013-12-31,2014-02-28 19:59:24+00:00,195000000.0,2013-03-31,2013-05-09 20:01:13+00:00,2292000000.0,2013-12-31,2014-02-28 19:59:24+00:00,309000000.0,2013-09-30,2013-11-07 14:04:43+00:00,11332000000.0,2013-12-31,2014-02-28 19:59:24+00:00,,,,631000000.0,2013-12-31,2014-02-28 19:59:24+00:00,2079000000.0,2013-03-31,2013-05-09 20:01:13+00:00,1008000000.0,2013-12-31,2014-02-28 19:59:24+00:00,294564231.0,2014-02-14,2014-02-28 19:59:24+00:00,,,,0.08074687334859962,0.39922494275145326,0.11699841465562798,17000000.0,2012-03-31,2012-05-09 20:47:15+00:00,3304000000.0,2012-03-31,2012-05-09 20:47:15+00:00,338000000.0,-0.08579881656804733,,,17053000000.0,2013-12-31,2014-02-28 19:59:24+00:00,759000000.0,-0.16864295125164686,347000000.0,4.991354466858789,24897000000.0,2013-12-31,2014-02-28 19:59:24+00:00,20686000000.0,0.2035676302813496,431000000.0,2013-03-31,2013-05-09 20:01:13+00:00,850000000.0,-0.4929411764705882,,,,0.02534441900630598,0.08350403663091939,0.007832268948066032,0.01731132264931518,,0.07567176768285336,0.6007750572485467,309000000.0,-0.3689320388349514,,,0.040486805639233646
2014-03-29 00:00:00+00:00,789019,MSFT,153543000000.0,2013-12-31,2014-01-23 21:08:44+00:00,1732000000.0,2013-12-31,2014-01-23 21:08:44+00:00,10059000000.0,2013-12-31,2014-01-23 21:08:44+00:00,8326000000.0,2013-12-31,2014-01-23 21:08:44+00:00,85100000000.0,2013-12-31,2014-01-23 21:08:44+00:00,16235000000.0,2013-12-31,2014-01-23 21:08:44+00:00,6558000000.0,2013-12-31,2014-01-23 21:08:44+00:00,9666000000.0,2013-03-31,2013-04-18 20:07:37+00:00,7969000000.0,2013-12-31,2014-01-23 21:08:44+00:00,8300723725.0,2014-01-17,2014-01-23 21:08:44+00:00,481000000.0,2010-03-31,2010-04-22 20:18:52+00:00,0.06551259256364667,0.5542421341252939,0.1476850133187446,2000000000.0,2013-12-31,2014-01-23 21:08:44+00:00,20676000000.0,2013-12-31,2014-01-23 21:08:44+00:00,8393000000.0,-0.00798284284522821,15764000000.0,0.02987820350164938,68443000000.0,2013-12-31,2014-01-23 21:08:44+00:00,6377000000.0,0.028383252312999874,9594000000.0,0.007504690431519689,24519000000.0,2013-12-31,2014-01-23 21:08:44+00:00,21456000000.0,0.1427572706935123,2113000000.0,2013-12-31,2014-01-23 21:08:44+00:00,1658000000.0,0.2744270205066346,,,0.6621395652351237,0.26746604673926344,0.3942248868224642,0.07063909621110159,0.08617806598964069,0.019617439536685835,0.3235857906113626,0.4457578658747061,930000000.0,0.8623655913978494,7771000000.0,0.025479346287479165,0.32501325502671397
2014-03-29 00:00:00+00:00,1045810,NVDA,7250894000.0,2014-01-26,2014-03-12 23:18:57+00:00,65667000.0,2013-04-28,2013-05-22 21:06:15+00:00,1151587000.0,2014-01-26,2014-03-12 23:18:57+00:00,580870000.0,2013-10-27,2013-11-19 21:30:37+00:00,4456398000.0,2014-01-26,2014-03-12 23:18:57+00:00,619242000.0,2014-01-26,2014-03-12 23:18:57+00:00,146917000.0,2014-01-26,2014-03-12 23:18:57+00:00,175650000.0,2013-04-28,2013-05-22 21:06:15+00:00,140988000.0,2013-10-27,2013-11-19 21:30:37+00:00,554241412.0,2014-03-07,2014-03-12 23:18:57+00:00,34299000.0,2013-10-27,2013-11-19 21:30:37+00:00,0.1588200020576773,0.6145997996936654,0.0,,,,,,,622352000.0,-0.06665359796385328,585602000.0,0.05744515899877389,,,,173973000.0,-0.15551838503675863,-9208000.0,-20.075803649000868,1144218000.0,2014-01-26,2014-03-12 23:18:57+00:00,1106902000.0,0.03371210820831472,100000000.0,2013-04-28,2013-05-22 21:06:15+00:00,,,33069000.0,0.037194956001088686,0.541192325238722,0.12839948331524237,0.15351095682815688,0.057390287515141344,0.08739593329243203,0.029975931159971263,0.09612066931301552,,28923000.0,1.2704076340628565,252217000.0,-0.4410051661862603,0.12321777843033407
2014-03-29 00:00:00+00:00,1341439,ORCL,86562000000.0,2014-02-28,2014-03-20 20:28:15+00:00,153000000.0,2013-08-31,2013-09-20 21:01:37+00:00,16832000000.0,2014-02-28,2014-03-20 20:28:15+00:00,4496000000.0,2014-02-28,2014-03-20 20:28:15+00:00,45235000000.0,2014-02-28,2014-03-20 20:28:15+00:00,,,,2565000000.0,2014-02-28,2014-03-20 20:28:15+00:00,5671000000.0,2012-08-31,2012-09-24 20:59:18+00:00,3567000000.0,2014-02-28,2014-03-20 20:28:15+00:00,4458886000.0,2014-03-13,2014-03-20 20:28:15+00:00,198000000.0,2014-02-28,2014-03-20 20:28:15+00:00,0.19445022065109402,0.522573415586516,0.0,,,,,,,4735000000.0,-0.050475184794086636,,,,,,2504000000.0,0.024361022364217222,5421000000.0,0.04611695259177284,9307000000.0,2014-02-28,2014-03-20 20:28:15+00:00,8958000000.0,0.03895958919401643,2968000000.0,2013-08-31,2013-09-20 21:01:37+00:00,3076000000.0,-0.03511053315994794,180000000.0,0.10000000000000009,,0.2755990114967229,0.6093263135274525,0.016439239282260664,0.3188997528741807,0.021274309659396154,0.5928870742451918,,139000000.0,0.1007194244604317,3334000000.0,0.06988602279544098,0.3832599118942731
2014-03-29 00:00:00+00:00,797468,OXY,69443000000.0,2013-12-31,2014-03-03 19:00:57+00:00,2070000000.0,2013-03-31,2013-05-01 17:48:20+00:00,3393000000.0,2013-12-31,2014-03-03 19:00:57+00:00,805100000.0,2013-09-30,2013-10-30 17:17:11+00:00,43372000000.0,2013-12-31,2014-03-03 19:00:57+00:00,,,,1583000000.0,2013-09-30,2013-10-30 17:17:11+00:00,2712000000.0,2013-03-31,2013-05-01 17:48:20+00:00,,,,794747955.0,2014-01-31,2014-03-03 19:00:57+00:00,,,,0.048860216292498884,0.6245697910516539,0.0912834986967729,-600000000.0,2012-12-31,2014-03-03 19:00:57+00:00,6939000000.0,2013-12-31,2014-03-03 19:00:57+00:00,809700000.0,-0.005681116462887492,,,,,,1375000000.0,0.15127272727272723,2765000000.0,-0.019168173598553384,6449000000.0,2013-09-30,2013-10-30 17:17:11+00:00,5965000000.0,0.08113998323554061,6000000.0,2013-03-31,2013-05-01 17:48:20+00:00,15000000.0,-0.6,,,,0.24546441308730035,0.42053031477748487,0.320979996898744,0.000930376802605055,,0.09955031787874088,,2412000000.0,-0.14179104477611937,,,
2014-03-29 00:00:00+00:00,1534701,PSX,49798000000.0,2013-12-31,2014-02-21 18:27:26+00:00,,,,5400000000.0,2013-12-31,2014-02-21 18:27:26+00:00,608934000.0,2013-09-30,2013-10-31 20:48:33+00:00,22392000000.0,2013-12-31,2014-02-21 18:27:26+00:00,,,,540000000.0,2013-09-30,2013-10-31 20:48:33+00:00,2213000000.0,2013-03-31,2013-05-02 19:04:28+00:00,,,,587624299.0,2014-01-31,2014-02-21 18:27:26+00:00,,,,0.10843808988312784,0.4496566127153701,0.0,,,,,,,630672000.0,-0.03446799604231676,,,27406000000.0,2013-12-31,2014-02-21 18:27:26+00:00,1601000000.0,-0.6627108057464085,-361000000.0,-7.130193905817174,44201000000.0,2013-09-30,2013-10-31 20:48:33+00:00,42945000000.0,0.029246710909302642,382000000.0,2013-03-31,2013-05-02 19:04:28+00:00,,,,,,0.012216918169272189,0.050066740571480285,,0.008642338408633288,,,0.55034338728463,,,,,
2014-03-29 00:00:00+00:00,804328,QCOM,46282000000.0,2013-12-29,2014-01-29 21:18:38+00:00,,,,8292000000.0,2013-12-29,2014-01-29 21:18:38+00:00,1688000000.0,2013-12-29,2014-01-29 21:18:38+00:00,37027000000.0,2013-12-29,2014-01-29 21:18:38+00:00,,,,1874000000.0,2013-12-29,2014-01-29 21:18:38+00:00,2781000000.0,2013-12-29,2014-01-29 21:18:38+00:00,1493000000.0,2013-12-29,2014-01-29 21:18:38+00:00,1691079925.0,2014-01-27,2014-01-29 21:18:38+00:00,282000000.0,2013-12-29,2014-01-29 21:18:38+00:00,0.17916252538783978,0.8000302493409965,0.02091525863186552,968000000.0,2012-06-24,2012-07-18 20:11:00+00:00,,,,1709000000.0,-0.012287887653598561,,,9255000000.0,2013-12-29,2014-01-29 21:18:38+00:00,1903000000.0,-0.015239096163951693,1975000000.0,0.4081012658227847,6622000000.0,2013-12-29,2014-01-29 21:18:38+00:00,6018000000.0,0.10036556995679624,1002000000.0,2013-12-29,2014-01-29 21:18:38+00:00,250000000.0,3.008,283000000.0,-0.0035335689045936647,,0.28299607369374813,0.4199637571730595,,0.15131380247659318,0.042585321655089096,,0.1999697506590035,,,2088000000.0,-0.2849616858237548,0.2254605859257022
2014-03-29 00:00:00+00:00,87347,SLB,67100000000.0,2013-12-31,2014-01-31 13:41:08+00:00,894000000.0,2013-03-31,2013-04-24 16:18:16+00:00,3472000000.0,2013-12-31,2014-01-31 13:41:08+00:00,1322000000.0,2013-09-30,2013-10-23 15:01:58+00:00,39635000000.0,2013-12-31,2014-01-31 13:41:08+00:00,,,,1715000000.0,2013-09-30,2013-10-23 15:01:58+00:00,1119000000.0,2013-03-31,2013-04-24 16:18:16+00:00,,,,1307330369.0,2013-12-31,2014-01-31 13:41:08+00:00,81000000.0,2013-03-31,2013-04-24 16:18:16+00:00,0.05174366616989568,0.5906855439642325,0.027108792846497764,1819000000.0,2013-12-31,2014-01-31 13:41:08+00:00,,,,1328000000.0,-0.004518072289156572,,,27465000000.0,2013-12-31,2014-01-31 13:41:08+00:00,1427000000.0,0.20182200420462504,732000000.0,0.528688524590164,11608000000.0,2013-09-30,2013-10-23 15:01:58+00:00,10608000000.0,0.09426847662141791,,,,,,79000000.0,0.025316455696202445,,0.14774293590627155,0.09639903514817368,0.07701585113714679,,0.006977946243969676,0.01938318401102688,0.4093144560357675,961000000.0,-0.06971904266389173,,,
2014-03-29 00:00:00+00:00,107263,WMB,27142000000.0,2013-12-31,2014-02-26 21:38:16+00:00,,,,681000000.0,2013-12-31,2014-02-26 21:38:16+00:00,683274000.0,2013-09-30,2013-10-31 12:12:50+00:00,8921000000.0,2013-12-31,2014-02-26 21:38:16+00:00,,,,197000000.0,2013-09-30,2013-10-31 12:12:50+00:00,495000000.0,2013-03-31,2013-05-08 10:18:35+00:00,336000000.0,2013-09-30,2013-10-31 12:12:50+00:00,684417475.0,2014-02-21,2014-02-26 21:38:16+00:00,9000000.0,2013-03-31,2013-05-08 10:18:35+00:00,0.025090266008400267,0.32867880038317,0.0,,,,,,,626809000.0,0.0900832630035624,,,,,,203000000.0,-0.029556650246305383,434000000.0,0.14055299539170507,1623000000.0,2013-09-30,2013-10-31 12:12:50+00:00,1752000000.0,-0.07363013698630139,,,,,,9000000.0,0.0,,0.12138016019716574,0.3049907578558225,,,0.005545286506469501,,,,,373000000.0,-0.09919571045576403,0.20702402957486138
2014-06-28 00:00:00+00:00,320193,AAPL,205989000000.0,2014-03-29,2014-04-24 21:02:12+00:00,,,,18949000000.0,2014-03-29,2014-04-24 21:02:12+00:00,874757000.0,2014-03-29,2014-04-24 21:02:12+00:00,120179000000.0,2014-03-29,2014-04-24 21:02:12+00:00,17947000000.0,2014-03-29,2014-04-24 21:02:12+00:00,10223000000.0,2014-03-29,2014-04-24 21:02:12+00:00,22670000000.0,2013-12-28,2014-01-28 22:07:27+00:00,13593000000.0,2014-03-29,2014-04-24 21:02:12+00:00,861381000.0,2014-04-11,2014-04-24 21:02:12+00:00,696000000.0,2014-03-29,2014-04-24 21:02:12+00:00,0.0919903489992184,0.5834243576113287,0.0,,,,,,,939629000.0,-0.06904001472921761,16349000000.0,0.09774298122209313,85810000000.0,2014-03-29,2014-04-24 21:02:12+00:00,9547000000.0,0.07080758353409444,23426000000.0,-0.032271834713566094,45646000000.0,2014-03-29,2014-04-24 21:02:12+00:00,43603000000.0,0.04685457422654404,5029000000.0,2013-12-28,2014-01-28 22:07:27+00:00,1950000000.0,1.5789743589743588,575000000.0,0.21043478260869564,0.3931779345397187,0.22396266923717303,0.4966481181264514,,0.1101739473338299,0.015247776365946633,,0.41657564238867123,,,12558000000.0,0.08241758241758235,0.2977917013538974
2014-06-28 00:00:00+00:00,2488,AMD,4108000000.0,2014-03-29,2014-05-01 20:41:28+00:00,21000000.0,2014-03-29,2014-05-01 20:41:28+00:00,554000000.0,2014-03-29,2014-05-01 20:41:28+00:00,761000000.0,2014-03-29,2014-05-01 20:41:28+00:00,511000000.0,2014-03-29,2014-05-01 20:41:28+00:00,487000000.0,2014-03-29,2014-05-01 20:41:28+00:00,-20000000.0,2014-03-29,2014-05-01 20:41:28+00:00,-204000000.0,2014-03-29,2014-05-01 20:41:28+00:00,49000000.0,2014-03-29,2014-05-01 20:41:28+00:00,762041883.0,2014-04-28,2014-05-01 20:41:28+00:00,23000000.0,2014-03-29,2014-05-01 20:41:28+00:00,0.13485881207400194,0.12439143135345666,0.5034079844206426,,,,2068000000.0,2014-03-29,2014-05-01 20:41:28+00:00,749000000.0,0.01602136181575431,445000000.0,0.09438202247191008,,,,-146000000.0,-0.863013698630137,-155000000.0,0.31612903225806455,1397000000.0,2014-03-29,2014-05-01 20:41:28+00:00,1088000000.0,0.2840073529411764,,,,,,24000000.0,-0.04166666666666663,0.34860415175375803,-0.014316392269148175,-0.14602720114531137,0.015032211882605583,,0.0164638511095204,-0.16105941302791696,,20000000.0,0.050000000000000044,-98000000.0,-1.5,0.03507516105941303
