ACCESSION_NUMBER,FILING_DATE,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,AFF10B5ONE,cik10,purchase_dollars,transaction_count,earliest_transaction_date,owner_count,is_ceo,is_cfo,is_director,is_officer,is_ten_percent,owner_ciks,filing_date,aff10b5one,decision_at,company_name_as_filed,sector,tradable_member,market_cap,cap_date,purchase_to_market_cap,role_score
0001694426-25-000041,17-MAR-2025,4,0001694426,"Delek US Holdings, Inc.",0,0001694426,75075.0,1,14-MAR-2025,1,False,False,True,True,False,0001361091,2025-03-17 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"DELEK US HOLDINGS, INC.",energy,True,1169110552.5,2025-01-01 00:00:00+00:00,6.421548401856547e-05,1.5
0001562180-25-002468,17-MAR-2025,4,0001866692,"Amplitude, Inc.",false,0001866692,239820.0,1,13-MAR-2025,1,False,True,False,True,False,0002032390,2025-03-17 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"AMPLITUDE, INC.",technology,True,1311618223.7129211,2025-01-01 00:00:00+00:00,0.00018284283922277242,2.25
0001628280-25-013074,17-MAR-2025,4,0001928446,"Granite Ridge Resources, Inc.",0,0001928446,3242.74,1,14-MAR-2025,1,False,False,True,False,False,0001951282,2025-03-17 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"GRANITE RIDGE RESOURCES, INC.",energy,True,844605934.907486,2025-01-01 00:00:00+00:00,3.839352609279491e-06,1.0
0000950170-25-041536,18-MAR-2025,4,0000065270,METHODE ELECTRONICS INC,false,0000065270,101353.5,1,14-MAR-2025,1,False,False,False,True,False,0002047068,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,METHODE ELECTRONICS INC,technology,True,420391572.0198078,2025-01-01 00:00:00+00:00,0.000241093082606386,0.5
0001415889-25-008372,18-MAR-2025,4,0000926326,"OMNICELL, INC.",0,0000926326,349885.93000000005,1,14-MAR-2025,1,True,False,True,True,False,0001227556,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"OMNICELL, INC.",technology,True,2062025070.20216,2025-01-01 00:00:00+00:00,0.00016968073524232052,3.5
0001415889-25-008477,18-MAR-2025,4,0001110611,ON24 INC.,0,0001110611,220147.38,1,14-MAR-2025,3,False,False,True,False,True,0001734341|0001736572|0001771092,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,ON24 INC.,technology,True,269064012.96,2025-01-01 00:00:00+00:00,0.0008181970438117561,1.0
0000950170-25-041201,18-MAR-2025,4,0001325702,MAGNACHIP SEMICONDUCTOR Corp,false,0001325702,77200.0,1,14-MAR-2025,1,False,False,True,False,False,0001528705,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,MAGNACHIP SEMICONDUCTOR CORP,technology,True,149555186.95041323,2025-01-01 00:00:00+00:00,0.0005161974089577821,1.0
0001520006-25-000100,18-MAR-2025,4,0001520006,Matador Resources Co,0,0001520006,23745.0,1,14-MAR-2025,1,False,False,False,True,False,0002020289,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,7019713074.033131,2025-01-01 00:00:00+00:00,3.38261688897741e-06,0.5
0001764046-25-000046,18-MAR-2025,4,0001764046,CLARIVATE PLC,0,0001764046,989023.9199999999,1,14-MAR-2025,1,False,False,True,False,False,0001345669,2025-03-18 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,CLARIVATE PLC,technology,True,3608850066.160509,2025-01-01 00:00:00+00:00,0.00027405514273754026,1.0
0001866175-25-000025,19-MAR-2025,4,0001866175,Crescent Energy Co,0,0001866175,10298.6,1,17-MAR-2025,1,False,False,True,True,False,0001897064,2025-03-19 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,CRESCENT ENERGY CO,energy,True,,2025-01-01 00:00:00+00:00,,1.5
0001415889-25-008666,20-MAR-2025,4,0001167419,"Riot Platforms, Inc.",0,0001167419,64892.16,1,17-MAR-2025,1,False,False,True,False,False,0002056359,2025-03-20 00:00:00+00:00,False,2024-01-01 00:00:00+00:00,"RIOT BLOCKCHAIN, INC.",technology,True,3194793525.195565,2024-01-01 00:00:00+00:00,2.031184785127161e-05,1.0
0001477720-25-000051,20-MAR-2025,4,0001477720,"Asana, Inc.",1,0001477720,9551250.0,3,18-MAR-2025,1,True,False,True,True,True,0001549917,2025-03-20 00:00:00+00:00,True,2025-01-01 00:00:00+00:00,"ASANA, INC.",technology,True,4555236662.872314,2025-01-01 00:00:00+00:00,0.002096762628788959,3.5
0000796343-25-000058,21-MAR-2025,4,0000796343,ADOBE INC.,0,0000796343,507755.1,2,20-MAR-2025,1,False,True,False,True,False,0001610062,2025-03-21 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,ADOBE INC.,technology,True,195748132775.8789,2025-01-01 00:00:00+00:00,2.593920528383033e-06,2.25
0001314173-25-000004,21-MAR-2025,4,0001169445,"TruBridge, Inc.",0,0001169445,2634574.49,2,19-MAR-2025,2,False,False,False,False,True,0001314173|0002014948,2025-03-21 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"TRUBRIDGE, INC.",technology,True,,2025-01-01 00:00:00+00:00,,0.0
0000769397-25-000021,24-MAR-2025,4,0000769397,"Autodesk, Inc.",0,0000769397,534200.0,1,21-MAR-2025,1,False,False,True,False,False,0001197000,2025-03-24 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"AUTODESK, INC.",technology,True,63547551574.70703,2025-01-01 00:00:00+00:00,8.406303417874251e-06,1.0
0000950170-25-043844,24-MAR-2025,4,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,false,0001340476,97320.0,2,20-MAR-2025,1,False,False,True,False,True,0001821774,2025-03-24 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,True,134408052.9967463,2025-01-01 00:00:00+00:00,0.0007240637583103438,1.0
0001571123-25-000024,25-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,64983.45,1,25-MAR-2025,1,False,False,False,True,False,0002007398,2025-03-25 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,1.189307061245597e-05,0.5
0001609253-25-000031,25-MAR-2025,4,0001609253,California Resources Corp,0,0001609253,775.0158000000001,1,21-MAR-2025,1,False,False,True,False,False,0001264228,2025-03-25 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,CALIFORNIA RESOURCES CORP,energy,True,4758591074.42749,2025-01-01 00:00:00+00:00,1.6286665272939908e-07,1.0
0001571123-25-000027,26-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,10974.0,1,26-MAR-2025,1,False,False,False,True,False,0001791922,2025-03-26 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,2.0084276365919604e-06,0.5
0001477720-25-000060,27-MAR-2025,4,0001477720,"Asana, Inc.",1,0001477720,6860250.0,2,25-MAR-2025,1,True,False,True,True,True,0001549917,2025-03-27 00:00:00+00:00,True,2025-01-01 00:00:00+00:00,"ASANA, INC.",technology,True,4555236662.872314,2025-01-01 00:00:00+00:00,0.001506013958816852,3.5
0001140361-25-010699,27-MAR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,3218650.0,2,25-MAR-2025,1,False,False,False,False,True,0001273693,2025-03-27 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,3055484731.897743,2025-01-01 00:00:00+00:00,0.0010534007800460897,0.0
0001571123-25-000035,27-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,219100.0,1,26-MAR-2025,1,False,True,False,True,False,0001833138,2025-03-27 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,4.009900630374508e-05,2.25
0001571123-25-000036,27-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,55290.0,1,27-MAR-2025,1,False,False,True,False,False,0001816394,2025-03-27 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,1.0119005287695416e-05,1.0
0001571123-25-000037,27-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,39459.6,1,26-MAR-2025,1,False,False,False,True,False,0002007833,2025-03-27 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,7.2217743000605175e-06,0.5
0001571123-25-000042,28-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,25267.8,1,27-MAR-2025,1,False,False,True,False,False,0001711062,2025-03-28 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,4.624434831044135e-06,1.0
0000950170-25-047735,31-MAR-2025,4,0001002047,"NetApp, Inc.",false,0001002047,499597.32,3,27-MAR-2025,1,False,False,True,False,False,0001129136,2025-03-31 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,"NETAPP, INC.",technology,True,23599810070.185177,2025-01-01 00:00:00+00:00,2.1169548335948956e-05,1.0
0001571123-25-000048,31-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,50445.0,1,28-MAR-2025,1,False,False,True,False,False,0001212425,2025-03-31 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,9.232288329495302e-06,1.0
0001571123-25-000050,31-MAR-2025,4,0001571123,Science Applications International Corp,0,0001571123,223336.96,2,28-MAR-2025,1,True,False,True,True,False,0001764528,2025-03-31 00:00:00+00:00,False,2025-01-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5463975798.810181,2025-01-01 00:00:00+00:00,4.087444165631795e-05,3.5
0002063493-25-000001,01-APR-2025,4,0001001614,"Riley Exploration Permian, Inc.",0,0001001614,351840.0,1,31-MAR-2025,3,False,False,False,False,True,0001849442|0001880365|0002063493,2025-04-01 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"RILEY EXPLORATION PERMIAN, INC.",energy,True,595068934.9963989,2025-04-01 00:00:00+00:00,0.0005912592294909987,0.0
0001641172-25-002212,01-APR-2025,4,0001081745,"INTELLINETICS, INC.",0,0001081745,36000.0,1,28-MAR-2025,1,False,False,True,False,False,0001331687,2025-04-01 00:00:00+00:00,False,2024-10-01 00:00:00+00:00,"INTELLINETICS, INC.",technology,True,47342717.36468315,2024-10-01 00:00:00+00:00,0.000760412625297579,1.0
0001477720-25-000062,01-APR-2025,4,0001477720,"Asana, Inc.",1,0001477720,6546993.04,2,28-MAR-2025,1,True,False,True,True,True,0001549917,2025-04-01 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,"ASANA, INC.",technology,True,3274286891.418457,2025-04-01 00:00:00+00:00,0.0019995172253106297,3.5
0001140361-25-011612,01-APR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,381800.0,1,28-MAR-2025,1,False,False,False,False,True,0001273693,2025-04-01 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,2196956899.220452,2025-04-01 00:00:00+00:00,0.00017378583992042559,0.0
0001628280-25-016356,02-APR-2025,4,0001384195,"RING ENERGY, INC.",0,0001384195,57499.99999999999,1,01-APR-2025,1,False,False,True,False,False,0001240204,2025-04-02 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"RING ENERGY, INC.",energy,True,229948853.5826887,2025-04-01 00:00:00+00:00,0.0002500556062973509,1.0
0001571123-25-000061,02-APR-2025,4,0001571123,Science Applications International Corp,0,0001571123,25047.5,1,02-APR-2025,1,False,False,True,False,False,0002005848,2025-04-02 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5359455620.55938,2025-04-01 00:00:00+00:00,4.67351570258655e-06,1.0
0000950170-25-049405,02-APR-2025,4,0001828161,"FTC Solar, Inc.",false,0001828161,49243.020000000004,1,01-APR-2025,1,False,False,True,False,False,0001331942,2025-04-02 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"FTC SOLAR, INC.",technology,True,36558142.34624825,2025-04-01 00:00:00+00:00,0.00134697817885852,1.0
0001140361-25-012044,03-APR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,976360.0,2,01-APR-2025,1,False,False,False,False,True,0001273693,2025-04-03 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,2196956899.220452,2025-04-01 00:00:00+00:00,0.0004444147267278856,0.0
0000950170-25-049960,03-APR-2025,4,0001828161,"FTC Solar, Inc.",false,0001828161,49048.200000000004,1,02-APR-2025,1,False,False,True,False,False,0001331942,2025-04-03 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"FTC SOLAR, INC.",technology,True,36558142.34624825,2025-04-01 00:00:00+00:00,0.0013416491334668032,1.0
0001949060-25-000074,03-APR-2025,4,0001841666,APA Corp,0,0001841666,1368750.0,1,03-APR-2025,1,False,False,True,False,False,0001355799,2025-04-03 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,APA CORP,energy,True,7652632088.975418,2025-04-01 00:00:00+00:00,0.00017886002934491742,1.0
0001127602-25-011736,04-APR-2025,4,0001108524,"Salesforce, Inc.",0,0001108524,998760.9599999998,1,03-APR-2025,1,False,False,True,False,False,0001237371,2025-04-04 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"SALESFORCE, INC.",technology,True,257893945922.8516,2025-04-01 00:00:00+00:00,3.872758456682721e-06,1.0
0001013594-25-000449,04-APR-2025,4,0001273441,GRAN TIERRA ENERGY INC.,false,0001273441,563400.0,4,02-APR-2025,4,False,False,False,False,True,0000933897|0000938552|0001080716|0001421771,2025-04-04 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,176931644.7292838,2025-04-01 00:00:00+00:00,0.0031842805783105464,0.0
0001505952-25-000048,04-APR-2025,4,0001505952,"DOMO, INC.",0,0001505952,502450.0,1,04-APR-2025,1,True,False,True,True,True,0001366770,2025-04-04 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"DOMO, INC.",technology,True,301336328.88793945,2025-04-01 00:00:00+00:00,0.001667405990689063,3.5
0001505952-25-000050,04-APR-2025,4,0001505952,"DOMO, INC.",0,0001505952,772800.0,1,04-APR-2025,1,False,False,True,False,False,0001774549,2025-04-04 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"DOMO, INC.",technology,True,301336328.88793945,2025-04-01 00:00:00+00:00,0.0025645762754592655,1.0
0001127602-25-011783,07-APR-2025,4,0000006951,APPLIED MATERIALS INC /DE,0,0000006951,6865081.789999999,2,03-APR-2025,1,True,False,True,True,False,0001183258,2025-04-07 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,APPLIED MATERIALS INC /DE,technology,True,117901412039.88368,2025-04-01 00:00:00+00:00,5.8227307639688657e-05,3.5
0000950170-25-051745,07-APR-2025,4,0001314727,Sonos Inc,false,0001314727,1873229.97,2,03-APR-2025,5,False,False,False,False,True,0001356974|0001409585|0001409751|0001430708|0001454123,2025-04-07 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,SONOS INC,technology,True,1270612023.295286,2025-04-01 00:00:00+00:00,0.0014742737638684122,0.0
0001062993-25-007161,07-APR-2025,4,0001376139,CVR ENERGY INC,1,0001376139,9470118.96,3,03-APR-2025,3,False,False,False,False,True,0000921669|0001034563|0001257324,2025-04-07 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,CVR ENERGY INC,energy,True,1950293582.25062,2025-04-01 00:00:00+00:00,0.004855740205570269,0.0
0001477720-25-000064,07-APR-2025,4,0001477720,"Asana, Inc.",1,0001477720,9551216.25,6,03-APR-2025,1,True,False,True,True,True,0001549917,2025-04-07 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,"ASANA, INC.",technology,True,3274286891.418457,2025-04-01 00:00:00+00:00,0.0029170370730288416,3.5
0001774463-25-000002,07-APR-2025,4,0001528129,"Vital Energy, Inc.",0,0001528129,88750.0,1,03-APR-2025,1,False,False,False,False,True,0001774463,2025-04-07 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"VITAL ENERGY, INC.",energy,True,808937784.38,2025-04-01 00:00:00+00:00,0.00010971177476648752,0.0
0001140361-25-012593,07-APR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,2272870.0,3,03-APR-2025,1,False,False,False,False,True,0001273693,2025-04-07 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,2196956899.220452,2025-04-01 00:00:00+00:00,0.0010345537506022465,0.0
0001571123-25-000067,07-APR-2025,4,0001571123,Science Applications International Corp,0,0001571123,11175.0,1,04-APR-2025,1,False,False,False,True,False,0002021718,2025-04-07 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5359455620.55938,2025-04-01 00:00:00+00:00,2.085099829380365e-06,0.5
0001013594-25-000464,08-APR-2025,4,0001273441,GRAN TIERRA ENERGY INC.,false,0001273441,1082582.4000000001,3,04-APR-2025,4,False,False,False,False,True,0000933897|0000938552|0001080716|0001421771,2025-04-08 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,176931644.7292838,2025-04-01 00:00:00+00:00,0.006118647693895669,0.0
0001571123-25-000078,08-APR-2025,4,0001571123,Science Applications International Corp,0,0001571123,25283.9,1,07-APR-2025,1,False,False,True,False,False,0001705809,2025-04-08 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5359455620.55938,2025-04-01 00:00:00+00:00,4.717624660051026e-06,1.0
0001415889-25-010473,09-APR-2025,4,0000788965,HALLADOR ENERGY CO,0,0000788965,104000.0,1,07-APR-2025,1,False,False,True,False,False,0001750200,2025-04-09 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,HALLADOR ENERGY CO,energy,True,523365569.77940655,2025-04-01 00:00:00+00:00,0.00019871387421192986,1.0
0001140361-25-013049,09-APR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,292580.0,2,07-APR-2025,1,False,False,False,False,True,0001273693,2025-04-09 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,2196956899.220452,2025-04-01 00:00:00+00:00,0.00013317512059695682,0.0
0001013594-25-000479,10-APR-2025,4,0001273441,GRAN TIERRA ENERGY INC.,false,0001273441,860092.26,3,08-APR-2025,4,False,False,False,False,True,0000933897|0000938552|0001080716|0001421771,2025-04-10 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,176931644.7292838,2025-04-01 00:00:00+00:00,0.0048611556249081025,0.0
0001062993-25-007320,10-APR-2025,4,0001376139,CVR ENERGY INC,1,0001376139,11128809.100000001,3,08-APR-2025,3,False,False,False,False,True,0000921669|0001034563|0001257324,2025-04-10 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,CVR ENERGY INC,energy,True,1950293582.25062,2025-04-01 00:00:00+00:00,0.005706222489414882,0.0
0001477720-25-000066,10-APR-2025,4,0001477720,"Asana, Inc.",1,0001477720,6722355.75,3,08-APR-2025,1,True,False,True,True,True,0001549917,2025-04-10 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,"ASANA, INC.",technology,True,3274286891.418457,2025-04-01 00:00:00+00:00,0.002053074752740375,3.5
0001104659-25-033779,10-APR-2025,4,0001835830,"Klaviyo, Inc.",0,0001835830,100503.0,1,09-APR-2025,1,False,False,False,False,True,0001452366,2025-04-10 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"KLAVIYO, INC.",technology,True,8105285371.247092,2025-04-01 00:00:00+00:00,1.2399686796534894e-05,0.0
0001415889-25-010563,11-APR-2025,4,0000788965,HALLADOR ENERGY CO,0,0000788965,122400.0,1,10-APR-2025,1,False,False,True,False,False,0002030612,2025-04-11 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,HALLADOR ENERGY CO,energy,True,523365569.77940655,2025-04-01 00:00:00+00:00,0.00023387094426480977,1.0
0001140361-25-013478,11-APR-2025,4,0001534504,PBF Energy Inc.,false,0001534504,238700.0,2,09-APR-2025,1,False,False,False,False,True,0001273693,2025-04-11 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,PBF ENERGY INC.,energy,True,2196956899.220452,2025-04-01 00:00:00+00:00,0.0001086502880801613,0.0
0000019617-25-000335,11-APR-2025,4,0001708055,Ribbon Communications Inc.,0,0001708055,51.379999999999995,1,09-APR-2025,1,False,False,False,False,True,0000019617,2025-04-11 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,RIBBON COMMUNICATIONS INC.,technology,True,688838422.6866835,2025-04-01 00:00:00+00:00,7.458933518778186e-08,0.0
0001755918-25-000007,14-APR-2025,4,0001001614,"Riley Exploration Permian, Inc.",0,0001001614,23260.0,1,11-APR-2025,1,False,True,False,True,False,0001755918,2025-04-14 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,"RILEY EXPLORATION PERMIAN, INC.",energy,True,595068934.9963989,2025-04-01 00:00:00+00:00,3.9087908361643445e-05,2.25
0001013594-25-000483,14-APR-2025,4,0001273441,GRAN TIERRA ENERGY INC.,false,0001273441,320570.63,5,10-APR-2025,4,False,False,False,False,True,0000933897|0000938552|0001080716|0001421771,2025-04-14 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,176931644.7292838,2025-04-01 00:00:00+00:00,0.0018118332110148674,0.0
0001477720-25-000068,14-APR-2025,4,0001477720,"Asana, Inc.",1,0001477720,1176180.94,1,11-APR-2025,1,True,False,True,True,True,0001549917,2025-04-14 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,"ASANA, INC.",technology,True,3274286891.418457,2025-04-01 00:00:00+00:00,0.0003592174354307925,3.5
0001571123-25-000086,14-APR-2025,4,0001571123,Science Applications International Corp,0,0001571123,25101.25,1,14-APR-2025,1,False,False,True,False,False,0001851096,2025-04-14 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,True,5359455620.55938,2025-04-01 00:00:00+00:00,4.683544706240169e-06,1.0
0001062993-25-007563,15-APR-2025,4,0001376139,CVR ENERGY INC,1,0001376139,6198309.26,3,11-APR-2025,3,False,False,False,False,True,0000921669|0001034563|0001257324,2025-04-15 00:00:00+00:00,True,2025-04-01 00:00:00+00:00,CVR ENERGY INC,energy,True,1950293582.25062,2025-04-01 00:00:00+00:00,0.0031781416482164755,0.0
0001013594-25-000494,16-APR-2025,4,0001273441,GRAN TIERRA ENERGY INC.,false,0001273441,248062.52000000002,6,14-APR-2025,4,False,False,False,False,True,0000933897|0000938552|0001080716|0001421771,2025-04-16 00:00:00+00:00,False,2025-04-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,176931644.7292838,2025-04-01 00:00:00+00:00,0.0014020246088796088,0.0
