cik10,accession,filing_date,report_date,primary_document,form,prior_accession,prior_filing_date,has_year_over_year_pair,archive_url
0001618755,0001618755-26-000009,2026-02-20,2025-12-31,qsr-20251231.htm,10-K,0001618755-25-000010,2025-02-21,True,https://www.sec.gov/Archives/edgar/data/1618755/000161875526000009/qsr-20251231.htm
0001618921,0001628280-18-012472,2018-10-11,2018-08-31,wba-2018831x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1618921/000162828018012472/wba-2018831x10k.htm
0001618921,0001618921-19-000069,2019-10-28,2019-08-31,wba-2019831x10k.htm,10-K,0001628280-18-012472,2018-10-11,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892119000069/wba-2019831x10k.htm
0001618921,0001618921-20-000082,2020-10-15,2020-08-31,wba-20200831.htm,10-K,0001618921-19-000069,2019-10-28,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892120000082/wba-20200831.htm
0001618921,0001618921-21-000085,2021-10-14,2021-08-31,wba-20210831.htm,10-K,0001618921-20-000082,2020-10-15,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892121000085/wba-20210831.htm
0001618921,0001618921-22-000064,2022-10-13,2022-08-31,wba-20220831.htm,10-K,0001618921-21-000085,2021-10-14,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892122000064/wba-20220831.htm
0001618921,0001618921-23-000062,2023-10-12,2023-08-31,wba-20230831.htm,10-K,0001618921-22-000064,2022-10-13,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892123000062/wba-20230831.htm
0001618921,0001618921-24-000084,2024-10-15,2024-08-31,wba-20240831.htm,10-K,0001618921-23-000062,2023-10-12,True,https://www.sec.gov/Archives/edgar/data/1618921/000161892124000084/wba-20240831.htm
0001620179,0001047469-18-001782,2018-03-16,2017-12-31,a2234859z10-k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1620179/000104746918001782/a2234859z10-k.htm
0001620179,0001558370-19-002304,2019-03-20,2018-12-31,xela-20181231x10k.htm,10-K,0001047469-18-001782,2018-03-16,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837019002304/xela-20181231x10k.htm
0001620179,0001558370-20-007360,2020-06-09,2019-12-31,xela-20191231x10k.htm,10-K,0001558370-19-002304,2019-03-20,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837020007360/xela-20191231x10k.htm
0001620179,0001558370-21-003326,2021-03-22,2020-12-31,tmb-20201231x10k.htm,10-K,0001558370-20-007360,2020-06-09,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837021003326/tmb-20201231x10k.htm
0001620179,0001558370-22-003779,2022-03-16,2021-12-31,xela-20211231x10k.htm,10-K,0001558370-21-003326,2021-03-22,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837022003779/xela-20211231x10k.htm
0001620179,0001558370-23-005350,2023-04-03,2022-12-31,xela-20221231x10k.htm,10-K,0001558370-22-003779,2022-03-16,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837023005350/xela-20221231x10k.htm
0001620179,0001558370-24-004674,2024-04-03,2023-12-31,xela-20231231x10k.htm,10-K,0001558370-23-005350,2023-04-03,True,https://www.sec.gov/Archives/edgar/data/1620179/000155837024004674/xela-20231231x10k.htm
0001620280,0001564590-18-004145,2018-03-01,2017-12-31,unit-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1620280/000156459018004145/unit-10k_20171231.htm
0001620280,0001564590-19-008290,2019-03-18,2018-12-31,unit-10k_20181231.htm,10-K,0001564590-18-004145,2018-03-01,True,https://www.sec.gov/Archives/edgar/data/1620280/000156459019008290/unit-10k_20181231.htm
0001620280,0001564590-20-010520,2020-03-12,2019-12-31,unit-10k_20191231.htm,10-K,0001564590-19-008290,2019-03-18,True,https://www.sec.gov/Archives/edgar/data/1620280/000156459020010520/unit-10k_20191231.htm
0001620280,0001564590-21-011266,2021-03-05,2020-12-31,unit-10k_20201231.htm,10-K,0001564590-20-010520,2020-03-12,True,https://www.sec.gov/Archives/edgar/data/1620280/000156459021011266/unit-10k_20201231.htm
0001620280,0001564590-22-007221,2022-02-25,2021-12-31,unit-10k_20211231.htm,10-K,0001564590-21-011266,2021-03-05,True,https://www.sec.gov/Archives/edgar/data/1620280/000156459022007221/unit-10k_20211231.htm
0001620280,0001628280-23-005558,2023-02-28,2022-12-31,unit-20221231.htm,10-K,0001564590-22-007221,2022-02-25,True,https://www.sec.gov/Archives/edgar/data/1620280/000162828023005558/unit-20221231.htm
0001620280,0001628280-24-008054,2024-02-29,2023-12-31,unit-20231231.htm,10-K,0001628280-23-005558,2023-02-28,True,https://www.sec.gov/Archives/edgar/data/1620280/000162828024008054/unit-20231231.htm
0001620280,0001628280-25-007109,2025-02-21,2024-12-31,unit-20241231.htm,10-K,0001628280-24-008054,2024-02-29,True,https://www.sec.gov/Archives/edgar/data/1620280/000162828025007109/unit-20241231.htm
0001621434,0001628280-18-002529,2018-02-28,2017-12-31,bsm10-kdocx12312017.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1621434/000162828018002529/bsm10-kdocx12312017.htm
0001621434,0001628280-19-001941,2019-02-26,2018-12-31,bsm10-kdocx12312018.htm,10-K,0001628280-18-002529,2018-02-28,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828019001941/bsm10-kdocx12312018.htm
0001621434,0001628280-20-002208,2020-02-25,2019-12-31,bsm-20191231.htm,10-K,0001628280-19-001941,2019-02-26,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828020002208/bsm-20191231.htm
0001621434,0001628280-21-002859,2021-02-23,2020-12-31,bsm-20201231.htm,10-K,0001628280-20-002208,2020-02-25,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828021002859/bsm-20201231.htm
0001621434,0001628280-22-003347,2022-02-22,2021-12-31,bsm-20211231.htm,10-K,0001628280-21-002859,2021-02-23,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828022003347/bsm-20211231.htm
0001621434,0001628280-23-004630,2023-02-23,2022-12-31,bsm-20221231.htm,10-K,0001628280-22-003347,2022-02-22,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828023004630/bsm-20221231.htm
0001621434,0001628280-24-005670,2024-02-20,2023-12-31,bsm-20231231.htm,10-K,0001628280-23-004630,2023-02-23,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828024005670/bsm-20231231.htm
0001621434,0001628280-25-007730,2025-02-25,2024-12-31,bsm-20241231.htm,10-K,0001628280-24-005670,2024-02-20,True,https://www.sec.gov/Archives/edgar/data/1621434/000162828025007730/bsm-20241231.htm
0001621434,0001621434-26-000018,2026-02-24,2025-12-31,bsm-20251231.htm,10-K,0001628280-25-007730,2025-02-25,True,https://www.sec.gov/Archives/edgar/data/1621434/000162143426000018/bsm-20251231.htm
0001621563,0001558370-18-000708,2018-02-14,2017-12-30,sum-20171230x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1621563/000155837018000708/sum-20171230x10k.htm
0001621563,0001628280-19-001027,2019-02-06,2018-12-29,a122918summitmaterials10k.htm,10-K,0001558370-18-000708,2018-02-14,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828019001027/a122918summitmaterials10k.htm
0001621563,0001628280-20-001083,2020-02-05,2019-12-28,a10k2019.htm,10-K,0001628280-19-001027,2019-02-06,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828020001083/a10k2019.htm
0001621563,0001628280-21-003021,2021-02-24,2021-01-02,sum-20210102.htm,10-K,0001628280-20-001083,2020-02-05,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828021003021/sum-20210102.htm
0001621563,0001628280-22-003781,2022-02-24,2022-01-01,sum-20220101.htm,10-K,0001628280-21-003021,2021-02-24,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828022003781/sum-20220101.htm
0001621563,0001628280-23-003866,2023-02-16,2022-12-31,sum-20221231.htm,10-K,0001628280-22-003781,2022-02-24,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828023003866/sum-20221231.htm
0001621563,0001628280-24-004995,2024-02-15,2023-12-30,sum-20231230.htm,10-K,0001628280-23-003866,2023-02-16,True,https://www.sec.gov/Archives/edgar/data/1621563/000162828024004995/sum-20231230.htm
0001625278,0001625278-22-000029,2022-03-24,2021-12-31,nrds-20211231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1625278/000162527822000029/nrds-20211231.htm
0001625278,0001625278-23-000021,2023-02-23,2022-12-31,nrds-20221231.htm,10-K,0001625278-22-000029,2022-03-24,True,https://www.sec.gov/Archives/edgar/data/1625278/000162527823000021/nrds-20221231.htm
0001625278,0001625278-24-000030,2024-02-20,2023-12-31,nrds-20231231.htm,10-K,0001625278-23-000021,2023-02-23,True,https://www.sec.gov/Archives/edgar/data/1625278/000162527824000030/nrds-20231231.htm
0001625278,0001625278-25-000019,2025-02-19,2024-12-31,nrds-20241231.htm,10-K,0001625278-24-000030,2024-02-20,True,https://www.sec.gov/Archives/edgar/data/1625278/000162527825000019/nrds-20241231.htm
0001625278,0001625278-26-000014,2026-02-25,2025-12-31,nrds-20251231.htm,10-K,0001625278-25-000019,2025-02-19,True,https://www.sec.gov/Archives/edgar/data/1625278/000162527826000014/nrds-20251231.htm
0001625641,0001625641-22-000025,2022-02-25,2021-12-31,law-20211231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1625641/000162564122000025/law-20211231.htm
0001625641,0001625641-23-000032,2023-02-24,2022-12-31,law-20221231.htm,10-K,0001625641-22-000025,2022-02-25,True,https://www.sec.gov/Archives/edgar/data/1625641/000162564123000032/law-20221231.htm
0001625641,0001625641-24-000043,2024-02-22,2023-12-31,law-20231231.htm,10-K,0001625641-23-000032,2023-02-24,True,https://www.sec.gov/Archives/edgar/data/1625641/000162564124000043/law-20231231.htm
0001625641,0001625641-25-000027,2025-02-20,2024-12-31,law-20241231.htm,10-K,0001625641-24-000043,2024-02-22,True,https://www.sec.gov/Archives/edgar/data/1625641/000162564125000027/law-20241231.htm
0001625641,0001625641-26-000044,2026-02-25,2025-12-31,law-20251231.htm,10-K,0001625641-25-000027,2025-02-20,True,https://www.sec.gov/Archives/edgar/data/1625641/000162564126000044/law-20251231.htm
0001626450,0001564590-21-009501,2021-02-26,2020-12-31,bigc-10k_20201231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1626450/000156459021009501/bigc-10k_20201231.htm
0001626450,0001564590-22-008093,2022-03-01,2021-12-31,bigc-10k_20211231.htm,10-K,0001564590-21-009501,2021-02-26,True,https://www.sec.gov/Archives/edgar/data/1626450/000156459022008093/bigc-10k_20211231.htm
0001626450,0000950170-23-005598,2023-03-01,2022-12-31,bigc-20221231.htm,10-K,0001564590-22-008093,2022-03-01,True,https://www.sec.gov/Archives/edgar/data/1626450/000095017023005598/bigc-20221231.htm
0001626450,0000950170-24-022864,2024-02-29,2023-12-31,bigc-20231231.htm,10-K,0000950170-23-005598,2023-03-01,True,https://www.sec.gov/Archives/edgar/data/1626450/000095017024022864/bigc-20231231.htm
0001626450,0000950170-25-029211,2025-02-27,2024-12-31,bigc-20241231.htm,10-K,0000950170-24-022864,2024-02-29,True,https://www.sec.gov/Archives/edgar/data/1626450/000095017025029211/bigc-20241231.htm
0001626450,0001193125-26-085687,2026-03-02,2025-12-31,bigc-20251231.htm,10-K,0000950170-25-029211,2025-02-27,True,https://www.sec.gov/Archives/edgar/data/1626450/000119312526085687/bigc-20251231.htm
0001627014,0001627014-18-000016,2018-02-23,2017-12-31,bki2017form10-k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1627014/000162701418000016/bki2017form10-k.htm
0001627014,0001627014-19-000013,2019-02-22,2018-12-31,bki2018form10-k.htm,10-K,0001627014-18-000016,2018-02-23,True,https://www.sec.gov/Archives/edgar/data/1627014/000162701419000013/bki2018form10-k.htm
0001627014,0001627014-20-000005,2020-02-28,2019-12-31,bki2019form10-k.htm,10-K,0001627014-19-000013,2019-02-22,True,https://www.sec.gov/Archives/edgar/data/1627014/000162701420000005/bki2019form10-k.htm
0001627014,0001627014-21-000005,2021-02-26,2020-12-31,bki-20201231.htm,10-K,0001627014-20-000005,2020-02-28,True,https://www.sec.gov/Archives/edgar/data/1627014/000162701421000005/bki-20201231.htm
0001627014,0001558370-22-002149,2022-02-25,2021-12-31,bki-20211231x10k.htm,10-K,0001627014-21-000005,2021-02-26,True,https://www.sec.gov/Archives/edgar/data/1627014/000155837022002149/bki-20211231x10k.htm
0001627014,0001558370-23-002252,2023-02-28,2022-12-31,bki-20221231x10k.htm,10-K,0001558370-22-002149,2022-02-25,True,https://www.sec.gov/Archives/edgar/data/1627014/000155837023002252/bki-20221231x10k.htm
0001627475,0001627475-19-000007,2019-03-07,2018-12-31,upwk-12312018x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1627475/000162747519000007/upwk-12312018x10k.htm
0001627475,0001627475-20-000006,2020-03-02,2019-12-31,upwk-20191231.htm,10-K,0001627475-19-000007,2019-03-07,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747520000006/upwk-20191231.htm
0001627475,0001627475-21-000015,2021-02-24,2020-12-31,upwk-20201231.htm,10-K,0001627475-20-000006,2020-03-02,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747521000015/upwk-20201231.htm
0001627475,0001627475-22-000009,2022-02-15,2021-12-31,upwk-20211231.htm,10-K,0001627475-21-000015,2021-02-24,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747522000009/upwk-20211231.htm
0001627475,0001627475-23-000010,2023-02-16,2022-12-31,upwk-20221231.htm,10-K,0001627475-22-000009,2022-02-15,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747523000010/upwk-20221231.htm
0001627475,0001627475-24-000012,2024-02-15,2023-12-31,upwk-20231231.htm,10-K,0001627475-23-000010,2023-02-16,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747524000012/upwk-20231231.htm
0001627475,0001627475-25-000011,2025-02-13,2024-12-31,upwk-20241231.htm,10-K,0001627475-24-000012,2024-02-15,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747525000011/upwk-20241231.htm
0001627475,0001627475-26-000012,2026-02-13,2025-12-31,upwk-20251231.htm,10-K,0001627475-25-000011,2025-02-13,True,https://www.sec.gov/Archives/edgar/data/1627475/000162747526000012/upwk-20251231.htm
0001628063,0001564590-18-003848,2018-02-28,2017-12-31,srg-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1628063/000156459018003848/srg-10k_20171231.htm
0001628063,0001564590-19-005833,2019-03-01,2018-12-31,srg-10k_20181231.htm,10-K,0001564590-18-003848,2018-02-28,True,https://www.sec.gov/Archives/edgar/data/1628063/000156459019005833/srg-10k_20181231.htm
0001628063,0001564590-20-008210,2020-03-02,2019-12-31,srg-10k_20191231.htm,10-K,0001564590-19-005833,2019-03-01,True,https://www.sec.gov/Archives/edgar/data/1628063/000156459020008210/srg-10k_20191231.htm
0001628063,0001564590-21-013212,2021-03-15,2020-12-31,srg-10k_20201231.htm,10-K,0001564590-20-008210,2020-03-02,True,https://www.sec.gov/Archives/edgar/data/1628063/000156459021013212/srg-10k_20201231.htm
0001628063,0000950170-22-003827,2022-03-16,2021-12-31,srg-20211231.htm,10-K,0001564590-21-013212,2021-03-15,True,https://www.sec.gov/Archives/edgar/data/1628063/000095017022003827/srg-20211231.htm
0001628063,0000950170-23-007891,2023-03-14,2022-12-31,srg-20221231.htm,10-K,0000950170-22-003827,2022-03-16,True,https://www.sec.gov/Archives/edgar/data/1628063/000095017023007891/srg-20221231.htm
0001628063,0000950170-24-039550,2024-04-01,2023-12-31,srg-20231231.htm,10-K,0000950170-23-007891,2023-03-14,True,https://www.sec.gov/Archives/edgar/data/1628063/000095017024039550/srg-20231231.htm
0001628063,0000950170-25-047860,2025-03-31,2024-12-31,srg-20241231.htm,10-K,0000950170-24-039550,2024-04-01,True,https://www.sec.gov/Archives/edgar/data/1628063/000095017025047860/srg-20241231.htm
0001628063,0001193125-26-134736,2026-03-31,2025-12-31,srg-20251231.htm,10-K,0000950170-25-047860,2025-03-31,True,https://www.sec.gov/Archives/edgar/data/1628063/000119312526134736/srg-20251231.htm
0001628171,0001564590-20-014169,2020-03-30,2019-12-31,rvmd-10k_20191231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1628171/000156459020014169/rvmd-10k_20191231.htm
0001628171,0001564590-21-010276,2021-03-02,2020-12-31,rvmd-10k_20201231.htm,10-K,0001564590-20-014169,2020-03-30,True,https://www.sec.gov/Archives/edgar/data/1628171/000156459021010276/rvmd-10k_20201231.htm
0001628171,0000950170-22-002297,2022-02-28,2021-12-31,rvmd-20211231.htm,10-K,0001564590-21-010276,2021-03-02,True,https://www.sec.gov/Archives/edgar/data/1628171/000095017022002297/rvmd-20211231.htm
0001628171,0000950170-23-004645,2023-02-27,2022-12-31,rvmd-20221231.htm,10-K,0000950170-22-002297,2022-02-28,True,https://www.sec.gov/Archives/edgar/data/1628171/000095017023004645/rvmd-20221231.htm
0001628171,0000950170-24-020145,2024-02-26,2023-12-31,rvmd-20231231.htm,10-K,0000950170-23-004645,2023-02-27,True,https://www.sec.gov/Archives/edgar/data/1628171/000095017024020145/rvmd-20231231.htm
0001628171,0000950170-25-027736,2025-02-26,2024-12-31,rvmd-20241231.htm,10-K,0000950170-24-020145,2024-02-26,True,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736/rvmd-20241231.htm
0001628171,0001193125-26-071563,2026-02-25,2025-12-31,rvmd-20251231.htm,10-K,0000950170-25-027736,2025-02-26,True,https://www.sec.gov/Archives/edgar/data/1628171/000119312526071563/rvmd-20251231.htm
0001628945,0001628945-22-000031,2022-03-29,2021-12-31,hlth-20211231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1628945/000162894522000031/hlth-20211231.htm
0001628945,0001628945-23-000063,2023-03-16,2022-12-31,hlth-20221231.htm,10-K,0001628945-22-000031,2022-03-29,True,https://www.sec.gov/Archives/edgar/data/1628945/000162894523000063/hlth-20221231.htm
0001628945,0001628945-24-000048,2024-03-13,2023-12-31,hlth-20231231.htm,10-K,0001628945-23-000063,2023-03-16,True,https://www.sec.gov/Archives/edgar/data/1628945/000162894524000048/hlth-20231231.htm
0001629019,0001558370-18-002483,2018-03-28,2017-12-31,mbin-20171231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1629019/000155837018002483/mbin-20171231x10k.htm
0001629019,0001558370-19-002098,2019-03-15,2018-12-31,mbin-20181231x10k.htm,10-K,0001558370-18-002483,2018-03-28,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837019002098/mbin-20181231x10k.htm
0001629019,0001558370-20-002771,2020-03-16,2019-12-31,mbin-20191231x10k.htm,10-K,0001558370-19-002098,2019-03-15,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837020002771/mbin-20191231x10k.htm
0001629019,0001558370-21-002456,2021-03-05,2020-12-31,mbin-20201231x10k.htm,10-K,0001558370-20-002771,2020-03-16,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837021002456/mbin-20201231x10k.htm
0001629019,0001558370-22-002893,2022-03-04,2021-12-31,mbin-20211231x10k.htm,10-K,0001558370-21-002456,2021-03-05,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837022002893/mbin-20211231x10k.htm
0001629019,0001558370-23-004012,2023-03-16,2022-12-31,mbin-20221231x10k.htm,10-K,0001558370-22-002893,2022-03-04,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837023004012/mbin-20221231x10k.htm
0001629019,0001558370-24-003005,2024-03-12,2023-12-31,mbin-20231231x10k.htm,10-K,0001558370-23-004012,2023-03-16,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837024003005/mbin-20231231x10k.htm
0001629019,0001558370-25-001941,2025-02-28,2024-12-31,mbin-20241231x10k.htm,10-K,0001558370-24-003005,2024-03-12,True,https://www.sec.gov/Archives/edgar/data/1629019/000155837025001941/mbin-20241231x10k.htm
