variant,decision_date,realization_date,gross_return,turnover,short_exposure,gross_exposure,active_pairs,selected_pairs
random_pairs,2008-02-27,2008-02-28,0,0,0,0,0,1
stale_5d,2008-02-27,2008-02-28,0,0,0,0,0,0
real,2008-02-28,2008-02-29,0,0,0,0,0,0
inverted,2008-02-28,2008-02-29,0,0,0,0,0,0
random_pairs,2008-02-28,2008-02-29,0,0,0,0,0,1
stale_5d,2008-02-28,2008-02-29,0,0,0,0,0,0
real,2008-02-29,2008-03-03,0,0,0,0,0,0
inverted,2008-02-29,2008-03-03,0,0,0,0,0,0
random_pairs,2008-02-29,2008-03-03,0,0,0,0,0,1
stale_5d,2008-02-29,2008-03-03,0,0,0,0,0,0
real,2008-03-03,2008-03-04,0,0,0,0,0,0
inverted,2008-03-03,2008-03-04,0,0,0,0,0,0
random_pairs,2008-03-03,2008-03-04,0,0,0,0,0,1
stale_5d,2008-03-03,2008-03-04,0,0,0,0,0,0
real,2008-03-04,2008-03-05,0,0,0,0,0,0
inverted,2008-03-04,2008-03-05,0,0,0,0,0,0
random_pairs,2008-03-04,2008-03-05,0,0,0,0,0,1
stale_5d,2008-03-04,2008-03-05,0,0,0,0,0,0
real,2008-03-05,2008-03-06,0,0,0,0,0,0
inverted,2008-03-05,2008-03-06,0,0,0,0,0,0
random_pairs,2008-03-05,2008-03-06,0,0,0,0,0,1
stale_5d,2008-03-05,2008-03-06,0,0,0,0,0,0
real,2008-03-06,2008-03-07,0,0,0,0,0,0
inverted,2008-03-06,2008-03-07,0,0,0,0,0,0
random_pairs,2008-03-06,2008-03-07,0,0,0,0,0,1
stale_5d,2008-03-06,2008-03-07,0,0,0,0,0,0
real,2008-03-07,2008-03-10,0,0,0,0,0,0
inverted,2008-03-07,2008-03-10,0,0,0,0,0,0
random_pairs,2008-03-07,2008-03-10,0,0,0,0,0,1
stale_5d,2008-03-07,2008-03-10,0,0,0,0,0,0
real,2008-03-10,2008-03-11,0,0,0,0,0,0
inverted,2008-03-10,2008-03-11,0,0,0,0,0,0
random_pairs,2008-03-10,2008-03-11,0,0,0,0,0,1
stale_5d,2008-03-10,2008-03-11,0,0,0,0,0,0
real,2008-03-11,2008-03-12,0,0,0,0,0,0
inverted,2008-03-11,2008-03-12,0,0,0,0,0,0
random_pairs,2008-03-11,2008-03-12,0,0,0,0,0,1
stale_5d,2008-03-11,2008-03-12,0,0,0,0,0,0
real,2008-03-12,2008-03-13,0,0,0,0,0,0
inverted,2008-03-12,2008-03-13,0,0,0,0,0,0
random_pairs,2008-03-12,2008-03-13,0,0,0,0,0,1
stale_5d,2008-03-12,2008-03-13,0,0,0,0,0,0
real,2008-03-13,2008-03-14,0,0,0,0,0,0
inverted,2008-03-13,2008-03-14,0,0,0,0,0,0
random_pairs,2008-03-13,2008-03-14,0,0,0,0,0,1
stale_5d,2008-03-13,2008-03-14,0,0,0,0,0,0
real,2008-03-14,2008-03-17,0,0,0,0,0,0
inverted,2008-03-14,2008-03-17,0,0,0,0,0,0
random_pairs,2008-03-14,2008-03-17,0,0,0,0,0,1
stale_5d,2008-03-14,2008-03-17,0,0,0,0,0,0
real,2008-03-17,2008-03-18,0,0,0,0,0,0
inverted,2008-03-17,2008-03-18,0,0,0,0,0,0
random_pairs,2008-03-17,2008-03-18,0,0,0,0,0,1
stale_5d,2008-03-17,2008-03-18,0,0,0,0,0,0
real,2008-03-18,2008-03-19,0,0,0,0,0,0
inverted,2008-03-18,2008-03-19,0,0,0,0,0,0
random_pairs,2008-03-18,2008-03-19,0,0,0,0,0,1
stale_5d,2008-03-18,2008-03-19,0,0,0,0,0,0
real,2008-03-19,2008-03-20,0,0,0,0,0,0
inverted,2008-03-19,2008-03-20,0,0,0,0,0,0
random_pairs,2008-03-19,2008-03-20,0,0,0,0,0,1
stale_5d,2008-03-19,2008-03-20,0,0,0,0,0,0
real,2008-03-20,2008-03-24,0,0,0,0,0,0
inverted,2008-03-20,2008-03-24,0,0,0,0,0,0
random_pairs,2008-03-20,2008-03-24,0,0,0,0,0,1
stale_5d,2008-03-20,2008-03-24,0,0,0,0,0,0
real,2008-03-24,2008-03-25,0,0,0,0,0,0
inverted,2008-03-24,2008-03-25,0,0,0,0,0,0
random_pairs,2008-03-24,2008-03-25,0,0,0,0,0,1
stale_5d,2008-03-24,2008-03-25,0,0,0,0,0,0
real,2008-03-25,2008-03-26,0,0,0,0,0,0
inverted,2008-03-25,2008-03-26,0,0,0,0,0,0
random_pairs,2008-03-25,2008-03-26,0,0,0,0,0,1
stale_5d,2008-03-25,2008-03-26,0,0,0,0,0,0
real,2008-03-26,2008-03-27,0,0,0,0,0,0
inverted,2008-03-26,2008-03-27,0,0,0,0,0,0
random_pairs,2008-03-26,2008-03-27,0,0,0,0,0,1
stale_5d,2008-03-26,2008-03-27,0,0,0,0,0,0
real,2008-03-27,2008-03-28,0,0,0,0,0,0
inverted,2008-03-27,2008-03-28,0,0,0,0,0,0
random_pairs,2008-03-27,2008-03-28,0,0,0,0,0,1
stale_5d,2008-03-27,2008-03-28,0,0,0,0,0,0
real,2008-03-28,2008-03-31,0,0,0,0,0,0
inverted,2008-03-28,2008-03-31,0,0,0,0,0,0
random_pairs,2008-03-28,2008-03-31,0,0,0,0,0,1
stale_5d,2008-03-28,2008-03-31,0,0,0,0,0,0
real,2008-03-31,2008-04-01,0,0,0,0,0,0
inverted,2008-03-31,2008-04-01,0,0,0,0,0,0
random_pairs,2008-03-31,2008-04-01,0,0,0,0,0,1
stale_5d,2008-03-31,2008-04-01,0,0,0,0,0,0
real,2008-04-01,2008-04-02,0,0,0,0,0,0
inverted,2008-04-01,2008-04-02,0,0,0,0,0,0
random_pairs,2008-04-01,2008-04-02,0,0,0,0,0,1
stale_5d,2008-04-01,2008-04-02,0,0,0,0,0,0
real,2008-04-02,2008-04-03,0,0,0,0,0,0
inverted,2008-04-02,2008-04-03,0,0,0,0,0,0
random_pairs,2008-04-02,2008-04-03,0,0,0,0,0,1
stale_5d,2008-04-02,2008-04-03,0,0,0,0,0,0
real,2008-04-03,2008-04-04,0,0,0,0,0,0
inverted,2008-04-03,2008-04-04,0,0,0,0,0,0
random_pairs,2008-04-03,2008-04-04,0,0,0,0,0,1
stale_5d,2008-04-03,2008-04-04,0,0,0,0,0,0
real,2008-04-04,2008-04-07,0,0,0,0,0,0
inverted,2008-04-04,2008-04-07,0,0,0,0,0,0
random_pairs,2008-04-04,2008-04-07,0,0,0,0,0,1
stale_5d,2008-04-04,2008-04-07,0,0,0,0,0,0
real,2008-04-07,2008-04-08,0,0,0,0,0,0
inverted,2008-04-07,2008-04-08,0,0,0,0,0,0
random_pairs,2008-04-07,2008-04-08,0,0,0,0,0,1
stale_5d,2008-04-07,2008-04-08,0,0,0,0,0,0
real,2008-04-08,2008-04-09,0,0,0,0,0,0
inverted,2008-04-08,2008-04-09,0,0,0,0,0,0
random_pairs,2008-04-08,2008-04-09,0,0,0,0,0,1
stale_5d,2008-04-08,2008-04-09,0,0,0,0,0,0
real,2008-04-09,2008-04-10,0,0,0,0,0,0
inverted,2008-04-09,2008-04-10,0,0,0,0,0,0
random_pairs,2008-04-09,2008-04-10,0,0,0,0,0,1
stale_5d,2008-04-09,2008-04-10,0,0,0,0,0,0
real,2008-04-10,2008-04-11,0,0,0,0,0,0
inverted,2008-04-10,2008-04-11,0,0,0,0,0,0
random_pairs,2008-04-10,2008-04-11,0,0,0,0,0,1
stale_5d,2008-04-10,2008-04-11,0,0,0,0,0,0
real,2008-04-11,2008-04-14,0,0,0,0,0,0
inverted,2008-04-11,2008-04-14,0,0,0,0,0,0
random_pairs,2008-04-11,2008-04-14,0,0,0,0,0,1
stale_5d,2008-04-11,2008-04-14,0,0,0,0,0,0
real,2008-04-14,2008-04-15,0,0,0,0,0,0
inverted,2008-04-14,2008-04-15,0,0,0,0,0,0
random_pairs,2008-04-14,2008-04-15,0,0,0,0,0,1
stale_5d,2008-04-14,2008-04-15,0,0,0,0,0,0
real,2008-04-15,2008-04-16,0,0,0,0,0,0
inverted,2008-04-15,2008-04-16,0,0,0,0,0,0
random_pairs,2008-04-15,2008-04-16,0,0,0,0,0,1
stale_5d,2008-04-15,2008-04-16,0,0,0,0,0,0
real,2008-04-16,2008-04-17,0,0,0,0,0,0
inverted,2008-04-16,2008-04-17,0,0,0,0,0,0
random_pairs,2008-04-16,2008-04-17,0,0,0,0,0,1
stale_5d,2008-04-16,2008-04-17,0,0,0,0,0,0
real,2008-04-17,2008-04-18,0,0,0,0,0,0
inverted,2008-04-17,2008-04-18,0,0,0,0,0,0
random_pairs,2008-04-17,2008-04-18,0,0,0,0,0,1
stale_5d,2008-04-17,2008-04-18,0,0,0,0,0,0
real,2008-04-18,2008-04-21,0,0,0,0,0,0
inverted,2008-04-18,2008-04-21,0,0,0,0,0,0
random_pairs,2008-04-18,2008-04-21,0,0,0,0,0,1
stale_5d,2008-04-18,2008-04-21,0,0,0,0,0,0
real,2008-04-21,2008-04-22,0,0,0,0,0,0
inverted,2008-04-21,2008-04-22,0,0,0,0,0,0
random_pairs,2008-04-21,2008-04-22,0,0,0,0,0,1
stale_5d,2008-04-21,2008-04-22,0,0,0,0,0,0
real,2008-04-22,2008-04-23,0,0,0,0,0,0
inverted,2008-04-22,2008-04-23,0,0,0,0,0,0
random_pairs,2008-04-22,2008-04-23,0,0,0,0,0,1
stale_5d,2008-04-22,2008-04-23,0,0,0,0,0,0
real,2008-04-23,2008-04-24,0,0,0,0,0,0
inverted,2008-04-23,2008-04-24,0,0,0,0,0,0
random_pairs,2008-04-23,2008-04-24,0,0,0,0,0,1
stale_5d,2008-04-23,2008-04-24,0,0,0,0,0,0
real,2008-04-24,2008-04-25,0,0,0,0,0,0
inverted,2008-04-24,2008-04-25,0,0,0,0,0,0
random_pairs,2008-04-24,2008-04-25,0,0,0,0,0,1
stale_5d,2008-04-24,2008-04-25,0,0,0,0,0,0
real,2008-04-25,2008-04-28,0,0,0,0,0,0
inverted,2008-04-25,2008-04-28,0,0,0,0,0,0
random_pairs,2008-04-25,2008-04-28,0,0,0,0,0,1
stale_5d,2008-04-25,2008-04-28,0,0,0,0,0,0
real,2008-04-28,2008-04-29,0,0,0,0,0,0
inverted,2008-04-28,2008-04-29,0,0,0,0,0,0
random_pairs,2008-04-28,2008-04-29,0,0,0,0,0,1
stale_5d,2008-04-28,2008-04-29,0,0,0,0,0,0
real,2008-04-29,2008-04-30,0,0,0,0,0,0
inverted,2008-04-29,2008-04-30,0,0,0,0,0,0
random_pairs,2008-04-29,2008-04-30,0,0,0,0,0,1
stale_5d,2008-04-29,2008-04-30,0,0,0,0,0,0
real,2008-04-30,2008-05-01,0,0,0,0,0,0
inverted,2008-04-30,2008-05-01,0,0,0,0,0,0
random_pairs,2008-04-30,2008-05-01,0,0,0,0,0,1
stale_5d,2008-04-30,2008-05-01,0,0,0,0,0,0
real,2008-05-01,2008-05-02,0,0,0,0,0,0
inverted,2008-05-01,2008-05-02,0,0,0,0,0,0
random_pairs,2008-05-01,2008-05-02,0,0,0,0,0,1
stale_5d,2008-05-01,2008-05-02,0,0,0,0,0,0
real,2008-05-02,2008-05-05,0,0,0,0,0,0
inverted,2008-05-02,2008-05-05,0,0,0,0,0,0
random_pairs,2008-05-02,2008-05-05,0,0,0,0,0,1
stale_5d,2008-05-02,2008-05-05,0,0,0,0,0,0
real,2008-05-05,2008-05-06,0,0,0,0,0,0
inverted,2008-05-05,2008-05-06,0,0,0,0,0,0
random_pairs,2008-05-05,2008-05-06,0,0,0,0,0,1
stale_5d,2008-05-05,2008-05-06,0,0,0,0,0,0
real,2008-05-06,2008-05-07,0,0,0,0,0,0
inverted,2008-05-06,2008-05-07,0,0,0,0,0,0
random_pairs,2008-05-06,2008-05-07,0,0,0,0,0,1
stale_5d,2008-05-06,2008-05-07,0,0,0,0,0,0
real,2008-05-07,2008-05-08,0,0,0,0,0,0
inverted,2008-05-07,2008-05-08,0,0,0,0,0,0
random_pairs,2008-05-07,2008-05-08,0,0,0,0,0,1
stale_5d,2008-05-07,2008-05-08,0,0,0,0,0,0
real,2008-05-08,2008-05-09,0,0,0,0,0,0
inverted,2008-05-08,2008-05-09,0,0,0,0,0,0
random_pairs,2008-05-08,2008-05-09,0,0,0,0,0,1
stale_5d,2008-05-08,2008-05-09,0,0,0,0,0,0
real,2008-05-09,2008-05-12,0,0,0,0,0,0
inverted,2008-05-09,2008-05-12,0,0,0,0,0,0
random_pairs,2008-05-09,2008-05-12,0,0,0,0,0,1
stale_5d,2008-05-09,2008-05-12,0,0,0,0,0,0
real,2008-05-12,2008-05-13,0,0,0,0,0,0
inverted,2008-05-12,2008-05-13,0,0,0,0,0,0
random_pairs,2008-05-12,2008-05-13,0,0,0,0,0,1
stale_5d,2008-05-12,2008-05-13,0,0,0,0,0,0
real,2008-05-13,2008-05-14,0,0,0,0,0,0
inverted,2008-05-13,2008-05-14,0,0,0,0,0,0
random_pairs,2008-05-13,2008-05-14,0,0,0,0,0,1
stale_5d,2008-05-13,2008-05-14,0,0,0,0,0,0
real,2008-05-14,2008-05-15,0,0,0,0,0,0
inverted,2008-05-14,2008-05-15,0,0,0,0,0,0
random_pairs,2008-05-14,2008-05-15,0,0,0,0,0,1
stale_5d,2008-05-14,2008-05-15,0,0,0,0,0,0
real,2008-05-15,2008-05-16,0,0,0,0,0,0
inverted,2008-05-15,2008-05-16,0,0,0,0,0,0
random_pairs,2008-05-15,2008-05-16,0,0,0,0,0,1
stale_5d,2008-05-15,2008-05-16,0,0,0,0,0,0
real,2008-05-16,2008-05-19,0,0,0,0,0,0
inverted,2008-05-16,2008-05-19,0,0,0,0,0,0
random_pairs,2008-05-16,2008-05-19,0,0,0,0,0,1
stale_5d,2008-05-16,2008-05-19,0,0,0,0,0,0
real,2008-05-19,2008-05-20,0,0,0,0,0,0
inverted,2008-05-19,2008-05-20,0,0,0,0,0,0
random_pairs,2008-05-19,2008-05-20,0,0,0,0,0,1
stale_5d,2008-05-19,2008-05-20,0,0,0,0,0,0
real,2008-05-20,2008-05-21,0,0,0,0,0,0
inverted,2008-05-20,2008-05-21,0,0,0,0,0,0
random_pairs,2008-05-20,2008-05-21,0,0,0,0,0,1
stale_5d,2008-05-20,2008-05-21,0,0,0,0,0,0
real,2008-05-21,2008-05-22,0,0,0,0,0,0
inverted,2008-05-21,2008-05-22,0,0,0,0,0,0
random_pairs,2008-05-21,2008-05-22,0,0,0,0,0,1
stale_5d,2008-05-21,2008-05-22,0,0,0,0,0,0
real,2008-05-22,2008-05-23,0,0,0,0,0,0
inverted,2008-05-22,2008-05-23,0,0,0,0,0,0
random_pairs,2008-05-22,2008-05-23,0,0,0,0,0,1
stale_5d,2008-05-22,2008-05-23,0,0,0,0,0,0
real,2008-05-23,2008-05-27,0,0,0,0,0,0
inverted,2008-05-23,2008-05-27,0,0,0,0,0,0
random_pairs,2008-05-23,2008-05-27,0,0,0,0,0,1
stale_5d,2008-05-23,2008-05-27,0,0,0,0,0,0
real,2008-05-27,2008-05-28,0,0,0,0,0,0
inverted,2008-05-27,2008-05-28,0,0,0,0,0,0
random_pairs,2008-05-27,2008-05-28,0,0,0,0,0,1
stale_5d,2008-05-27,2008-05-28,0,0,0,0,0,0
real,2008-05-28,2008-05-29,0,0,0,0,0,0
inverted,2008-05-28,2008-05-29,0,0,0,0,0,0
random_pairs,2008-05-28,2008-05-29,0,0,0,0,0,1
stale_5d,2008-05-28,2008-05-29,0,0,0,0,0,0
real,2008-05-29,2008-05-30,0,0,0,0,0,0
inverted,2008-05-29,2008-05-30,0,0,0,0,0,0
random_pairs,2008-05-29,2008-05-30,0,0,0,0,0,1
stale_5d,2008-05-29,2008-05-30,0,0,0,0,0,0
real,2008-05-30,2008-06-02,0,0,0,0,0,0
inverted,2008-05-30,2008-06-02,0,0,0,0,0,0
random_pairs,2008-05-30,2008-06-02,0,0,0,0,0,1
stale_5d,2008-05-30,2008-06-02,0,0,0,0,0,0
real,2008-06-02,2008-06-03,0,0,0,0,0,0
inverted,2008-06-02,2008-06-03,0,0,0,0,0,0
random_pairs,2008-06-02,2008-06-03,0,0,0,0,0,1
stale_5d,2008-06-02,2008-06-03,0,0,0,0,0,0
real,2008-06-03,2008-06-04,0,0,0,0,0,0
inverted,2008-06-03,2008-06-04,0,0,0,0,0,0
random_pairs,2008-06-03,2008-06-04,0,0,0,0,0,1
stale_5d,2008-06-03,2008-06-04,0,0,0,0,0,0
real,2008-06-04,2008-06-05,0,0,0,0,0,0
inverted,2008-06-04,2008-06-05,0,0,0,0,0,0
random_pairs,2008-06-04,2008-06-05,0,0,0,0,0,1
stale_5d,2008-06-04,2008-06-05,0,0,0,0,0,0
real,2008-06-05,2008-06-06,0,0,0,0,0,0
inverted,2008-06-05,2008-06-06,0,0,0,0,0,0
random_pairs,2008-06-05,2008-06-06,0,0,0,0,0,1
stale_5d,2008-06-05,2008-06-06,0,0,0,0,0,0
real,2008-06-06,2008-06-09,0,0,0,0,0,0
inverted,2008-06-06,2008-06-09,0,0,0,0,0,0
random_pairs,2008-06-06,2008-06-09,0,0,0,0,0,1
stale_5d,2008-06-06,2008-06-09,0,0,0,0,0,0
real,2008-06-09,2008-06-10,0,0,0,0,0,0
inverted,2008-06-09,2008-06-10,0,0,0,0,0,0
random_pairs,2008-06-09,2008-06-10,0,0,0,0,0,1
stale_5d,2008-06-09,2008-06-10,0,0,0,0,0,0
real,2008-06-10,2008-06-11,0,0,0,0,0,0
inverted,2008-06-10,2008-06-11,0,0,0,0,0,0
random_pairs,2008-06-10,2008-06-11,0,0,0,0,0,1
stale_5d,2008-06-10,2008-06-11,0,0,0,0,0,0
real,2008-06-11,2008-06-12,0,0,0,0,0,0
inverted,2008-06-11,2008-06-12,0,0,0,0,0,0
random_pairs,2008-06-11,2008-06-12,0,0,0,0,0,1
stale_5d,2008-06-11,2008-06-12,0,0,0,0,0,0
real,2008-06-12,2008-06-13,0,0,0,0,0,0
inverted,2008-06-12,2008-06-13,0,0,0,0,0,0
random_pairs,2008-06-12,2008-06-13,0,0,0,0,0,1
stale_5d,2008-06-12,2008-06-13,0,0,0,0,0,0
real,2008-06-13,2008-06-16,0,0,0,0,0,0
inverted,2008-06-13,2008-06-16,0,0,0,0,0,0
random_pairs,2008-06-13,2008-06-16,0,0,0,0,0,1
stale_5d,2008-06-13,2008-06-16,0,0,0,0,0,0
real,2008-06-16,2008-06-17,0,0,0,0,0,0
inverted,2008-06-16,2008-06-17,0,0,0,0,0,0
random_pairs,2008-06-16,2008-06-17,0,0,0,0,0,1
stale_5d,2008-06-16,2008-06-17,0,0,0,0,0,0
real,2008-06-17,2008-06-18,0,0,0,0,0,0
inverted,2008-06-17,2008-06-18,0,0,0,0,0,0
random_pairs,2008-06-17,2008-06-18,0,0,0,0,0,1
stale_5d,2008-06-17,2008-06-18,0,0,0,0,0,0
real,2008-06-18,2008-06-19,0,0,0,0,0,0
inverted,2008-06-18,2008-06-19,0,0,0,0,0,0
random_pairs,2008-06-18,2008-06-19,0,0,0,0,0,1
stale_5d,2008-06-18,2008-06-19,0,0,0,0,0,0
real,2008-06-19,2008-06-20,0,0,0,0,0,0
inverted,2008-06-19,2008-06-20,0,0,0,0,0,0
random_pairs,2008-06-19,2008-06-20,0,0,0,0,0,1
stale_5d,2008-06-19,2008-06-20,0,0,0,0,0,0
real,2008-06-20,2008-06-23,0,0,0,0,0,0
inverted,2008-06-20,2008-06-23,0,0,0,0,0,0
random_pairs,2008-06-20,2008-06-23,0,0,0,0,0,1
stale_5d,2008-06-20,2008-06-23,0,0,0,0,0,0
real,2008-06-23,2008-06-24,0,0,0,0,0,0
inverted,2008-06-23,2008-06-24,0,0,0,0,0,0
random_pairs,2008-06-23,2008-06-24,0,0,0,0,0,1
stale_5d,2008-06-23,2008-06-24,0,0,0,0,0,0
real,2008-06-24,2008-06-25,0,0,0,0,0,0
inverted,2008-06-24,2008-06-25,0,0,0,0,0,0
random_pairs,2008-06-24,2008-06-25,0,0,0,0,0,1
stale_5d,2008-06-24,2008-06-25,0,0,0,0,0,0
real,2008-06-25,2008-06-26,0,0,0,0,0,0
inverted,2008-06-25,2008-06-26,0,0,0,0,0,0
random_pairs,2008-06-25,2008-06-26,0,0,0,0,0,1
stale_5d,2008-06-25,2008-06-26,0,0,0,0,0,0
real,2008-06-26,2008-06-27,0,0,0,0,0,0
inverted,2008-06-26,2008-06-27,0,0,0,0,0,0
random_pairs,2008-06-26,2008-06-27,0,0,0,0,0,1
stale_5d,2008-06-26,2008-06-27,0,0,0,0,0,0
real,2008-06-27,2008-06-30,0,0,0,0,0,0
inverted,2008-06-27,2008-06-30,0,0,0,0,0,0
random_pairs,2008-06-27,2008-06-30,0,0,0,0,0,1
stale_5d,2008-06-27,2008-06-30,0,0,0,0,0,0
real,2008-06-30,2008-07-01,0,0,0,0,0,0
inverted,2008-06-30,2008-07-01,0,0,0,0,0,0
random_pairs,2008-06-30,2008-07-01,0,0,0,0,0,1
stale_5d,2008-06-30,2008-07-01,0,0,0,0,0,0
real,2008-07-01,2008-07-02,0,0,0,0,0,0
inverted,2008-07-01,2008-07-02,0,0,0,0,0,0
random_pairs,2008-07-01,2008-07-02,0,0,0,0,0,1
stale_5d,2008-07-01,2008-07-02,0,0,0,0,0,0
real,2008-07-02,2008-07-03,0,0,0,0,0,0
inverted,2008-07-02,2008-07-03,0,0,0,0,0,0
random_pairs,2008-07-02,2008-07-03,0,0,0,0,0,1
stale_5d,2008-07-02,2008-07-03,0,0,0,0,0,0
real,2008-07-03,2008-07-07,0,0,0,0,0,0
inverted,2008-07-03,2008-07-07,0,0,0,0,0,0
random_pairs,2008-07-03,2008-07-07,0,0,0,0,0,1
stale_5d,2008-07-03,2008-07-07,0,0,0,0,0,0
real,2008-07-07,2008-07-08,0,0,0,0,0,0
inverted,2008-07-07,2008-07-08,0,0,0,0,0,0
random_pairs,2008-07-07,2008-07-08,0,0,0,0,0,1
stale_5d,2008-07-07,2008-07-08,0,0,0,0,0,0
real,2008-07-08,2008-07-09,0,0,0,0,0,0
inverted,2008-07-08,2008-07-09,0,0,0,0,0,0
random_pairs,2008-07-08,2008-07-09,0,0,0,0,0,1
stale_5d,2008-07-08,2008-07-09,0,0,0,0,0,0
real,2008-07-09,2008-07-10,0,0,0,0,0,0
inverted,2008-07-09,2008-07-10,0,0,0,0,0,0
random_pairs,2008-07-09,2008-07-10,0,0,0,0,0,1
stale_5d,2008-07-09,2008-07-10,0,0,0,0,0,0
real,2008-07-10,2008-07-11,0,0,0,0,0,0
inverted,2008-07-10,2008-07-11,0,0,0,0,0,0
random_pairs,2008-07-10,2008-07-11,0,0,0,0,0,1
stale_5d,2008-07-10,2008-07-11,0,0,0,0,0,0
real,2008-07-11,2008-07-14,0,0,0,0,0,0
inverted,2008-07-11,2008-07-14,0,0,0,0,0,0
random_pairs,2008-07-11,2008-07-14,0,0,0,0,0,1
stale_5d,2008-07-11,2008-07-14,0,0,0,0,0,0
real,2008-07-14,2008-07-15,0,0,0,0,0,0
inverted,2008-07-14,2008-07-15,0,0,0,0,0,0
random_pairs,2008-07-14,2008-07-15,0,0,0,0,0,1
stale_5d,2008-07-14,2008-07-15,0,0,0,0,0,0
real,2008-07-15,2008-07-16,0,0,0,0,0,0
inverted,2008-07-15,2008-07-16,0,0,0,0,0,0
random_pairs,2008-07-15,2008-07-16,0,0,0,0,0,1
stale_5d,2008-07-15,2008-07-16,0,0,0,0,0,0
real,2008-07-16,2008-07-17,0,0,0,0,0,0
inverted,2008-07-16,2008-07-17,0,0,0,0,0,0
random_pairs,2008-07-16,2008-07-17,0,0,0,0,0,1
stale_5d,2008-07-16,2008-07-17,0,0,0,0,0,0
real,2008-07-17,2008-07-18,0,0,0,0,0,0
inverted,2008-07-17,2008-07-18,0,0,0,0,0,0
random_pairs,2008-07-17,2008-07-18,0,0,0,0,0,1
stale_5d,2008-07-17,2008-07-18,0,0,0,0,0,0
real,2008-07-18,2008-07-21,0,0,0,0,0,0
inverted,2008-07-18,2008-07-21,0,0,0,0,0,0
random_pairs,2008-07-18,2008-07-21,0,0,0,0,0,1
stale_5d,2008-07-18,2008-07-21,0,0,0,0,0,0
real,2008-07-21,2008-07-22,0,0,0,0,0,0
inverted,2008-07-21,2008-07-22,0,0,0,0,0,0
random_pairs,2008-07-21,2008-07-22,0,0,0,0,0,1
stale_5d,2008-07-21,2008-07-22,0,0,0,0,0,0
real,2008-07-22,2008-07-23,0,0,0,0,0,0
inverted,2008-07-22,2008-07-23,0,0,0,0,0,0
random_pairs,2008-07-22,2008-07-23,0,0,0,0,0,1
stale_5d,2008-07-22,2008-07-23,0,0,0,0,0,0
real,2008-07-23,2008-07-24,0,0,0,0,0,0
inverted,2008-07-23,2008-07-24,0,0,0,0,0,0
random_pairs,2008-07-23,2008-07-24,0,0,0,0,0,1
stale_5d,2008-07-23,2008-07-24,0,0,0,0,0,0
real,2008-07-24,2008-07-25,0,0,0,0,0,0
inverted,2008-07-24,2008-07-25,0,0,0,0,0,0
random_pairs,2008-07-24,2008-07-25,0,0,0,0,0,1
stale_5d,2008-07-24,2008-07-25,0,0,0,0,0,0
real,2008-07-25,2008-07-28,0,0,0,0,0,0
inverted,2008-07-25,2008-07-28,0,0,0,0,0,0
random_pairs,2008-07-25,2008-07-28,0,0,0,0,0,1
stale_5d,2008-07-25,2008-07-28,0,0,0,0,0,0
real,2008-07-28,2008-07-29,0,0,0,0,0,0
inverted,2008-07-28,2008-07-29,0,0,0,0,0,0
random_pairs,2008-07-28,2008-07-29,0,0,0,0,0,1
stale_5d,2008-07-28,2008-07-29,0,0,0,0,0,0
real,2008-07-29,2008-07-30,0,0,0,0,0,0
inverted,2008-07-29,2008-07-30,0,0,0,0,0,0
random_pairs,2008-07-29,2008-07-30,0,0,0,0,0,1
stale_5d,2008-07-29,2008-07-30,0,0,0,0,0,0
real,2008-07-30,2008-07-31,0,0,0,0,0,0
inverted,2008-07-30,2008-07-31,0,0,0,0,0,0
random_pairs,2008-07-30,2008-07-31,0,0,0,0,0,1
stale_5d,2008-07-30,2008-07-31,0,0,0,0,0,0
real,2008-07-31,2008-08-01,0,0,0,0,0,0
inverted,2008-07-31,2008-08-01,0,0,0,0,0,0
random_pairs,2008-07-31,2008-08-01,0,0,0,0,0,1
stale_5d,2008-07-31,2008-08-01,0,0,0,0,0,0
real,2008-08-01,2008-08-04,0,0,0,0,0,0
inverted,2008-08-01,2008-08-04,0,0,0,0,0,0
random_pairs,2008-08-01,2008-08-04,0,0,0,0,0,1
stale_5d,2008-08-01,2008-08-04,0,0,0,0,0,0
real,2008-08-04,2008-08-05,0,0,0,0,0,0
inverted,2008-08-04,2008-08-05,0,0,0,0,0,0
random_pairs,2008-08-04,2008-08-05,0,0,0,0,0,1
stale_5d,2008-08-04,2008-08-05,0,0,0,0,0,0
real,2008-08-05,2008-08-06,0,0,0,0,0,0
inverted,2008-08-05,2008-08-06,0,0,0,0,0,0
random_pairs,2008-08-05,2008-08-06,0,0,0,0,0,1
stale_5d,2008-08-05,2008-08-06,0,0,0,0,0,0
real,2008-08-06,2008-08-07,0,0,0,0,0,0
inverted,2008-08-06,2008-08-07,0,0,0,0,0,0
random_pairs,2008-08-06,2008-08-07,0,0,0,0,0,1
stale_5d,2008-08-06,2008-08-07,0,0,0,0,0,0
real,2008-08-07,2008-08-08,0,0,0,0,0,0
inverted,2008-08-07,2008-08-08,0,0,0,0,0,0
random_pairs,2008-08-07,2008-08-08,0,0,0,0,0,1
stale_5d,2008-08-07,2008-08-08,0,0,0,0,0,0
real,2008-08-08,2008-08-11,0,0,0,0,0,0
inverted,2008-08-08,2008-08-11,0,0,0,0,0,0
random_pairs,2008-08-08,2008-08-11,0,0,0,0,0,1
