candidate,first_hash,second_hash,deterministic
regime::tech_leadership::rank_consensus__top3__score_invvol,641046421ba4456de20c9edbb7ada054931ae5e1977190af2ffa1e1b823c33db,641046421ba4456de20c9edbb7ada054931ae5e1977190af2ffa1e1b823c33db,True
regime::broad_risk_on::rank_consensus__top3__score_invvol,15c595736eca0164f27bfcd4b61fad569d1c0f82fdcc5c97a133410cb2aad952,15c595736eca0164f27bfcd4b61fad569d1c0f82fdcc5c97a133410cb2aad952,True
regime::high_dispersion::rank_consensus__top3__score_invvol,faf9c928df922a0d02442174601fd40e7048d03cc47d3d790934a7e8fe6ecf9b,faf9c928df922a0d02442174601fd40e7048d03cc47d3d790934a7e8fe6ecf9b,True
regime::low_volatility_risk_on::rank_consensus__top3__score_invvol,e984351d4e60e4c56095e8787a7d63f31d3d63e3e09b3b732a743838986ede00,e984351d4e60e4c56095e8787a7d63f31d3d63e3e09b3b732a743838986ede00,True
standalone::persistent_consensus__top1__equal,632d63c4f8d2c9322bc2c488753a2db22fb18d9104d802f107366978477deef8,632d63c4f8d2c9322bc2c488753a2db22fb18d9104d802f107366978477deef8,True
xlk_blend::persistent_consensus__top1__equal::25,c8a00e2a424b326bad3297517f5e354a69f238eb53662b6aafd948ba03fec1e9,c8a00e2a424b326bad3297517f5e354a69f238eb53662b6aafd948ba03fec1e9,True
ceiling_blend::persistent_consensus__top1__equal::25,b9513a4253e04a2e1f9dd47477a75b1890484c143b5599ed3e5a8e716d369c39,b9513a4253e04a2e1f9dd47477a75b1890484c143b5599ed3e5a8e716d369c39,True
xlk_blend::persistent_consensus__top1__equal::50,fcd9a5b808164001c02e8b10cb57211231878b5d539ece151e0140534b9038da,fcd9a5b808164001c02e8b10cb57211231878b5d539ece151e0140534b9038da,True
ceiling_blend::persistent_consensus__top1__equal::50,cc7719621bf582d61f69e5b27c279d7b40de49f14e21ad60aabddff6bca0ecdc,cc7719621bf582d61f69e5b27c279d7b40de49f14e21ad60aabddff6bca0ecdc,True
xlk_blend::persistent_consensus__top1__equal::75,b613fadfdbb99ed321d8aaed9701d9dc792bb780fe67f4fa1a52bb03c726768f,b613fadfdbb99ed321d8aaed9701d9dc792bb780fe67f4fa1a52bb03c726768f,True
ceiling_blend::persistent_consensus__top1__equal::75,7b27c583dad0db54615d7079e2d8d4b24c5198f139852f7f322b8e8479703cd7,7b27c583dad0db54615d7079e2d8d4b24c5198f139852f7f322b8e8479703cd7,True
regime::tech_leadership::persistent_consensus__top1__equal,2c1d83b32cc6d6a3a697e182b28a1aa0b09e62233fedcb7a991948c49cc22981,2c1d83b32cc6d6a3a697e182b28a1aa0b09e62233fedcb7a991948c49cc22981,True
regime::broad_risk_on::persistent_consensus__top1__equal,6c52536f3a2c837fe07edb9aa7dde5ee44191e68249504d35bb1500cc3324123,6c52536f3a2c837fe07edb9aa7dde5ee44191e68249504d35bb1500cc3324123,True
regime::high_dispersion::persistent_consensus__top1__equal,0138be8434fc5dc9b1f094d6a9f667f29dc3c26eb8ce30366d92177596b58e79,0138be8434fc5dc9b1f094d6a9f667f29dc3c26eb8ce30366d92177596b58e79,True
regime::low_volatility_risk_on::persistent_consensus__top1__equal,274f0101f45802a009608c55eefb5417fd7b7f80e48d1173a697f98386a5a4c9,274f0101f45802a009608c55eefb5417fd7b7f80e48d1173a697f98386a5a4c9,True
standalone::persistent_consensus__top1__score_invvol,632d63c4f8d2c9322bc2c488753a2db22fb18d9104d802f107366978477deef8,632d63c4f8d2c9322bc2c488753a2db22fb18d9104d802f107366978477deef8,True
xlk_blend::persistent_consensus__top1__score_invvol::25,c8a00e2a424b326bad3297517f5e354a69f238eb53662b6aafd948ba03fec1e9,c8a00e2a424b326bad3297517f5e354a69f238eb53662b6aafd948ba03fec1e9,True
ceiling_blend::persistent_consensus__top1__score_invvol::25,b9513a4253e04a2e1f9dd47477a75b1890484c143b5599ed3e5a8e716d369c39,b9513a4253e04a2e1f9dd47477a75b1890484c143b5599ed3e5a8e716d369c39,True
xlk_blend::persistent_consensus__top1__score_invvol::50,fcd9a5b808164001c02e8b10cb57211231878b5d539ece151e0140534b9038da,fcd9a5b808164001c02e8b10cb57211231878b5d539ece151e0140534b9038da,True
ceiling_blend::persistent_consensus__top1__score_invvol::50,cc7719621bf582d61f69e5b27c279d7b40de49f14e21ad60aabddff6bca0ecdc,cc7719621bf582d61f69e5b27c279d7b40de49f14e21ad60aabddff6bca0ecdc,True
xlk_blend::persistent_consensus__top1__score_invvol::75,b613fadfdbb99ed321d8aaed9701d9dc792bb780fe67f4fa1a52bb03c726768f,b613fadfdbb99ed321d8aaed9701d9dc792bb780fe67f4fa1a52bb03c726768f,True
ceiling_blend::persistent_consensus__top1__score_invvol::75,7b27c583dad0db54615d7079e2d8d4b24c5198f139852f7f322b8e8479703cd7,7b27c583dad0db54615d7079e2d8d4b24c5198f139852f7f322b8e8479703cd7,True
regime::tech_leadership::persistent_consensus__top1__score_invvol,2c1d83b32cc6d6a3a697e182b28a1aa0b09e62233fedcb7a991948c49cc22981,2c1d83b32cc6d6a3a697e182b28a1aa0b09e62233fedcb7a991948c49cc22981,True
regime::broad_risk_on::persistent_consensus__top1__score_invvol,6c52536f3a2c837fe07edb9aa7dde5ee44191e68249504d35bb1500cc3324123,6c52536f3a2c837fe07edb9aa7dde5ee44191e68249504d35bb1500cc3324123,True
regime::high_dispersion::persistent_consensus__top1__score_invvol,0138be8434fc5dc9b1f094d6a9f667f29dc3c26eb8ce30366d92177596b58e79,0138be8434fc5dc9b1f094d6a9f667f29dc3c26eb8ce30366d92177596b58e79,True
regime::low_volatility_risk_on::persistent_consensus__top1__score_invvol,274f0101f45802a009608c55eefb5417fd7b7f80e48d1173a697f98386a5a4c9,274f0101f45802a009608c55eefb5417fd7b7f80e48d1173a697f98386a5a4c9,True
standalone::persistent_consensus__top2__equal,4494109f0d8e523d18856c75fe54c506c3cc9f1431f5373bf23892e5ecd99ac2,4494109f0d8e523d18856c75fe54c506c3cc9f1431f5373bf23892e5ecd99ac2,True
xlk_blend::persistent_consensus__top2__equal::25,c2cd8048113db59218c1a1924bdef0514345b2823493adca262e2f8e051cd7c6,c2cd8048113db59218c1a1924bdef0514345b2823493adca262e2f8e051cd7c6,True
ceiling_blend::persistent_consensus__top2__equal::25,cddbe7223e84c460d26b2971b578583f0f26993926d7c8e18046cc9694d962a5,cddbe7223e84c460d26b2971b578583f0f26993926d7c8e18046cc9694d962a5,True
xlk_blend::persistent_consensus__top2__equal::50,7758bd32c5d2432de10b04c4b7bb43aa702d8a8f601864fe52aa15eab0de883c,7758bd32c5d2432de10b04c4b7bb43aa702d8a8f601864fe52aa15eab0de883c,True
ceiling_blend::persistent_consensus__top2__equal::50,730351756d7f55eb9ba1c815cbe421af4e457192f5c3aed5f8e0fb640ebb46d0,730351756d7f55eb9ba1c815cbe421af4e457192f5c3aed5f8e0fb640ebb46d0,True
xlk_blend::persistent_consensus__top2__equal::75,28a5977b1db1ea3cc59bba20c9d347169a401205273e68e3c0f6a6d603bae85c,28a5977b1db1ea3cc59bba20c9d347169a401205273e68e3c0f6a6d603bae85c,True
ceiling_blend::persistent_consensus__top2__equal::75,b3d6f88085ff93936e2fe58b3520527f61f49e0e400efa4487c8120dd44a9e16,b3d6f88085ff93936e2fe58b3520527f61f49e0e400efa4487c8120dd44a9e16,True
regime::tech_leadership::persistent_consensus__top2__equal,186cc4f18cd1164af5319096aae322be851bc2f69b0475ac627924fda1410694,186cc4f18cd1164af5319096aae322be851bc2f69b0475ac627924fda1410694,True
regime::broad_risk_on::persistent_consensus__top2__equal,e6b50030e55f1b0614624ca020358c01ae7987a4128e2537de5ca8207d4960fa,e6b50030e55f1b0614624ca020358c01ae7987a4128e2537de5ca8207d4960fa,True
regime::high_dispersion::persistent_consensus__top2__equal,c95105c4d6ac3d8c611a5494a303716c9eb5b588e68e22421dffac5bd93b8c1c,c95105c4d6ac3d8c611a5494a303716c9eb5b588e68e22421dffac5bd93b8c1c,True
regime::low_volatility_risk_on::persistent_consensus__top2__equal,649a9e0752fc25110d022f972c04a61655721932f8471fd0eb5d38df5465ce0e,649a9e0752fc25110d022f972c04a61655721932f8471fd0eb5d38df5465ce0e,True
standalone::persistent_consensus__top2__score_invvol,7bcca7d546b3b4e192d1f69342d39d8fe98c85694c41d6814353c49aa933905b,7bcca7d546b3b4e192d1f69342d39d8fe98c85694c41d6814353c49aa933905b,True
xlk_blend::persistent_consensus__top2__score_invvol::25,28b6c17f42815a62193605ffdd7851f5e3edfd25aae8dfd179c0946343bcd50c,28b6c17f42815a62193605ffdd7851f5e3edfd25aae8dfd179c0946343bcd50c,True
ceiling_blend::persistent_consensus__top2__score_invvol::25,fb644b81d1a5c36582e6ea722baedbf3d95d1ce37c54309bce749cc35a382faf,fb644b81d1a5c36582e6ea722baedbf3d95d1ce37c54309bce749cc35a382faf,True
xlk_blend::persistent_consensus__top2__score_invvol::50,8ed00bd3966131bf6fca7a9eadc9a057620a7484360ac8d9b67d0bf592c51b5d,8ed00bd3966131bf6fca7a9eadc9a057620a7484360ac8d9b67d0bf592c51b5d,True
ceiling_blend::persistent_consensus__top2__score_invvol::50,b58eb7bad0c5053a11751d2b52e1793dfa0a3ac63e3f8b9b5e013107388f7721,b58eb7bad0c5053a11751d2b52e1793dfa0a3ac63e3f8b9b5e013107388f7721,True
xlk_blend::persistent_consensus__top2__score_invvol::75,04145b03eafb71fed7a91058d4020164cc34e7e8e51a12c090b02416a2b33c09,04145b03eafb71fed7a91058d4020164cc34e7e8e51a12c090b02416a2b33c09,True
ceiling_blend::persistent_consensus__top2__score_invvol::75,4944837f59db456f9886e851f335fe57dded1458ec7a7c5daa139109800db528,4944837f59db456f9886e851f335fe57dded1458ec7a7c5daa139109800db528,True
regime::tech_leadership::persistent_consensus__top2__score_invvol,03471fe30b28c456c74081b31ff79b2ad85a406588052b0cf9d5714be329928b,03471fe30b28c456c74081b31ff79b2ad85a406588052b0cf9d5714be329928b,True
regime::broad_risk_on::persistent_consensus__top2__score_invvol,6c219384e22359176bb1c9006b0a98cafce6b53459f1286f8625e3561df3e7bc,6c219384e22359176bb1c9006b0a98cafce6b53459f1286f8625e3561df3e7bc,True
regime::high_dispersion::persistent_consensus__top2__score_invvol,ffac0d343131e3c94dbb7d646b7b20457785575fc057a7e8be97cb80ff08619b,ffac0d343131e3c94dbb7d646b7b20457785575fc057a7e8be97cb80ff08619b,True
regime::low_volatility_risk_on::persistent_consensus__top2__score_invvol,252f92fa919cc687a9f5254a1c1f8cd39465f629db915fd122f154b7d62bdaa0,252f92fa919cc687a9f5254a1c1f8cd39465f629db915fd122f154b7d62bdaa0,True
standalone::persistent_consensus__top3__equal,4bfebb2903dcf13f4bcbcd148b7c89ea6288e8ef7f20ff2a6818ee6a496e1284,4bfebb2903dcf13f4bcbcd148b7c89ea6288e8ef7f20ff2a6818ee6a496e1284,True
xlk_blend::persistent_consensus__top3__equal::25,e01a097381359383ef2e332275868dd375d2dd86c9902d971938f81ee9550073,e01a097381359383ef2e332275868dd375d2dd86c9902d971938f81ee9550073,True
ceiling_blend::persistent_consensus__top3__equal::25,1405f45c0b87cce218dc02414b44730ecb0bb11908891922553d32894543c248,1405f45c0b87cce218dc02414b44730ecb0bb11908891922553d32894543c248,True
xlk_blend::persistent_consensus__top3__equal::50,b6ccc20a29d7b13635ae2c95f36237ede58ee7c7c72f01aaf4ad95c7e38a94f7,b6ccc20a29d7b13635ae2c95f36237ede58ee7c7c72f01aaf4ad95c7e38a94f7,True
ceiling_blend::persistent_consensus__top3__equal::50,054d5478a0b1bf5ab318dae428cccae44a1009e5b95680f0caca85ae83c023e4,054d5478a0b1bf5ab318dae428cccae44a1009e5b95680f0caca85ae83c023e4,True
xlk_blend::persistent_consensus__top3__equal::75,d7e998aebfdba23eb668889beedb4d098fadb657ed08eb419d224f6713b78eae,d7e998aebfdba23eb668889beedb4d098fadb657ed08eb419d224f6713b78eae,True
ceiling_blend::persistent_consensus__top3__equal::75,ce7f899e7a4fe86bcbe6d4d7c1f1d1d3b81816af39da539a0007dace3ea4143f,ce7f899e7a4fe86bcbe6d4d7c1f1d1d3b81816af39da539a0007dace3ea4143f,True
regime::tech_leadership::persistent_consensus__top3__equal,f9f5f16c84c4701009542b31dd3c916deaf060072e73717c6ac41ac52bd734ca,f9f5f16c84c4701009542b31dd3c916deaf060072e73717c6ac41ac52bd734ca,True
regime::broad_risk_on::persistent_consensus__top3__equal,5cc81724e7e7325d93167c39efc7941785a65276d4d4bae4e9084b9209205031,5cc81724e7e7325d93167c39efc7941785a65276d4d4bae4e9084b9209205031,True
regime::high_dispersion::persistent_consensus__top3__equal,cb83f2ae95e88ea536d7c86290c2c449423f2a5a4948026c496aa3fca71b1373,cb83f2ae95e88ea536d7c86290c2c449423f2a5a4948026c496aa3fca71b1373,True
regime::low_volatility_risk_on::persistent_consensus__top3__equal,feb221f6077054dc76e591747b2c2f6b491fb981d638c7308f4579ce41e52fca,feb221f6077054dc76e591747b2c2f6b491fb981d638c7308f4579ce41e52fca,True
standalone::persistent_consensus__top3__score_invvol,fca37d0952ed00f40e733174e9831a1ad1abbb3231e10992c315507a80eb015c,fca37d0952ed00f40e733174e9831a1ad1abbb3231e10992c315507a80eb015c,True
xlk_blend::persistent_consensus__top3__score_invvol::25,2c87a0d826488def17c9d5c335adc8b922cba1f6127c4df6bc504d947f5278db,2c87a0d826488def17c9d5c335adc8b922cba1f6127c4df6bc504d947f5278db,True
ceiling_blend::persistent_consensus__top3__score_invvol::25,02ff93bf621cf11879740ba7c4ddf0682ab82ca6023e8e6cd274d66b4d824429,02ff93bf621cf11879740ba7c4ddf0682ab82ca6023e8e6cd274d66b4d824429,True
xlk_blend::persistent_consensus__top3__score_invvol::50,860c8715cd3cb59b57b9cbc8585a20c22ffdb5620aae8bf11d826e709b0ab573,860c8715cd3cb59b57b9cbc8585a20c22ffdb5620aae8bf11d826e709b0ab573,True
ceiling_blend::persistent_consensus__top3__score_invvol::50,9eef7c18432e2141c9b9c4d88c721959ea85a104cd025386a4ad9289e0d4a272,9eef7c18432e2141c9b9c4d88c721959ea85a104cd025386a4ad9289e0d4a272,True
xlk_blend::persistent_consensus__top3__score_invvol::75,7e6a2e6adef5cefbb516ebbaa07671f86b351373d10c9ce4866b93e10d68763a,7e6a2e6adef5cefbb516ebbaa07671f86b351373d10c9ce4866b93e10d68763a,True
ceiling_blend::persistent_consensus__top3__score_invvol::75,48dfad46c978493bc49afc7647c4131e321ca546a74aa91b1b5231616d4b8b48,48dfad46c978493bc49afc7647c4131e321ca546a74aa91b1b5231616d4b8b48,True
regime::tech_leadership::persistent_consensus__top3__score_invvol,b142938a01be4aaf2ac4f416bdeda40258e135bd5919452e91a9822d30b8d53e,b142938a01be4aaf2ac4f416bdeda40258e135bd5919452e91a9822d30b8d53e,True
regime::broad_risk_on::persistent_consensus__top3__score_invvol,c02db30342bee5e7178cf2ea7e7cace52d94bd338fbb201860e85d29093bac9f,c02db30342bee5e7178cf2ea7e7cace52d94bd338fbb201860e85d29093bac9f,True
regime::high_dispersion::persistent_consensus__top3__score_invvol,a48498bd8941d9bc85ea5546f203890efdd3831d0327782a09e7f57a7f36ddfb,a48498bd8941d9bc85ea5546f203890efdd3831d0327782a09e7f57a7f36ddfb,True
regime::low_volatility_risk_on::persistent_consensus__top3__score_invvol,3e2f96fe701ce8c57dcdea188763363b9598f14ee482aa76ba1e37c6bff440b5,3e2f96fe701ce8c57dcdea188763363b9598f14ee482aa76ba1e37c6bff440b5,True
