,IWM,QQQ,SPY,XLF,XLI,XLY,VNQ,HYG,PDBC,VWO,EEM,LQD,TLT,BIL
2023-05-12,0.0,0.45360829439374567,0.04639170560625434,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-05-19,0.0,0.4075547283811741,0.0,0.0,0.0,0.0,0.0,0.1713931864476331,0.0,0.0,0.0,0.2,0.0,0.15
2023-05-26,0.0,0.37516621117279053,0.12221242379022802,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-06-02,0.0,0.3509371459463669,0.1291611508140498,0.0,0.0,0.019901703239583315,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-06-09,0.0,0.30490845373518144,0.15210751568529945,0.0,0.0,0.04298403057951907,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-06-16,0.0,0.5527034182839604,0.2669100321743875,0.0,0.0,0.18038654954165206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.0,0.48849349051249247,0.29207097193381537,0.0,0.0,0.21943553755369213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.44994730073237355,0.2927712302994491,0.0,0.0,0.25728146896817733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.0,0.4730053297826801,0.280167759539807,0.0,0.0,0.24682691067751286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.0,0.21981274388344424,0.13556881641106938,0.0,0.0,0.14461843970548638,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-07-21,0.0,0.4453763551830192,0.27017664871314284,0.0,0.0,0.2844469961038379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.2282168397276797,0.1359684612116399,0.0,0.0,0.13581469906068036,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-08-04,0.0,0.45359544121688433,0.25790299706340647,0.0,0.0,0.28850156171970925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.0,0.2123263708022264,0.12620470325599126,0.0,0.0,0.16146892594178233,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-08-18,0.0,0.20132281227183826,0.0,0.0,0.13669828033163053,0.16197890739653123,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-08-25,0.0,0.20984239531763815,0.0,0.0,0.14127251517273381,0.14888508950962806,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-09-01,0.0,0.1648377942544188,0.0,0.0,0.16027455141235386,0.17488765433322725,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-09-08,0.0,0.18839955834666744,0.14767671052790005,0.0,0.0,0.1639237311254325,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-09-15,0.0,0.43281287359757664,0.3030235256154664,0.0,0.0,0.26416360078695694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.1967293463668097,0.14144769036643534,0.0,0.0,0.161822963266755,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-09-29,0.0,0.21597359584550296,0.17653285663940813,0.0,0.10749354751508888,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-10-06,0.0,0.2663225249071413,0.15064428507538655,0.0,0.0,0.0,0.0,0.15,0.08303319001747214,0.0,0.0,0.2,0.0,0.15
2023-10-13,0.0,0.2828723021732226,0.16363961435110716,0.0,0.0,0.0,0.0,0.2034880834756702,0.0,0.0,0.0,0.2,0.0,0.15
2023-10-20,0.0,0.27059742950743987,0.1383247130862925,0.0,0.0,0.0,0.0,0.15,0.09107785740626773,0.0,0.0,0.2,0.0,0.15
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2023-11-03,0.0,0.23651783468394366,0.07902718588784724,0.0,0.0,0.0,0.0,0.15,0.18445497942820918,0.0,0.0,0.2,0.0,0.15
2023-11-10,0.0,0.2723202347105489,0.12434671485793634,0.0,0.0,0.0,0.0,0.15,0.10333305043151475,0.0,0.0,0.2,0.0,0.15
2023-11-17,0.0,0.5908906146195609,0.28287336669393587,0.0,0.0,0.0,0.0,0.0,0.12623601868650314,0.0,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.555558542621418,0.26925141266014346,0.0,0.0,0.17519004471843844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.5796985711653296,0.17536679894975604,0.0,0.0,0.0,0.0,0.2449346298849142,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.5229843993190327,0.2230228880996243,0.253992712581343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.5126043375609989,0.2969071178064548,0.0,0.0,0.0,0.0,0.19048854463254636,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.4916070375836479,0.2683880594821556,0.0,0.0,0.0,0.0,0.24000490293419652,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.0,0.4606694036891622,0.3165667564005619,0.0,0.22276383991027587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.0,0.44079045136396905,0.2692211143320494,0.2899884343039815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.0,0.1431911831914749,0.13420471886332638,0.22260409794519873,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-01-19,0.0,0.17701950624868984,0.1500088368562844,0.17297165689502572,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-01-26,0.0,0.20499612025495825,0.14935989596209315,0.1456439837829486,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-02-02,0.0,0.18646259300855925,0.14611980880197498,0.16741759818946578,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-02-09,0.0,0.18547719159653786,0.1517251815624867,0.16279762684097537,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-02-16,0.0,0.19739539541373793,0.15600690922080032,0.1465976953654618,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-02-23,0.0,0.17994582746790433,0.15388911712782868,0.16616505540426704,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-03-01,0.0,0.17569526911056346,0.1565882874737531,0.16771644341568337,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-03-08,0.0,0.37170009742109367,0.321043611236646,0.3072562913422604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,0.0,0.32113297883343905,0.31589634297776875,0.36297067818879225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,0.0,0.0,0.32246769431697814,0.38455994005456956,0.2929723656284523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,0.0,0.0,0.3150108869638976,0.37566729921259934,0.30932181382350304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,0.0,0.0,0.15704092947602144,0.1915813180026425,0.15137775252133595,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-04-12,0.0,0.14162828001693814,0.0,0.18308168649448464,0.17529003348857722,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-04-19,0.0,0.14622778934889388,0.0,0.1574316235943335,0.19634058705677257,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-04-26,0.0,0.0,0.09467746399161452,0.21473125097393478,0.19059128503445075,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-05-03,0.0,0.0,0.10010227553402695,0.2008670671465189,0.19903065731945416,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-05-10,0.0,0.0,0.1011615547356582,0.17707478198679993,0.22176366327754188,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-05-17,0.0,0.0,0.14749303834745617,0.3712342262897953,0.48127273536274845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,0.0,0.0,0.19308527634605277,0.4708842734586685,0.3360304501952787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,0.0,0.0,0.13589307029025574,0.18140375552326643,0.1827031741864778,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-06-07,0.0,0.0,0.13898050974487888,0.21488927467971514,0.14613021557540595,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-06-14,0.0,0.15258716764002472,0.1628966903786645,0.1845161419813108,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-06-21,0.0,0.25794156393343914,0.1987519009357486,0.0,0.0,0.0,0.0,0.15,0.0,0.043306535130812285,0.0,0.2,0.0,0.15
2024-06-28,0.0,0.46974101251002287,0.3801491243445984,0.0,0.0,0.0,0.0,0.0,0.0,0.1501098631453787,0.0,0.0,0.0,0.0
2024-07-05,0.0,0.5608287906614573,0.4391712093385427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0.0,0.26959291526525614,0.2304070847347439,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-07-19,0.0,0.21875181268007515,0.21402906087652868,0.06721912644339612,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-07-26,0.0,0.22546555673285937,0.21823518035626244,0.056299262910878174,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-08-02,0.0,0.19847760107216453,0.2185756570008587,0.08294674192697675,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-08-09,0.0,0.23206938072049685,0.20061326024098602,0.0673173590385171,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-08-16,0.0,0.2251917358635997,0.21917622609079931,0.0,0.0,0.0,0.0,0.15,0.0,0.05563203804560096,0.0,0.2,0.0,0.15
2024-08-23,0.0,0.20380209223705534,0.20058601914285282,0.0956118886200919,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-08-30,0.13544458291649433,0.0,0.1642878711933985,0.20026754589010717,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-09-06,0.0,0.0,0.11433431859705111,0.1813849073677677,0.0,0.0,0.2042807740351812,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-09-13,0.0,0.0,0.0,0.1887873679918539,0.0,0.0,0.21987454844267298,0.24133808356547307,0.0,0.0,0.0,0.2,0.0,0.15
2024-09-20,0.0,0.0,0.0900257147372799,0.19423462885385928,0.0,0.0,0.21573965640886086,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-09-27,0.0889127129031591,0.0,0.0,0.16232665326581447,0.0,0.0,0.24876063383102648,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-10-04,0.0,0.0,0.0,0.1932889139137896,0.0,0.0,0.24347283682419812,0.15,0.0,0.06323824926201223,0.0,0.2,0.0,0.15
2024-10-11,0.0,0.0,0.0,0.17676285621968113,0.0,0.0,0.2593565531779801,0.21388059060233866,0.0,0.0,0.0,0.2,0.0,0.15
2024-10-18,0.0,0.0,0.08667135011055649,0.20772870031597038,0.0,0.0,0.20559994957347313,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-10-25,0.0,0.0,0.11683278257006759,0.17780254963285505,0.0,0.0,0.20536466779707732,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-11-01,0.0,0.0,0.0,0.14211438365869591,0.0,0.0,0.21887221484038552,0.15,0.0,0.13901340150091857,0.0,0.2,0.0,0.15
2024-11-08,0.0,0.0,0.1505303228118526,0.2329681964944777,0.0,0.0,0.0,0.15,0.0,0.11650148069366972,0.0,0.2,0.0,0.15
2024-11-15,0.0,0.0,0.1407762685088044,0.22356291140865459,0.13566082008254102,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-11-22,0.0,0.0,0.0,0.21583971803206597,0.15359847718236766,0.1305618047855663,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-11-29,0.0,0.0,0.0,0.20647988669907472,0.13851715185339938,0.15500296144752593,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-12-06,0.0,0.0,0.0,0.19956632079362926,0.14186229184858365,0.1585713873577871,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-12-13,0.0,0.0,0.0,0.3972492147104147,0.2500993306918144,0.352651454597771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.2033670839060933,0.12053490963349207,0.1760980064604147,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2024-12-27,0.0,0.0,0.0,0.19999654891734878,0.10349010185739407,0.1965133492252571,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-01-03,0.0,0.0,0.10178826607160595,0.2106319011853083,0.0,0.18757983274308573,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-01-10,0.0,0.0,0.09825351591378076,0.193589304469822,0.0,0.2081571796163972,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-01-17,0.0,0.09908167536247411,0.0,0.18143039758130494,0.0,0.21948792705622097,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-01-24,0.0,0.12116645888374995,0.0,0.17359017123951254,0.0,0.20524336987673755,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-01-31,0.0,0.12945251447386763,0.0,0.1622649802886681,0.0,0.20828250523746422,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-02-07,0.0,0.13235427625416227,0.0,0.17003007524140293,0.0,0.19761564850443475,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-02-14,0.0,0.10918787206185865,0.0,0.1819757609545742,0.0,0.2088363669835671,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-02-21,0.0,0.18648079193253592,0.0,0.1265554861412688,0.0,0.18696372192619526,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2025-02-28,0.0,0.30858606663818716,0.11569870297598361,0.0,0.0,0.0,0.0,0.15,0.0757152303858292,0.0,0.0,0.2,0.0,0.15
2025-03-07,0.0,0.10462011499907051,0.0,0.31181278963964965,0.0,0.0,0.0,0.23356709536127987,0.0,0.0,0.0,0.2,0.0,0.15
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842744206090966,0.0,0.41498148386573724,0.4007440955251661,0.0,0.0,0.0
2025-06-13,0.0,0.0,0.0,0.2140692499012489,0.0,0.0,0.0,0.0,0.0,0.31161074911162256,0.4743200009871286,0.0,0.0,0.0
2025-06-20,0.0,0.0,0.0,0.0,0.42499278345292085,0.0,0.0,0.2584938029552225,0.0,0.0,0.3165134135918566,0.0,0.0,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.3648095467869009,0.0,0.0,0.2986552884404817,0.0,0.0,0.33653516477261725,0.0,0.0,0.0
2025-07-04,0.0,0.0,0.0,0.0,0.3775338740799806,0.0,0.0,0.0,0.0,0.2644711151145974,0.357995010805422,0.0,0.0,0.0
2025-07-11,0.0,0.0,0.0,0.0,0.37659364586073873,0.0,0.0,0.0,0.0,0.23973833007177406,0.3836680240674872,0.0,0.0,0.0
2025-07-18,0.0,0.0,0.0,0.0,0.36068381342128353,0.0,0.0,0.0,0.0,0.26747189919604747,0.3718442873826691,0.0,0.0,0.0
2025-07-25,0.0,0.0,0.0,0.0,0.3063157770811868,0.0,0.0,0.0,0.0,0.3051310734986073,0.3885531494202058,0.0,0.0,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.1683375329918795,0.0,0.0,0.15,0.0,0.14454338437395084,0.18711908263416968,0.2,0.0,0.15
2025-08-08,0.0,0.12976691354982922,0.0,0.0,0.1570214634638167,0.0,0.0,0.15,0.0,0.0,0.2132116229863541,0.2,0.0,0.15
2025-08-15,0.0,0.14289956893525432,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1510178141498707,0.20608261691487498,0.2,0.0,0.15
2025-08-22,0.0,0.285929754130762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28697274290587843,0.42709750296335963,0.0,0.0,0.0
2025-08-29,0.0,0.2720201086608434,0.0,0.0,0.35154746772710416,0.0,0.0,0.0,0.0,0.0,0.3764324236120524,0.0,0.0,0.0
2025-09-05,0.0,0.23815847976465385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32683695997485773,0.43500456026048845,0.0,0.0,0.0
2025-09-12,0.0,0.4429947410455636,0.19801243104587637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35899282790856,0.0,0.0,0.0
2025-09-19,0.0,0.19534765890400302,0.13997493446840337,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1646774066275936,0.2,0.0,0.15
2025-09-26,0.0,0.3848715548742212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885048444730504,0.32662360065272833,0.0,0.0,0.0
2025-10-03,0.0,0.22053688372236732,0.13185794102695264,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.14760517525068004,0.2,0.0,0.15
2025-10-10,0.0,0.19839394390760473,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.12501945643915877,0.17658659965323648,0.2,0.0,0.15
2025-10-17,0.0,0.1814582589344052,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11896759422060495,0.19957414684498986,0.2,0.0,0.15
2025-10-24,0.0,0.18297034082581864,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1124079565620534,0.20462170261212798,0.2,0.0,0.15
2025-10-31,0.0,0.19045752557411078,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.12202296195774805,0.18751951246814116,0.2,0.0,0.15
2025-11-07,0.0,0.37981350399867997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594428164020378,0.3607436795992823,0.0,0.0,0.0
2025-11-14,0.0,0.30511512891539266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29457947275120533,0.4003053983334021,0.0,0.0,0.0
2025-11-21,0.0,0.11911884400777067,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1456573928077038,0.2352237631845256,0.2,0.0,0.15
2025-11-28,0.0,0.18035246553211357,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09311634178303965,0.22653119268484675,0.2,0.0,0.15
2025-12-05,0.0,0.18025259084022138,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.10469558829199592,0.21505182086778263,0.2,0.0,0.15
2025-12-12,0.0,0.18375644481610953,0.09907722236199103,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2171663328218995,0.2,0.0,0.15
2025-12-19,0.12701552509344796,0.17313670162339742,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.19984777328315462,0.2,0.0,0.15
2025-12-26,0.0,0.14449704906229513,0.12802033267250623,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.22748261826519864,0.2,0.0,0.15
2026-01-02,0.0,0.16027338844932473,0.12332937363133237,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.21639723791934298,0.2,0.0,0.15
2026-01-09,0.0,0.12714541753869327,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.08460331682312379,0.2882512656381829,0.2,0.0,0.15
2026-01-16,0.15126843297654693,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09652884867583915,0.2522027183476139,0.2,0.0,0.15
2026-01-23,0.19565623876808727,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06148816389403835,0.24285559733787437,0.2,0.0,0.15
2026-01-30,0.14991179097990037,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.07853586284841849,0.27155234617168117,0.2,0.0,0.15
2026-02-06,0.11673792006428926,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11550178705731876,0.267760292878392,0.2,0.0,0.15
2026-02-13,0.14295190355898046,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11131309615225976,0.24573500028875975,0.2,0.0,0.15
2026-02-20,0.14624536823725215,0.0,0.0,0.0,0.14468904624560588,0.0,0.0,0.15,0.0,0.0,0.209065585517142,0.2,0.0,0.15
2026-02-27,0.12136186820925438,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.12893293915666296,0.2497051926340826,0.2,0.0,0.15
2026-03-06,0.0,0.0,0.0,0.0,0.0972359829430748,0.0,0.0,0.15,0.0,0.1317949435512429,0.2709690735056823,0.2,0.0,0.15
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2026-04-10,0.0,0.0,0.0,0.0,0.2978034373686807,0.0,0.0,0.0,0.6002114801627746,0.0,0.10198508246854485,0.0,0.0,0.0
