Date,market_state,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable
2012-06-08,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1637040816309145,-0.0623030466920913,1.0,0.5,0.5,0.21428571428571427,0.0,0.0,-0.7505780156025289,-0.0048636532304183
2012-06-15,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.2648982033014715,-0.05007975520439034,1.0,0.5,0.8571428571428571,0.2857142857142857,0.07142857142857145,0.0,-0.7065466319362275,-1.609071085714127
2012-06-22,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.3101574906170212,-0.0548952285865848,1.0,0.5,0.7142857142857143,0.2857142857142857,0.0,0.0,-0.765762191883579,-1.580209710724905
2012-06-29,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.4953361133043054,-0.036199732012619834,1.0,0.6428571428571429,0.8571428571428571,0.35714285714285715,0.21428571428571436,0.0,-0.9610254158896984,-1.5523931037557477
2012-07-06,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.4574204952739709,-0.040519573707281764,1.0,0.6428571428571429,0.8571428571428571,0.35714285714285715,0.1428571428571429,0.0,-0.6028824276873812,-1.5523931037557477
2012-07-13,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.4272994335284946,-0.03867830267514005,1.0,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.0714285714285714,0.0,-0.5647776440374781,-1.5523931037557477
2012-07-20,neutral_mixed,mixed inputs,calm,reversal_friendly,-0.5127384243447114,-0.033579630815539385,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.0714285714285714,0.0,-0.6732954181658876,-2.0028139444620674
2012-07-27,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.5938903771322885,-0.017929857604480404,1.0,0.7142857142857143,0.5714285714285714,0.35714285714285715,0.0714285714285714,0.0,-0.7217578093401757,-1.9680794597290383
2012-08-03,neutral_mixed,mixed inputs,calm,reversal_friendly,-0.582230562212564,-0.013184599856422063,1.0,0.7857142857142857,0.5,0.5,0.1428571428571428,0.0,-0.9772238092399996,-1.9033207698041683
2012-08-10,neutral_mixed,mixed inputs,calm,reversal_friendly,-0.6667711209536707,-0.002633429800820597,1.0,0.7857142857142857,0.5,0.9285714285714286,0.2142857142857143,0.0,-1.0114065593367003,-1.9033207698041683
2012-08-17,neutral_mixed,mixed inputs,calm,reversal_friendly,-0.7770605302129299,0.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.2857142857142857,0.0,-1.1534795619117506,-1.8781195841404472
2012-08-24,neutral_mixed,mixed inputs,calm,trend_friendly,-1.229237262994885,-0.004711719209102516,1.0,0.9285714285714286,0.5,0.9285714285714286,0.2142857142857143,0.0,-1.2045122969419864,-1.8536741231320304
2012-08-31,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1601988409998687,-0.007173549848146887,1.0,0.7857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.0,-1.245726131831299,-1.829945162825684
2012-09-07,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.11965765731535,0.0,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0714285714285714,0.0,-1.2440203083901085,-1.829945162825684
2012-09-14,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.48146367510774,0.0,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,0.0,-1.262702305596353,-1.829945162825684
2012-09-21,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1861199366286233,-0.004016009744534643,1.0,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.0,0.0,-1.1406969298373608,-0.6691113800450076
2012-09-28,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.2634623087376389,-0.01698974605948511,1.0,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.0714285714285714,0.0,-1.1532803062018393,-0.6631989816180653
2012-10-05,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1359519783264955,-0.0021730955614490677,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.0,0.0,-1.1220999038819175,-0.6566116007257609
2012-10-12,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.2553407476356178,-0.02436324774864196,1.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.0,0.0,-1.2467935127265373,-0.6566116007257609
2012-10-19,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.935080419971586,-0.020949352838568136,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,-0.07142857142857151,0.0,-1.17879697942845,0.074437446724838
2012-10-26,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8360943103779397,-0.034878117869941994,1.0,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.0,0.0,-1.1700092437136875,0.074437446724838
2012-11-02,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6537168146589841,-0.033444520534270605,1.0,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.0,0.0,-1.1071841347370168,0.0739231603466091
2012-11-09,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7743080842628136,-0.056659414448924195,1.0,0.7142857142857143,0.7142857142857143,0.5,-0.1428571428571428,0.0,-1.1813393393979428,0.0739231603466091
2012-11-16,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6780605701434013,-0.06888106729697419,0.0,0.42857142857142855,0.9285714285714286,0.2857142857142857,-0.42857142857142855,0.0,-1.2308219572536327,0.4951405688367627
2012-11-23,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8416538294570709,-0.034878117869941994,1.0,0.7857142857142857,0.9285714285714286,0.5714285714285714,-0.0714285714285714,0.0,-1.55119997756275,0.4989286676960759
2012-11-30,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7533394818340264,-0.02941625500518663,1.0,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.07142857142857151,0.0,-1.121038722676649,0.5027361583719873
2012-12-07,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5930725436811639,-0.027640879419750575,1.0,0.8571428571428571,0.9285714285714286,0.5,0.1428571428571428,0.0,-0.9679091882915978,0.5027361583719873
2012-12-14,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5752380002823729,-0.02975724255917389,1.0,0.7857142857142857,0.8571428571428571,0.42857142857142855,0.35714285714285715,0.0,-0.908285659016002,0.5027361583719873
2012-12-21,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7343822751071016,-0.018131247196736533,1.0,0.7857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.0,-0.8459851127953724,-0.8533169510771889
2012-12-28,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6999412632572815,-0.037109659027600994,1.0,0.7142857142857143,0.7857142857142857,0.5,-0.2142857142857143,0.0,-0.8844950345140945,-0.8442470609945627
2013-01-04,neutral_mixed,mixed inputs,neutral,mixed,-0.4384652818446372,0.0,1.0,0.7142857142857143,0.7857142857142857,0.5714285714285714,-0.1428571428571428,0.0,-1.3617388708716476,-0.8342690117397922
2013-01-11,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8810070216466088,0.0,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,-0.0714285714285714,0.0,-1.382541721339834,-0.8342690117397922
2013-01-18,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8570403054894318,0.0,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.0,0.0,-1.2793022195662684,-0.6179376998625261
2013-01-25,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8460679576154138,0.0,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.0,0.0,-1.1301407137230757,-0.6091756645744166
2013-02-01,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.715397567825809,0.0,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.0,0.0,-1.10006334101637,-0.6004938517743338
2013-02-08,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6972758412868685,0.0,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.0714285714285714,0.0,-1.0685304349258713,-0.6004938517743338
2013-02-15,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5834891613803225,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,-0.0714285714285714,0.0,-1.0139268369865966,0.1307527372751948
2013-02-22,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5982893903955835,-0.0014466460446319607,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0,0.0,-0.9745966567808112,0.1415311720656803
2013-03-01,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5033210142158162,0.0,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0,0.0,-0.9819120963125428,0.1524404769518875
2013-03-08,neutral_mixed,mixed inputs,neutral,mixed,-0.4541188962686193,0.0,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,-0.0714285714285714,0.0,-0.845388313397242,0.1524404769518875
2013-03-15,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5598644765014712,0.0,1.0,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.0,0.0,-0.8409591829373367,0.2727022847719078
2013-03-22,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7087673677577451,-0.0014758947596676952,1.0,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.0,0.0,-1.101409290552263,0.288827783765819
2013-03-29,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5145793889653878,0.0,1.0,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.0,0.0,-1.065375436418658,0.305376188832889
2013-04-05,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6224601329521269,-0.0096377296082093,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.0,-1.1041230959828443,0.305376188832889
2013-04-12,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6804583794132278,0.0,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.0,-1.1244437912220684,0.305376188832889
2013-04-19,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5969837929648139,-0.020907108101960947,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0714285714285714,0.0,-1.1286555117564818,0.999361762716671
2013-04-26,neutral_mixed,mixed inputs,neutral,mixed,-0.336805089786091,-0.0035265305612423026,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0714285714285714,0.0,-0.8452067536535472,1.0173474621063283
2013-05-03,neutral_mixed,mixed inputs,neutral,mixed,-0.3498115056790959,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0,0.0,-0.769936322363011,1.0030719829294674
2013-05-10,neutral_mixed,mixed inputs,neutral,mixed,-0.3445226697781792,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.0,-0.5678495212189816,1.0030719829294674
2013-05-17,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5445066497883401,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,-0.0714285714285714,0.0,-0.6197855118232054,0.1203442154406906
2013-05-24,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6684331468505854,-0.009763829815928604,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,-0.0714285714285714,0.0,-1.2855635938097911,0.1251428822932596
2013-05-31,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6344440547004777,-0.020905560956475666,1.0,0.5714285714285714,0.6428571428571429,0.5714285714285714,-0.2142857142857143,0.0,-2.075507683156489,0.1299577056113366
2013-06-07,neutral_mixed,mixed inputs,neutral,mixed,-0.3404164182142498,-0.012819076847257582,1.0,0.5714285714285714,0.5714285714285714,0.5,-0.1428571428571429,0.0,-1.1670165158435732,0.1299577056113366
2013-06-14,neutral_mixed,mixed inputs,neutral,mixed,-0.4361690058093324,-0.02252358924551212,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,-0.1428571428571429,0.0,-1.0325906823485065,0.1299577056113366
2013-06-21,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5648438111168471,-0.04210062291288985,1.0,0.42857142857142855,0.5,0.2857142857142857,-0.28571428571428575,0.0,-0.920992030544723,-1.400155848646739
2013-06-28,neutral_mixed,mixed inputs,neutral,mixed,-0.0702322514302141,-0.033971165106088996,1.0,0.5,0.5714285714285714,0.2857142857142857,-0.0714285714285714,0.0,1.8364705144589948,-1.3715099212363078
2013-07-05,neutral_mixed,mixed inputs,neutral,mixed,-0.1735168604003953,-0.018314338425640342,1.0,0.5,0.5,0.42857142857142855,-0.0714285714285714,0.0,1.9497321855605765,-1.344391455112431
2013-07-12,neutral_mixed,mixed inputs,neutral,mixed,-0.2413165365330231,0.0,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,2.034597509791239,-1.344391455112431
2013-07-19,neutral_mixed,mixed inputs,neutral,mixed,-0.0987662423411652,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.14285714285714285,0.0,3.441305987751482,-1.6447453879133302
2013-07-26,neutral_mixed,mixed inputs,neutral,mixed,-0.0444166385331444,-0.0003543008851464302,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.0714285714285714,0.0,3.2171595279757788,-1.6127605289458449
2013-08-02,neutral_mixed,mixed inputs,neutral,mixed,-0.0163088329401304,0.0,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.0714285714285714,0.0,2.836730639219525,-1.5731194366030237
2013-08-09,neutral_mixed,mixed inputs,neutral,mixed,-0.0504060759399038,-0.00959374681154912,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.0,0.0,2.490635797240168,-1.5731194366030237
2013-08-16,neutral_mixed,mixed inputs,neutral,mixed,0.0543192665969121,-0.029950426979021172,1.0,0.42857142857142855,0.42857142857142855,0.21428571428571427,-0.14285714285714285,0.0,2.2772873821604653,-1.6766601359041422
2013-08-23,neutral_mixed,mixed inputs,neutral,mixed,0.0796427345037609,-0.025329081436379686,1.0,0.5,0.5,0.42857142857142855,-0.0714285714285714,0.0,1.927392727699518,-1.6870923825610928
2013-08-30,neutral_mixed,mixed inputs,neutral,mixed,-0.2824342728808662,-0.04270245407048667,1.0,0.5,0.42857142857142855,0.5,-0.0714285714285714,0.0,1.825415869681103,-1.711198160117135
2013-09-06,neutral_mixed,mixed inputs,neutral,mixed,-0.1333562359063024,-0.02872162091377295,1.0,0.42857142857142855,0.42857142857142855,0.5,-0.14285714285714285,0.0,1.5370756409486956,-1.711198160117135
2013-09-13,neutral_mixed,mixed inputs,neutral,mixed,0.1810036184153753,-0.009476173119545406,1.0,0.5,0.42857142857142855,0.5714285714285714,0.07142857142857145,0.0,1.4397431802190246,-1.711198160117135
2013-09-20,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.49478896447531,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.0714285714285714,0.0,1.4894025291235762,-0.842252120995349
2013-09-27,neutral_mixed,mixed inputs,neutral,mixed,0.0184792235806208,-0.010602241901977894,1.0,0.5,0.5,0.7857142857142857,0.0,0.0,1.5698051720110042,-0.8184379332763909
2013-10-04,neutral_mixed,mixed inputs,neutral,mixed,0.3380538286585147,-0.010719071013845505,1.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,1.4572931984531048,-0.8090070549225333
2013-10-11,neutral_mixed,mixed inputs,neutral,mixed,0.3962144041203034,-0.0026944820260734748,1.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0714285714285714,0.0,1.6692289153943631,-0.8090070549225333
2013-10-18,neutral_mixed,mixed inputs,neutral,mixed,0.1126551119503777,0.0,1.0,0.6428571428571429,0.5714285714285714,0.7857142857142857,0.07142857142857151,0.0,1.5778030815255448,0.2887032941461867
2013-10-25,neutral_mixed,mixed inputs,neutral,mixed,-0.0304413828072679,0.0,1.0,0.7142857142857143,0.5714285714285714,0.9285714285714286,0.2142857142857143,0.0,1.8956201452802184,0.3157041978069077
2013-11-01,neutral_mixed,mixed inputs,neutral,mixed,-0.0386623347538939,0.0,1.0,0.6428571428571429,0.42857142857142855,0.9285714285714286,0.07142857142857151,0.0,1.7011247094159738,0.3442373766546982
2013-11-08,neutral_mixed,mixed inputs,neutral,mixed,-0.0549557445686944,0.0,1.0,0.5,0.5,0.7142857142857143,-0.0714285714285714,0.0,1.681128396224135,0.3442373766546982
2013-11-15,neutral_mixed,mixed inputs,neutral,mixed,-0.1099029179248931,0.0,1.0,0.5714285714285714,0.5,0.7857142857142857,-0.07142857142857151,0.0,1.680319698324267,0.3551890232500262
2013-11-22,neutral_mixed,mixed inputs,neutral,mixed,-0.3752587453267649,0.0,1.0,0.5714285714285714,0.5,0.7857142857142857,-0.1428571428571429,0.0,1.834934718533448,0.3663163819816107
2013-11-29,neutral_mixed,mixed inputs,neutral,mixed,-0.296997459105172,0.0,1.0,0.6428571428571429,0.5714285714285714,0.7142857142857143,0.0,0.0,1.7045876112961482,0.3776275121143539
2013-12-06,neutral_mixed,mixed inputs,neutral,mixed,-0.2827554137463687,-0.00033141593492891364,1.0,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.0714285714285714,0.0,1.4823268272394543,0.3776275121143539
2013-12-13,neutral_mixed,mixed inputs,neutral,mixed,0.0171698559626651,-0.015967027036277504,1.0,0.5,0.5714285714285714,0.6428571428571429,-0.0714285714285714,0.0,1.4762460148279162,0.3776275121143539
2013-12-20,neutral_mixed,mixed inputs,neutral,mixed,0.2370409550839583,0.0,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,0.0,1.380331107552047,0.2425262260356535
2013-12-27,neutral_mixed,mixed inputs,neutral,mixed,-0.0253989119634423,0.0,1.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,0.0,0.5915777255537596,0.2388080646299282
2014-01-03,neutral_mixed,mixed inputs,neutral,mixed,-0.1941078324338027,-0.005221488722025769,1.0,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.0,0.0,0.6253537496677838,0.2370721902035633
