Date,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,refined_state,z_dd_neg,z_breadth_decay,z_stress,z_corr,z_inv_trans,deterioration_z,deterioration_rank_neutral_mixed,confidence_score_p2b,defensive_overlay_hint
2006-10-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0511454434003619,0.0,1.0,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.0,0.6,1.0,1.0,1.2345329119962267,-1.1244209575508963,0.8974358974358975,0.0641025641025641,0.9615384615384616,neutral_mixed,-0.9363428953460289,-0.6260761203862549,1.8973665961010275,,,,,,0
2006-10-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.279457415629664,0.0,1.0,0.5714285714285714,0.4285714285714285,0.6428571428571429,0.0714285714285714,0.6,1.0,1.0,0.9841164255477498,-0.5488386327304331,0.8987341772151899,0.0632911392405063,0.9620253164556962,neutral_mixed,-0.9269361888977168,-0.33459617310513823,1.8516401995451028,,,,,,0
2006-10-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3527723424592849,0.0,1.0,0.6428571428571429,0.5,0.6428571428571429,0.0,0.6,1.0,1.0,0.7647392234168799,-0.5433893501476252,0.9,0.0625,0.9625,neutral_mixed,-0.9178074083417621,-0.6207765978698109,1.8090680674665816,,,,,,0
2006-11-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.488789767750046,-0.009933521318425,1.0,0.6428571428571429,0.2857142857142857,0.6428571428571429,0.0714285714285715,0.6,1.0,1.0,0.8378104435898904,-0.5380997782713137,0.9012345679012346,0.0617283950617283,0.9629629629629628,neutral_mixed,-0.3786595210451629,-0.1825932069515145,1.7693034738587656,,,,,,0
2006-11-10,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,mixed,-0.3980162981538385,0.0,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.0714285714285715,0.6,1.0,1.0,0.7424627032808369,-0.5380997782713137,,,,recovery_confirmed,-0.9090708157335089,-0.7627543479067558,1.7320508075688774,,,,,,-1
2006-11-17,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,mixed,-0.4718069457658497,0.0,1.0,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.0714285714285715,0.6,1.0,1.0,0.6381963214217659,-0.4512481164144021,,,,recovery_confirmed,-0.9005447000412037,-0.756546992079273,1.697056274847714,,,,,,-1
2006-11-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6334759333539061,-0.0004985350953746,1.0,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.0,0.6,1.0,1.0,0.6731218093387319,-0.4472883955367098,,,,calm_trend,-0.8654687933087574,-0.7504887586051501,1.6641005886756872,,,,,,-1
2006-12-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5794234540651936,-0.0014245418277024,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0714285714285714,0.6,1.0,1.0,0.5342682786655594,-0.4434313829051391,,,,calm_trend,-0.8080299686004462,-1.0370848950554394,1.632993161855452,,,,,,-1
2006-12-08,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,mixed,-0.4770581999911885,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.6,1.0,1.0,0.3372694571377821,-0.4434313829051391,,,,recovery_confirmed,-0.8781415332577293,-1.172589811442523,1.6035674514745464,,,,,,-1
2006-12-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5774068850987799,0.0,1.0,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,1.0,-0.0802937573376049,-0.6889616123174839,0.6,0.7,1.0,calm_trend,-0.8704668060255889,-1.0129613591288362,1.5756771943166705,,,,,,-1
2006-12-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8580027833214736,-0.0111703089709372,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.6,1.0,1.0,-0.4566999310328758,-0.6818539994809487,0.6363636363636364,0.7272727272727273,1.0,calm_trend,-0.2595361830382829,-1.148887442563186,1.5491933384829668,,,,,,-1
2006-12-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6477548789561709,-0.0050581910987027,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,1.0,-0.5739635701800121,-0.6749627758347383,0.6666666666666666,0.75,1.0,calm_trend,-0.5898900061740995,-1.13604072223181,1.524001524002286,,,,,,-1
2007-01-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8624860002580165,-0.0126459746296196,1.0,0.6428571428571429,0.6428571428571429,0.7142857142857143,-0.0714285714285714,0.6,1.0,1.0,-2.035029709986553,-0.6749627758347383,0.6923076923076923,0.7692307692307693,1.0,calm_trend,-0.17297914473204296,-0.8325669280617003,1.4999999999999998,,,,,,-1
2007-01-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7218565266897922,0.0,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0714285714285714,0.6,1.0,1.0,-1.8616036962150884,-0.6749627758347383,0.7142857142857143,0.7857142857142857,1.0,calm_trend,-0.8637949724453367,-0.9716132804897255,1.4770978917519928,,,,,,-1
2007-01-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9117520384716604,-0.0029321044509511,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,0.0,-1.8120782705208365,-0.7444006201433659,0.7333333333333333,0.8,1.0,calm_trend,-0.6961330194305689,-1.1085283795018561,-0.6871842709362768,,,,,,-1
2007-01-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8950958564668029,-0.0077487045421829,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-1.9666829746285803,-0.728831598959525,0.75,0.8125,1.0,calm_trend,-0.426898914868469,-1.0970546345718049,-0.6824612990181452,,-0.5230163931585071,,,,-1
2007-02-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9259284739851672,0.0,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0714285714285714,0.6,1.0,0.0,-2.97339768814486,-0.7135015807714268,0.7647058823529411,0.8235294117647058,1.0,calm_trend,-0.8515520983460774,-0.9404207212339787,-0.6778343894045651,,-0.5187981989877218,,,,-1
2007-02-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9687630735752794,-0.0060077897262323,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-2.4376230869186397,-0.7135015807714268,0.7777777777777778,0.8333333333333334,1.0,calm_trend,-0.5133438809545418,-1.0779141588348806,-0.6733003292241386,,-0.5146804465654193,,,,-1
2007-02-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6009882569674219,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-2.914876263783655,0.7424450543980119,0.7894736842105263,0.8421052631578947,1.0,calm_trend,-0.8430006015654651,-1.0673809488749488,-0.6688560540599388,,-0.5106592120169491,,,,-1
2007-02-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7681422758024716,-0.0029509958332295,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-3.2560451873041543,0.7652432793807158,0.8,0.85,1.0,calm_trend,-0.6729284967732317,-1.0571506110841606,-0.6644986392449886,,-0.5067307827748461,,,,-1
2007-03-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6453225509842316,-0.0484455958162356,1.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.6,1.0,0.0,-3.012649021384459,0.7890011303460214,0.8095238095238095,0.8571428571428571,1.0,calm_trend,1.859720003874465,-1.0472089035999472,-0.6602252917735247,,-0.5028916431699489,,,,-1
2007-03-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.7452235704782862,-0.0339666541876096,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.6,1.0,0.0,-1.8849894364061908,0.7890011303460214,0.8902439024390244,0.073170731707317,0.9634146341463414,neutral_mixed,1.0276375929712205,-1.0375425048304705,-0.6560333427772121,,2.006350446088966,,,,0
2007-03-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2785559822417405,-0.0456358666914157,1.0,0.7142857142857143,0.7142857142857143,0.4285714285714285,0.0,0.6,1.0,0.0,-2.0261676137319045,0.8168525497960303,0.891566265060241,0.072289156626506,0.963855421686747,neutral_mixed,1.6599233691297692,-1.0281389383840094,-0.6519202405202649,,1.9192278484919318,,,,0
2007-03-23,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6544732922618327,-0.0121543874886077,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,0.0,-1.6126582177548998,0.8461708977473131,0.8928571428571429,0.0714285714285714,0.9642857142857144,neutral_mixed,-0.19368555330694703,-1.018986505349879,-0.6478835438717001,,1.8399129704794188,,,,0
2007-03-30,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.3768416961018124,-0.0217303588876247,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,0.0,-1.4929351212728057,0.8771155829347447,0.8941176470588236,0.0705882352941176,0.9647058823529412,neutral_mixed,0.33187983698172485,-1.0100742230949402,-0.6439209162167847,,1.7672333189724365,,,,0
2007-04-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.5830966588732175,-0.0062986882953065,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.6,1.0,0.0,-1.333886169202056,0.8771155829347447,0.8953488372093024,0.0697674418604651,0.9651162790697676,neutral_mixed,-0.5184840026031179,-1.0013917698475476,-0.6400301197731773,-1.2898769474584482,1.70025052038214,-0.3499064638600301,,,0
2007-04-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4594677427686632,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-1.0766289634813788,0.8771155829347447,0.896551724137931,0.0689655172413793,0.9655172413793104,neutral_mixed,-0.8632233201094507,-0.9929294344330987,-0.6362090102803518,-1.105755059117911,1.6382033598700518,-0.39198269281415216,,,0
2007-04-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1487765146834579,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-1.0119664033913454,0.1176184065836368,0.8977272727272727,0.0681818181818181,0.9659090909090908,neutral_mixed,-0.8569099658168583,-0.9846780706046003,-0.632455532033676,-1.0496918134129984,1.5804669055845069,-0.3886536952567252,,,0
2007-04-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.175730185787036,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-0.9051631906280112,0.1642495813468079,0.898876404494382,0.0674157303370786,0.9662921348314608,neutral_mixed,-0.850733137594713,-0.9766290554799341,-0.6287677132370129,-0.9687684830039118,1.5265226089817148,-0.37967515606677144,,,0
2007-05-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1850766588959509,0.0,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-1.0000558165351223,0.1630901633055929,0.9,0.0666666666666666,0.9666666666666668,neutral_mixed,-0.8446879847135162,-0.9687742516564032,-0.6251436616499839,-1.0172902413540796,1.475936058122661,-0.3959920162502645,,,0
2007-05-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2325323211378502,-0.0003976990617375,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.6,1.0,0.0,-0.841161858876272,0.1630901633055929,0.9010989010989012,0.0659340659340659,0.967032967032967,neutral_mixed,-0.8167258232133277,-0.9611059726241473,-0.621581560508061,-0.9045944256584607,1.4283401705008638,-0.37513352230062663,,,0
2007-05-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1901028738622037,0.0,1.0,0.6428571428571429,0.6428571428571429,0.4285714285714285,-0.0714285714285714,0.6,1.0,0.0,-0.8733673823044469,0.1820764793246429,0.9021739130434784,0.0652173913043478,0.967391304347826,neutral_mixed,-0.8332768392851262,-0.6629233080445043,-0.6180796646955087,-0.9151990967863336,1.3834223194589395,-0.32921131787050667,,,0
2007-05-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1366131617710538,-0.0060933292155345,1.0,0.6428571428571429,0.5714285714285714,0.3571428571428571,-0.0714285714285714,0.6,1.0,0.0,-0.6212665825189194,0.2016671388495441,0.9032258064516128,0.064516129032258,0.967741935483871,neutral_mixed,-0.4889580706222967,-0.5133993903405957,-0.6146362971528592,-0.7458650209288367,1.340914349862212,-0.20438888583647521,,,0
2007-06-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1533292384015382,0.0,1.0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.6,1.0,0.0,-0.6279259819363981,0.2219204901680367,0.9042553191489362,0.0638297872340425,0.9680851063829788,neutral_mixed,-0.8262094131704312,-0.6569142182806975,-0.6112498455021267,-0.7433531026319289,1.3005847461968516,-0.30742836667766654,,,0
2007-06-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1817643586571549,-0.0197296623364201,1.0,0.5714285714285714,0.5,0.4285714285714285,-0.1428571428571429,0.6,1.0,0.0,-0.5205379603948961,0.2219204901680367,0.9052631578947368,0.0631578947368421,0.968421052631579,neutral_mixed,0.2805488380267537,-0.21385404449576015,-0.6079187588743289,-0.6684396348223742,1.2622324249912038,0.01051376496509886,,,0
2007-06-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1587819096987694,-0.0022735289886903,1.0,0.5714285714285714,0.5,0.5714285714285714,-0.0714285714285715,0.6,1.0,0.0,0.0499710402837234,-1.1200132136327632,0.90625,0.0625,0.96875,neutral_mixed,-0.6985514016372709,-0.21297209262077968,-0.604641544925142,-0.29898043189609846,1.2256817675947873,-0.11789274069690077,,,0
2007-06-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3691120869043263,-0.0186986188392282,1.0,0.5714285714285714,0.5,0.4285714285714285,-0.0714285714285715,0.6,1.0,0.0,0.0770562719429759,-1.1025189220280287,0.9072164948453608,0.0618556701030927,0.9690721649484536,neutral_mixed,0.22751200489204562,-0.2121009632392658,-0.6014167670256413,-0.2797779995057497,1.1907786104522953,0.06499897711473683,,,0
2007-06-29,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2420801844170924,-0.0194813621900776,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,-0.1428571428571429,0.6,1.0,0.0,0.1626315487618378,-1.085429753100816,0.9081632653061223,0.0612244897959183,0.9693877551020408,neutral_mixed,0.2706840129624585,-0.35933835174292117,-0.598243041616119,-0.22293846494411837,1.1573869819547453,0.049510227322809054,,,0
2007-07-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2135454332225914,-0.0028599534419638,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,0.6,1.0,0.0,0.2269155012989251,-1.085429753100816,0.9090909090909092,0.0606060606060606,0.9696969696969696,neutral_mixed,-0.6702696217991777,-0.3577759745312013,-0.5951190357119043,-0.1799953955923165,1.1253864268294156,-0.13555472016103684,,,0
2007-07-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4035248777706995,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.0,0.6,1.0,0.0,0.2363854710325223,-1.085429753100816,0.91,0.06,0.97,neutral_mixed,-0.8286196818308125,-0.3562338010042349,-0.5920434645509786,-0.17281415802505096,1.0946697969017567,-0.17100826170186406,,,0
2007-07-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4941985697548423,-0.008718197135372,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,0.6,1.0,0.0,-0.2053359308697663,-1.2632562257821696,0.9108910891089108,0.0594059405940594,0.9702970297029704,neutral_mixed,-0.3287348092665968,-0.3547113994467894,-0.5890150893739515,-0.4611090714718496,1.065141415023738,-0.13368579090708987,,,0
2007-07-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2262824528365428,-0.0628996667920387,1.0,0.5,0.5,0.2857142857142857,-0.0714285714285714,0.6,1.0,0.0,-0.1348487369371404,-1.287656202554628,0.9117647058823528,0.0588235294117647,0.9705882352941176,neutral_mixed,2.756833519419751,-0.05303767570163006,-0.5860327153276884,-0.41177946529899084,1.036715539827584,0.5485398405838051,,,0
2007-08-03,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.300861072198682,-0.0713595237453098,0.0,0.3571428571428571,0.4285714285714285,0.2857142857142857,-0.2142857142857142,0.6,1.0,1.0,0.944816258064635,-1.2641314247805726,,,,stressed_panic,3.142024079983635,0.3991019424284972,1.7149858514250884,0.30387858596382794,,,,,1
2007-08-10,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1220495601186378,-0.0654827201639217,1.0,0.4285714285714285,0.5,0.2857142857142857,-0.1428571428571428,0.6,1.0,1.0,0.7072428674496195,-1.2641314247805726,,,,stressed_panic,2.705328199185597,0.09514892254414634,1.690308509457033,0.14448104684391894,,,,,1
2007-08-17,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4089305881771843,-0.0654827201639217,1.0,0.3571428571428571,0.2857142857142857,0.1428571428571428,-0.2142857142857142,0.6,1.0,1.0,0.6071818961147168,-0.0194190096483946,,,,stressed_panic,2.6256404904399875,0.7014852923566879,1.6666666666666667,0.07697572914237201,,,,,1
2007-08-24,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4292757125703937,-0.0421058258115364,1.0,0.5714285714285714,0.3571428571428571,0.3571428571428571,0.0714285714285714,0.4,1.0,1.0,0.2697927705241641,-0.039407243863944,,,,stressed_panic,1.3471119958577211,0.08984285697021348,1.643989873053573,-0.14961755702388063,,,,,1
2007-08-31,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.524154753512275,-0.0468840389881122,1.0,0.6428571428571429,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.4,1.0,1.0,0.7831933148689249,-0.0600277372440113,,,,stressed_panic,1.5791719763517658,-0.5205080873946788,1.6222142113076254,0.19707071511678853,,,,,1
2007-09-07,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.470642671445078,-0.0566999205605683,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.4,1.0,1.0,0.9176285434148478,-0.0600277372440113,,,,stressed_panic,2.061613590481035,-0.36521950689480864,1.6012815380508714,0.2870618891223205,,,,,1
2007-09-14,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5448015518432,-0.0384243911043169,1.0,0.6428571428571429,0.6428571428571429,0.4285714285714285,0.2857142857142857,0.4,1.0,1.0,0.7284477496764566,-0.0600277372440113,,,,stressed_panic,1.0995632923127208,-0.6705078975100967,1.5811388300841895,0.1568528509741792,,,,,1
2007-09-21,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.48458699510395,-0.0139434008509268,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.1428571428571429,0.6,1.0,1.0,0.6756557062639877,0.5174445384787818,0.7,0.0,0.3,stressed_panic,-0.14612273309644352,-0.82074951918996,1.5617376188860606,0.11998471920560069,41.446086451937006,8.432187307548453,,,1
2007-09-28,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.4948988345878612,-0.0099852278477476,1.0,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.1428571428571428,0.6,1.0,1.0,0.7697615200656557,0.5037737232718243,,,,recovery_fragile,-0.3463100208485115,-0.969787087474547,1.543033499620919,0.18401519120400295,,,,,1
2007-10-05,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.5111329745299423,0.0,1.0,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.2857142857142857,0.4,1.0,1.0,0.7819788142091548,0.4994207241459328,,,,recovery_fragile,-0.8528567629373458,-1.117129200184157,1.5249857033260468,0.19152746146238303,,,,,1
2007-10-12,stressed_panic,recovery_fragile,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7628108480434697,0.0,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.2142857142857142,0.4,1.0,1.0,0.6203020267136263,0.4994207241459328,0.6363636363636364,0.0909090909090909,0.3636363636363636,stressed_panic,-0.8477519342161325,-1.4159976936312362,1.507556722888818,0.07852122006144069,9.015603296253811,1.6675863222713403,,,1
2007-10-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8336313371683832,-0.0426020649854625,1.0,0.6428571428571429,0.6428571428571429,0.5,-0.0714285714285714,0.4,1.0,1.0,0.6433832284830999,0.9756888106312156,0.6666666666666666,0.0833333333333333,0.3333333333333333,stressed_panic,1.3284776446232387,-0.6351972565443748,1.49071198499986,0.0942208780663245,7.0997348494685495,1.8755896201227196,,,1
2007-10-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2154681791204878,-0.0173349484303267,1.0,0.7142857142857143,0.6428571428571429,0.8571428571428571,-0.0714285714285714,0.4,1.0,1.0,0.1005367133409839,0.9725278430658504,0.6923076923076923,0.0769230769230769,0.3076923076923077,stressed_panic,0.031557990191200806,-0.7857113941632518,1.4744195615489715,-0.2860127315068876,6.070311763756302,1.300913037965267,,,1
