target,feature,mean_importance,mean_abs_importance,sign_stability,n_models,n_refits,interaction_source
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_downside_vol_13w,82.0,82.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_l1_carry_carry_score_tradable,82.0,82.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_52w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,82.0,82.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_52w__PAIR__z_l1_quality_quality_score_tradable,82.0,82.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,82.0,82.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__z_l1_bab_bab_score_tradable,82.0,82.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_real_asset_strength_x_stress__PAIR__z_vol_26w,81.0,81.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__z_trend_consistency_13w,81.0,81.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__int_breadth_x_mom13,81.0,81.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__z_rel_strength_HYG_13w,81.0,81.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,81.0,81.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,80.0,80.0,,,26,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__ooo3_ggg1_trailing_vol_26w,80.0,80.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__z_downside_vol_13w,80.0,80.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,80.0,80.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,80.0,80.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__z_l1_bab_bab_score_asset_class_neutral_tradable,79.0,79.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__z_ma_distance_26w,79.0,79.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,78.0,78.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,78.0,78.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__direction_strength,78.0,78.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__int_trend_consistency_x_lowdownsidevol,77.0,77.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__ooo3_ggg1_trailing_vol_13w,77.0,77.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,76.0,76.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__z_drawdown_26w,76.0,76.0,,,26,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_score_tradable__PAIR__z_l1_quality_quality_score_tradable,76.0,76.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_l1_quality_quality_score_tradable,76.0,76.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_HYG_13w__PAIR__z_drawdown_26w,76.0,76.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_trend_consistency_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,76.0,76.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,75.0,75.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal__strength_scaled_score__PAIR__z_vol_26w,74.0,74.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,74.0,74.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__z_vol_26w,74.0,74.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__int_quality_x_highvol,74.0,74.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__int_efa_spy_strength_x_market_trend,74.0,74.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_score_tradable__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,74.0,74.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,74.0,74.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_52w__PAIR__z_drawdown_26w,74.0,74.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__z_vol_26w,74.0,74.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,74.0,74.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_carry_x_lowvol__PAIR__z_l1_bab_bab_score_tradable,73.0,73.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_carry_x_lowvol__PAIR__z_drawdown_26w,72.0,72.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__ooo3_market_trend_positive_signal__direction_strength,72.0,72.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,72.0,72.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,72.0,72.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,72.0,72.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,72.0,72.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,72.0,72.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,72.0,72.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_carry_x_lowvol__PAIR__z_downside_vol_13w,71.0,71.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_trend_consistency_x_lowdownsidevol__PAIR__int_mom26_x_lowvol26,71.0,71.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,71.0,71.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__regime_canary_breadth_default,71.0,71.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__z_trend_consistency_13w,71.0,71.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__int_credit_strength_x_trend,71.0,71.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_trend_consistency_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,71.0,71.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_mom13_x_lowvol13__PAIR__int_trend_consistency_x_lowdownsidevol,70.0,70.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,70.0,70.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__z_mom_26w,70.0,70.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__abs_strength,70.0,70.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_downside_vol_26w,70.0,70.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__ooo3_ggg1_trailing_vol_26w,70.0,70.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_SPY_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__raw,70.0,70.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_real_asset_strength_x_stress__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,69.0,69.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,69.0,69.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__z_downside_vol_26w,69.0,69.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,68.0,68.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_52w__PAIR__ooo3_market_trend_positive_signal__direction_strength,68.0,68.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_trend_consistency_x_lowdownsidevol__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,67.0,67.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__ooo3_ggg1_trailing_vol_13w,67.0,67.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__z_rel_strength_HYG_13w,67.0,67.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_quality_x_highvol__PAIR__z_l1_quality_quality_score_tradable,66.0,66.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_real_asset_strength_x_stress__PAIR__z_l1_quality_quality_score_asset_class_neutral_tradable,66.0,66.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__z_downside_vol_13w,66.0,66.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_rel_strength_GLD_13w,66.0,66.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_SPY_13w__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,66.0,66.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,66.0,66.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,66.0,66.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__int_mom26_x_lowvol26,66.0,66.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__ooo3_ggg1_trailing_vol_26w,65.0,65.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__int_carry_x_lowvol,65.0,65.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_13w__PAIR__z_drawdown_26w,65.0,65.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_real_asset_strength_x_stress__PAIR__z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,64.0,64.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__int_mom13_x_drawdown_repair,64.0,64.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_ggg1_trailing_vol_26w,64.0,64.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_SPY_13w__PAIR__int_mom13_x_lowvol13,64.0,64.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_trend_consistency_13w__PAIR__int_trend_consistency_x_lowdownsidevol,64.0,64.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_quality_x_highvol__PAIR__regime_breadth_13w_mom,63.0,63.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__ooo3_market_trend_positive_signal__percentile,63.0,63.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,63.0,63.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__z_trend_consistency_13w,63.0,63.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__raw,63.0,63.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,63.0,63.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__z_rel_strength_SPY_13w,63.0,63.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_mom_52w,63.0,63.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,63.0,63.0,,,24,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__int_trend_consistency_x_lowdownsidevol,63.0,63.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__ooo2_breadth_ret13_positive_signal,62.0,62.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_breadth_ret26_positive_signal,62.0,62.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__int_real_asset_strength_x_stress,62.0,62.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,62.0,62.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_market_trend_positive_signal__percentile,62.0,62.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,62.0,62.0,,,22,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,61.0,61.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,61.0,61.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__z_rel_strength_HYG_13w,61.0,61.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_52w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,61.0,61.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_GLD_13w__PAIR__z_drawdown_26w,61.0,61.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__regime_breadth_13w_mom,61.0,61.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,60.0,60.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_asset_class_neutral_tradable__PAIR__int_carry_x_lowvol,60.0,60.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_mom_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,60.0,60.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__int_ppp_duration_factor_x_quality,60.0,60.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,60.0,60.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_carry_x_lowvol__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,59.0,59.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_carry_x_lowvol__PAIR__z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,59.0,59.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_trend_consistency_x_lowdownsidevol__PAIR__z_l1_quality_quality_score_tradable,59.0,59.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__int_credit_strength_x_trend,59.0,59.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__int_mom26_x_lowvol26,59.0,59.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable__PAIR__z_vol_26w,59.0,59.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_rel_strength_SPY_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,59.0,59.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__int_carry_x_lowvol,59.0,59.0,,,23,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_ggg1_trailing_vol_13w,59.0,59.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__z_rel_strength_TLT_13w,59.0,59.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_real_asset_strength_x_stress__PAIR__ooo3_ggg1_trailing_vol_13w,58.0,58.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,ooo2_breadth_ret13_positive_x_neutral_mixed_signal__PAIR__z_downside_vol_13w,58.0,58.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_13w__PAIR__z_l1_bab_bab_score_asset_class_neutral_tradable,58.0,58.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_downside_vol_26w__PAIR__z_rel_strength_GLD_13w,58.0,58.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,58.0,58.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,58.0,58.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_trend_consistency_13w,58.0,58.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_xsmom_xsmom_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,58.0,58.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_13w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,58.0,58.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,58.0,58.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_vol_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,58.0,58.0,,,21,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,int_trend_consistency_x_lowdownsidevol__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,57.0,57.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_drawdown_26w__PAIR__z_rel_strength_HYG_13w,57.0,57.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_bab_bab_score_tradable__PAIR__z_rel_strength_GLD_13w,57.0,57.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,z_l1_quality_quality_score_tradable__PAIR__z_mom_26w,57.0,57.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal__percentile__PAIR__z_vol_13w,56.0,56.0,,,13,tree_path_pair
