Date,Ticker,residual_beta_used,residual_alpha_used,residual_log_return,residual_mom_52_4w_observed,residual_mom_score_observed,residual_mom_score_tradable,asset_class
2007-09-14,SPY,1.0000000000000007,-1.734723475976807e-18,-1.3877787807814457e-17,3.491130995403324e-17,-0.18518518518518523,0.18518518518518512,Equities
2007-09-14,XLV,0.7912006840756842,-0.0007633316884300939,-0.002272971250161078,-0.0377809962444994,-0.5555555555555556,-0.40740740740740744,Equities
2007-09-14,XLU,0.9458983298602416,0.0005989565432030983,-0.0012159338913426652,0.00021874645709736224,-0.11111111111111116,-0.18518518518518523,Equities
2007-09-14,XLP,0.7121815392269514,-0.0005192573266900459,0.01013206446938525,-0.04407212103500937,-0.7037037037037037,-0.4814814814814815,Equities
2007-09-14,XLK,0.984654543659939,0.0014906590481384278,-0.01573586695628728,0.0390338779546965,0.5555555555555556,0.5555555555555556,Equities
2007-09-14,XLI,0.9658243982281963,0.0014112405763999185,0.0012706429726066573,0.06551504410493049,0.7777777777777777,0.6296296296296295,Equities
2007-09-14,XLF,1.0669438346808051,-0.0025388186393413494,0.011027093382990374,-0.07246636068003298,-0.962962962962963,-0.962962962962963,Equities
2007-09-14,XLE,1.1425938648072256,0.002407907745086804,0.0070510793110757225,0.1784528972174374,0.962962962962963,0.962962962962963,Equities
2007-09-14,XLB,1.2309569280674217,0.0010606405541802619,-0.0021509246123270695,0.006589457077985719,0.03703703703703698,0.33333333333333326,Equities
2007-09-14,VUG,0.9576882124062667,0.0006377137180345036,-0.0037474291723436255,0.03568923349214356,0.4814814814814814,0.40740740740740744,Equities
2007-09-14,VTV,1.0035797598650444,-0.0003087568358556437,0.004253064926662737,-0.030130685223246585,-0.4814814814814815,-0.7777777777777778,Equities
2007-09-14,VNQ,1.2319009031755173,-0.003256493208237312,0.012622187685848753,-0.19408134759865497,-0.962962962962963,-0.962962962962963,REITs
2007-09-14,TLT,-0.21703926874576002,0.0020795172268445513,-0.00224277582357248,-0.006330509420882352,-0.33333333333333337,-0.11111111111111116,Bonds
2007-09-14,XLY,1.1737121495088003,-0.001367121852730146,0.005505571482862594,-0.06412721887058132,-0.8518518518518519,-0.2592592592592593,Equities
2007-09-14,IEF,-0.1622829237271638,0.0019179569356620701,-0.005778001318922103,0.008006219787291977,0.18518518518518512,0.03703703703703698,Bonds
2007-09-14,EEM,1.479318014664884,0.002629310438119197,0.006268070930736277,0.04785274374066726,0.6296296296296295,0.4814814814814814,Equities
2007-09-14,QQQ,1.0631904508922456,0.0015739612985662967,-0.001656595335789511,0.07427908440363802,0.8518518518518519,0.8518518518518519,Equities
2007-09-14,EFA,1.0280067827683204,0.0006761804918736613,-0.008064702797883086,-0.04160905979596706,-0.6296296296296297,-0.7037037037037037,Equities
2007-09-14,EWJ,0.6326478776508779,-0.0015330617289166235,-0.016480582130259273,-0.04437585398178902,-0.7777777777777778,-0.8518518518518519,Equities
2007-09-14,GLD,0.39114057881836123,0.001594638672934142,-0.0004905487899052215,0.005994605356642653,-0.03703703703703709,-0.6296296296296297,Commodities
2007-09-14,LQD,-0.004582541698132587,0.0009495499674032336,-0.0064847148856380975,-0.028272076446423763,-0.40740740740740744,-0.33333333333333337,Bonds
2007-09-14,SHY,-0.0626432655347709,0.0012764454028405276,-0.0019234195410031399,0.009557410788058832,0.33333333333333326,0.2592592592592593,Bonds
2007-09-14,IWM,1.2660883125569087,-0.0011537878498982194,-0.018520671439170962,-0.0018094684850149957,-0.2592592592592593,0.11111111111111116,Equities
2007-09-14,IAU,0.40079624010408127,0.0015684174276629304,0.0014851647391149001,0.008650235245441564,0.2592592592592593,-0.5555555555555556,Commodities
2007-09-14,VWO,1.3570116642956636,0.0034505925019749726,0.00024316487479035878,0.05716595712742485,0.7037037037037037,0.7037037037037037,Equities
2007-09-14,USO,-0.10364594338168301,-0.0007537089482087468,0.03728451756501968,0.36068993809874234,0.962962962962963,0.962962962962963,Commodities
2007-09-14,SLV,0.6736304973718715,-0.0012294224655092943,-0.00864725481055614,0.011058358534464782,0.40740740740740744,0.7777777777777777,Commodities
2007-09-14,DBA,0.9390739098629254,-0.0002186675720735596,-0.004190416187464893,,,,Commodities
2007-09-14,UUP,-0.021254373156114337,-0.0005894096103883729,0.0014049620755247547,,,,FX
2007-09-14,MBB,,,,,,,Bonds
2007-09-14,HYG,,,,,,,Bonds
2007-09-14,BIL,,,,,,,Bonds
2007-09-14,VEA,,,,,,,Equities
2007-09-14,PDBC,,,,,,,Commodities
2007-09-21,TIP,-0.16660991225025895,0.0015529290075081761,-0.0032533086367155474,0.003552835468807908,0.18518518518518512,0.11111111111111116,Bonds
2007-09-21,SPY,1.0000000000000002,-4.336808689942018e-19,-6.938893903907228e-18,2.7972416050126014e-17,0.03703703703703698,-0.18518518518518523,Equities
2007-09-21,XLV,0.7846630537661105,-0.0008539164812462413,0.0034006369175456318,-0.027075450474819508,-0.6296296296296297,-0.5555555555555556,Equities
2007-09-21,XLU,0.9746679799780723,0.0010269312954384094,-0.0030045880705584574,0.0029793793016708587,0.11111111111111116,-0.11111111111111116,Equities
2007-09-21,XLP,0.7306656422097866,-0.00027283644938742293,-0.0023676734334341677,-0.040738323736741605,-0.7777777777777778,-0.7037037037037037,Equities
2007-09-21,XLK,0.9514184190962219,0.0010410777657528336,0.00936470384055376,0.049306365043424456,0.5555555555555556,0.5555555555555556,Equities
2007-09-21,XLI,0.9642758075294735,0.0013850513340069163,0.006608645559621755,0.07973383621678874,0.6296296296296295,0.7777777777777777,Equities
2007-09-21,XLF,1.0694338755932027,-0.0025308969918668416,0.001097600456046486,-0.09839991414644651,-0.962962962962963,-0.962962962962963,Equities
2007-09-21,XLE,1.2161268270986583,0.003475203843808536,0.01176969662303698,0.17843104398409554,0.962962962962963,0.962962962962963,Equities
2007-09-21,XLB,1.2668381273950886,0.0015960656087676975,0.022206243870622783,0.041063045877768406,0.40740740740740744,0.03703703703703698,Equities
2007-09-21,VUG,0.9475810650597027,0.0004982806272083918,0.000566477753470622,0.043685141519542676,0.4814814814814814,0.4814814814814814,Equities
2007-09-21,VTV,1.016791429879408,-0.00012480700730699854,0.0023768220460418307,-0.03591036401208004,-0.7037037037037037,-0.4814814814814815,Equities
2007-09-21,VNQ,1.2408087315915086,-0.0031579830977771037,-0.0009472185346400958,-0.1905020451339349,-0.962962962962963,-0.962962962962963,REITs
2007-09-21,TLT,-0.22334405567599055,0.001992291464033992,-0.019101110444077765,-0.015437041034204775,-0.33333333333333337,-0.33333333333333337,Bonds
2007-09-21,XLY,1.161092573107283,-0.001567855868157204,-0.01943692535436172,-0.052585444039147,-0.8518518518518519,-0.8518518518518519,Equities
2007-09-21,IEF,-0.16984953935179264,0.0018213472731857996,-0.007926152867233045,-0.0007695412946643184,-0.03703703703703709,0.18518518518518512,Bonds
2007-09-21,EEM,1.5098185451342898,0.0030632655800490374,0.01449174395745613,0.09715132154298017,0.7777777777777777,0.6296296296296295,Equities
2007-09-21,QQQ,1.043394349441959,0.0012859981493974016,-0.004100467247704315,0.08732716225501617,0.7037037037037037,0.8518518518518519,Equities
2007-09-21,EFA,1.0352043331784075,0.0008035505468173988,0.0034894517241602224,-0.025467450188491107,-0.4814814814814815,-0.6296296296296297,Equities
2007-09-21,EWJ,0.6459704381456088,-0.0012932394499238723,-0.000326538293491916,-0.021389615128999465,-0.40740740740740744,-0.7777777777777778,Equities
2007-09-21,GLD,0.46059591385107407,0.0026214545608154493,0.018823739145461316,-0.004135801088777379,-0.18518518518518523,-0.03703703703703709,Commodities
2007-09-21,LQD,-0.012409306113042261,0.0008509477382504653,-0.0012077476155024885,-0.0269785191382284,-0.5555555555555556,-0.40740740740740744,Bonds
2007-09-21,SHY,-0.06484423533936756,0.0012489785858120046,0.0008745122388811903,0.004955718135079396,0.2592592592592593,0.33333333333333326,Bonds
2007-09-21,IWM,1.2332844901792337,-0.0015897015400265927,0.006678154397069046,-0.00832311137755119,-0.2592592592592593,-0.2592592592592593,Equities
2007-09-21,IAU,0.47285258907922934,0.0026284701357498262,0.01745502378053127,-0.002974761182185179,-0.11111111111111116,0.2592592592592593,Commodities
2007-09-21,VWO,1.3819943421346312,0.0038188345491408215,0.010564976244845002,0.10138506679285443,0.8518518518518519,0.7037037037037037,Equities
2007-09-21,USO,-0.0062155320902592725,0.0005873567944479845,0.03812036108440065,0.35724739741024847,0.962962962962963,0.962962962962963,Commodities
2007-09-21,SLV,0.8030229801577929,0.0007037230404091923,0.05165209403567225,0.014500288618814045,0.33333333333333326,0.40740740740740744,Commodities
2007-09-21,DBA,0.9298739015589129,8.687522298795637e-05,0.02642135462703686,,,,Commodities
2007-09-21,UUP,-0.01790826170356274,-0.0005597108696640628,-0.010465747126630847,,,,FX
2007-09-21,MBB,-0.06089797018723835,0.0009031173165101251,-0.0011656246730709378,,,,Bonds
2007-09-21,HYG,,,,,,,Bonds
2007-09-21,BIL,,,,,,,Bonds
2007-09-21,VEA,,,,,,,Equities
2007-09-21,PDBC,,,,,,,Commodities
2007-09-28,TIP,-0.16834888966121536,0.0013617661130535196,0.003536695565311847,0.0064096474398287855,0.11111111111111116,0.18518518518518512,Bonds
2007-09-28,SPY,1.0000000000000004,-1.3010426069826053e-18,-8.673617379884035e-19,2.6237692574149207e-17,-0.03703703703703709,0.03703703703703698,Equities
2007-09-28,XLV,0.7882358204394703,-0.0007266869355512151,-0.005255530222142132,-0.02589088044316683,-0.6296296296296297,-0.6296296296296297,Equities
2007-09-28,XLU,0.9685862839714359,0.001035501496383083,-0.01789590072738062,-0.020448449884589815,-0.5555555555555556,0.11111111111111116,Equities
2007-09-28,XLP,0.7263808955807564,-0.00028708394249746076,0.008880284987022046,-0.03141272838578346,-0.7037037037037037,-0.7777777777777778,Equities
2007-09-28,XLK,0.9654547925560228,0.0012178239676638482,0.0042277476985527595,0.06540551458059253,0.5555555555555556,0.5555555555555556,Equities
2007-09-28,XLI,0.9707876781961121,0.0016501419167701836,0.005475594016241347,0.0754505154461789,0.6296296296296295,0.6296296296296295,Equities
2007-09-28,XLF,1.075509820900522,-0.0026934437981818308,-0.009740467892727239,-0.10786414516697317,-0.962962962962963,-0.962962962962963,Equities
2007-09-28,XLE,1.2305647612022648,0.0038298282543669238,-0.020719885074817396,0.1680218917448515,0.962962962962963,0.962962962962963,Equities
2007-09-28,XLB,1.3032507171711087,0.0018857782234422745,0.005800131257646862,0.04405010810037864,0.40740740740740744,0.40740740740740744,Equities
2007-09-28,VUG,0.946296602354071,0.0005972173716999583,0.006530385539132174,0.048941404304928555,0.4814814814814814,0.4814814814814814,Equities
2007-09-28,VTV,1.0225110307536736,-0.00016916680622013503,-0.006859505115820648,-0.04028491631101556,-0.7777777777777778,-0.7037037037037037,Equities
2007-09-28,VNQ,1.2379330153691672,-0.0031156401265483085,0.0031788155930888946,-0.16674064842064443,-0.962962962962963,-0.962962962962963,REITs
2007-09-28,TLT,-0.24295764672492395,0.0012588603322110001,0.009114576801784123,-0.002845550645656729,-0.18518518518518523,-0.33333333333333337,Bonds
2007-09-28,XLY,1.1315374539331267,-0.0019172513610646316,-0.00992056315178463,-0.0437189422654393,-0.8518518518518519,-0.8518518518518519,Equities
2007-09-28,IEF,-0.17637800765236816,0.001450398876980921,0.004635363132009156,0.008910829304393,0.2592592592592593,-0.03703703703703709,Bonds
2007-09-28,EEM,1.5236535010474819,0.0036629566099736777,0.020461288610266117,0.14020624204325716,0.7777777777777777,0.7777777777777777,Equities
2007-09-28,QQQ,1.0350672738943216,0.0012988180115766565,0.015189622312814777,0.10727749658542564,0.7037037037037037,0.7037037037037037,Equities
2007-09-28,EFA,1.0434205304248758,0.0007459050680675913,0.018224095427290893,-0.010322873154649264,-0.33333333333333337,-0.4814814814814815,Equities
2007-09-28,EWJ,0.6393614557631736,-0.0010462913236636876,0.03831957289879362,-0.010648348143311327,-0.40740740740740744,-0.40740740740740744,Equities
2007-09-28,GLD,0.5000494853106988,0.0025118521629939393,0.01152919981952152,-0.004308005304551861,-0.2592592592592593,-0.18518518518518523,Commodities
2007-09-28,LQD,-0.008659735284888732,0.0005981931827991474,0.008196879760384307,-0.015404984338068565,-0.4814814814814815,-0.5555555555555556,Bonds
2007-09-28,SHY,-0.062237501701126734,0.0012118814052597487,0.001131837262165123,0.008246932882988472,0.18518518518518512,0.2592592592592593,Bonds
2007-09-28,IWM,1.239346533432193,-0.001300384561638617,-0.012663312147464622,0.00039961815041429584,0.03703703703703698,-0.2592592592592593,Equities
2007-09-28,IAU,0.5102834255305774,0.0024918448371107653,0.011481784635080209,-0.0023259137282218116,-0.11111111111111116,-0.11111111111111116,Commodities
2007-09-28,VWO,1.3927602463422788,0.00422791464121446,0.019823522338246954,0.14748859837830297,0.8518518518518519,0.8518518518518519,Equities
2007-09-28,USO,0.02458186807422355,0.0023962641063816053,0.004081588832486106,0.41688376734958893,0.962962962962963,0.962962962962963,Commodities
2007-09-28,SLV,0.9036161702951973,0.0007200865180218541,0.013094075634132934,0.030234404439835123,0.33333333333333326,0.33333333333333326,Commodities
2007-09-28,DBA,0.9856545468919329,0.0006763207456365176,0.020431920181469644,,,,Commodities
2007-09-28,UUP,-0.047954021184508665,-0.0008301430108852013,-0.007671573858976642,,,,FX
2007-09-28,MBB,-0.06441744700995564,0.0008539414616449269,0.0008991055659476833,,,,Bonds
2007-09-28,HYG,,,,,,,Bonds
2007-09-28,BIL,,,,,,,Bonds
2007-09-28,VEA,,,,,,,Equities
2007-09-28,PDBC,,,,,,,Commodities
2007-10-05,TIP,-0.17009910278216542,0.0013943054728344476,-0.0008922212902825813,0.022737644327134196,0.03703703703703698,0.11111111111111116,Bonds
2007-10-05,SPY,1.0000000000000002,-4.336808689942018e-19,-3.469446951953614e-18,3.664603343001005e-17,-0.18518518518518523,-0.03703703703703709,Equities
2007-10-05,XLV,0.79045820579161,-0.0007814761153345326,0.009160586789439467,-0.01254742488024733,-0.5555555555555556,-0.6296296296296297,Equities
2007-10-05,XLU,0.9704445354136524,0.0007518419725557096,0.005932257401218388,-3.750851704067814e-05,-0.2592592592592593,-0.5555555555555556,Equities
2007-10-05,XLP,0.7417839653025239,0.00013130243379919733,-0.015146495175698514,-0.018706570581828952,-0.6296296296296297,-0.7037037037037037,Equities
2007-10-05,XLK,0.9640986478312878,0.0012692387846954512,-0.005895789570330951,0.06146355778425903,0.40740740740740744,0.5555555555555556,Equities
2007-10-05,XLI,0.95983852687591,0.001560398672666208,-0.009816240730539178,0.04817340773971932,0.2592592592592593,0.6296296296296295,Equities
2007-10-05,XLF,1.077432972098211,-0.0028323302657485092,0.024715762882241775,-0.11900756988623738,-0.962962962962963,-0.962962962962963,Equities
2007-10-05,XLE,1.2124269004405768,0.003156362348203055,-0.02473018797373338,0.2192985866391956,0.962962962962963,0.962962962962963,Equities
2007-10-05,XLB,1.3092652686772894,0.0020902403343775896,-0.010102221438017304,0.04581485763840761,0.18518518518518512,0.40740740740740744,Equities
2007-10-05,VUG,0.9432453986839567,0.0006603698585141704,-0.004595806697455983,0.04913273053926654,0.33333333333333326,0.4814814814814814,Equities
2007-10-05,VTV,1.0235403154102451,-0.0002725023604041128,0.000832975446687468,-0.04088477705457128,-0.7777777777777778,-0.7777777777777778,Equities
2007-10-05,VNQ,1.2495331244463823,-0.002862367030820546,0.0469993644513329,-0.18114495796756658,-0.962962962962963,-0.962962962962963,REITs
2007-10-05,TLT,-0.24182679091261833,0.0014386579164979833,0.0026131185875623926,0.023075611317886574,0.11111111111111116,-0.18518518518518523,Bonds
2007-10-05,XLY,1.130400630816593,-0.00211134900357106,0.013354607693279102,-0.08136063294630771,-0.8518518518518519,-0.8518518518518519,Equities
2007-10-05,IEF,-0.17592040454280325,0.0015398393743276035,-0.0022450594422877388,0.02250885552993691,-0.03703703703703709,0.2592592592592593,Bonds
2007-10-05,EEM,1.532004262503465,0.004165425577991671,0.013077553276054109,0.13814463876649705,0.7777777777777777,0.7777777777777777,Equities
2007-10-05,QQQ,1.034757095987397,0.0015611295085135209,0.003554235820870222,0.0964060011760627,0.6296296296296295,0.7037037037037037,Equities
2007-10-05,EFA,1.0486007449960064,0.00115504378398273,-0.004084415994758783,-0.004789436864216634,-0.40740740740740744,-0.33333333333333337,Equities
2007-10-05,EWJ,0.6267332959829272,-0.0005859954941332555,0.008683577843152232,-0.028265039356957265,-0.7037037037037037,-0.40740740740740744,Equities
2007-10-05,GLD,0.49521878690835264,0.0026328033070476095,-0.014631539095208103,0.09618252424662829,0.5555555555555556,-0.2592592592592593,Commodities
2007-10-05,LQD,-0.005655566075193676,0.0007936821982778845,0.00021076930928262802,-0.008391942218377474,-0.4814814814814815,-0.4814814814814815,Bonds
2007-10-05,SHY,-0.06181236091312243,0.001239050332569781,0.00015787959759500916,0.011393532331149899,-0.11111111111111116,0.18518518518518512,Bonds
2007-10-05,IWM,1.2468409594117262,-0.0013960147883457282,0.02479327591154141,-0.004407556670920106,-0.33333333333333337,0.03703703703703698,Equities
2007-10-05,IAU,0.5057651732884686,0.0026172742192572297,-0.014565175827080544,0.10071766895068997,0.7037037037037037,-0.11111111111111116,Commodities
2007-10-05,VWO,1.3965719574322877,0.004641956451267367,0.020308009832753826,0.14925869676094156,0.8518518518518519,0.8518518518518519,Equities
2007-10-05,USO,-0.013217461244876097,0.0018253439275158871,-0.0058709624129741345,0.4703830581939164,0.962962962962963,0.962962962962963,Commodities
2007-10-05,SLV,0.8936326608251719,0.0007809753864734081,-0.0464483366101261,0.08063529347288319,0.4814814814814814,0.33333333333333326,Commodities
2007-10-05,DBA,0.9740468364443265,0.001496067669954824,-0.05944792747278424,,,,Commodities
2007-10-05,UUP,-0.04725759472632028,-0.0011002592554988188,0.009558820876301775,,,,FX
2007-10-05,MBB,-0.0627648996014768,0.0008644906232411519,-0.00039327580103277256,,,,Bonds
