cik10,company_name_as_filed,sector,current_tickers,current_exchanges,has_current_sec_ticker,identity_status,candidate_symbols,symbol_count,symbol_source,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,first_eligible_decision,last_eligible_decision,inventory_interval_overlap,inventory_status
0001493761,TURTLE BEACH CORP,technology,TBCH,Nasdaq,True,current_ticker_available,TBCH,1,current_sec_mapping,False,True,TBCH,2014-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001494259,"CARGURUS, INC.",technology,CARG,Nasdaq,True,current_ticker_available,CARG,1,current_sec_mapping,False,True,CARG,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001500435,"GOPRO, INC.",technology,GPRO,Nasdaq,True,current_ticker_available,GPRO,1,current_sec_mapping,False,True,GPRO,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001503274,QUANTERIX CORP,technology,QTRX,Nasdaq,True,current_ticker_available,QTRX,1,current_sec_mapping,False,True,QTRX,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001505155,"UPLAND SOFTWARE, INC.",technology,UPLD,Nasdaq,True,current_ticker_available,UPLD,1,current_sec_mapping,False,True,UPLD,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001505952,"DOMO, INC.",technology,DOMO,Nasdaq,True,current_ticker_available,DOMO,1,current_sec_mapping,False,True,DOMO,2020-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001506293,"PINTEREST, INC.",technology,PINS,NYSE,True,current_ticker_available,PINS,1,current_sec_mapping,False,True,PINS,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001507605,"MARATHON DIGITAL HOLDINGS, INC.",technology,MARA,Nasdaq,True,current_ticker_available,MARA,1,current_sec_mapping,False,True,MARA,2022-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,True,candidate_supported
0001511737,UBIQUITI INC.,technology,UI,NYSE,True,current_ticker_available,UI,1,current_sec_mapping,False,True,UI,2013-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001514416,BANDWIDTH INC.,technology,BAND,Nasdaq,True,current_ticker_available,BAND,1,current_sec_mapping,False,True,BAND,2020-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001516513,"DOXIMITY, INC.",technology,DOCS,NYSE,True,current_ticker_available,DOCS,1,current_sec_mapping,False,True,DOCS,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001517228,"VISTANCE NETWORKS, INC.",technology,VISN,Nasdaq,True,current_ticker_available,VISN,1,current_sec_mapping,False,True,VISN,2015-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001517375,"SPROUT SOCIAL, INC.",technology,SPT,Nasdaq,True,current_ticker_available,SPT,1,current_sec_mapping,False,True,SPT,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001517413,"FASTLY, INC.",technology,FSLY,Nasdaq,True,current_ticker_available,FSLY,1,current_sec_mapping,False,True,FSLY,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001522540,"MARQETA, INC.",technology,MQ,Nasdaq,True,current_ticker_available,MQ,1,current_sec_mapping,False,True,MQ,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001522767,MARIMED INC.,technology,MRMD,OTC,True,current_ticker_available,MRMD,1,current_sec_mapping,False,True,MRMD,2019-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0001526520,"TRIPADVISOR, INC.",technology,TRIP,Nasdaq,True,current_ticker_available,TRIP,1,current_sec_mapping,False,True,TRIP,2013-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001528396,"GUIDEWIRE SOFTWARE, INC.",technology,GWRE,NYSE,True,current_ticker_available,GWRE,1,current_sec_mapping,False,True,GWRE,2013-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001529274,"ALKAMI TECHNOLOGY, INC.",technology,ALKT,Nasdaq,True,current_ticker_available,ALKT,1,current_sec_mapping,False,True,ALKT,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001535527,"CROWDSTRIKE HOLDINGS, INC.",technology,CRWD,Nasdaq,True,current_ticker_available,CRWD,1,current_sec_mapping,False,True,CRWD,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001544522,FRESHWORKS INC.,technology,FRSH,Nasdaq,True,current_ticker_available,FRSH,1,current_sec_mapping,False,True,FRSH,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001549346,"SHUTTERSTOCK, INC.",technology,SSTK,NYSE,True,current_ticker_available,SSTK,1,current_sec_mapping,False,True,SSTK,2014-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001559865,"EVERTEC, INC.",technology,EVTC,NYSE,True,current_ticker_available,EVTC,1,current_sec_mapping,False,True,EVTC,2015-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001560327,"RAPID7, INC.",technology,RPD,Nasdaq,True,current_ticker_available,RPD,1,current_sec_mapping,False,True,RPD,2017-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001561550,"DATADOG, INC.",technology,DDOG,Nasdaq,True,current_ticker_available,DDOG,1,current_sec_mapping,False,True,DDOG,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001562088,"DUOLINGO, INC.",technology,DUOL,Nasdaq,True,current_ticker_available,DUOL,1,current_sec_mapping,False,True,DUOL,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001563190,"COMPASS, INC.",technology,COMP,NYSE,True,current_ticker_available,COMP,1,current_sec_mapping,False,True,COMP,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001564408,SNAP INC,technology,SNAP,NYSE,True,current_ticker_available,SNAP,1,current_sec_mapping,False,True,SNAP,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001565687,"INTAPP, INC.",technology,INTA,Nasdaq,True,current_ticker_available,INTA,1,current_sec_mapping,False,True,INTA,2022-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001568100,"PAGERDUTY, INC.",technology,PD,NYSE,True,current_ticker_available,PD,1,current_sec_mapping,False,True,PD,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001569345,"SPRINKLR, INC.",technology,CXM,NYSE,True,current_ticker_available,CXM,1,current_sec_mapping,False,True,CXM,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,SAIC,Nasdaq,True,current_ticker_available,SAIC,1,current_sec_mapping,False,True,SAIC,2015-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001571996,DELL TECHNOLOGIES INC.,technology,DELL,NYSE,True,current_ticker_available,DELL,1,current_sec_mapping,False,True,DELL,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001575793,ENERGOUS CORP,technology,WATT,Nasdaq,True,current_ticker_available,WATT,1,current_sec_mapping,False,True,WATT,2016-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0001577526,"C3.AI, INC.",technology,AI,NYSE,True,current_ticker_available,AI,1,current_sec_mapping,False,True,AI,2022-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001580808,"A10 NETWORKS, INC.",technology,ATEN,NYSE,True,current_ticker_available,ATEN,1,current_sec_mapping,False,True,ATEN,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001582961,"DIGITALOCEAN HOLDINGS, INC.",technology,DOCN,NYSE,True,current_ticker_available,DOCN,1,current_sec_mapping,False,True,DOCN,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001582982,"CARECLOUD, INC.",technology,CCLD,Nasdaq,True,current_ticker_available,CCLD,1,current_sec_mapping,False,True,CCLD,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001583708,"SENTINELONE, INC.",technology,S,NYSE,True,current_ticker_available,S,1,current_sec_mapping,False,True,S,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001585521,"ZOOM COMMUNICATIONS, INC.",technology,ZM,Nasdaq,True,current_ticker_available,ZM,1,current_sec_mapping,False,True,ZM,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001587523,KNOWLES CORP,technology,KN,NYSE,True,current_ticker_available,KN,1,current_sec_mapping,False,True,KN,2015-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001590955,"PAYCOM SOFTWARE, INC.",technology,PAYC,NYSE,True,current_ticker_available,PAYC,1,current_sec_mapping,False,True,PAYC,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001591698,PAYLOCITY HOLDING CORP,technology,PCTY,Nasdaq,True,current_ticker_available,PCTY,1,current_sec_mapping,False,True,PCTY,2015-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001594805,SHOPIFY INC.,technology,SHOP,Nasdaq,True,current_ticker_available,SHOP,1,current_sec_mapping,False,True,SHOP,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001595974,"MAGNITE, INC.",technology,MGNI,Nasdaq,True,current_ticker_available,MGNI,1,current_sec_mapping,False,True,MGNI,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001596532,"ARISTA NETWORKS, INC.",technology,ANET,NYSE,True,current_ticker_available,ANET,1,current_sec_mapping,False,True,ANET,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001596961,"RIDENOW GROUP, INC.",technology,RDNW,Nasdaq,True,current_ticker_available,RDNW,1,current_sec_mapping,False,True,RDNW,2022-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001597033,SABRE CORP,technology,SABR,Nasdaq,True,current_ticker_available,SABR,1,current_sec_mapping,False,True,SABR,2016-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001597846,GREENPRO CAPITAL CORP.,technology,GRNQ,Nasdaq,True,current_ticker_available,GRNQ,1,current_sec_mapping,False,True,GRNQ,2019-07-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,True,candidate_supported
0001601046,"KEYSIGHT TECHNOLOGIES, INC.",technology,KEYS,NYSE,True,current_ticker_available,KEYS,1,current_sec_mapping,False,True,KEYS,2016-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001604778,"QORVO, INC.",technology,QRVO,Nasdaq,True,current_ticker_available,QRVO,1,current_sec_mapping,False,True,QRVO,2015-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001606757,"KIMBALL ELECTRONICS, INC.",technology,KE,Nasdaq,True,current_ticker_available,KE,1,current_sec_mapping,False,True,KE,2016-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001609151,"WEAVE COMMUNICATIONS, INC.",technology,WEAV,NYSE,True,current_ticker_available,WEAV,1,current_sec_mapping,False,True,WEAV,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001609711,GODADDY INC.,technology,GDDY,NYSE,True,current_ticker_available,GDDY,1,current_sec_mapping,False,True,GDDY,2016-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001611052,"PROCORE TECHNOLOGIES, INC.",technology,PCOR,NYSE,True,current_ticker_available,PCOR,1,current_sec_mapping,False,True,PCOR,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001614178,"YEXT, INC.",technology,YEXT,NYSE,True,current_ticker_available,YEXT,1,current_sec_mapping,False,True,YEXT,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,INSE,Nasdaq,True,current_ticker_available,INSE,1,current_sec_mapping,False,True,INSE,2017-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001615165,"VERITONE, INC.",technology,VERI,Nasdaq,True,current_ticker_available,VERI,1,current_sec_mapping,False,True,VERI,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001616533,"PENGUIN SOLUTIONS, INC.",technology,PENG,Nasdaq,True,current_ticker_available,PENG,1,current_sec_mapping,False,True,PENG,2019-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001616543,"SENSEONICS HOLDINGS, INC.",technology,SENS,Nasdaq,True,current_ticker_available,SENS,1,current_sec_mapping,False,True,SENS,2018-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,True,candidate_supported
0001617553,"ZIPRECRUITER, INC.",technology,ZIP,NYSE,True,current_ticker_available,ZIP,1,current_sec_mapping,False,True,ZIP,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001618732,"NUTANIX, INC.",technology,NTNX,Nasdaq,True,current_ticker_available,NTNX,1,current_sec_mapping,False,True,NTNX,2018-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001625278,"NERDWALLET, INC.",technology,NRDS,Nasdaq,True,current_ticker_available,NRDS,1,current_sec_mapping,False,True,NRDS,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001625641,"CS DISCO, INC.",technology,LAW,NYSE,True,current_ticker_available,LAW,1,current_sec_mapping,False,True,LAW,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001626450,"COMMERCE.COM, INC.",technology,CMRC,Nasdaq,True,current_ticker_available,CMRC,1,current_sec_mapping,False,True,CMRC,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001627475,"UPWORK, INC",technology,UPWK,Nasdaq,True,current_ticker_available,UPWK,1,current_sec_mapping,False,True,UPWK,2020-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001633978,LUMENTUM HOLDINGS INC.,technology,LITE,Nasdaq,True,current_ticker_available,LITE,1,current_sec_mapping,False,True,LITE,2017-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001635327,FLUTTER ENTERTAINMENT PLC,technology,FLUT,NYSE,True,current_ticker_available,FLUT,1,current_sec_mapping,False,True,FLUT,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001636422,"HEALTH CATALYST, INC.",technology,HCAT,Nasdaq,True,current_ticker_available,HCAT,1,current_sec_mapping,False,True,HCAT,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001638826,"SERVICETITAN, INC.",technology,TTAN,Nasdaq,True,current_ticker_available,TTAN,1,current_sec_mapping,False,True,TTAN,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001640147,SNOWFLAKE INC.,technology,SNOW,NYSE,True,current_ticker_available,SNOW,1,current_sec_mapping,False,True,SNOW,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001640428,"EVERQUOTE, INC.",technology,EVER,Nasdaq,True,current_ticker_available,EVER,1,current_sec_mapping,False,True,EVER,2020-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001642896,SAMSARA INC.,technology,IOT,NYSE,True,current_ticker_available,IOT,1,current_sec_mapping,False,True,IOT,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001646188,ONDAS HOLDINGS INC.,technology,ONDS,Nasdaq,True,current_ticker_available,ONDS,1,current_sec_mapping,False,True,ONDS,2020-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0001650164,"TOAST, INC.",technology,TOST,NYSE,True,current_ticker_available,TOST,1,current_sec_mapping,False,True,TOST,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001650372,ATLASSIAN CORP,technology,TEAM,Nasdaq,True,current_ticker_available,TEAM,1,current_sec_mapping,False,True,TEAM,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001651562,"COURSERA, INC.",technology,COUR,NYSE,True,current_ticker_available,COUR,1,current_sec_mapping,False,True,COUR,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001652535,"ICHOR HOLDINGS, LTD.",technology,ICHR,Nasdaq,True,current_ticker_available,ICHR,1,current_sec_mapping,False,True,ICHR,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001653482,GITLAB INC.,technology,GTLB,Nasdaq,True,current_ticker_available,GTLB,1,current_sec_mapping,False,True,GTLB,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001659166,FORTIVE CORP,technology,FTV,NYSE,True,current_ticker_available,FTV,1,current_sec_mapping,False,True,FTV,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001660134,"OKTA, INC.",technology,OKTA,Nasdaq,True,current_ticker_available,OKTA,1,current_sec_mapping,False,True,OKTA,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001660280,"TENABLE HOLDINGS, INC.",technology,TENB,Nasdaq,True,current_ticker_available,TENB,1,current_sec_mapping,False,True,TENB,2020-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001666071,"CARDLYTICS, INC.",technology,CDLX,Nasdaq,True,current_ticker_available,CDLX,1,current_sec_mapping,False,True,CDLX,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001666134,"BLACKLINE, INC.",technology,BL,Nasdaq,True,current_ticker_available,BL,1,current_sec_mapping,False,True,BL,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001671933,"TRADE DESK, INC.",technology,TTD,Nasdaq,True,current_ticker_available,TTD,1,current_sec_mapping,False,True,TTD,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001674101,VERTIV HOLDINGS CO,technology,VRT,NYSE,True,current_ticker_available,VRT,1,current_sec_mapping,False,True,VRT,2020-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001676238,"BRAZE, INC.",technology,BRZE,Nasdaq,True,current_ticker_available,BRZE,1,current_sec_mapping,False,True,BRZE,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001681622,VAREX IMAGING CORP,technology,VREX,Nasdaq,True,current_ticker_available,VREX,1,current_sec_mapping,False,True,VREX,2019-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001683606,CARS.COM INC.,technology,CARS,NYSE,True,current_ticker_available,CARS,1,current_sec_mapping,False,True,CARS,2019-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001688568,DXC TECHNOLOGY CO,technology,DXC,NYSE,True,current_ticker_available,DXC,1,current_sec_mapping,False,True,DXC,2017-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001707753,ELASTIC N.V.,technology,ESTC,NYSE,True,current_ticker_available,ESTC,1,current_sec_mapping,False,True,ESTC,2020-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001708055,RIBBON COMMUNICATIONS INC.,technology,RBBN,Nasdaq,True,current_ticker_available,RBBN,1,current_sec_mapping,False,True,RBBN,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001713445,"REDDIT, INC.",technology,RDDT,NYSE,True,current_ticker_available,RDDT,1,current_sec_mapping,False,True,RDDT,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001713683,"ZSCALER, INC.",technology,ZS,Nasdaq,True,current_ticker_available,ZS,1,current_sec_mapping,False,True,ZS,2019-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001717115,"TEMPUS AI, INC.",technology,TEM,Nasdaq,True,current_ticker_available,TEM,1,current_sec_mapping,False,True,TEM,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001720420,IBEX LTD,technology,IBEX,Nasdaq,True,current_ticker_available,IBEX,1,current_sec_mapping,False,True,IBEX,2023-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001722482,"AVANTOR, INC.",technology,AVTR,NYSE,True,current_ticker_available,AVTR,1,current_sec_mapping,False,True,AVTR,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001726445,"SEER, INC.",technology,SEER,Nasdaq,True,current_ticker_available,SEER,1,current_sec_mapping,False,True,SEER,2022-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,True,candidate_supported
