task_id,barrier_id,model_name,split,actual_label,predicted_label,count
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,1,1,38
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,-1,-1,29
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,-1,0,4
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,-1,1,88
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,0,-1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,0,1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,1,-1,40
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,1,0,5
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,holdout,1,1,140
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,-1,-1,156
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,-1,0,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,-1,1,177
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,0,-1,8
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,0,0,40
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,0,1,55
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,1,-1,30
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,1,0,5
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,train,1,1,467
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,-1,-1,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,-1,1,44
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,0,1,19
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,1,-1,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,validation,1,1,37
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,-1,-1,23
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,-1,1,98
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,0,-1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,0,1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,1,-1,45
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,xgboost,holdout,1,1,140
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,-1,-1,229
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,-1,0,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,-1,1,104
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,0,-1,5
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,0,0,60
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,0,1,38
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,1,-1,26
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,1,0,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,train,1,1,475
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,-1,-1,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,-1,1,44
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,0,1,19
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,1,-1,8
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,validation,1,1,31
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,-1,-1,27
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,-1,0,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,-1,1,92
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,0,-1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,0,1,11
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,1,-1,51
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,1,0,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,lightgbm,holdout,1,1,132
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,-1,-1,226
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,-1,0,21
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,-1,1,62
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,0,-1,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,0,0,105
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,0,1,4
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,1,-1,113
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,1,0,65
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,train,1,1,340
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,-1,-1,1
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,-1,0,11
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,-1,1,27
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,0,0,9
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,0,1,18
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,1,-1,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,validation,1,1,38
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,-1,-1,22
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,-1,0,28
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,-1,1,54
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,0,-1,10
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,0,0,12
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,0,1,23
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,1,-1,43
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,1,0,20
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,logistic_regression,holdout,1,1,112
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,-1,-1,212
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,-1,0,42
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,-1,1,55
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,0,-1,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,0,0,104
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,0,1,5
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,1,-1,68
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,1,0,91
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,train,1,1,359
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,-1,-1,2
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,-1,0,14
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,-1,1,23
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,0,-1,9
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,0,0,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,0,1,15
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,1,-1,1
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,1,0,5
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,validation,1,1,32
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,-1,-1,10
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,-1,0,7
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,-1,1,87
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,0,-1,9
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,0,0,20
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,0,1,16
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,1,-1,24
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,1,0,15
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,random_forest,holdout,1,1,136
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,-1,-1,179
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,-1,0,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,-1,1,127
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,0,-1,12
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,0,0,47
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,0,1,53
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,1,-1,22
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,train,1,1,496
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,-1,-1,2
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,-1,0,1
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,-1,1,36
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,0,-1,5
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,0,1,22
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,1,-1,4
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,validation,1,1,34
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,-1,-1,23
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,-1,1,81
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,0,-1,27
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,0,1,18
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,1,-1,29
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,gradient_boosting,holdout,1,1,146
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,-1,-1,163
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,-1,0,2
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,-1,1,144
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,0,-1,8
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,0,0,40
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,0,1,64
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,1,-1,28
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,1,0,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,train,1,1,487
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,-1,-1,2
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,-1,1,37
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,0,-1,5
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,0,1,22
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,1,-1,2
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,validation,1,1,36
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,-1,-1,20
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,-1,1,84
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,0,-1,23
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,0,1,22
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,1,-1,15
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,xgboost,holdout,1,1,160
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,-1,-1,228
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,-1,0,3
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,-1,1,78
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,0,-1,7
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,0,0,80
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,0,1,25
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,1,-1,17
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,train,1,1,501
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,-1,-1,4
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,-1,1,35
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,0,-1,6
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,0,1,21
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,1,-1,4
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,validation,1,1,34
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,-1,-1,26
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,-1,1,78
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,0,-1,19
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,0,1,26
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,1,-1,26
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,1,0,0
task_5_mlx5_offensive_sleeve_danger,h8_u2_l2,lightgbm,holdout,1,1,149
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,-1,-1,234
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,-1,0,15
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,-1,1,42
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,0,-1,4
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,0,0,110
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,0,1,6
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,1,-1,80
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,1,0,55
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,train,1,1,393
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,-1,-1,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,-1,0,8
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,-1,1,29
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,0,0,3
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,0,1,33
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,1,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,validation,1,1,30
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,-1,-1,14
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,-1,0,19
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,-1,1,48
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,0,-1,18
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,0,0,8
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,0,1,29
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,1,-1,26
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,1,0,29
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,logistic_regression,holdout,1,1,128
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,-1,-1,189
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,-1,0,52
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,-1,1,50
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,0,-1,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,0,0,116
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,0,1,3
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,1,-1,65
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,1,0,96
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,train,1,1,367
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,-1,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,-1,0,25
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,-1,1,13
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,0,-1,9
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,0,0,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,0,1,26
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,1,-1,5
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,1,0,7
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,validation,1,1,18
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,-1,-1,3
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,-1,0,18
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,-1,1,60
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,0,-1,34
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,0,0,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,0,1,20
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,1,-1,21
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,1,0,27
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,random_forest,holdout,1,1,135
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,-1,-1,191
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,-1,0,2
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,-1,1,98
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,0,-1,6
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,0,0,81
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,0,1,33
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,1,-1,18
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,1,0,2
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,train,1,1,508
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,-1,-1,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,-1,1,37
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,0,1,36
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,1,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,validation,1,1,30
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,-1,-1,7
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,-1,0,3
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,-1,1,71
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,0,-1,4
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,0,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,0,1,51
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,1,-1,11
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,1,0,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,gradient_boosting,holdout,1,1,171
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,-1,-1,173
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,-1,0,5
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,-1,1,113
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,0,-1,8
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,0,0,64
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,0,1,48
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,1,-1,27
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,1,0,2
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,train,1,1,499
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,-1,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,-1,1,38
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,0,1,36
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,1,-1,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,validation,1,1,30
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,holdout,-1,-1,4
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,holdout,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,holdout,-1,1,77
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,holdout,0,-1,1
task_5_mlx5_offensive_sleeve_danger,h13_u3_l3,xgboost,holdout,0,0,0
