decision_at,signal_reference_at,cik10,company_name_as_filed,sector,cash_score,momentum_return,momentum_score,adjusted_score,rank,intended_weight
2024-08-09,2024-08-02,0001013857,PEGASYSTEMS INC,technology,0.9803921568627451,0.3958350688011245,0.8610421836228288,0.9624896608767576,4,0.03333333333333333
2024-08-09,2024-08-02,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9764705882352941,0.23212847883686916,0.7926829268292683,0.9489024390243902,5,0.03333333333333333
2024-08-09,2024-08-02,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9509803921568627,0.4925511817485151,0.8982630272952854,0.943072787427626,6,0.03333333333333333
2024-08-09,2024-08-02,0001108524,"SALESFORCE, INC.",technology,0.9823529411764705,0.1401694346980531,0.6823821339950372,0.9373573200992555,7,0.03333333333333333
2024-08-09,2024-08-02,0001373715,"SERVICENOW, INC.",technology,0.9431372549019608,0.43327965432256876,0.8784119106699751,0.9334284532671628,8,0.03333333333333333
2024-08-09,2024-08-02,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9372549019607843,0.5398175531257441,0.9081885856079405,0.9328949545078578,9,0.03333333333333333
2024-08-09,2024-08-02,0000935036,"ACI WORLDWIDE, INC.",technology,0.9254901960784314,0.8793464194864382,0.9602977667493796,0.9307113316790736,10,0.03333333333333333
2024-08-09,2024-08-02,0001493761,TURTLE BEACH CORP,technology,0.9607843137254902,0.1675579384757686,0.71712158808933,0.9242349048800662,11,0.03333333333333333
2024-08-09,2024-08-02,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9862745098039216,-0.04911874330009203,0.5609756097560976,0.922479674796748,12,0.03333333333333333
2024-08-09,2024-08-02,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9901960784313726,-0.015407496791266184,0.5086848635235732,0.9179693961952027,13,0.03333333333333333
2024-08-09,2024-08-02,0001897982,"ASPEN TECHNOLOGY, INC.",technology,0.9882352941176471,,0.5,0.9149999999999999,14,0.03333333333333333
2024-08-09,2024-08-02,0001393052,VEEVA SYSTEMS INC,technology,0.9941176470588236,-0.059821241564253724,0.4665012406947891,0.9149751861042184,15,0.03333333333333333
2024-08-09,2024-08-02,0001506293,"PINTEREST, INC.",technology,0.9627450980392157,0.09152290127617801,0.6352357320099256,0.9136186931348222,16,0.03333333333333333
2024-08-09,2024-08-02,0001713683,"ZSCALER, INC.",technology,0.9470588235294117,0.15982484965144694,0.7121588089330024,0.9118238213399503,17,0.03333333333333333
2024-08-09,2024-08-02,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.907843137254902,0.40277181736522705,0.926829268292683,0.9106910569105691,18,0.03333333333333333
2024-08-09,2024-08-02,0000874499,GULFPORT ENERGY CORP,energy,0.9186274509803921,0.26990658768983655,0.8414634146341463,0.9070528455284552,19,0.03333333333333333
2024-08-09,2024-08-02,0001013462,ANSYS INC,technology,0.9745098039215686,-0.00797636632200871,0.5186104218362283,0.9061248966087675,20,0.03333333333333333
2024-08-09,2024-08-02,0000006281,ANALOG DEVICES INC,technology,0.9450980392156862,0.1242966977234794,0.6650124069478908,0.9030851943755169,21,0.03333333333333333
2024-08-09,2024-08-02,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9666666666666667,-0.05567374809468972,0.5365853658536586,0.9021544715447154,22,0.03333333333333333
2024-08-09,2024-08-02,0001562088,"DUOLINGO, INC.",technology,0.9333333333333333,0.17945540031270735,0.7245657568238213,0.9020181968569065,23,0.03333333333333333
2024-08-09,2024-08-02,0000351817,"SILVERBOW RESOURCES, INC.",energy,0.9725490196078431,,0.5,0.9016666666666666,24,0.03333333333333333
2024-08-09,2024-08-02,0001834494,"MERIDIANLINK, INC.",technology,0.9235294117647059,0.22868006518196626,0.7692307692307693,0.9003846153846154,25,0.03333333333333333
2024-08-09,2024-08-02,0001701732,ALTAIR ENGINEERING INC.,technology,0.9137254901960784,0.29764890282131673,0.8138957816377171,0.8987510339123241,26,0.03333333333333333
2024-08-09,2024-08-02,0001314727,SONOS INC,technology,1.0,-0.22878230102488906,0.3027295285359802,0.895409429280397,28,0.03333333333333333
2024-08-09,2024-08-02,0001031308,BENTLEY SYSTEMS INC,technology,0.9686274509803922,-0.10535976755930421,0.4218362282878412,0.8866087675765095,30,0.03333333333333333
2024-08-09,2024-08-02,0001660134,"OKTA, INC.",technology,0.9117647058823529,0.1947354652458777,0.7344913151364765,0.8851736972704713,31,0.03333333333333333
2024-08-09,2024-08-02,0001730168,BROADCOM INC.,technology,0.8705882352941177,0.6599569696607579,0.9429280397022333,0.881439205955335,33,0.03333333333333333
2024-08-16,2024-08-09,0001361113,VARONIS SYSTEMS INC,technology,0.9980392156862745,0.7916258097652757,0.9454094292803971,0.9901447477253928,1,0.03333333333333333
2024-08-16,2024-08-09,0001114995,IMPINJ INC,technology,0.9705882352941176,1.533321962828102,0.9925558312655087,0.9738833746898262,2,0.03333333333333333
2024-08-16,2024-08-09,0001327567,PALO ALTO NETWORKS INC,technology,0.984313725490196,0.5208295135606569,0.8784119106699751,0.9684284532671628,3,0.03333333333333333
2024-08-16,2024-08-09,0001013857,PEGASYSTEMS INC,technology,0.9803921568627451,0.3769532515315006,0.8163771712158809,0.9557899090157154,4,0.03333333333333333
2024-08-16,2024-08-09,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9764705882352941,0.19506365993004726,0.7682926829268293,0.9452439024390243,5,0.03333333333333333
2024-08-16,2024-08-09,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9509803921568627,0.6508314574086951,0.9057071960297767,0.9441894127377998,6,0.03333333333333333
2024-08-16,2024-08-09,0001108524,"SALESFORCE, INC.",technology,0.9823529411764705,0.21348072751593117,0.7220843672456576,0.9433126550868486,7,0.03333333333333333
2024-08-16,2024-08-09,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9372549019607843,0.9169573942502951,0.9528535980148883,0.9395947063688999,8,0.03333333333333333
2024-08-16,2024-08-09,0000935036,"ACI WORLDWIDE, INC.",technology,0.9254901960784314,0.9817098978736913,0.9602977667493796,0.9307113316790736,9,0.03333333333333333
2024-08-16,2024-08-09,0001373715,"SERVICENOW, INC.",technology,0.9431372549019608,0.4550086549914101,0.8560794044665012,0.9300785773366418,10,0.03333333333333333
2024-08-16,2024-08-09,0001493761,TURTLE BEACH CORP,technology,0.9607843137254902,0.22521775892632823,0.7419354838709677,0.9279569892473118,11,0.03333333333333333
2024-08-16,2024-08-09,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9862745098039216,-0.059056493107172536,0.5365853658536586,0.9188211382113821,12,0.03333333333333333
2024-08-16,2024-08-09,0001393052,VEEVA SYSTEMS INC,technology,0.9941176470588236,-0.03740144497454001,0.4813895781637717,0.9172084367245658,13,0.03333333333333333
2024-08-16,2024-08-09,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9901960784313726,-0.0220849483618355,0.4987593052109181,0.9164805624483043,14,0.03333333333333333
2024-08-16,2024-08-09,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.907843137254902,0.4872012921491986,0.9634146341463414,0.9161788617886178,15,0.03333333333333333
2024-08-16,2024-08-09,0001897982,"ASPEN TECHNOLOGY, INC.",technology,0.9882352941176471,,0.5,0.9149999999999999,16,0.03333333333333333
2024-08-16,2024-08-09,0001262039,"FORTINET, INC.",technology,0.9568627450980393,0.16772791697459732,0.6774193548387096,0.9149462365591398,17,0.03333333333333333
2024-08-16,2024-08-09,0001562088,"DUOLINGO, INC.",technology,0.9333333333333333,0.34990280367749893,0.8064516129032258,0.9143010752688172,18,0.03333333333333333
2024-08-16,2024-08-09,0001044777,ONESPAN INC.,technology,0.9294117647058824,0.3938546073510578,0.826302729528536,0.9139454094292805,19,0.03333333333333333
2024-08-16,2024-08-09,0001713683,"ZSCALER, INC.",technology,0.9470588235294117,0.2197272076436767,0.7245657568238213,0.9136848635235731,20,0.03333333333333333
2024-08-16,2024-08-09,0001506293,"PINTEREST, INC.",technology,0.9627450980392157,0.12451508917668463,0.6203473945409429,0.9113854425144747,21,0.03333333333333333
2024-08-16,2024-08-09,0001013462,ANSYS INC,technology,0.9745098039215686,0.033000232396002804,0.5533498759305211,0.9113358147229114,22,0.03333333333333333
2024-08-16,2024-08-09,0000874499,GULFPORT ENERGY CORP,energy,0.9186274509803921,0.21186070689062397,0.8536585365853658,0.9088821138211381,23,0.03333333333333333
2024-08-16,2024-08-09,0001031308,BENTLEY SYSTEMS INC,technology,0.9686274509803922,0.039277603084193036,0.5632754342431762,0.9078246484698098,24,0.03333333333333333
2024-08-16,2024-08-09,0000006281,ANALOG DEVICES INC,technology,0.9450980392156862,0.17445822972227742,0.684863523573201,0.9060628618693135,25,0.03333333333333333
2024-08-16,2024-08-09,0001314727,SONOS INC,technology,1.0,-0.15558703744857727,0.3548387096774194,0.9032258064516129,26,0.03333333333333333
2024-08-16,2024-08-09,0001701732,ALTAIR ENGINEERING INC.,technology,0.9137254901960784,0.42519559316621436,0.8387096774193549,0.9024731182795698,27,0.03333333333333333
2024-08-16,2024-08-09,0000351817,"SILVERBOW RESOURCES, INC.",energy,0.9725490196078431,,0.5,0.9016666666666666,28,0.03333333333333333
2024-08-16,2024-08-09,0001660134,"OKTA, INC.",technology,0.9117647058823529,0.26554619998993423,0.771712158808933,0.8907568238213398,30,0.03333333333333333
2024-08-16,2024-08-09,0001730168,BROADCOM INC.,technology,0.8705882352941177,0.8182148523485404,0.9478908188585607,0.882183622828784,34,0.03333333333333333
2024-08-30,2024-08-23,0001361113,VARONIS SYSTEMS INC,technology,0.9980392156862745,0.851001922082159,0.928395061728395,0.9875925925925926,1,0.03333333333333333
2024-08-30,2024-08-23,0001114995,IMPINJ INC,technology,0.9705882352941176,1.6796004135961105,0.9901234567901235,0.9735185185185184,2,0.03333333333333333
2024-08-30,2024-08-23,0001327567,PALO ALTO NETWORKS INC,technology,0.984313725490196,0.5199775019478499,0.8222222222222222,0.9599999999999999,3,0.03333333333333333
2024-08-30,2024-08-23,0001013857,PEGASYSTEMS INC,technology,0.9803921568627451,0.46622433051519385,0.7975308641975308,0.9529629629629629,4,0.03333333333333333
2024-08-30,2024-08-23,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9509803921568627,0.9283425562658014,0.9358024691358025,0.9487037037037036,5,0.03333333333333333
2024-08-30,2024-08-23,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9764705882352941,0.18227522717124267,0.7804878048780488,0.9470731707317073,6,0.03333333333333333
2024-08-30,2024-08-23,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9372549019607843,1.329073587949554,0.9777777777777777,0.9433333333333334,7,0.03333333333333333
2024-08-30,2024-08-23,0001493761,TURTLE BEACH CORP,technology,0.9607843137254902,0.46348311496454286,0.7950617283950617,0.9359259259259259,8,0.03333333333333333
2024-08-30,2024-08-23,0001108524,"SALESFORCE, INC.",technology,0.9823529411764705,0.26393440582026484,0.6666666666666666,0.9349999999999999,9,0.03333333333333333
2024-08-30,2024-08-23,0000935036,"ACI WORLDWIDE, INC.",technology,0.9254901960784314,1.1272570531103105,0.9580246913580247,0.9303703703703704,10,0.03333333333333333
2024-08-30,2024-08-23,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9862745098039216,0.016183774530046158,0.573170731707317,0.9243089430894309,11,0.03333333333333333
2024-08-30,2024-08-23,0001373715,"SERVICENOW, INC.",technology,0.9431372549019608,0.46947575645414075,0.8,0.9216666666666666,12,0.03333333333333333
2024-08-30,2024-08-23,0001713683,"ZSCALER, INC.",technology,0.9470588235294117,0.39695993520251727,0.7679012345679013,0.9201851851851851,13,0.03333333333333333
2024-08-30,2024-08-23,0001562088,"DUOLINGO, INC.",technology,0.9333333333333333,0.5737765291888295,0.8444444444444444,0.9199999999999999,14,0.03333333333333333
2024-08-30,2024-08-23,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9901960784313726,0.0720517842160513,0.49135802469135803,0.9153703703703704,15,0.03333333333333333
2024-08-30,2024-08-23,0001897982,"ASPEN TECHNOLOGY, INC.",technology,0.9882352941176471,,0.5,0.9149999999999999,16,0.03333333333333333
2024-08-30,2024-08-23,0001393052,VEEVA SYSTEMS INC,technology,0.9941176470588236,0.05350814178563579,0.4641975308641975,0.9146296296296296,17,0.03333333333333333
2024-08-30,2024-08-23,0001262039,"FORTINET, INC.",technology,0.9568627450980393,0.27070228892857595,0.674074074074074,0.9144444444444445,18,0.03333333333333333
2024-08-30,2024-08-23,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.907843137254902,0.43752459628434726,0.926829268292683,0.9106910569105691,19,0.03333333333333333
2024-08-30,2024-08-23,0001506293,"PINTEREST, INC.",technology,0.9627450980392157,0.201783736007638,0.6123456790123457,0.9101851851851852,20,0.03333333333333333
2024-08-30,2024-08-23,0000006281,ANALOG DEVICES INC,technology,0.9450980392156862,0.3053700343728374,0.7086419753086419,0.9096296296296297,21,0.03333333333333333
2024-08-30,2024-08-23,0001615165,"VERITONE, INC.",technology,0.9784313725490196,0.0927152229000574,0.508641975308642,0.907962962962963,22,0.03333333333333333
2024-08-30,2024-08-23,0000874499,GULFPORT ENERGY CORP,energy,0.9186274509803921,0.25105524749642893,0.8292682926829268,0.9052235772357723,23,0.03333333333333333
2024-08-30,2024-08-23,0001044777,ONESPAN INC.,technology,0.9294117647058824,0.39205528754015995,0.762962962962963,0.9044444444444445,24,0.03333333333333333
2024-08-30,2024-08-23,0000351817,"SILVERBOW RESOURCES, INC.",energy,0.9725490196078431,,0.5,0.9016666666666666,25,0.03333333333333333
2024-08-30,2024-08-23,0001013462,ANSYS INC,technology,0.9745098039215686,0.06087441372298197,0.47160493827160493,0.899074074074074,27,0.03333333333333333
2024-08-30,2024-08-23,0001031308,BENTLEY SYSTEMS INC,technology,0.9686274509803922,0.06422214073420562,0.4839506172839506,0.8959259259259259,28,0.03333333333333333
2024-08-30,2024-08-23,0001701732,ALTAIR ENGINEERING INC.,technology,0.9137254901960784,0.40869429728887474,0.7728395061728395,0.8925925925925925,31,0.03333333333333333
2024-08-30,2024-08-23,0001314727,SONOS INC,technology,1.0,-0.15862573303254468,0.2814814814814815,0.8922222222222222,32,0.03333333333333333
2024-08-30,2024-08-23,0001660134,"OKTA, INC.",technology,0.9117647058823529,0.37076003786072365,0.7506172839506173,0.8875925925925925,35,0.03333333333333333
2024-09-06,2024-08-30,0001361113,VARONIS SYSTEMS INC,technology,0.9980392156862745,0.7555829878236144,0.9209876543209876,0.9864814814814814,1,0.03333333333333333
2024-09-06,2024-08-30,0001114995,IMPINJ INC,technology,0.9705882352941176,1.464448150707892,0.9901234567901235,0.9735185185185184,2,0.03333333333333333
2024-09-06,2024-08-30,0001327567,PALO ALTO NETWORKS INC,technology,0.984313725490196,0.49439683337379825,0.8493827160493828,0.964074074074074,3,0.03333333333333333
2024-09-06,2024-08-30,0001013857,PEGASYSTEMS INC,technology,0.9803921568627451,0.3951347048758993,0.8024691358024691,0.9537037037037036,4,0.03333333333333333
2024-09-06,2024-08-30,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9764705882352941,0.14363638595063777,0.8048780487804879,0.9507317073170731,5,0.03333333333333333
2024-09-06,2024-08-30,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9509803921568627,0.7935917423282974,0.9358024691358025,0.9487037037037036,6,0.03333333333333333
2024-09-06,2024-08-30,0001493761,TURTLE BEACH CORP,technology,0.9607843137254902,0.43434337861490935,0.8246913580246914,0.9403703703703703,7,0.03333333333333333
2024-09-06,2024-08-30,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9372549019607843,1.0767400925943469,0.9580246913580247,0.9403703703703703,8,0.03333333333333333
2024-09-06,2024-08-30,0000935036,"ACI WORLDWIDE, INC.",technology,0.9254901960784314,1.0454914254145753,0.9530864197530864,0.9296296296296297,9,0.03333333333333333
2024-09-06,2024-08-30,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9862745098039216,-0.0361914288808074,0.5975609756097561,0.9279674796747968,10,0.03333333333333333
2024-09-06,2024-08-30,0001373715,"SERVICENOW, INC.",technology,0.9431372549019608,0.4469942829253113,0.8320987654320988,0.9264814814814815,11,0.03333333333333333
2024-09-06,2024-08-30,0001108524,"SALESFORCE, INC.",technology,0.9823529411764705,0.14487674204644452,0.5925925925925926,0.9238888888888889,12,0.03333333333333333
2024-09-06,2024-08-30,0001262039,"FORTINET, INC.",technology,0.9568627450980393,0.260226719739445,0.7135802469135802,0.9203703703703704,13,0.03333333333333333
2024-09-06,2024-08-30,0001562088,"DUOLINGO, INC.",technology,0.9333333333333333,0.4274107570365693,0.8222222222222222,0.9166666666666666,14,0.03333333333333333
2024-09-06,2024-08-30,0001897982,"ASPEN TECHNOLOGY, INC.",technology,0.9882352941176471,,0.5,0.9149999999999999,15,0.03333333333333333
2024-09-06,2024-08-30,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9901960784313726,0.027034579535907266,0.48641975308641977,0.9146296296296297,16,0.03333333333333333
2024-09-06,2024-08-30,0000006281,ANALOG DEVICES INC,technology,0.9450980392156862,0.3046169652817088,0.7407407407407407,0.9144444444444444,17,0.03333333333333333
2024-09-06,2024-08-30,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.907843137254902,0.43945303765571486,0.9512195121951219,0.9143495934959349,18,0.03333333333333333
2024-09-06,2024-08-30,0001393052,VEEVA SYSTEMS INC,technology,0.9941176470588236,-0.0006002903376083335,0.45925925925925926,0.9138888888888889,19,0.03333333333333333
2024-09-06,2024-08-30,0001713683,"ZSCALER, INC.",technology,0.9470588235294117,0.2626593607918306,0.7160493827160493,0.9124074074074073,20,0.03333333333333333
2024-09-06,2024-08-30,0001506293,"PINTEREST, INC.",technology,0.9627450980392157,0.1587703926785955,0.6172839506172839,0.9109259259259259,21,0.03333333333333333
2024-09-06,2024-08-30,0000874499,GULFPORT ENERGY CORP,energy,0.9186274509803921,0.17514577681128918,0.8292682926829268,0.9052235772357723,22,0.03333333333333333
2024-09-06,2024-08-30,0001044777,ONESPAN INC.,technology,0.9294117647058824,0.3245686117475508,0.762962962962963,0.9044444444444445,23,0.03333333333333333
2024-09-06,2024-08-30,0001314727,SONOS INC,technology,1.0,-0.09874725001644524,0.36049382716049383,0.904074074074074,24,0.03333333333333333
2024-09-06,2024-08-30,0000351817,"SILVERBOW RESOURCES, INC.",energy,0.9725490196078431,,0.5,0.9016666666666666,25,0.03333333333333333
2024-09-06,2024-08-30,0001013462,ANSYS INC,technology,0.9745098039215686,0.00749145848352839,0.47160493827160493,0.899074074074074,26,0.03333333333333333
