,QQQ,SPY,XLK,XLI,XLF,XLY,VUG,XLV,XLP,XLU,HYG,LQD,EFA,VEA,TLT,BIL,GLD
2005-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-01-13,0.06522833795327318,0.0,0.0,0.0,0.0,0.0,0.23691326081912034,0.0,0.0,0.0,0.0,0.1,0.49785840122760655,0.0,0.0,0.0,0.1
2006-01-20,0.048462517357296425,0.0,0.0,0.0,0.0,0.0,0.21071181953534987,0.0,0.0,0.0,0.0,0.1,0.5408256631073537,0.0,0.0,0.0,0.1
2006-01-27,0.050891927616954415,0.0,0.0,0.0,0.0,0.0,0.07813344784811073,0.0,0.0,0.0,0.0,0.25,0.37097462453493485,0.0,0.0,0.15,0.1
2006-02-03,0.04422082268196405,0.0,0.0,0.0,0.0,0.0,0.040351372007600306,0.0,0.0,0.0,0.0,0.25,0.4154278053104357,0.0,0.0,0.15,0.1
2006-02-10,0.06791058822025739,0.0,0.0,0.0,0.0,0.0,0.04112954213114998,0.0,0.0,0.0,0.0,0.25,0.39095986964859264,0.0,0.0,0.15,0.1
2006-02-17,0.11221270468013067,0.0,0.0,0.0,0.0,0.0,0.022538487982530508,0.0,0.0,0.0,0.0,0.25,0.36524880733733883,0.0,0.0,0.15,0.1
2006-02-24,0.021644066779345238,0.0,0.0,0.0,0.0,0.0,0.02310601173416843,0.0,0.0,0.0,0.0,0.25,0.45524992148648635,0.0,0.0,0.15,0.1
2006-03-03,0.020651147437187708,0.0,0.0,0.0,0.11513915382056596,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3642096987422463,0.0,0.0,0.15,0.1
2006-03-10,0.021666800074333355,0.0,0.0,0.0,0.10980041717652277,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3685327827491439,0.0,0.0,0.15,0.1
2006-03-17,0.0,0.0,0.0,0.0,0.17410510750867336,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.32589489249132664,0.0,0.0,0.15,0.1
2006-03-24,0.0,0.0,0.0,0.0,0.18662007354622853,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.31337992645377144,0.0,0.0,0.15,0.1
2006-03-31,0.0,0.0,0.0,0.0,0.17613912013059504,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.323860879869405,0.0,0.0,0.15,0.1
2006-04-07,0.0,0.0,0.0,0.0,0.16496478155741018,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3350352184425898,0.0,0.0,0.15,0.1
2006-04-14,0.0,0.0,0.0,0.0,0.1434480852126907,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35655191478730935,0.0,0.0,0.15,0.1
2006-04-21,0.0,0.0,0.0,0.0,0.12115059436192323,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3788494056380768,0.0,0.0,0.15,0.1
2006-04-28,0.0,0.0,0.0,0.0,0.1001450203131174,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.39985497968688266,0.0,0.0,0.15,0.1
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.15,0.1
2006-05-12,0.0,0.0,0.0,0.06030383454131256,0.0415124311691858,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.39818373428950166,0.0,0.0,0.15,0.1
2006-05-19,0.0,0.0,0.0,0.06770292683177892,0.045330604763193845,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.38696646840502724,0.0,0.0,0.15,0.1
2006-05-26,0.0,0.0,0.0,0.09802937659296895,0.029741210254286637,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3722294131527444,0.0,0.0,0.15,0.1
2006-06-02,0.0,0.0,0.0,0.09444080404670749,0.04248533026823256,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.36307386568505995,0.0,0.0,0.15,0.1
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-06-30,0.0,0.0,0.0,0.19598718867057777,0.04051455005304862,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2634982612763736,0.0,0.0,0.15,0.1
2006-07-07,0.0,0.0,0.0,0.17296565900331792,0.049318797179579245,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.27771554381710284,0.0,0.0,0.15,0.1
2006-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2006-07-28,0.0,0.0,0.0,0.15630431043943732,0.08213961911482076,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.261556070445742,0.0,0.0,0.15,0.1
2006-08-04,0.0,0.0,0.0,0.15521704369639266,0.09101069312644587,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2537722631771615,0.0,0.0,0.15,0.1
2006-08-11,0.0,0.0,0.0,0.16685328793099635,0.10048879905615844,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23265791301284522,0.0,0.0,0.15,0.1
2006-08-18,0.0,0.0,0.0,0.0,0.09717136927942013,0.0,0.0,0.0,0.20293775922843826,0.0,0.0,0.25,0.19989087149214163,0.0,0.0,0.15,0.1
2006-08-25,0.0,0.0,0.0,0.0,0.10391278449432799,0.0,0.0,0.0,0.18973421558745837,0.0,0.0,0.25,0.20635299991821374,0.0,0.0,0.15,0.1
2006-09-01,0.0,0.0,0.0,0.0,0.12762152522288708,0.0,0.0,0.0,0.18076023702550378,0.0,0.0,0.25,0.19161823775160913,0.0,0.0,0.15,0.1
2006-09-08,0.0,0.0,0.0,0.0,0.15743849167523874,0.0,0.0,0.0,0.17178383878093023,0.0,0.0,0.25,0.17077766954383106,0.0,0.0,0.15,0.1
2006-09-15,0.0,0.0,0.0,0.0,0.1153297669032456,0.0,0.0,0.0,0.1939377426677797,0.0,0.0,0.25,0.1907324904289747,0.0,0.0,0.15,0.1
2006-09-22,0.0,0.0,0.0,0.0,0.13087288430174934,0.0,0.0,0.0,0.22537631232108754,0.0,0.0,0.25,0.14375080337716317,0.0,0.0,0.15,0.1
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21475949560671534,0.16102591566150184,0.0,0.25,0.12421458873178282,0.0,0.0,0.15,0.1
2006-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214879547767534,0.1530054998153378,0.0,0.25,0.13211495241712823,0.0,0.0,0.15,0.1
2006-10-13,0.0,0.0,0.0,0.0,0.11122930777195196,0.0,0.0,0.0,0.21634736738796392,0.17242332484008413,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-10-20,0.0,0.0,0.0,0.0,0.1406040735412929,0.0,0.0,0.0,0.17844849142970706,0.18094743502900001,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-10-27,0.0,0.0,0.0,0.0,0.1202301959792126,0.0,0.0,0.0,0.19844067777545035,0.18132912624533706,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-11-03,0.0,0.0,0.0,0.0,0.11648798961116429,0.0,0.0,0.0,0.19553816312572336,0.1879738472631123,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-11-10,0.0,0.0,0.0,0.0,0.13390842428706093,0.0,0.0,0.0,0.16751333167879637,0.1985782440341427,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-11-17,0.0,0.0,0.0,0.0,0.1255831611660082,0.0,0.0,0.0,0.1412648357028782,0.23315200313111353,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2006-11-24,0.0,0.0,0.0,0.0,0.2055555208784258,0.0,0.0,0.0,0.25624568583329316,0.33819879328828106,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2006-12-01,0.0,0.0,0.0,0.0,0.23468351536244048,0.0,0.0,0.0,0.0,0.34805220296177125,0.0,0.1,0.21726428167578826,0.0,0.0,0.0,0.1
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123722923951126,0.22468517314838254,0.0,0.25,0.15159190290049152,0.0,0.0,0.15,0.1
2006-12-15,0.0,0.0,0.0,0.0,0.13889151637474992,0.0,0.0,0.0,0.0,0.2714846563705828,0.0,0.1,0.38962382725466727,0.0,0.0,0.0,0.1
2006-12-22,0.0,0.0,0.0,0.0,0.1843285290181894,0.0,0.0,0.0,0.0,0.2661323178661236,0.0,0.1,0.349539153115687,0.0,0.0,0.0,0.1
2006-12-29,0.0,0.0,0.0,0.0,0.18773862269066902,0.0,0.0,0.0,0.0,0.32795844439940286,0.0,0.1,0.2843029329099282,0.0,0.0,0.0,0.1
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.17696505611989574,0.0,0.0,0.0,0.36036325711681494,0.0,0.1,0.2626716867632894,0.0,0.0,0.0,0.1
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.23042192303643458,0.0,0.0,0.0,0.2816554793054372,0.0,0.1,0.2879225976581283,0.0,0.0,0.0,0.1
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.2328975691345467,0.0,0.0,0.0,0.22026373452013212,0.0,0.1,0.34683869634532116,0.0,0.0,0.0,0.1
2007-01-26,0.0,0.0,0.0,0.0,0.18233232420330597,0.2687130221114697,0.0,0.0,0.0,0.0,0.0,0.1,0.3489546536852244,0.0,0.0,0.0,0.1
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.27430146735669,0.0,0.0,0.0,0.2316868085793778,0.0,0.1,0.29401172406393233,0.0,0.0,0.0,0.1
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.27765432212690366,0.0,0.0,0.0,0.23326899057686779,0.0,0.1,0.2890766872962286,0.0,0.0,0.0,0.1
2007-02-16,0.0,0.0,0.0,0.0,0.214868971393213,0.309307136869247,0.0,0.0,0.0,0.0,0.0,0.1,0.27582389173754,0.0,0.0,0.0,0.1
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.28661001415050963,0.0,0.0,0.0,0.19068867381553747,0.0,0.1,0.32270131203395297,0.0,0.0,0.0,0.1
2007-03-02,0.0,0.0,0.0,0.0,0.0,0.295751845485645,0.0,0.0,0.0,0.22356554009107038,0.0,0.1,0.2806826144232847,0.0,0.0,0.0,0.1
2007-03-09,0.0,0.0,0.0,0.0,0.0,0.2092338050888256,0.0,0.0,0.0,0.28532462793730834,0.0,0.2,0.15544156697386607,0.0,0.0,0.0,0.15
2007-03-16,0.0,0.0,0.0,0.0,0.0,0.1991813654154446,0.0,0.0,0.0,0.27536054486335054,0.0,0.2,0.17545808972120494,0.0,0.0,0.0,0.15
2007-03-23,0.0,0.0,0.0,0.0,0.0,0.15139685751780832,0.0,0.0,0.0,0.31509267834147,0.0,0.2,0.1835104641407217,0.0,0.0,0.0,0.15
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.14201392635263596,0.0,0.0,0.0,0.3202799896263549,0.0,0.2,0.1877060840210092,0.0,0.0,0.0,0.15
2007-04-06,0.0,0.0,0.0,0.0,0.0,0.11517214255945088,0.0,0.0,0.0,0.37783761794439985,0.0,0.2,0.15699023949614926,0.0,0.0,0.0,0.15
2007-04-13,0.0,0.0,0.0,0.0,0.0,0.07400631239742624,0.0,0.0,0.0,0.40972033424160964,0.0,0.2,0.16627335336096422,0.0,0.0,0.0,0.15
2007-04-20,0.0,0.045689182077680635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557375290833224,0.0,0.1,0.19693552708909542,0.0,0.0,0.0,0.1
2007-04-27,0.0,0.0,0.0,0.0,0.0,0.07174209465576462,0.0,0.0,0.0,0.5262114541766334,0.0,0.1,0.202046451167602,0.0,0.0,0.0,0.1
2007-05-04,0.0,0.06494465777219204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458496328852503,0.0,0.1,0.18920570934255765,0.0,0.0,0.0,0.1
2007-05-11,0.0,0.08004723839755619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635791013092841,0.0,0.1,0.1563736602931598,0.0,0.0,0.0,0.1
2007-05-18,0.0,0.07647491520741423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5350171670633274,0.0,0.1,0.18850791772925843,0.0,0.0,0.0,0.1
2007-05-25,0.0,0.05966630883824874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463951407765327,0.0,0.1,0.19393855038521854,0.0,0.0,0.0,0.1
2007-06-01,0.0,0.09725940109663302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49207063894761804,0.0,0.1,0.21066995995574908,0.0,0.0,0.0,0.1
2007-06-08,0.0,0.0,0.1792818391926056,0.0,0.0,0.0,0.0,0.0,0.0,0.340968431082362,0.0,0.1,0.2797497297250324,0.0,0.0,0.0,0.1
2007-06-15,0.0,0.0,0.2701237317429858,0.0,0.0,0.0,0.0,0.0,0.0,0.23057963647573596,0.0,0.1,0.2992966317812783,0.0,0.0,0.0,0.1
2007-06-22,0.0,0.0,0.2523125866862861,0.0,0.0,0.0,0.0,0.0,0.0,0.2735498830059778,0.0,0.1,0.2741375303077362,0.0,0.0,0.0,0.1
2007-06-29,0.0,0.0,0.2808540866627777,0.0,0.0,0.0,0.0,0.0,0.0,0.16640049022728137,0.0,0.1,0.35274542310994095,0.0,0.0,0.0,0.1
2007-07-06,0.0,0.0,0.3049170186818784,0.0,0.0,0.0,0.0,0.0,0.0,0.20438086536930752,0.0,0.1,0.2907021159488141,0.0,0.0,0.0,0.1
2007-07-13,0.0,0.0,0.2809838101673419,0.21475534037247807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30426084946017995,0.0,0.0,0.0,0.1
2007-07-20,0.0,0.0,0.33139076471640055,0.17705217073303675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29155706455056274,0.0,0.0,0.0,0.1
2007-07-27,0.0,0.0,0.32693091566522414,0.26176871563471293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.21130036870006297,0.0,0.0,0.0,0.1
2007-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2007-08-10,0.15883089384384735,0.0,0.17691037151253,0.16425873464362267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-08-17,0.15873248857118027,0.0,0.1779184796641806,0.16334903176463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-08-24,0.13312254018367675,0.0,0.18902504628262082,0.17785241353370249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-08-31,0.14357767231959592,0.0,0.1634178045743637,0.19300452310604038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-09-07,0.1445487412423999,0.0,0.1462043610335327,0.20924689772406735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-09-14,0.17087966012736702,0.0,0.15459372029178423,0.17452661958084875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-09-21,0.1594139273543361,0.0,0.15974069690529955,0.18084537574036436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-09-28,0.1615660304127261,0.0,0.1554691731157053,0.18296479647156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-10-05,0.17541912979598553,0.0,0.14308664222597192,0.18149422797804252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-10-12,0.17973082707740998,0.0,0.1588526694016127,0.16141650352097736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-10-19,0.17578906844620887,0.0,0.13438697192687787,0.18982395962691329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-10-26,0.16647811441529145,0.0,0.15623530028504318,0.17728658529966537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-11-02,0.19387940703368578,0.0,0.15314101925265203,0.15297957371366216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2007-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
