,QQQ,XLF,VUG,SPY,XLK,XLV,LQD,GLD,XLP,BIL
2023-04-14,0.0,0.0,0.0,0.2023570920641809,0.0,0.0,0.395819528896056,0.27655968916363155,0.12526368987613148,0.0
2023-04-21,0.0,0.0,0.0,0.1643877020463561,0.0,0.0,0.42921553244785127,0.3472181243657947,0.05917864113999794,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.4955440871394088,0.5044559128605912,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.20145846036337944,0.0,0.0396325974223317,0.34542229827597115,0.4134866439383178,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.1275191039486251,0.0,0.05274144763071469,0.1,0.5164474635632854,0.20329198485737485,0.0
2023-05-19,0.0,0.0,0.0,0.16876658543591114,0.0,0.027403936350778448,0.1,0.5408988828378648,0.16293059537544557,0.0
2023-05-26,0.0,0.0,0.0,0.19153465368426112,0.0,0.0,0.1,0.46042855255687454,0.24803679375886442,0.0
2023-06-02,0.0,0.0,0.0,0.24657339094479339,0.0,0.0,0.1,0.45706449239692026,0.19636211665828635,0.0
2023-06-09,0.0,0.0,0.0,0.23050917014026656,0.0,0.0,0.1,0.4504685343175128,0.21902229554222072,0.0
2023-06-16,0.0,0.0,0.27566256961352775,0.2814761090479603,0.0,0.0,0.27144313272097614,0.0,0.17141818861753583,0.0
2023-06-23,0.0,0.0,0.33206663964588223,0.3256132349291965,0.0,0.0,0.1,0.24232012542492132,0.0,0.0
2023-06-30,0.0,0.0,0.33707604493340665,0.2951172610991285,0.0,0.0,0.1,0.22218952527312913,0.04561716869433577,0.0
2023-07-07,0.0,0.0,0.35606163183068074,0.2853366196049842,0.0,0.0,0.1,0.22516281021788706,0.03343893834644801,0.0
2023-07-14,0.0,0.0,0.3584809258388104,0.26978993976445054,0.0,0.0,0.1,0.22020117070047326,0.0515279636962658,0.0
2023-07-21,0.0,0.0,0.37455193528760167,0.31862488696109414,0.0,0.0,0.1,0.2068231777513042,0.0,0.0
2023-07-28,0.0,0.0,0.3496663836354397,0.28359032497992903,0.0,0.0,0.1,0.17010629670505875,0.09663699467957254,0.0
2023-08-04,0.0,0.0,0.3508602747674919,0.2956679817671422,0.0,0.0,0.1,0.17109244279067684,0.08237930067468921,0.0
2023-08-11,0.0,0.0,0.0,0.4819020947746407,0.0,0.0,0.1,0.38873711413449646,0.02936079109086293,0.0
2023-08-18,0.0,0.0,0.0,0.5497871414574634,0.0,0.0,0.1,0.2986027387073974,0.05161011983513936,0.0
2023-08-25,0.0,0.0,0.38369985442812027,0.3529991933762067,0.0,0.0,0.1,0.16330095219567306,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.6971294063817037,0.0,0.0,0.1,0.2028705936182963,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.7233466840946621,0.0,0.0,0.1,0.17665331590533792,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.7907450386844639,0.0,0.0,0.1,0.10925496131553615,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.5376695490253474,0.0,0.0,0.15,0.06233045097465264,0.0,0.25
2023-09-29,0.0,0.0,0.0,0.5114213436216409,0.0,0.0,0.15,0.08857865637835906,0.0,0.25
2023-10-06,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2023-10-13,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2023-10-20,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2023-11-03,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2023-11-10,0.0,0.0,0.0,0.3255156492427276,0.0,0.04637479741266311,0.24637479887838243,0.1317347544662269,0.0,0.25
2023-11-17,0.0,0.0,0.0,0.5539962516381525,0.0,0.0,0.2244816094079865,0.22152213895386116,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.5594203830482297,0.0,0.0,0.1,0.3405796169517702,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.4022960586757829,0.0,0.0,0.1,0.49770394132421714,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2023-12-29,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-01-05,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-01-12,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2024-01-19,0.0,0.0,0.0,0.4748129708150025,0.0,0.0,0.15,0.12518702918499744,0.0,0.25
2024-01-26,0.0,0.0,0.0,0.46154356237006655,0.0,0.0,0.15,0.13845643762993343,0.0,0.25
2024-02-02,0.0,0.0,0.0,0.6865496390352069,0.0,0.1221185113334768,0.1,0.09133184963131633,0.0,0.0
2024-02-09,0.0,0.25363507504401656,0.0,0.47501717358519824,0.0,0.1713477513707852,0.1,0.0,0.0,0.0
2024-02-16,0.0,0.2532833229711443,0.0,0.3911132962274244,0.0,0.2556033808014314,0.1,0.0,0.0,0.0
2024-02-23,0.0,0.28186359995735094,0.0,0.35593165888594375,0.0,0.26220474115670545,0.1,0.0,0.0,0.0
2024-03-01,0.0,0.2867618168161217,0.0,0.34090610293879603,0.0,0.2723320802450823,0.1,0.0,0.0,0.0
2024-03-08,0.0,0.27187134869460133,0.0,0.358804810822576,0.0,0.26932384048282276,0.1,0.0,0.0,0.0
2024-03-15,0.0,0.31430742339845746,0.0,0.32735102922710485,0.0,0.2583415473744376,0.1,0.0,0.0,0.0
2024-03-22,0.0,0.337268742136944,0.0,0.3626384889630552,0.0,0.2000927689000008,0.1,0.0,0.0,0.0
2024-03-29,0.0,0.3831328797340026,0.0,0.3191841482475911,0.0,0.19768297201840618,0.1,0.0,0.0,0.0
2024-04-05,0.0,0.3906183584462121,0.0,0.3422722570490211,0.0,0.16710938450476684,0.1,0.0,0.0,0.0
2024-04-12,0.0,0.4342423940123403,0.0,0.4057761808079183,0.0,0.05998142517974148,0.1,0.0,0.0,0.0
2024-04-19,0.0,0.18694013440614096,0.36249465591864916,0.3505652096752098,0.0,0.0,0.1,0.0,0.0,0.0
2024-04-26,0.0,0.4957293234020153,0.0,0.4042706765979847,0.0,0.0,0.1,0.0,0.0,0.0
2024-05-03,0.0,0.5462724893122459,0.0,0.35372751068775404,0.0,0.0,0.1,0.0,0.0,0.0
2024-05-10,0.0,0.5510947895316353,0.0,0.34890521046836476,0.0,0.0,0.1,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-05-24,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-05-31,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-06-07,0.0,0.5242369970409945,0.0,0.37576300295900555,0.0,0.0,0.1,0.0,0.0,0.0
2024-06-14,0.0,0.5100459025981526,0.0,0.3899540974018474,0.0,0.0,0.1,0.0,0.0,0.0
2024-06-21,0.0,0.4643104003382362,0.0,0.4356895996617639,0.0,0.0,0.1,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2024-07-05,0.0,0.4170227083584789,0.0,0.48297729164152126,0.0,0.0,0.1,0.0,0.0,0.0
2024-07-12,0.0,0.3378938470985209,0.0,0.5260288080235038,0.0,0.03607734487797531,0.1,0.0,0.0,0.0
2024-07-19,0.0,0.3350297788373095,0.0,0.4740510008594304,0.0,0.0909192203032601,0.1,0.0,0.0,0.0
2024-07-26,0.0,0.33631257024587563,0.0,0.49812162491117534,0.0,0.0655658048429491,0.1,0.0,0.0,0.0
2024-08-02,0.0,0.3105636110977603,0.0,0.5015457242931213,0.0,0.08789066460911849,0.1,0.0,0.0,0.0
2024-08-09,0.0,0.2928288425856017,0.0,0.5191353665650258,0.0,0.0880357908493725,0.1,0.0,0.0,0.0
2024-08-16,0.0,0.20556166203580936,0.0,0.35697329462841015,0.0,0.0,0.1,0.23746504333578047,0.0,0.1
2024-08-23,0.0,0.2514827070297948,0.0,0.33922515829577765,0.0,0.0,0.1,0.20929213467442764,0.0,0.1
2024-08-30,0.0,0.2530998580465441,0.0,0.23228550839196185,0.0,0.06577541754889657,0.1,0.24883921601259754,0.0,0.1
2024-09-06,0.0,0.0,0.0,0.1913506800740099,0.0,0.12633776877500336,0.1,0.25469321520725746,0.2276183359437293,0.1
2024-09-13,0.0,0.0,0.0,0.15877457511470516,0.0,0.0992774418469971,0.1,0.30052434281055745,0.24142364022774024,0.1
2024-09-20,0.0,0.229518898635536,0.0,0.0,0.0,0.12164235851453323,0.1,0.3082599677766687,0.2405787750732621,0.0
2024-09-27,0.0,0.2811337456588947,0.0,0.0,0.0,0.10644220676868175,0.1,0.27661684336560444,0.23580720420681922,0.0
2024-10-04,0.0,0.253761991341134,0.0,0.0,0.0,0.14013442513510968,0.1,0.27403015089308297,0.23207343263067345,0.0
2024-10-11,0.0,0.21632724934454753,0.0,0.0,0.0,0.1682924094867167,0.1,0.24569027936765006,0.26969006180108573,0.0
2024-10-18,0.0,0.2632921295419903,0.0,0.0,0.0,0.15881029736810806,0.1,0.20532902279725965,0.27256855029264193,0.0
2024-10-25,0.0,0.28160297729908146,0.0,0.2065136771476151,0.0,0.0,0.1,0.1961792765886574,0.215704068964646,0.0
2024-11-01,0.0,0.25182217252313155,0.0,0.22779553718366144,0.0,0.0,0.1,0.23528132139063132,0.18510096890257569,0.0
2024-11-08,0.0,0.29563928698341185,0.0,0.1906924257234422,0.0,0.0,0.1,0.2782573307044122,0.13541095658873384,0.0
2024-11-15,0.0,0.3730237938054583,0.0,0.0,0.0,0.020947507582153725,0.1,0.33675416424848253,0.16927453436390533,0.0
2024-11-22,0.0,0.4268826967409624,0.0,0.0,0.0,0.0,0.1,0.31988516446686355,0.15323213879217393,0.0
2024-11-29,0.0,0.46944210503366884,0.0,0.2591611544194636,0.0,0.0,0.1,0.0,0.17139674054686754,0.0
2024-12-06,0.0,0.34748323774379114,0.0,0.18272411178133188,0.0,0.0,0.1,0.2521307840636934,0.11766186641118354,0.0
2024-12-13,0.0,0.36585449982808926,0.22058172360360215,0.2288943387698173,0.0,0.0,0.1,0.0,0.08466943779849129,0.0
2024-12-20,0.0,0.35534208585695776,0.2095748589226798,0.234113920092168,0.0,0.0,0.1,0.0,0.1009691351281944,0.0
2024-12-27,0.0,0.28682472580662977,0.19142740422217625,0.21740385554317646,0.0,0.0,0.1,0.0,0.10434401442801754,0.1
2025-01-03,0.0,0.29298103121965463,0.19721588199479193,0.21404031137381707,0.0,0.0,0.1,0.0,0.09576277541173639,0.1
2025-01-10,0.0,0.27276413355509727,0.2082582756827508,0.22830359343583895,0.0,0.0,0.1,0.0,0.09067399732631304,0.1
2025-01-17,0.0,0.0,0.40972058953017276,0.33200160000802487,0.0,0.0,0.1,0.0,0.05827781046180228,0.1
2025-01-24,0.0,0.0,0.0,0.5312641601663352,0.0,0.0,0.15,0.0,0.06873583983366485,0.25
2025-01-31,0.0,0.0,0.0,0.5457285159736865,0.0,0.0,0.15,0.0,0.054271484026313314,0.25
2025-02-07,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2025-02-14,0.14613106467123044,0.0,0.2717876041326994,0.1820813311960701,0.0,0.0,0.15,0.0,0.0,0.25
2025-02-21,0.16290370664109377,0.0,0.2419747815602468,0.19512151179865944,0.0,0.0,0.15,0.0,0.0,0.25
2025-02-28,0.0,0.0,0.0,0.2543979682816506,0.0,0.0,0.15,0.3456020317183493,0.0,0.25
2025-03-07,0.0,0.0,0.17798424550597206,0.168968459147685,0.0,0.0,0.15,0.25304729534634296,0.0,0.25
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.39839105626914717,0.2016089437308529,0.25
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.27030118111897167,0.2972913607743341,0.1824074581066942,0.25
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.6,0.25
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2025-08-22,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2025-08-29,0.14946868412348177,0.0,0.1939341683251874,0.11364922837010916,0.0,0.0,0.1,0.44294791918122156,0.0,0.0
2025-09-05,0.13219953145870547,0.0,0.21604287260318894,0.05856069566339304,0.0,0.0,0.1,0.4931969002747125,0.0,0.0
2025-09-12,0.3196979204110947,0.0,0.4288191797728573,0.15148289981604793,0.0,0.0,0.1,0.0,0.0,0.0
2025-09-19,0.307858744294292,0.0,0.4198780925341718,0.17226316317153623,0.0,0.0,0.1,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.6260970810931724,0.2739029189068275,0.0,0.0,0.1,0.0,0.0,0.0
2025-10-03,0.0,0.0,0.38433994030987123,0.2476628768882705,0.0,0.0,0.1,0.26799718280185836,0.0,0.0
2025-10-10,0.30272222391333486,0.0,0.36256510903692546,0.23471266704973962,0.0,0.0,0.1,0.0,0.0,0.0
2025-10-17,0.23031378772623787,0.0,0.291875007250231,0.16727527673818282,0.0,0.0,0.1,0.21053592828534837,0.0,0.0
2025-10-24,0.30304834143151216,0.03767519684460754,0.34093162701190133,0.21834483471197916,0.0,0.0,0.1,0.0,0.0,0.0
2025-10-31,0.2723527730414279,0.0,0.2948087589119444,0.17790281796657614,0.0,0.0,0.25493565008005153,0.0,0.0,0.0
2025-11-07,0.27404458251861913,0.0,0.28139592330738306,0.2178984525690241,0.0,0.0,0.22666104160497388,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.3761971468643014,0.3055532050727529,0.0,0.0,0.31824964806294576,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.3095644212164626,0.27702971562727746,0.0,0.0,0.31340586315625985,0.0,0.0,0.1
2025-11-28,0.0,0.0,0.0,0.40226561943911937,0.0,0.0,0.4977343805608806,0.0,0.0,0.1
2025-12-05,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1
2025-12-12,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1
2025-12-19,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1
2025-12-26,0.0,0.0,0.0,0.47159385109006263,0.0,0.0,0.42840614890993745,0.0,0.0,0.1
2026-01-02,0.0,0.0,0.0,0.34235920713445755,0.0,0.0,0.40764079286554233,0.0,0.0,0.25
2026-01-09,0.0,0.0,0.0,0.32931097578592483,0.0,0.0,0.42068902421407517,0.0,0.0,0.25
2026-01-16,0.0,0.08911880332456174,0.0,0.5108811966754383,0.0,0.0,0.15,0.0,0.0,0.25
2026-01-23,0.0,0.0,0.0,0.3748765222622213,0.0,0.0,0.37512347773777865,0.0,0.0,0.25
2026-01-30,0.0,0.0,0.0,0.3662302543128467,0.0,0.0,0.3837697456871533,0.0,0.0,0.25
2026-02-06,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2026-02-13,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2026-02-20,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2026-02-27,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2026-03-06,0.1535216662232461,0.0,0.0,0.4464783337767539,0.0,0.0,0.15,0.0,0.0,0.25
2026-03-13,0.17416692940460346,0.0,0.0,0.3423760651006444,0.08345700549475223,0.0,0.15,0.0,0.0,0.25
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2026-04-10,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
