cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks
0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0000950170-24-124075,2024-11-09 00:00:00+00:00,INST,xbrl_symbol_recovered,inst-20240930.htm,6aa977707437f0197d97a58ba7ca9e78eb22d4702c1b69f310887abede23a64b,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1,INST,True
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,technology,0001842718-25-000109,2025-11-05 00:00:00+00:00,IAS,xbrl_symbol_recovered,ias-20250930.htm,00d3403b670d6e5d50104d325f899682676f6378bcbfa54a9b7daf4ae8649903,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,IAS,True
0001845022,"COUCHBASE, INC.",technology,0001845022-25-000091,2025-09-05 00:00:00+00:00,BASE,xbrl_symbol_recovered,base-20250731.htm,abb5471f87627016da997894594b3519318ae4907d22d056a3438b1479c54760,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,BASE,True
0001856430,SNAP ONE HOLDINGS CORP.,technology,0001856430-24-000025,2024-05-09 00:00:00+00:00,SNPO,xbrl_symbol_recovered,snpo-20240329.htm,bb8c68fc981661f34258b6c708482d33939de6ca65c4c87ae3ba4707e094b40d,2023-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,10,1,SNPO,True
0001858257,"AVIDXCHANGE HOLDINGS, INC.",technology,0000950170-25-104402,2025-08-08 00:00:00+00:00,AVDX,xbrl_symbol_recovered,avdx-20250630.htm,b22c323cfabbb6c530e9bd95cf467cbbe2c008146a52d283e120f9fa825d2537,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,AVDX,True
0001863105,"ENGAGESMART, INC.",technology,0000950170-23-057763,2023-11-03 00:00:00+00:00,ESMT,xbrl_symbol_recovered,esmt-20230930.htm,e25a3618f7e0595f4c56e08e552c5652801252d19743ed6298fecd6409dd932b,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1,ESMT,True
0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",technology,0001866368-26-000011,2026-02-19 00:00:00+00:00,CWAN,xbrl_symbol_recovered,cwan-20251231.htm,8f856bcdb81586d21c11aced66a02f04991fe7d1152f1ef5c00390ebef24eda0,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,CWAN,True
0001866550,"THOUGHTWORKS HOLDING, INC.",technology,0001866550-24-000060,2024-11-13 00:00:00+00:00,TWKS,xbrl_symbol_recovered,twks-20240930.htm,b487ebaff6e42748539bf38bc52dad09222de20c36274987b619fd1b7d4e511c,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1,TWKS,True
0001868778,INFORMATICA INC.,technology,0001868778-25-000028,2025-11-07 00:00:00+00:00,INFA,xbrl_symbol_recovered,infa-20250930.htm,aa35373f280bf3015514b59cc586ff895d6e7050e62cf4e457afd2e66ea46837,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,INFA,True
0001868912,"ENFUSION, INC.",technology,0001558370-25-002043,2025-03-04 00:00:00+00:00,ENFN,xbrl_symbol_recovered,enfn-20241231x10k.htm,2a4e69c7f8bae88ef3e86d2a10e97e5a9acf0c153c189d1172b1be989c42afc9,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,ENFN,True
0000020520,"FRONTIER COMMUNICATIONS PARENT, INC.",transport_communications_utilities,0000020520-25-000006,2025-10-29 00:00:00+00:00,FYBR,xbrl_symbol_recovered,fybr-20250930x10q.htm,43e2e372acee5d96613a5ab02da12a3e18c36d8f14a3cb32cfd43389e1d84f6e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,FYBR,True
0000039899,TEGNA INC,transport_communications_utilities,0001193125-26-084392,2026-03-03 00:00:00+00:00,TGNA,xbrl_symbol_recovered,tgna-20251231.htm,7d380c537f5b11fc110d3fd5cd2f68c88b602644fcc6591a1188203fbbe15ece,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TGNA,True
0000061339,MADISON GAS & ELECTRIC CO,transport_communications_utilities,0001193125-26-083622,2026-03-03 00:00:00+00:00,MGEE,xbrl_symbol_recovered,ck0000061339-20251231.htm,6e6247b60884fcaa491b29090bbea3a802c11f629f818dc9feff06065fc25da4,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,1,MGEE,True
0000066004,MIDDLESEX WATER CO,transport_communications_utilities,0001628280-26-009777,2026-02-20 00:00:00+00:00,MSEX,xbrl_symbol_recovered,msex-20251231.htm,362e6d466c8b0b2c99ffe876fe191f2b31c5f97af1cee715dad94764f1369a68,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MSEX,True
0000066756,ALLETE INC,transport_communications_utilities,0000066756-25-000088,2025-11-01 00:00:00+00:00,ALE,xbrl_symbol_recovered,ale-20250930.htm,efb24e5eddb3533d9111c7633846ba345f74effb3f5e274893be9e0328039bc3,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ALE,True
0000098222,TIDEWATER INC,transport_communications_utilities,0001437749-26-006391,2026-03-03 00:00:00+00:00,TDW,xbrl_symbol_recovered,tdw20251231_10k.htm,c3a145a8851d79928d125d514a86d7a01ce14474ed4fce9f29fb5b82660e0c1d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TDW,True
0000863110,ARTESIAN RESOURCES CORP,transport_communications_utilities,0000863110-26-000025,2026-03-17 00:00:00+00:00,ARTNA,xbrl_symbol_recovered,form10k.htm,a4449aaa6aa88967185c5c5569d2edca699d69dbcc448c6687818a3c20c678ad,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,1,ARTNA,True
0000894081,"AIR TRANSPORT SERVICES GROUP, INC.",transport_communications_utilities,0001437749-25-005937,2025-03-04 00:00:00+00:00,ATSG,xbrl_symbol_recovered,atsg20241231_10k.htm,25deb48e87e4961913f0b3d053913117137c5c3ad284644926874148475e6da8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ATSG,True
0000895728,ENBRIDGE INC,transport_communications_utilities,0001193125-26-049810,2026-02-14 00:00:00+00:00,ENB,xbrl_symbol_recovered,enb-20251231.htm,d4ed952e7af35e93710b0495df98f1916594eb10177a0c7d21dd83af57a902b0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ENB,True
0000922224,PPL CORP,transport_communications_utilities,0000922224-26-000008,2026-02-21 00:00:00+00:00,PPL,xbrl_symbol_recovered,ppl-20251231.htm,8a517bb960593f7de2b5a1d2f73e2c6f55010787906882fc33414ff9448daedf,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PPL,True
0000073088,NORTHWESTERN CORP,transport_communications_utilities,0000073088-23-000150,2023-10-28 00:00:00+00:00,NWE,xbrl_symbol_recovered,nwe-20230930.htm,37640f23dbdb2fad4cdc5ede791b85e189e3cb8d40f678c058830c534b8ca71c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,NWE,True
0000075208,OVERSEAS SHIPHOLDING GROUP INC,transport_communications_utilities,0001493152-24-018632,2024-05-11 00:00:00+00:00,OSG,xbrl_symbol_recovered,form10-q.htm,c423c932f27c575a907eb464cca2fad9f2099b621456176887e4b82badd2c841,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,OSG,True
0000225648,COVANTA HOLDING CORP,transport_communications_utilities,0000225648-21-000103,2021-10-29 00:00:00+00:00,CVA,xbrl_symbol_recovered,cva-20210930.htm,2d0ec8abc96d8c4a0eddd1821c4ef032c245b83293a4cde481a0979ce939766d,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,CVA,True
0000716006,YELLOW CORP,transport_communications_utilities,0000950170-23-042071,2023-08-15 00:00:00+00:00,YELL,xbrl_symbol_recovered,yell-20230630.htm,395c2dc9a401c9fd8f479d90cd27bdb5512792fb9695433ef283ebd5835909fb,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,YELL,True
0000861878,STERICYCLE INC,transport_communications_utilities,0001628280-24-044648,2024-11-02 00:00:00+00:00,SRCL,xbrl_symbol_recovered,scl-20240930.htm,7a713812565b922ec2d4865bf21e88143ea0b62dd158954d8d3dd3ec524a7398,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,SRCL,True
0000883945,USA TRUCK INC,transport_communications_utilities,0000883945-22-000046,2022-08-09 00:00:00+00:00,USAK,xbrl_symbol_recovered,usak-20220630x10q.htm,62a9661fbf42007957960dd1abbf1315f2c39afeca92ae8c892677a60c086974,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,USAK,True
0000912752,SINCLAIR BROADCAST GROUP INC,transport_communications_utilities,0000912752-23-000025,2023-05-11 00:00:00+00:00,SBGI,xbrl_symbol_recovered,sbgi-20230331.htm,a777bf260a124db3dffec4c213ee42a289fdb910d85b5068c22afb70d7da00bb,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,SBGI,True
0000923571,US XPRESS ENTERPRISES INC,transport_communications_utilities,0001558370-23-009015,2023-05-11 00:00:00+00:00,USX,xbrl_symbol_recovered,usx-20230331x10q.htm,e0718fe2b319119da8c9f57e77a8ae432280d0b83b425be8731fa97b01c4d616,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,USX,True
0001001082,DISH NETWORK CORP,transport_communications_utilities,0001558370-23-017649,2023-11-07 00:00:00+00:00,DISH,xbrl_symbol_recovered,dish-20230930x10q.htm,608947f04690453d0d1fd38494a484ed6d034b02e4cd2a71c71635703265be3b,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,DISH,True
0001058623,CUMULUS MEDIA INC,transport_communications_utilities,0001058623-24-000106,2024-11-02 00:00:00+00:00,CMLS,xbrl_symbol_recovered,cmls-20240930.htm,f5d38a6d4eec2be7e38246189203ba7a9c7549877241fab0469e209d9e49ef86,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,CMLS,True
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,transport_communications_utilities,0001061219-26-000006,2026-02-28 00:00:00+00:00,EPD,xbrl_symbol_recovered,epd-20251231.htm,acfaee0cb4336500722c6ba974f8881adee8339a13e31630707ff099fb50cf5f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EPD,True
0001067837,"AUDACY, INC.",transport_communications_utilities,0001628280-23-038266,2023-11-10 00:00:00+00:00,AUD,xbrl_symbol_recovered,aud-20230930.htm,d5decc0631705797bd779742381687cda621654efbf4b6b7f40c2f1c8503ff7d,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,AUD,True
0001070423,PLAINS ALL AMERICAN PIPELINE LP,transport_communications_utilities,0001070423-26-000014,2026-02-28 00:00:00+00:00,PAA,xbrl_symbol_recovered,paa-20251231.htm,97ebcf78f57a507174dc81f998419b425b88993e26c415b53abdfd205e52a521,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PAA,True
0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",transport_communications_utilities,0001091667-26-000017,2026-01-31 00:00:00+00:00,CHTR,xbrl_symbol_recovered,chtr-20251231.htm,d3af3145d663d7792d47cbf85e9324e0014498785901fd163ee32cde9e6300f7,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,CHTR,True
0001126975,"MAGELLAN MIDSTREAM PARTNERS, L.P.",transport_communications_utilities,0001126975-23-000117,2023-08-04 00:00:00+00:00,MMP,xbrl_symbol_recovered,mmp-20230630.htm,15e37b5269e6b4418691a6aa82afab9b9e9bc1b6564165fe0f55e1cc5b6e28e4,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,MMP,True
0001135185,ATLAS AIR WORLDWIDE HOLDINGS INC,transport_communications_utilities,0000950170-23-003947,2023-02-24 00:00:00+00:00,AAWW,xbrl_symbol_recovered,aaww-20221231.htm,1849033d829ef3ffb8fd54269882de084ffcd0dfba6fde225e241554d4836b91,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,AAWW,True
0001172222,HAWAIIAN HOLDINGS INC,transport_communications_utilities,0001172222-24-000072,2024-08-01 00:00:00+00:00,HA,xbrl_symbol_recovered,ha-20240630.htm,b882cd6a46f300f36f98aa503557479ae01591be83cb14fc375d9ca5433f33a9,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,HA,True
0001220754,MODIVCARE INC,transport_communications_utilities,0001220754-25-000086,2025-12-30 00:00:00+00:00,MODVQ,xbrl_symbol_recovered,modv-20250930.htm,4aebf34e1a683b00d241c69d5484e9144d14332ba074b99f4ccb0e17c0cb0a69,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MODVQ,True
0001272830,VONAGE HOLDINGS CORP,transport_communications_utilities,0001272830-22-000083,2022-05-06 00:00:00+00:00,VG,xbrl_symbol_recovered,vg-20220331.htm,21cad8f607ab9cf515ffbc4cfb0c9d69b5b045c4cc082d9659074686adff8e74,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,VG,True
0001277250,"CHARGE ENTERPRISES, INC.",transport_communications_utilities,0001437749-23-030770,2023-11-09 00:00:00+00:00,CRGE,xbrl_symbol_recovered,crge20230930_10q.htm,29fb118b7e585acd469bbf06065963758aaa6e45696c90a0778933d11135d3ca,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1,CRGE,True
0001283140,HOLLY ENERGY PARTNERS LP,transport_communications_utilities,0001283140-23-000060,2023-11-03 00:00:00+00:00,HEP,xbrl_symbol_recovered,hep-20230930.htm,e79bd77c3fac82e7d9e1ae620b0b2a05811d72a268dd9668835d65fa8f3e5a2f,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,HEP,True
0001293282,TECHTARGET INC,transport_communications_utilities,0000950170-24-125315,2024-11-13 00:00:00+00:00,TTGT,xbrl_symbol_recovered,ttgt-20240930.htm,edea1bc36f68507a78611fbe74d962f2f4df4fefd745645af9a153eafa31006e,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,TTGT,True
0001304421,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",transport_communications_utilities,0001558370-24-014370,2024-11-06 00:00:00+00:00,CNSL,xbrl_symbol_recovered,cnsl-20240930x10q.htm,e538da16c2d076c656f2a3c632ccb3c0e7d0fc29265f33126f50ee8f6528b6c3,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,CNSL,True
0001322439,EAGLE BULK SHIPPING INC.,transport_communications_utilities,0001628280-24-008576,2024-03-05 00:00:00+00:00,EGLE,xbrl_symbol_recovered,egle-20231231.htm,1d23f3ed361dc64255497c427f9d029c5885fbb03e904bb693a554897d610cc3,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,EGLE,True
0001400891,"IHEARTMEDIA, INC.",transport_communications_utilities,0001628280-26-013221,2026-03-03 00:00:00+00:00,IHRT,xbrl_symbol_recovered,ihrt-20251231.htm,44181005fbc8de199070b278d59cbe253f0035992aa2807a103fff7d8824d853,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,IHRT,True
0001403431,"HERITAGE-CRYSTAL CLEAN, INC.",transport_communications_utilities,0001403431-23-000045,2023-08-10 00:00:00+00:00,HCCI,xbrl_symbol_recovered,hcci-20230630.htm,3362ca694ebf93eba6bb5e52bbc87fb71c0fb399fb82f01af525b56fa968fe85,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,HCCI,True
0001426945,"ECHO GLOBAL LOGISTICS, INC.",transport_communications_utilities,0001426945-21-000031,2021-10-27 00:00:00+00:00,ECHO,xbrl_symbol_recovered,echo-20210930.htm,cdab1997e19d8f79d48852b3fdecb818952f355c882f05f554dd0c6435e6b2c7,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,ECHO,True
0001506307,"KINDER MORGAN, INC.",transport_communications_utilities,0001506307-26-000011,2026-02-14 00:00:00+00:00,KMI,xbrl_symbol_recovered,kmi-20251231.htm,43994bee322a32fba1fafc8bde6af905f9e0c7290d7206b1176a12c779aa4900,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,KMI,True
0001549922,"SUMMIT MIDSTREAM PARTNERS, LP",transport_communications_utilities,0001549922-24-000078,2024-08-10 00:00:00+00:00,SMLP,xbrl_symbol_recovered,smlp-20240630.htm,c99e42373a6aaeaf201e01ef16604efc42527eb7c396238686aef6e9311a5920,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,SMLP,True
0001552000,MPLX LP,transport_communications_utilities,0001552000-26-000009,2026-02-27 00:00:00+00:00,MPLX,xbrl_symbol_recovered,mplx-20251231.htm,f47f41ecb3731382a1d6e7085b99dd1dcb3365fc63220f14471adaa793bb3d15,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MPLX,True
0001567345,"HEMISPHERE MEDIA GROUP, INC.",transport_communications_utilities,0001104659-22-087298,2022-08-09 00:00:00+00:00,HMTV,xbrl_symbol_recovered,hmtv-20220630x10q.htm,8c2caf3130196628e68cbc15173f2fc021f2df035262f366cdba095ef2f9eed5,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,HMTV,True
0001572910,PHILLIPS 66 PARTNERS LP,transport_communications_utilities,0001572910-22-000010,2022-02-19 00:00:00+00:00,PSXP,xbrl_symbol_recovered,mlp-20211231.htm,6c68305715b6cb5ad1739f1c944843c1fa5be74256f531b5a3ba76bc3d25e2e0,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,PSXP,True
0001582568,PBF LOGISTICS LP,transport_communications_utilities,0001582568-22-000039,2022-10-28 00:00:00+00:00,PBFX,xbrl_symbol_recovered,pbf-20220930.htm,9b1c488115af04d7fd422769dfa9c93c4ce7ec530283f1c373c38fd8ccf4dadc,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,PBFX,True
0001591763,"ENABLE MIDSTREAM PARTNERS, LP",transport_communications_utilities,0001591763-21-000051,2021-11-02 00:00:00+00:00,ENBL,xbrl_symbol_recovered,enbl-20210930.htm,07369bee1ccc19d4b2d5648dd934ff738acab011db7821f384527e443367c99f,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,ENBL,True
0001592000,"ENLINK MIDSTREAM, LLC",transport_communications_utilities,0001592000-24-000019,2024-11-09 00:00:00+00:00,ENLC,xbrl_symbol_recovered,enlc-20240930.htm,338d9932d2f65367fa4862d83616bc4dad5292e9db6ae4c2255468bb975e1887,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,ENLC,True
0001610466,"SHELL MIDSTREAM PARTNERS, L.P.",transport_communications_utilities,0001610466-22-000026,2022-07-29 00:00:00+00:00,SHLX,xbrl_symbol_recovered,shlx-20220630.htm,f0b986648ecd5e9f09e7e9d146370d337db4030248a12e6f2e93f3ec9192c531,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,SHLX,True
0001610682,USD PARTNERS LP,transport_communications_utilities,0001610682-23-000043,2023-11-08 00:00:00+00:00,USDP,xbrl_symbol_recovered,usdp-20230930.htm,b4aba16995353d86874bd7a2eecd2c842815392fca8c279601736b1509846c53,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,USDP,True
0001634997,"AVANGRID, INC.",transport_communications_utilities,0001634997-24-000079,2024-10-24 00:00:00+00:00,AGR,xbrl_symbol_recovered,agr-20240930.htm,ee109db48c30929e5d2fbc1ba39286e7596f4524a6d5b7d5822a7bbf00a62344,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,AGR,True
0001642453,"DASEKE, INC.",transport_communications_utilities,0000950170-24-028034,2024-03-08 00:00:00+00:00,DSKE,xbrl_symbol_recovered,dske-20231231.htm,aa92474b3eedba13ba0c2d6b1eec40be03c0129e0becf0bfec848326f9dd370e,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,DSKE,True
0001701051,"WIDEOPENWEST, INC.",transport_communications_utilities,0001104659-25-107088,2025-11-06 00:00:00+00:00,WOW,xbrl_symbol_recovered,wow-20250930x10q.htm,78a1b4bf1fed218f96dc2fa8d5934b855d2884a0463817db3fb3141e8a8665d4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,WOW,True
0001708301,BP MIDSTREAM PARTNERS LP,transport_communications_utilities,0001708301-22-000006,2022-03-12 00:00:00+00:00,BPMP,xbrl_symbol_recovered,bpmp-20211231.htm,e935f475f1b8e975b67d871516f270bca4e524b755f725cee4e2cb41c3971b7a,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,BPMP,True
0001743907,"SUN COUNTRY AIRLINES HOLDINGS, INC.",transport_communications_utilities,0001743907-26-000032,2026-02-13 00:00:00+00:00,SNCY,xbrl_symbol_recovered,sncy-20251231.htm,e6901c4c406cbc702a6c252435488a95adebaec158a3825a6ed6400f8ef4ad2c,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,SNCY,True
0001747009,EQUITRANS MIDSTREAM CORP,transport_communications_utilities,0001747009-24-000026,2024-07-20 00:00:00+00:00,ETRN,xbrl_symbol_recovered,etrn-20240630.htm,3e6a62956251c7c801f523e77872f3ffb058ccdf38e1e39c61857417fa019e20,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,ETRN,True
0001748773,RATTLER MIDSTREAM LP,transport_communications_utilities,0001748773-22-000040,2022-08-04 00:00:00+00:00,RTLR,xbrl_symbol_recovered,rtlr-20220630.htm,483d08d1abf0aa973623949d9646ef3eda4ec2dc255565c3ce2fd3aac1c618eb,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,RTLR,True
0001772695,SUNNOVA ENERGY INTERNATIONAL INC.,transport_communications_utilities,0001772695-25-000020,2025-03-04 00:00:00+00:00,NOVA,xbrl_symbol_recovered,nova-20241231.htm,6e6ab19c9ba15a3fee755841df05826e855d36150f9099452b9aeaf192712054,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,NOVA,True
0001814329,"ASTRA SPACE, INC.",transport_communications_utilities,0000950170-22-023985,2022-11-10 00:00:00+00:00,ASTR,xbrl_symbol_recovered,astr-20220930.htm,16b07a7948f259b6060b0d1ba231227f1612ffa834e4ed31b85718c6c23100be,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,ASTR,True
0001828723,"ALTUS POWER, INC.",transport_communications_utilities,0001828723-25-000010,2025-03-18 00:00:00+00:00,AMPS,xbrl_symbol_recovered,amps-20241231.htm,877c704017ee727396fa65141a1fa2300b2b00608c16397f44e4983b409e49dc,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1,AMPS,True
0001828811,LI-CYCLE HOLDINGS CORP.,transport_communications_utilities,0001628280-24-046320,2024-11-08 00:00:00+00:00,LICY,xbrl_symbol_recovered,licy-20240930.htm,8885d6bb390cc423ef42e5593f520db95dd132061a0e8c4d3f8c85428e90be72,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,1,LICY,True
0001828852,"MONDEE HOLDINGS, INC.",transport_communications_utilities,0001828852-24-000123,2024-08-15 00:00:00+00:00,MOND,xbrl_symbol_recovered,mond-20240630.htm,c85bbeb768385f8e83527dd81e4ffc70cd06127a13ce39c725b683c37855d154,2024-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7,1,MOND,True
0000807707,VOXX INTERNATIONAL CORP,wholesale_trade,0000950170-25-016271,2025-02-08 00:00:00+00:00,VOXX,xbrl_symbol_recovered,voxx-20241130.htm,a6e9b30db798ce0ce5775a91da6f2727173ed43cdb567ea41bf4c4c865f614de,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,VOXX,True
0000877422,SPARTANNASH CO,wholesale_trade,0000950170-25-108848,2025-08-15 00:00:00+00:00,SPTN,xbrl_symbol_recovered,sptn-20250712.htm,f9c1c498192fc20b6d57b6a3df45abaf025619f462843609147cfbab229989ff,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SPTN,True
0000891024,"PATTERSON COMPANIES, INC.",wholesale_trade,0000891024-25-000003,2025-02-27 00:00:00+00:00,PDCO,xbrl_symbol_recovered,pdco-20250125.htm,ea45a29393b2feec0a083e4cda4f9ba32706010c41b4ec72b121a330d9df1306,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PDCO,True
0000917470,OLYMPIC STEEL INC,wholesale_trade,0001437749-25-032420,2025-10-31 00:00:00+00:00,ZEUS,xbrl_symbol_recovered,zeus20250930_10q.htm,83f8494763fceb7fecb40a2b7a7119f2ec5a064a7e64051899299762f4b35cf2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ZEUS,True
0001093082,HUTTIG BUILDING PRODUCTS INC,wholesale_trade,0001564590-22-028157,2022-08-06 00:00:00+00:00,HBP,xbrl_symbol_recovered,hbp-10q_20220331.htm,9e851f0f92dfb5413825793b5a0b024f01d0877c3ba5a8c3ac7c3118d54373a2,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,HBP,True
0001101396,"DELTA APPAREL, INC",wholesale_trade,0001437749-24-015731,2024-05-10 00:00:00+00:00,DLA,xbrl_symbol_recovered,dla20240219_10q.htm,08ca761561a85bf65a896ef099afafb661e3a00ab2f91613997ae65dd673e1ca,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,DLA,True
0001124941,BEACON ROOFING SUPPLY INC,wholesale_trade,0001124941-25-000038,2025-04-29 00:00:00+00:00,BECN,xbrl_symbol_recovered,becn-20250331.htm,e6a6bfc4e6e058a4ac6ecba6445229f5a05b90a5e8cddea175151470c9e66821,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BECN,True
0001439095,MRC GLOBAL INC.,wholesale_trade,0001437749-25-033127,2025-11-06 00:00:00+00:00,MRC,xbrl_symbol_recovered,mrc20250930_10q.htm,5ba5b9caebd4dcb5c1d0d334e3cfe274d4bfeab0156450081d1f77564b47b5a5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MRC,True
0001494319,UNIVAR SOLUTIONS INC.,wholesale_trade,0001494319-23-000019,2023-08-01 00:00:00+00:00,UNVR,xbrl_symbol_recovered,unvr-20230630.htm,902cbf4ebfa0f67af3899f5703ed9d544153e6c6067047daf047ed1b8a4e6031,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,UNVR,True
0001599489,VERITIV CORP,wholesale_trade,0001599489-23-000103,2023-11-04 00:00:00+00:00,VRTV,xbrl_symbol_recovered,vrtv-20230930.htm,32147e7d4a97dd68c085a1e71ec07b438bdb22ad821054299fb8e56dad4eb2cc,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,VRTV,True
0001600438,GMS INC.,wholesale_trade,0001628280-25-041282,2025-08-29 00:00:00+00:00,GMS,xbrl_symbol_recovered,gms-20250731.htm,00bd7d3c3674a4f5cd19eab3c9ee8320fff8f0ff4fb8ffe046b06bae76e09287,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GMS,True
