Date,Ticker,own_momentum_26_4w_observed,asset_class_breadth_confirmation_observed,breadth_confirmation_multiplier_observed,breadth_confirmed_momentum_observed,breadth_confirmed_momentum_tradable,breadth_confirmed_momentum_score_observed,breadth_confirmed_momentum_score_tradable,asset_class
2023-11-03,EEM,-0.03207988723166866,0.3684210526315789,1.131578947368421,-0.036300925025309266,-0.03264991671619679,-0.23529411764705888,-0.17647058823529416,Equities
2023-11-03,QQQ,0.13267319837446045,0.3684210526315789,0.868421052631579,0.11521619858834724,0.06291252413661283,0.9705882352941178,0.9705882352941178,Equities
2023-11-03,EFA,-0.055549047090589165,0.3684210526315789,1.131578947368421,-0.06285813223408773,-0.06756416888497306,-0.3529411764705882,-0.4117647058823529,Equities
2023-11-03,EWJ,0.004346933347838755,0.3684210526315789,0.868421052631579,0.0037749684336494454,0.017516556790320315,0.23529411764705888,0.41176470588235303,Equities
2023-11-03,GLD,-0.09474025994639645,0.5,1.0,-0.09474025994639645,-0.07224029157497702,-0.6470588235294117,-0.5882352941176471,Commodities
2023-11-03,LQD,-0.0627208259583153,0.125,1.375,-0.08624113569268353,-0.07725922542086923,-0.47058823529411764,-0.6470588235294117,Bonds
2023-11-03,SHY,-0.004467257202059538,0.125,1.375,-0.006142478652831865,-0.0032847143294333497,0.0,0.05882352941176472,Bonds
2023-11-03,IWM,-0.0008981867922122078,0.3684210526315789,1.131578947368421,-0.0010163692648717088,0.009025295480989286,0.17647058823529416,0.23529411764705888,Equities
2023-11-03,IAU,-0.09414231513607763,0.5,1.0,-0.09414231513607763,-0.07212934160812101,-0.5882352941176471,-0.5294117647058824,Commodities
2023-11-03,VWO,-0.02018683459283488,0.3684210526315789,1.131578947368421,-0.02284299703926052,-0.017806142308190033,-0.17647058823529416,-0.05882352941176472,Equities
2023-11-03,USO,0.1765826606118912,0.5,1.0,0.1765826606118912,0.19792593496817124,0.9705882352941178,0.9705882352941178,Commodities
2023-11-03,SLV,-0.1629189733689782,0.5,1.0,-0.1629189733689782,-0.11565216727878735,-0.8823529411764706,-0.8235294117647058,Commodities
2023-11-03,DBA,0.026153056235719063,0.5,1.0,0.026153056235719063,0.021956868409304997,0.41176470588235303,0.5294117647058822,Commodities
2023-11-03,UUP,0.07519883552698814,0.34285714285714286,0.8428571428571429,0.06338187565846143,0.04790737009800582,0.6470588235294117,0.7058823529411764,FX
2023-11-03,MBB,-0.06534430606155828,0.125,1.375,-0.08984842083464263,-0.0695812931097629,-0.5294117647058824,-0.47058823529411764,Bonds
2023-11-03,HYG,-0.0032539619941264197,0.125,1.375,-0.004474197741923827,0.0011994032295047086,0.11764705882352944,0.11764705882352944,Bonds
2023-11-03,BIL,0.02203628786555001,0.125,0.625,0.013772679915968755,0.013347118678440073,0.2941176470588236,0.3529411764705883,Bonds
2023-11-03,VEA,-0.05431747872273107,0.3684210526315789,1.131578947368421,-0.06146451539677463,-0.06040629730564173,-0.2941176470588235,-0.3529411764705882,Equities
2023-11-03,PDBC,0.03244407448712572,0.5,1.0,0.03244407448712572,0.056537077955513215,0.5294117647058822,0.8823529411764706,Commodities
2023-11-10,TIP,-0.03913122356649612,0.25,1.25,-0.04891402945812015,-0.07745161283760374,-0.2941176470588235,-0.4117647058823529,Bonds
2023-11-10,SPY,0.05597944986678827,0.2631578947368421,0.763157894736842,0.042721159108864724,0.04214740394618337,0.5294117647058822,0.588235294117647,Equities
2023-11-10,XLV,-0.007018989136211129,0.2631578947368421,1.236842105263158,-0.008681381300050608,-0.02125565635301792,-0.17647058823529416,-0.11764705882352944,Equities
2023-11-10,XLU,-0.1270264842832579,0.2631578947368421,1.236842105263158,-0.15711170424508217,-0.17789005099481636,-0.9705882352941176,-0.9705882352941176,Equities
2023-11-10,XLP,-0.12176062851342506,0.2631578947368421,1.236842105263158,-0.15059867210870995,-0.14048674036419123,-0.8823529411764706,-0.8235294117647058,Equities
2023-11-10,XLK,0.12185593972395159,0.2631578947368421,0.763157894736842,0.09299532242091041,0.10159016593743449,0.8235294117647058,0.8823529411764706,Equities
2023-11-10,XLI,0.04156211823500988,0.2631578947368421,0.763157894736842,0.031718458653033854,0.01819725833888097,0.41176470588235303,0.3529411764705883,Equities
2023-11-10,XLF,0.05041182873673122,0.2631578947368421,0.763157894736842,0.038472185088558035,0.027038637460924476,0.47058823529411775,0.47058823529411775,Equities
2023-11-10,XLE,0.15952689347067972,0.2631578947368421,0.763157894736842,0.1217442081749924,0.0746142848451245,0.9705882352941178,0.7058823529411764,Equities
2023-11-10,XLB,0.0038013827994862748,0.2631578947368421,0.763157894736842,0.002901055294344788,-0.012922323015597738,0.17647058823529416,-0.05882352941176472,Equities
2023-11-10,VUG,0.09980789480452179,0.2631578947368421,0.763157894736842,0.07616918287713505,0.09172546790648486,0.7647058823529411,0.8235294117647058,Equities
2023-11-10,VTV,0.016058854475557993,0.2631578947368421,0.763157894736842,0.012255441573452151,-0.004725080582354438,0.23529411764705888,0.05882352941176472,Equities
2023-11-10,VNQ,-0.06028072155302677,0.2571428571428571,1.2428571428571429,-0.07492032535876185,-0.0989898679146657,-0.7058823529411764,-0.7058823529411764,REITs
2023-11-10,TLT,-0.1477030237677116,0.25,1.25,-0.1846287797096395,-0.24751734838088585,-0.9705882352941176,-0.9705882352941176,Bonds
2023-11-10,XLY,0.07943620608991941,0.2631578947368421,0.763157894736842,0.06062236780546481,0.08277270460790215,0.6470588235294117,0.7647058823529411,Equities
2023-11-10,IEF,-0.0712260291209289,0.25,1.25,-0.08903253640116113,-0.11709451325648715,-0.8235294117647058,-0.7647058823529411,Bonds
2023-11-10,EEM,-0.010204879716253834,0.2631578947368421,1.236842105263158,-0.01262182491220869,-0.036300925025309266,-0.23529411764705888,-0.23529411764705888,Equities
2023-11-10,QQQ,0.12700540738059485,0.2631578947368421,0.763157894736842,0.09692517931676975,0.11521619858834724,0.8823529411764706,0.9705882352941178,Equities
2023-11-10,EFA,-0.04724659313954149,0.2631578947368421,1.236842105263158,-0.05843657572522237,-0.06285813223408773,-0.5294117647058824,-0.3529411764705882,Equities
2023-11-10,EWJ,-0.0034859591063871598,0.2631578947368421,1.236842105263158,-0.004311581000005171,0.0037749684336494454,-0.05882352941176472,0.23529411764705888,Equities
2023-11-10,GLD,-0.04271717698104516,0.16666666666666666,1.3333333333333335,-0.05695623597472688,-0.09474025994639645,-0.47058823529411764,-0.6470588235294117,Commodities
2023-11-10,LQD,-0.047665682659308706,0.25,1.25,-0.05958210332413588,-0.08624113569268353,-0.5882352941176471,-0.47058823529411764,Bonds
2023-11-10,SHY,-0.0025034692851928497,0.25,1.25,-0.003129336606491062,-0.006142478652831865,0.0,0.0,Bonds
2023-11-10,IWM,-0.00681513472098394,0.2631578947368421,1.236842105263158,-0.008429245575953821,-0.0010163692648717088,-0.11764705882352944,0.17647058823529416,Equities
2023-11-10,IAU,-0.04224614496369883,0.16666666666666666,1.3333333333333335,-0.05632819328493178,-0.09414231513607763,-0.4117647058823529,-0.5882352941176471,Commodities
2023-11-10,VWO,-0.0011994427875533509,0.2631578947368421,1.236842105263158,-0.0014835213425001973,-0.02284299703926052,0.05882352941176472,-0.17647058823529416,Equities
2023-11-10,USO,0.27259542858280716,0.16666666666666666,0.6666666666666666,0.18173028572187144,0.1765826606118912,0.9705882352941178,0.9705882352941178,Commodities
2023-11-10,SLV,-0.05631243166850042,0.16666666666666666,1.3333333333333335,-0.07508324222466724,-0.1629189733689782,-0.7647058823529411,-0.8823529411764706,Commodities
2023-11-10,DBA,0.04224666509294939,0.16666666666666666,0.6666666666666666,0.02816444339529959,0.026153056235719063,0.3529411764705883,0.41176470588235303,Commodities
2023-11-10,UUP,0.06512453324569112,0.2571428571428571,0.7571428571428571,0.04930857517173756,0.06338187565846143,0.588235294117647,0.6470588235294117,FX
2023-11-10,MBB,-0.055413381936282646,0.25,1.25,-0.06926672742035331,-0.08984842083464263,-0.6470588235294117,-0.5294117647058824,Bonds
2023-11-10,HYG,0.002126416512222562,0.25,0.75,0.0015948123841669215,-0.004474197741923827,0.11764705882352944,0.11764705882352944,Bonds
2023-11-10,BIL,0.021812799587611842,0.25,0.75,0.01635959969070888,0.013772679915968755,0.2941176470588236,0.2941176470588236,Bonds
2023-11-10,VEA,-0.04455205890741187,0.2631578947368421,1.236842105263158,-0.05510386233285153,-0.06146451539677463,-0.3529411764705882,-0.2941176470588235,Equities
2023-11-10,PDBC,0.09418675760758344,0.16666666666666666,0.6666666666666666,0.06279117173838895,0.03244407448712572,0.7058823529411764,0.5294117647058822,Commodities
2023-11-17,TIP,-0.036688377870412014,0.25,1.25,-0.04586047233801502,-0.04891402945812015,-0.2941176470588235,-0.2941176470588235,Bonds
2023-11-17,SPY,0.013438731105607893,0.2631578947368421,0.763157894736842,0.010255873738490233,0.042721159108864724,0.47058823529411775,0.5294117647058822,Equities
2023-11-17,XLV,-0.016719293210360586,0.2631578947368421,1.236842105263158,-0.02067912581281441,-0.008681381300050608,-0.05882352941176472,-0.17647058823529416,Equities
2023-11-17,XLU,-0.10799010464007863,0.2631578947368421,1.236842105263158,-0.13356670837062357,-0.15711170424508217,-0.9705882352941176,-0.9705882352941176,Equities
2023-11-17,XLP,-0.10160223659086287,0.2631578947368421,1.236842105263158,-0.1256659242044883,-0.15059867210870995,-0.8823529411764706,-0.8823529411764706,Equities
2023-11-17,XLK,0.045429945396143756,0.2631578947368421,0.763157894736842,0.03467022148653076,0.09299532242091041,0.6470588235294117,0.8235294117647058,Equities
2023-11-17,XLI,-0.002822542373518311,0.2631578947368421,1.236842105263158,-0.0034910392514568584,0.031718458653033854,0.17647058823529416,0.41176470588235303,Equities
2023-11-17,XLF,-0.003403017979222156,0.2631578947368421,1.236842105263158,-0.004208995921669509,0.038472185088558035,0.11764705882352944,0.47058823529411775,Equities
2023-11-17,XLE,0.15177019828908023,0.2631578947368421,0.763157894736842,0.11582462501008753,0.1217442081749924,0.9705882352941178,0.9705882352941178,Equities
2023-11-17,XLB,-0.03301431137781863,0.2631578947368421,1.236842105263158,-0.04083349038835462,0.002901055294344788,-0.17647058823529416,0.17647058823529416,Equities
2023-11-17,VUG,0.03759874113411321,0.2631578947368421,0.763157894736842,0.028693776128665343,0.07616918287713505,0.588235294117647,0.7647058823529411,Equities
2023-11-17,VTV,-0.0066988052599683545,0.2631578947368421,1.236842105263158,-0.008285364400487176,0.012255441573452151,0.0,0.23529411764705888,Equities
2023-11-17,VNQ,-0.08047396876260082,0.2857142857142857,1.2142857142857144,-0.09771839064030101,-0.07492032535876185,-0.7647058823529411,-0.7058823529411764,REITs
2023-11-17,TLT,-0.1648249312202017,0.25,1.25,-0.20603116402525212,-0.1846287797096395,-0.9705882352941176,-0.9705882352941176,Bonds
2023-11-17,XLY,0.00472108056986853,0.2631578947368421,0.763157894736842,0.0036029299085838778,0.06062236780546481,0.41176470588235303,0.6470588235294117,Equities
2023-11-17,IEF,-0.072078582419556,0.25,1.25,-0.090098228024445,-0.08903253640116113,-0.6470588235294117,-0.8235294117647058,Bonds
2023-11-17,EEM,-0.048788512157663,0.2631578947368421,1.236842105263158,-0.06034368608974108,-0.01262182491220869,-0.47058823529411764,-0.23529411764705888,Equities
2023-11-17,QQQ,0.056730790086366945,0.2631578947368421,0.763157894736842,0.04329455032906951,0.09692517931676975,0.7058823529411764,0.8823529411764706,Equities
2023-11-17,EFA,-0.07968665687861565,0.2631578947368421,1.236842105263158,-0.09855981245512989,-0.05843657572522237,-0.8235294117647058,-0.5294117647058824,Equities
2023-11-17,EWJ,-0.039859363085332555,0.2631578947368421,1.236842105263158,-0.049299738552911324,-0.004311581000005171,-0.3529411764705882,-0.05882352941176472,Equities
2023-11-17,GLD,-0.0002722884552601723,0.3333333333333333,1.1666666666666667,-0.00031766986447020107,-0.05695623597472688,0.23529411764705888,-0.47058823529411764,Commodities
2023-11-17,LQD,-0.058255612370021415,0.25,1.25,-0.07281951546252677,-0.05958210332413588,-0.5294117647058824,-0.5882352941176471,Bonds
2023-11-17,SHY,0.0023769096994581407,0.25,0.75,0.0017826822745936055,-0.003129336606491062,0.3529411764705883,0.0,Bonds
2023-11-17,IWM,-0.04784348750305534,0.2631578947368421,1.236842105263158,-0.05917483980641055,-0.008429245575953821,-0.4117647058823529,-0.11764705882352944,Equities
2023-11-17,IAU,0.0005340576063075364,0.3333333333333333,0.8333333333333333,0.0004450480052562803,-0.05632819328493178,0.2941176470588236,-0.4117647058823529,Commodities
2023-11-17,VWO,-0.03692466950573159,0.2631578947368421,1.236842105263158,-0.04566998596761539,-0.0014835213425001973,-0.23529411764705888,0.05882352941176472,Equities
2023-11-17,USO,0.2629107202064689,0.3333333333333333,0.8333333333333333,0.21909226683872404,0.18173028572187144,0.9705882352941178,0.9705882352941178,Commodities
2023-11-17,SLV,-0.021043045698885154,0.3333333333333333,1.1666666666666667,-0.024550219982032682,-0.07508324222466724,-0.11764705882352944,-0.7647058823529411,Commodities
2023-11-17,DBA,0.054860279646693044,0.3333333333333333,0.8333333333333333,0.04571689970557753,0.02816444339529959,0.8235294117647058,0.3529411764705883,Commodities
2023-11-17,UUP,0.055535764462268045,0.2857142857142857,0.7857142857142857,0.04363524350606775,0.04930857517173756,0.7647058823529411,0.588235294117647,FX
2023-11-17,MBB,-0.06291988533566373,0.25,1.25,-0.07864985666957966,-0.06926672742035331,-0.5882352941176471,-0.6470588235294117,Bonds
2023-11-17,HYG,-0.006231405882498486,0.25,1.25,-0.007789257353123108,0.0015948123841669215,0.05882352941176472,0.11764705882352944,Bonds
2023-11-17,BIL,0.022035207375255883,0.25,0.75,0.016526405531441912,0.01635959969070888,0.5294117647058822,0.2941176470588236,Bonds
2023-11-17,VEA,-0.07672421965761134,0.2631578947368421,1.236842105263158,-0.09489574536599298,-0.05510386233285153,-0.7058823529411764,-0.3529411764705882,Equities
2023-11-17,PDBC,0.10499268763453751,0.3333333333333333,0.8333333333333333,0.08749390636211458,0.06279117173838895,0.8823529411764706,0.7058823529411764,Commodities
2023-11-24,TIP,-0.028012695946065036,0.375,1.125,-0.031514282939323165,-0.04586047233801502,-0.17647058823529416,-0.2941176470588235,Bonds
2023-11-24,SPY,-0.015143428272650583,0.0,1.5,-0.022715142408975875,0.010255873738490233,0.0,0.47058823529411775,Equities
2023-11-24,XLV,-0.02647176962774056,0.0,1.5,-0.03970765444161084,-0.02067912581281441,-0.23529411764705888,-0.05882352941176472,Equities
2023-11-24,XLU,-0.0759850161272152,0.0,1.5,-0.1139775241908228,-0.13356670837062357,-0.8823529411764706,-0.9705882352941176,Equities
2023-11-24,XLP,-0.08066483261145874,0.0,1.5,-0.1209972489171881,-0.1256659242044883,-0.9705882352941176,-0.8823529411764706,Equities
2023-11-24,XLK,-0.01807036305791976,0.0,1.5,-0.027105544586879637,0.03467022148653076,-0.11764705882352944,0.6470588235294117,Equities
2023-11-24,XLI,-0.011388153856825789,0.0,1.5,-0.017082230785238683,-0.0034910392514568584,0.17647058823529416,0.17647058823529416,Equities
2023-11-24,XLF,-0.011761663358025531,0.0,1.5,-0.017642495037038297,-0.004208995921669509,0.11764705882352944,0.11764705882352944,Equities
2023-11-24,XLE,0.0918553398434625,0.0,0.5,0.04592766992173125,0.11582462501008753,0.8235294117647058,0.9705882352941178,Equities
2023-11-24,XLB,-0.007336439844642606,0.0,1.5,-0.011004659766963909,-0.04083349038835462,0.2941176470588236,-0.17647058823529416,Equities
2023-11-24,VUG,-0.009286469924773888,0.0,1.5,-0.013929704887160832,0.028693776128665343,0.23529411764705888,0.588235294117647,Equities
2023-11-24,VTV,-0.016446592162592366,0.0,1.5,-0.02466988824388855,-0.008285364400487176,-0.05882352941176472,0.0,Equities
2023-11-24,VNQ,-0.082527143764062,0.2,1.3,-0.10728528689328061,-0.09771839064030101,-0.7647058823529411,-0.7647058823529411,REITs
2023-11-24,TLT,-0.15340345669315103,0.375,1.125,-0.1725788887797949,-0.20603116402525212,-0.9705882352941176,-0.9705882352941176,Bonds
2023-11-24,XLY,-0.01192658530331403,0.0,1.5,-0.017889877954971045,0.0036029299085838778,0.05882352941176472,0.41176470588235303,Equities
2023-11-24,IEF,-0.05900526898393932,0.375,1.125,-0.06638092760693173,-0.090098228024445,-0.5294117647058824,-0.6470588235294117,Bonds
2023-11-24,EEM,-0.05599542882421249,0.0,1.5,-0.08399314323631873,-0.06034368608974108,-0.5882352941176471,-0.47058823529411764,Equities
2023-11-24,QQQ,-0.006072887847966113,0.0,1.5,-0.00910933177194917,0.04329455032906951,0.41176470588235303,0.7058823529411764,Equities
2023-11-24,EFA,-0.07060025707914064,0.0,1.5,-0.10590038561871096,-0.09855981245512989,-0.7058823529411764,-0.8235294117647058,Equities
2023-11-24,EWJ,-0.03372559994615787,0.0,1.5,-0.050588399919236804,-0.049299738552911324,-0.2941176470588235,-0.3529411764705882,Equities
2023-11-24,GLD,0.028907781231874985,0.5,1.0,0.028907781231874985,-0.00031766986447020107,0.6470588235294117,0.23529411764705888,Commodities
2023-11-24,LQD,-0.04803390841621813,0.375,1.125,-0.054038146968245396,-0.07281951546252677,-0.3529411764705882,-0.5294117647058824,Bonds
2023-11-24,SHY,0.008426998529944107,0.375,0.875,0.007373623713701094,0.0017826822745936055,0.5294117647058822,0.3529411764705883,Bonds
2023-11-24,IWM,-0.07225299456099155,0.0,1.5,-0.10837949184148732,-0.05917483980641055,-0.8235294117647058,-0.4117647058823529,Equities
2023-11-24,IAU,0.029523299204947673,0.5,1.0,0.029523299204947673,0.0004450480052562803,0.7058823529411764,0.2941176470588236,Commodities
2023-11-24,VWO,-0.039010283337847396,0.0,1.5,-0.058515425006771093,-0.04566998596761539,-0.47058823529411764,-0.23529411764705888,Equities
2023-11-24,USO,0.20925921172816841,0.5,1.0,0.20925921172816841,0.21909226683872404,0.9705882352941178,0.9705882352941178,Commodities
2023-11-24,SLV,-0.009354483790524615,0.5,1.0,-0.009354483790524615,-0.024550219982032682,0.3529411764705883,-0.11764705882352944,Commodities
2023-11-24,DBA,0.07194944454267982,0.5,1.0,0.07194944454267982,0.04571689970557753,0.8823529411764706,0.8235294117647058,Commodities
2023-11-24,UUP,0.04826855133975205,0.2,0.7,0.033787985937826434,0.04363524350606775,0.7647058823529411,0.7647058823529411,FX
2023-11-24,MBB,-0.04897196251305125,0.375,1.125,-0.055093457827182654,-0.07864985666957966,-0.4117647058823529,-0.5882352941176471,Bonds
2023-11-24,HYG,0.002140602282047821,0.375,0.875,0.0018730269967918434,-0.007789257353123108,0.47058823529411775,0.05882352941176472,Bonds
2023-11-24,BIL,0.022145658099653298,0.375,0.875,0.019377450837196636,0.016526405531441912,0.588235294117647,0.5294117647058822,Bonds
2023-11-24,VEA,-0.07059729017045013,0.0,1.5,-0.1058959352556752,-0.09489574536599298,-0.6470588235294117,-0.7058823529411764,Equities
2023-11-24,PDBC,0.09416064142536174,0.5,1.0,0.09416064142536174,0.08749390636211458,0.9705882352941178,0.8823529411764706,Commodities
2023-12-01,TIP,-0.01600888013163282,0.375,1.125,-0.01800999014808692,-0.031514282939323165,-0.2941176470588235,-0.17647058823529416,Bonds
2023-12-01,SPY,0.02319059063330564,0.5263157894736842,1.026315789473684,0.0238008693341821,-0.022715142408975875,0.41176470588235303,0.0,Equities
2023-12-01,XLV,-0.014278429372768908,0.5263157894736842,0.9736842105263158,-0.013902681231380254,-0.03970765444161084,-0.23529411764705888,-0.23529411764705888,Equities
2023-12-01,XLU,-0.03466120102851866,0.5263157894736842,0.9736842105263158,-0.03374906415934712,-0.1139775241908228,-0.6470588235294117,-0.8823529411764706,Equities
2023-12-01,XLP,-0.05302310872106908,0.5263157894736842,0.9736842105263158,-0.05162776375472516,-0.1209972489171881,-0.8823529411764706,-0.9705882352941176,Equities
2023-12-01,XLK,0.033477560099775205,0.5263157894736842,1.026315789473684,0.0343585485234535,-0.027105544586879637,0.5294117647058822,-0.11764705882352944,Equities
2023-12-01,XLI,0.014680245988397678,0.5263157894736842,1.026315789473684,0.015066568251250245,-0.017082230785238683,0.05882352941176472,0.17647058823529416,Equities
2023-12-01,XLF,0.039123475171530364,0.5263157894736842,1.026315789473684,0.04015304030762326,-0.017642495037038297,0.7058823529411764,0.11764705882352944,Equities
2023-12-01,XLE,0.10248746643801732,0.5263157894736842,1.026315789473684,0.10518450502849144,0.04592766992173125,0.9705882352941178,0.8235294117647058,Equities
2023-12-01,XLB,0.012576186151777025,0.5263157894736842,1.026315789473684,0.01290713841892905,-0.011004659766963909,0.0,0.2941176470588236,Equities
2023-12-01,VUG,0.034543859286395806,0.5263157894736842,1.026315789473684,0.03545290821498517,-0.013929704887160832,0.588235294117647,0.23529411764705888,Equities
2023-12-01,VTV,0.014854725191135287,0.5263157894736842,1.026315789473684,0.015245639011954635,-0.02466988824388855,0.11764705882352944,-0.05882352941176472,Equities
2023-12-01,VNQ,-0.0333142773672922,0.4857142857142857,1.0142857142857142,-0.033790195615396375,-0.10728528689328061,-0.7058823529411764,-0.7647058823529411,REITs
2023-12-01,TLT,-0.12777711950506843,0.375,1.125,-0.143749259443202,-0.1725788887797949,-0.9705882352941176,-0.9705882352941176,Bonds
2023-12-01,XLY,0.0243810371813431,0.5263157894736842,1.026315789473684,0.02502264342295739,-0.017889877954971045,0.47058823529411775,0.05882352941176472,Equities
2023-12-01,IEF,-0.046254522931076236,0.375,1.125,-0.052036338297460766,-0.06638092760693173,-0.9705882352941176,-0.5294117647058824,Bonds
2023-12-01,EEM,-0.019694080503982248,0.5263157894736842,0.9736842105263158,-0.019175815227561663,-0.08399314323631873,-0.3529411764705882,-0.5882352941176471,Equities
2023-12-01,QQQ,0.03975013460461274,0.5263157894736842,1.026315789473684,0.04079619077841833,-0.00910933177194917,0.7647058823529411,0.41176470588235303,Equities
2023-12-01,EFA,-0.023579632499641123,0.5263157894736842,0.9736842105263158,-0.022959115854913725,-0.10590038561871096,-0.47058823529411764,-0.7058823529411764,Equities
2023-12-01,EWJ,0.006884046889814144,0.5263157894736842,1.026315789473684,0.007065206018493462,-0.050588399919236804,-0.11764705882352944,-0.2941176470588235,Equities
2023-12-01,GLD,0.02065722270828041,0.5,1.0,0.02065722270828041,0.028907781231874985,0.2941176470588236,0.6470588235294117,Commodities
2023-12-01,LQD,-0.03326210533525098,0.375,1.125,-0.03741986850215735,-0.054038146968245396,-0.8235294117647058,-0.3529411764705882,Bonds
2023-12-01,SHY,0.011096412044836912,0.375,0.875,0.009709360539232298,0.007373623713701094,-0.05882352941176472,0.5294117647058822,Bonds
2023-12-01,IWM,-0.03420278119636366,0.5263157894736842,0.9736842105263158,-0.033302708006985676,-0.10837949184148732,-0.5882352941176471,-0.8235294117647058,Equities
2023-12-01,IAU,0.021386056981500312,0.5,1.0,0.021386056981500312,0.029523299204947673,0.3529411764705883,0.7058823529411764,Commodities
2023-12-01,VWO,-0.007458784205803259,0.5263157894736842,0.9736842105263158,-0.0072625004109137005,-0.058515425006771093,-0.17647058823529416,-0.47058823529411764,Equities
2023-12-01,USO,0.1667965189981433,0.5,1.0,0.1667965189981433,0.20925921172816841,0.9705882352941178,0.9705882352941178,Commodities
2023-12-01,SLV,-0.021669027622435055,0.5,1.0,-0.021669027622435055,-0.009354483790524615,-0.4117647058823529,0.3529411764705883,Commodities
2023-12-01,DBA,0.07279689776470821,0.5,1.0,0.07279689776470821,0.07194944454267982,0.8235294117647058,0.8823529411764706,Commodities
2023-12-01,UUP,0.036401817242928125,0.4857142857142857,0.9857142857142858,0.03588179128231487,0.033787985937826434,0.6470588235294117,0.7647058823529411,FX
2023-12-01,MBB,-0.033151064533001096,0.375,1.125,-0.03729494759962623,-0.055093457827182654,-0.7647058823529411,-0.4117647058823529,Bonds
2023-12-01,HYG,0.023394105189432857,0.375,0.875,0.02046984204075375,0.0018730269967918434,0.23529411764705888,0.47058823529411775,Bonds
2023-12-01,BIL,0.022000740883468817,0.375,0.875,0.019250648273035215,0.019377450837196636,0.17647058823529416,0.588235294117647,Bonds
2023-12-01,VEA,-0.023641419196567814,0.5263157894736842,0.9736842105263158,-0.02301927658613182,-0.1058959352556752,-0.5294117647058824,-0.6470588235294117,Equities
2023-12-01,PDBC,0.08510640824165683,0.5,1.0,0.08510640824165683,0.09416064142536174,0.8823529411764706,0.9705882352941178,Commodities
2023-12-08,TIP,-0.021035724763042052,0.375,1.125,-0.02366519035842231,-0.01800999014808692,-0.11764705882352944,-0.2941176470588235,Bonds
2023-12-08,SPY,0.0323485543526989,0.3684210526315789,0.868421052631579,0.028092165622080625,0.0238008693341821,0.588235294117647,0.41176470588235303,Equities
2023-12-08,XLV,-0.023847334846372248,0.3684210526315789,1.131578947368421,-0.026985142063000175,-0.013902681231380254,-0.23529411764705888,-0.23529411764705888,Equities
2023-12-08,XLU,-0.0766999250648337,0.3684210526315789,1.131578947368421,-0.08679202046810129,-0.03374906415934712,-0.8235294117647058,-0.6470588235294117,Equities
2023-12-08,XLP,-0.043634523077550225,0.3684210526315789,1.131578947368421,-0.049375907693017355,-0.05162776375472516,-0.6470588235294117,-0.8823529411764706,Equities
2023-12-08,XLK,0.08596024568542515,0.3684210526315789,0.868421052631579,0.07464968704260605,0.0343585485234535,0.9705882352941178,0.5294117647058822,Equities
2023-12-08,XLI,0.009565558659433426,0.3684210526315789,0.868421052631579,0.008306932520034291,0.015066568251250245,0.23529411764705888,0.05882352941176472,Equities
2023-12-08,XLF,0.03210883295464262,0.3684210526315789,0.868421052631579,0.027883986513242275,0.04015304030762326,0.5294117647058822,0.7058823529411764,Equities
2023-12-08,XLE,0.04224300008884896,0.3684210526315789,0.868421052631579,0.0366847106034741,0.10518450502849144,0.6470588235294117,0.9705882352941178,Equities
2023-12-08,XLB,-0.01121308205197069,0.3684210526315789,1.131578947368421,-0.012688487585124728,0.01290713841892905,0.05882352941176472,0.0,Equities
2023-12-08,VUG,0.06826336176629177,0.3684210526315789,0.868421052631579,0.059281340481253386,0.03545290821498517,0.8235294117647058,0.588235294117647,Equities
2023-12-08,VTV,-0.0029149257431743125,0.3684210526315789,1.131578947368421,-0.003298468604118301,0.015245639011954635,0.11764705882352944,0.11764705882352944,Equities
2023-12-08,VNQ,-0.06643326374928993,0.34285714285714286,1.157142857142857,-0.07687277662417834,-0.033790195615396375,-0.7647058823529411,-0.7058823529411764,REITs
2023-12-08,TLT,-0.12359205971377252,0.375,1.125,-0.13904106717799408,-0.143749259443202,-0.9705882352941176,-0.9705882352941176,Bonds
2023-12-08,XLY,0.005039003851204704,0.3684210526315789,0.868421052631579,0.00437597702867777,0.02502264342295739,0.17647058823529416,0.47058823529411775,Equities
2023-12-08,IEF,-0.04721817591822164,0.375,1.125,-0.053120447907999344,-0.052036338297460766,-0.7058823529411764,-0.9705882352941176,Bonds
2023-12-08,EEM,-0.03788261694658612,0.3684210526315789,1.131578947368421,-0.04286717180797903,-0.019175815227561663,-0.5882352941176471,-0.3529411764705882,Equities
2023-12-08,QQQ,0.07040215710844033,0.3684210526315789,0.868421052631579,0.061138715383645556,0.04079619077841833,0.8823529411764706,0.7647058823529411,Equities
2023-12-08,EFA,-0.033836713591416934,0.3684210526315789,1.131578947368421,-0.038288912748182316,-0.022959115854913725,-0.4117647058823529,-0.47058823529411764,Equities
2023-12-08,EWJ,-0.028125993883547973,0.3684210526315789,1.131578947368421,-0.031826782552435866,0.007065206018493462,-0.3529411764705882,-0.11764705882352944,Equities
2023-12-08,GLD,-0.01389803819274038,0.16666666666666666,1.3333333333333335,-0.01853071759032051,0.02065722270828041,-0.05882352941176472,0.2941176470588236,Commodities
2023-12-08,LQD,-0.025802689507938625,0.375,1.125,-0.029028025696430954,-0.03741986850215735,-0.2941176470588235,-0.8235294117647058,Bonds
2023-12-08,SHY,0.009723052459056136,0.375,0.875,0.00850767090167412,0.009709360539232298,0.2941176470588236,-0.05882352941176472,Bonds
