,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,cash::BIL
2020-08-07,0.2121034472844495,0.07447789881733345,0.06021355353317196,0.4356,0.18853187585967418,0.029073224505370865
2020-08-14,0.2121034472844495,0.07447789881733345,0.06021355353317196,0.4356,0.18853187585967418,0.029073224505370865
2020-08-21,0.2121034472844495,0.07447789881733345,0.06021355353317196,0.4356,0.18853187585967418,0.029073224505370865
2020-08-28,0.18862984303017444,0.08026168674342404,0.06551351748072853,0.4194,0.18587025716660477,0.06032469557906828
2020-09-04,0.18862984303017444,0.08026168674342404,0.06551351748072853,0.4194,0.18587025716660477,0.06032469557906828
2020-09-11,0.18862984303017444,0.08026168674342404,0.06551351748072853,0.4194,0.18587025716660477,0.06032469557906828
2020-09-18,0.18862984303017444,0.08026168674342404,0.06551351748072853,0.4194,0.18587025716660477,0.06032469557906828
2020-09-25,0.191140802439635,0.08312716174166218,0.0677161666274885,0.42630048728632697,0.18804505639519792,0.04367032550968952
2020-10-02,0.191140802439635,0.08312716174166218,0.0677161666274885,0.42630048728632697,0.18804505639519792,0.04367032550968952
2020-10-09,0.191140802439635,0.08312716174166218,0.0677161666274885,0.42630048728632697,0.18804505639519792,0.04367032550968952
2020-10-16,0.191140802439635,0.08312716174166218,0.0677161666274885,0.42630048728632697,0.18804505639519792,0.04367032550968952
2020-10-23,0.191140802439635,0.08312716174166218,0.0677161666274885,0.42630048728632697,0.18804505639519792,0.04367032550968952
2020-10-30,0.18668939402194376,0.08374233411371035,0.06852889931878386,0.4259822760134765,0.19138209592495287,0.0436750006071327
2020-11-06,0.18668939402194376,0.08374233411371035,0.06852889931878386,0.4259822760134765,0.19138209592495287,0.0436750006071327
2020-11-13,0.18668939402194376,0.08374233411371035,0.06852889931878386,0.4259822760134765,0.19138209592495287,0.0436750006071327
2020-11-20,0.18668939402194376,0.08374233411371035,0.06852889931878386,0.4259822760134765,0.19138209592495287,0.0436750006071327
2020-11-27,0.16885451944853094,0.07931625045740104,0.05569996174967532,0.4188457783761576,0.21713678198324235,0.060146707984992664
2020-12-04,0.16885451944853094,0.07931625045740104,0.05569996174967532,0.4188457783761576,0.21713678198324235,0.060146707984992664
2020-12-11,0.16885451944853094,0.07931625045740104,0.05569996174967532,0.4188457783761576,0.21713678198324235,0.060146707984992664
2020-12-18,0.16885451944853094,0.07931625045740104,0.05569996174967532,0.4188457783761576,0.21713678198324235,0.060146707984992664
2020-12-25,0.17061235948958717,0.07934783942108166,0.055968921074737846,0.4190603590253299,0.21485551188883314,0.06015500910043037
2021-01-01,0.17061235948958717,0.07934783942108166,0.055968921074737846,0.4190603590253299,0.21485551188883314,0.06015500910043037
2021-01-08,0.17061235948958717,0.07934783942108166,0.055968921074737846,0.4190603590253299,0.21485551188883314,0.06015500910043037
2021-01-15,0.17061235948958717,0.07934783942108166,0.055968921074737846,0.4190603590253299,0.21485551188883314,0.06015500910043037
2021-01-22,0.17061235948958717,0.07934783942108166,0.055968921074737846,0.4190603590253299,0.21485551188883314,0.06015500910043037
2021-01-29,0.17896194615093924,0.0807492248457909,0.058545690894901456,0.42301496243518716,0.22174232205097635,0.036985853622204856
2021-02-05,0.17896194615093924,0.0807492248457909,0.058545690894901456,0.42301496243518716,0.22174232205097635,0.036985853622204856
2021-02-12,0.17896194615093924,0.0807492248457909,0.058545690894901456,0.42301496243518716,0.22174232205097635,0.036985853622204856
2021-02-19,0.17896194615093924,0.0807492248457909,0.058545690894901456,0.42301496243518716,0.22174232205097635,0.036985853622204856
2021-02-26,0.18197607728365464,0.08031167843482404,0.05906515472689841,0.42030626173168445,0.22368523711109445,0.03465559071184399
2021-03-05,0.18197607728365464,0.08031167843482404,0.05906515472689841,0.42030626173168445,0.22368523711109445,0.03465559071184399
2021-03-12,0.18197607728365464,0.08031167843482404,0.05906515472689841,0.42030626173168445,0.22368523711109445,0.03465559071184399
2021-03-19,0.18197607728365464,0.08031167843482404,0.05906515472689841,0.42030626173168445,0.22368523711109445,0.03465559071184399
2021-03-26,0.1905834408607661,0.07927049486902454,0.05740600026903233,0.44999999999999996,0.22274006400117707,0.0
2021-04-02,0.1905834408607661,0.07927049486902454,0.05740600026903233,0.44999999999999996,0.22274006400117707,0.0
2021-04-09,0.1905834408607661,0.07927049486902454,0.05740600026903233,0.44999999999999996,0.22274006400117707,0.0
2021-04-16,0.1905834408607661,0.07927049486902454,0.05740600026903233,0.44999999999999996,0.22274006400117707,0.0
2021-04-23,0.1905834408607661,0.07927049486902454,0.05740600026903233,0.44999999999999996,0.22274006400117707,0.0
2021-04-30,0.18970276864322128,0.07933455646047378,0.05772515285001877,0.45,0.2232375220462862,0.0
2021-05-07,0.18970276864322128,0.07933455646047378,0.05772515285001877,0.45,0.2232375220462862,0.0
2021-05-14,0.18970276864322128,0.07933455646047378,0.05772515285001877,0.45,0.2232375220462862,0.0
2021-05-21,0.18970276864322128,0.07933455646047378,0.05772515285001877,0.45,0.2232375220462862,0.0
2021-05-28,0.19845133587565478,0.07872757103420779,0.053617034494008835,0.4462880819451977,0.22291597665093096,0.0
2021-06-04,0.19845133587565478,0.07872757103420779,0.053617034494008835,0.4462880819451977,0.22291597665093096,0.0
2021-06-11,0.19845133587565478,0.07872757103420779,0.053617034494008835,0.4462880819451977,0.22291597665093096,0.0
2021-06-18,0.19845133587565478,0.07872757103420779,0.053617034494008835,0.4462880819451977,0.22291597665093096,0.0
2021-06-25,0.20767439792743647,0.08164425680427402,0.06356090415661556,0.4128156335860593,0.23430480752561467,0.0
2021-07-02,0.20767439792743647,0.08164425680427402,0.06356090415661556,0.4128156335860593,0.23430480752561467,0.0
2021-07-09,0.20767439792743647,0.08164425680427402,0.06356090415661556,0.4128156335860593,0.23430480752561467,0.0
2021-07-16,0.20767439792743647,0.08164425680427402,0.06356090415661556,0.4128156335860593,0.23430480752561467,0.0
2021-07-23,0.20767439792743647,0.08164425680427402,0.06356090415661556,0.4128156335860593,0.23430480752561467,0.0
2021-07-30,0.21831898269148628,0.0805206548085791,0.05870299173357141,0.40901303673959677,0.23344433402676648,0.0
2021-08-06,0.21831898269148628,0.0805206548085791,0.05870299173357141,0.40901303673959677,0.23344433402676648,0.0
2021-08-13,0.21831898269148628,0.0805206548085791,0.05870299173357141,0.40901303673959677,0.23344433402676648,0.0
2021-08-20,0.21831898269148628,0.0805206548085791,0.05870299173357141,0.40901303673959677,0.23344433402676648,0.0
2021-08-27,0.21781918045933615,0.08591845694029013,0.058676719409930224,0.4121237097004074,0.22546193349003613,0.0
2021-09-03,0.21781918045933615,0.08591845694029013,0.058676719409930224,0.4121237097004074,0.22546193349003613,0.0
2021-09-10,0.21781918045933615,0.08591845694029013,0.058676719409930224,0.4121237097004074,0.22546193349003613,0.0
2021-09-17,0.21781918045933615,0.08591845694029013,0.058676719409930224,0.4121237097004074,0.22546193349003613,0.0
2021-09-24,0.2162043441316223,0.0806979137062874,0.058045666173294326,0.40887211441758875,0.23617996157120735,0.0
2021-10-01,0.2162043441316223,0.0806979137062874,0.058045666173294326,0.40887211441758875,0.23617996157120735,0.0
2021-10-08,0.2162043441316223,0.0806979137062874,0.058045666173294326,0.40887211441758875,0.23617996157120735,0.0
2021-10-15,0.2162043441316223,0.0806979137062874,0.058045666173294326,0.40887211441758875,0.23617996157120735,0.0
2021-10-22,0.2162043441316223,0.0806979137062874,0.058045666173294326,0.40887211441758875,0.23617996157120735,0.0
2021-10-29,0.22229611915034483,0.08426389481303492,0.07108043126317914,0.4197693392652468,0.20259021550819437,0.0
2021-11-05,0.22229611915034483,0.08426389481303492,0.07108043126317914,0.4197693392652468,0.20259021550819437,0.0
2021-11-12,0.22229611915034483,0.08426389481303492,0.07108043126317914,0.4197693392652468,0.20259021550819437,0.0
2021-11-19,0.22229611915034483,0.08426389481303492,0.07108043126317914,0.4197693392652468,0.20259021550819437,0.0
2021-11-26,0.2173318446427502,0.08053411073044842,0.06690820391374541,0.43186160355914804,0.20336423715390792,0.0
2021-12-03,0.2173318446427502,0.08053411073044842,0.06690820391374541,0.43186160355914804,0.20336423715390792,0.0
2021-12-10,0.2173318446427502,0.08053411073044842,0.06690820391374541,0.43186160355914804,0.20336423715390792,0.0
2021-12-17,0.2173318446427502,0.08053411073044842,0.06690820391374541,0.43186160355914804,0.20336423715390792,0.0
2021-12-24,0.2173318446427502,0.08053411073044842,0.06690820391374541,0.43186160355914804,0.20336423715390792,0.0
2021-12-31,0.21804466622338284,0.07614145910366278,0.06364617685619563,0.4064069097026692,0.19760631647842766,0.03815447163566188
2022-01-07,0.21804466622338284,0.07614145910366278,0.06364617685619563,0.4064069097026692,0.19760631647842766,0.03815447163566188
2022-01-14,0.21804466622338284,0.07614145910366278,0.06364617685619563,0.4064069097026692,0.19760631647842766,0.03815447163566188
2022-01-21,0.21804466622338284,0.07614145910366278,0.06364617685619563,0.4064069097026692,0.19760631647842766,0.03815447163566188
2022-01-28,0.179705749337152,0.06328593511967055,0.05244727237936886,0.3580868983509004,0.17247851997436736,0.1739956248385408
2022-02-04,0.179705749337152,0.06328593511967055,0.05244727237936886,0.3580868983509004,0.17247851997436736,0.1739956248385408
2022-02-11,0.179705749337152,0.06328593511967055,0.05244727237936886,0.3580868983509004,0.17247851997436736,0.1739956248385408
2022-02-18,0.179705749337152,0.06328593511967055,0.05244727237936886,0.3580868983509004,0.17247851997436736,0.1739956248385408
2022-02-25,0.17245048011407524,0.060712911253457784,0.05067027521219202,0.3520881365487132,0.16407819687156183,0.19999999999999996
2022-03-04,0.17245048011407524,0.060712911253457784,0.05067027521219202,0.3520881365487132,0.16407819687156183,0.19999999999999996
2022-03-11,0.17245048011407524,0.060712911253457784,0.05067027521219202,0.3520881365487132,0.16407819687156183,0.19999999999999996
2022-03-18,0.17245048011407524,0.060712911253457784,0.05067027521219202,0.3520881365487132,0.16407819687156183,0.19999999999999996
2022-03-25,0.08366907059474604,0.029598319880375912,0.025683806306865228,0.17762644096461397,0.08342236225339889,0.6
2022-04-01,0.08366907059474604,0.029598319880375912,0.025683806306865228,0.17762644096461397,0.08342236225339889,0.6
2022-04-08,0.08366907059474604,0.029598319880375912,0.025683806306865228,0.17762644096461397,0.08342236225339889,0.6
2022-04-15,0.08366907059474604,0.029598319880375912,0.025683806306865228,0.17762644096461397,0.08342236225339889,0.6
2022-04-22,0.08366907059474604,0.029598319880375912,0.025683806306865228,0.17762644096461397,0.08342236225339889,0.6
2022-04-29,0.0820900707763028,0.029165875121786436,0.025957453382152492,0.1785758645787684,0.08421073614098994,0.5999999999999999
2022-05-06,0.0820900707763028,0.029165875121786436,0.025957453382152492,0.1785758645787684,0.08421073614098994,0.5999999999999999
2022-05-13,0.0820900707763028,0.029165875121786436,0.025957453382152492,0.1785758645787684,0.08421073614098994,0.5999999999999999
2022-05-20,0.0820900707763028,0.029165875121786436,0.025957453382152492,0.1785758645787684,0.08421073614098994,0.5999999999999999
2022-05-27,0.08053904280207658,0.029193944189745455,0.026441201751533767,0.17914551874726103,0.08468029250938323,0.5999999999999999
2022-06-03,0.08053904280207658,0.029193944189745455,0.026441201751533767,0.17914551874726103,0.08468029250938323,0.5999999999999999
2022-06-10,0.08053904280207658,0.029193944189745455,0.026441201751533767,0.17914551874726103,0.08468029250938323,0.5999999999999999
2022-06-17,0.08053904280207658,0.029193944189745455,0.026441201751533767,0.17914551874726103,0.08468029250938323,0.5999999999999999
2022-06-24,0.07997780560191242,0.02981761449618869,0.02752549688893148,0.1794873112483566,0.08319177176461086,0.6
2022-07-01,0.07997780560191242,0.02981761449618869,0.02752549688893148,0.1794873112483566,0.08319177176461086,0.6
2022-07-08,0.07997780560191242,0.02981761449618869,0.02752549688893148,0.1794873112483566,0.08319177176461086,0.6
2022-07-15,0.07997780560191242,0.02981761449618869,0.02752549688893148,0.1794873112483566,0.08319177176461086,0.6
2022-07-22,0.07997780560191242,0.02981761449618869,0.02752549688893148,0.1794873112483566,0.08319177176461086,0.6
2022-07-29,0.08043820401023667,0.030444526778480786,0.02848771210704747,0.17969238674901397,0.08093717035522113,0.5999999999999999
2022-08-05,0.08043820401023667,0.030444526778480786,0.02848771210704747,0.17969238674901397,0.08093717035522113,0.5999999999999999
2022-08-12,0.08043820401023667,0.030444526778480786,0.02848771210704747,0.17969238674901397,0.08093717035522113,0.5999999999999999
2022-08-19,0.08043820401023667,0.030444526778480786,0.02848771210704747,0.17969238674901397,0.08093717035522113,0.5999999999999999
2022-08-26,0.08127301537554323,0.0309046602869375,0.02934673213796314,0.1798154320494084,0.07866016015014779,0.6
2022-09-02,0.08127301537554323,0.0309046602869375,0.02934673213796314,0.1798154320494084,0.07866016015014779,0.6
2022-09-09,0.08127301537554323,0.0309046602869375,0.02934673213796314,0.1798154320494084,0.07866016015014779,0.6
2022-09-16,0.08127301537554323,0.0309046602869375,0.02934673213796314,0.1798154320494084,0.07866016015014779,0.6
2022-09-23,0.08127301537554323,0.0309046602869375,0.02934673213796314,0.1798154320494084,0.07866016015014779,0.6
2022-09-30,0.08177833456847333,0.03053583662030708,0.0297571489319165,0.17988925922964505,0.07803942064965806,0.6
2022-10-07,0.08177833456847333,0.03053583662030708,0.0297571489319165,0.17988925922964505,0.07803942064965806,0.6
2022-10-14,0.08177833456847333,0.03053583662030708,0.0297571489319165,0.17988925922964505,0.07803942064965806,0.6
2022-10-21,0.08177833456847333,0.03053583662030708,0.0297571489319165,0.17988925922964505,0.07803942064965806,0.6
2022-10-28,0.08236018842633089,0.03023912488175061,0.029949814378111013,0.17993355553778703,0.07751731677602047,0.6
2022-11-04,0.08236018842633089,0.03023912488175061,0.029949814378111013,0.17993355553778703,0.07751731677602047,0.6
2022-11-11,0.08236018842633089,0.03023912488175061,0.029949814378111013,0.17993355553778703,0.07751731677602047,0.6
2022-11-18,0.08236018842633089,0.03023912488175061,0.029949814378111013,0.17993355553778703,0.07751731677602047,0.6
2022-11-25,0.08271960199439088,0.03003201310506173,0.030027686977256662,0.17996013332267224,0.07726056460061853,0.5999999999999999
2022-12-02,0.08271960199439088,0.03003201310506173,0.030027686977256662,0.17996013332267224,0.07726056460061853,0.5999999999999999
2022-12-09,0.08271960199439088,0.03003201310506173,0.030027686977256662,0.17996013332267224,0.07726056460061853,0.5999999999999999
2022-12-16,0.08271960199439088,0.03003201310506173,0.030027686977256662,0.17996013332267224,0.07726056460061853,0.5999999999999999
2022-12-23,0.08271960199439088,0.03003201310506173,0.030027686977256662,0.17996013332267224,0.07726056460061853,0.5999999999999999
2022-12-30,0.1659961890942714,0.05976008569058422,0.06026582495402838,0.3599521599872067,0.15402574027390933,0.19999999999999996
2023-01-06,0.1659961890942714,0.05976008569058422,0.06026582495402838,0.3599521599872067,0.15402574027390933,0.19999999999999996
2023-01-13,0.1659961890942714,0.05976008569058422,0.06026582495402838,0.3599521599872067,0.15402574027390933,0.19999999999999996
2023-01-20,0.1659961890942714,0.05976008569058422,0.06026582495402838,0.3599521599872067,0.15402574027390933,0.19999999999999996
2023-01-27,0.20400853661054114,0.07586438416920618,0.07374879320156362,0.4369732155374077,0.18163910730373894,0.02776596317754243
2023-02-03,0.20400853661054114,0.07586438416920618,0.07374879320156362,0.4369732155374077,0.18163910730373894,0.02776596317754243
2023-02-10,0.20400853661054114,0.07586438416920618,0.07374879320156362,0.4369732155374077,0.18163910730373894,0.02776596317754243
2023-02-17,0.20400853661054114,0.07586438416920618,0.07374879320156362,0.4369732155374077,0.18163910730373894,0.02776596317754243
2023-02-24,0.17447324257751629,0.06369980377095344,0.06183954450893931,0.3634049938168628,0.14473880396412292,0.19184361136160533
2023-03-03,0.17447324257751629,0.06369980377095344,0.06183954450893931,0.3634049938168628,0.14473880396412292,0.19184361136160533
2023-03-10,0.17447324257751629,0.06369980377095344,0.06183954450893931,0.3634049938168628,0.14473880396412292,0.19184361136160533
2023-03-17,0.17447324257751629,0.06369980377095344,0.06183954450893931,0.3634049938168628,0.14473880396412292,0.19184361136160533
2023-03-24,0.17447324257751629,0.06369980377095344,0.06183954450893931,0.3634049938168628,0.14473880396412292,0.19184361136160533
2023-03-31,0.1988718780145495,0.08094661006476395,0.0839178617618663,0.43550463892393604,0.17153945028022008,0.02921956095466416
2023-04-07,0.1988718780145495,0.08094661006476395,0.0839178617618663,0.43550463892393604,0.17153945028022008,0.02921956095466416
2023-04-14,0.1988718780145495,0.08094661006476395,0.0839178617618663,0.43550463892393604,0.17153945028022008,0.02921956095466416
2023-04-21,0.1988718780145495,0.08094661006476395,0.0839178617618663,0.43550463892393604,0.17153945028022008,0.02921956095466416
2023-04-28,0.192217809305507,0.07938708767563585,0.08429415865213459,0.42760769489379363,0.17265384119360816,0.04383940827932076
2023-05-05,0.192217809305507,0.07938708767563585,0.08429415865213459,0.42760769489379363,0.17265384119360816,0.04383940827932076
2023-05-12,0.192217809305507,0.07938708767563585,0.08429415865213459,0.42760769489379363,0.17265384119360816,0.04383940827932076
2023-05-19,0.192217809305507,0.07938708767563585,0.08429415865213459,0.42760769489379363,0.17265384119360816,0.04383940827932076
2023-05-26,0.19202110986743728,0.08060737191632153,0.08981290561303268,0.45,0.1875586126032085,0.0
2023-06-02,0.19202110986743728,0.08060737191632153,0.08981290561303268,0.45,0.1875586126032085,0.0
2023-06-09,0.19202110986743728,0.08060737191632153,0.08981290561303268,0.45,0.1875586126032085,0.0
2023-06-16,0.19202110986743728,0.08060737191632153,0.08981290561303268,0.45,0.1875586126032085,0.0
2023-06-23,0.19202110986743728,0.08060737191632153,0.08981290561303268,0.45,0.1875586126032085,0.0
2023-06-30,0.2207461902441937,0.0864472678316416,0.08024714033550398,0.4497659932237786,0.1627934083648822,0.0
2023-07-07,0.2207461902441937,0.0864472678316416,0.08024714033550398,0.4497659932237786,0.1627934083648822,0.0
2023-07-14,0.2207461902441937,0.0864472678316416,0.08024714033550398,0.4497659932237786,0.1627934083648822,0.0
2023-07-21,0.2207461902441937,0.0864472678316416,0.08024714033550398,0.4497659932237786,0.1627934083648822,0.0
2023-07-28,0.2382667048091253,0.08321323957147947,0.09098054238371596,0.4296009924769118,0.15793852075876752,0.0
2023-08-04,0.2382667048091253,0.08321323957147947,0.09098054238371596,0.4296009924769118,0.15793852075876752,0.0
2023-08-11,0.2382667048091253,0.08321323957147947,0.09098054238371596,0.4296009924769118,0.15793852075876752,0.0
2023-08-18,0.2382667048091253,0.08321323957147947,0.09098054238371596,0.4296009924769118,0.15793852075876752,0.0
2023-08-25,0.22723496726791959,0.08662536408104053,0.07855642606681044,0.4407563007565953,0.1668269418276342,0.0
2023-09-01,0.22723496726791959,0.08662536408104053,0.07855642606681044,0.4407563007565953,0.1668269418276342,0.0
2023-09-08,0.22723496726791959,0.08662536408104053,0.07855642606681044,0.4407563007565953,0.1668269418276342,0.0
2023-09-15,0.22723496726791959,0.08662536408104053,0.07855642606681044,0.4407563007565953,0.1668269418276342,0.0
2023-09-22,0.22723496726791959,0.08662536408104053,0.07855642606681044,0.4407563007565953,0.1668269418276342,0.0
2023-09-29,0.20463930580538275,0.07689639414217125,0.07614292390344034,0.40707780162516455,0.15858036467613318,0.0766632098477078
2023-10-06,0.20463930580538275,0.07689639414217125,0.07614292390344034,0.40707780162516455,0.15858036467613318,0.0766632098477078
2023-10-13,0.20463930580538275,0.07689639414217125,0.07614292390344034,0.40707780162516455,0.15858036467613318,0.0766632098477078
2023-10-20,0.20463930580538275,0.07689639414217125,0.07614292390344034,0.40707780162516455,0.15858036467613318,0.0766632098477078
2023-10-27,0.17301654270421413,0.06480713416014693,0.06644026662233889,0.35433638838274184,0.14139966813055826,0.19999999999999996
2023-11-03,0.17301654270421413,0.06480713416014693,0.06644026662233889,0.35433638838274184,0.14139966813055826,0.19999999999999996
2023-11-10,0.17301654270421413,0.06480713416014693,0.06644026662233889,0.35433638838274184,0.14139966813055826,0.19999999999999996
2023-11-17,0.17301654270421413,0.06480713416014693,0.06644026662233889,0.35433638838274184,0.14139966813055826,0.19999999999999996
2023-11-24,0.2324799107399158,0.07035500142537708,0.08492298488479569,0.4139318332738331,0.19831026967607837,0.0
2023-12-01,0.2324799107399158,0.07035500142537708,0.08492298488479569,0.4139318332738331,0.19831026967607837,0.0
2023-12-08,0.2324799107399158,0.07035500142537708,0.08492298488479569,0.4139318332738331,0.19831026967607837,0.0
2023-12-15,0.2324799107399158,0.07035500142537708,0.08492298488479569,0.4139318332738331,0.19831026967607837,0.0
2023-12-22,0.2324799107399158,0.07035500142537708,0.08492298488479569,0.4139318332738331,0.19831026967607837,0.0
2023-12-29,0.2340320112618774,0.07229967372048764,0.09081447672016155,0.41337845834612974,0.18947537995134364,0.0
2024-01-05,0.2340320112618774,0.07229967372048764,0.09081447672016155,0.41337845834612974,0.18947537995134364,0.0
2024-01-12,0.2340320112618774,0.07229967372048764,0.09081447672016155,0.41337845834612974,0.18947537995134364,0.0
2024-01-19,0.2340320112618774,0.07229967372048764,0.09081447672016155,0.41337845834612974,0.18947537995134364,0.0
2024-01-26,0.21980868696883332,0.07289340043485547,0.09043805227778258,0.4049938643409434,0.1730112135879734,0.03885478238961193
2024-02-02,0.21980868696883332,0.07289340043485547,0.09043805227778258,0.4049938643409434,0.1730112135879734,0.03885478238961193
2024-02-09,0.21980868696883332,0.07289340043485547,0.09043805227778258,0.4049938643409434,0.1730112135879734,0.03885478238961193
2024-02-16,0.21980868696883332,0.07289340043485547,0.09043805227778258,0.4049938643409434,0.1730112135879734,0.03885478238961193
2024-02-23,0.2186793828480411,0.07525244903597536,0.09975245605159395,0.4368658296165749,0.16944988244781473,0.0
2024-03-01,0.2186793828480411,0.07525244903597536,0.09975245605159395,0.4368658296165749,0.16944988244781473,0.0
2024-03-08,0.2186793828480411,0.07525244903597536,0.09975245605159395,0.4368658296165749,0.16944988244781473,0.0
2024-03-15,0.2186793828480411,0.07525244903597536,0.09975245605159395,0.4368658296165749,0.16944988244781473,0.0
2024-03-22,0.2186793828480411,0.07525244903597536,0.09975245605159395,0.4368658296165749,0.16944988244781473,0.0
2024-03-29,0.22277188051674818,0.07369928921502066,0.08229238103590157,0.4466955350117726,0.17454091422055704,0.0
2024-04-05,0.22277188051674818,0.07369928921502066,0.08229238103590157,0.4466955350117726,0.17454091422055704,0.0
2024-04-12,0.22277188051674818,0.07369928921502066,0.08229238103590157,0.4466955350117726,0.17454091422055704,0.0
2024-04-19,0.22277188051674818,0.07369928921502066,0.08229238103590157,0.4466955350117726,0.17454091422055704,0.0
2024-04-26,0.20777469929325043,0.07219809773927803,0.08604750483602724,0.4303129853044306,0.16757572733153672,0.03609098549547707
2024-05-03,0.20777469929325043,0.07219809773927803,0.08604750483602724,0.4303129853044306,0.16757572733153672,0.03609098549547707
2024-05-10,0.20777469929325043,0.07219809773927803,0.08604750483602724,0.4303129853044306,0.16757572733153672,0.03609098549547707
2024-05-17,0.20777469929325043,0.07219809773927803,0.08604750483602724,0.4303129853044306,0.16757572733153672,0.03609098549547707
2024-05-24,0.20777469929325043,0.07219809773927803,0.08604750483602724,0.4303129853044306,0.16757572733153672,0.03609098549547707
2024-05-31,0.2038438590402927,0.07611983170949797,0.10128366936077467,0.44999999999999996,0.16875263988943473,0.0
2024-06-07,0.2038438590402927,0.07611983170949797,0.10128366936077467,0.44999999999999996,0.16875263988943473,0.0
2024-06-14,0.2038438590402927,0.07611983170949797,0.10128366936077467,0.44999999999999996,0.16875263988943473,0.0
2024-06-21,0.2038438590402927,0.07611983170949797,0.10128366936077467,0.44999999999999996,0.16875263988943473,0.0
2024-06-28,0.18349970707474433,0.08281936377135087,0.1022285879007683,0.45,0.18145234125313658,0.0
2024-07-05,0.18349970707474433,0.08281936377135087,0.1022285879007683,0.45,0.18145234125313658,0.0
2024-07-12,0.18349970707474433,0.08281936377135087,0.1022285879007683,0.45,0.18145234125313658,0.0
2024-07-19,0.18349970707474433,0.08281936377135087,0.1022285879007683,0.45,0.18145234125313658,0.0
2024-07-26,0.21308006343861616,0.07469318455472707,0.08917624307019603,0.4254008725414144,0.19764963639504649,0.0
2024-08-02,0.21308006343861616,0.07469318455472707,0.08917624307019603,0.4254008725414144,0.19764963639504649,0.0
2024-08-09,0.21308006343861616,0.07469318455472707,0.08917624307019603,0.4254008725414144,0.19764963639504649,0.0
2024-08-16,0.21308006343861616,0.07469318455472707,0.08917624307019603,0.4254008725414144,0.19764963639504649,0.0
2024-08-23,0.21308006343861616,0.07469318455472707,0.08917624307019603,0.4254008725414144,0.19764963639504649,0.0
2024-08-30,0.19707555044927696,0.0714386677866255,0.08560535683116725,0.4166154732666649,0.19028624087072368,0.038978710795541605
2024-09-06,0.19707555044927696,0.0714386677866255,0.08560535683116725,0.4166154732666649,0.19028624087072368,0.038978710795541605
2024-09-13,0.19707555044927696,0.0714386677866255,0.08560535683116725,0.4166154732666649,0.19028624087072368,0.038978710795541605
2024-09-20,0.19707555044927696,0.0714386677866255,0.08560535683116725,0.4166154732666649,0.19028624087072368,0.038978710795541605
2024-09-27,0.19220533637985887,0.07136801855380155,0.0853139244602217,0.421566032663769,0.1911355524642043,0.038411135478144565
2024-10-04,0.19220533637985887,0.07136801855380155,0.0853139244602217,0.421566032663769,0.1911355524642043,0.038411135478144565
2024-10-11,0.19220533637985887,0.07136801855380155,0.0853139244602217,0.421566032663769,0.1911355524642043,0.038411135478144565
2024-10-18,0.19220533637985887,0.07136801855380155,0.0853139244602217,0.421566032663769,0.1911355524642043,0.038411135478144565
2024-10-25,0.20093157179677595,0.07077344636988653,0.08251858207177291,0.4210726439297901,0.18609131196662604,0.038612443865148505
2024-11-01,0.20093157179677595,0.07077344636988653,0.08251858207177291,0.4210726439297901,0.18609131196662604,0.038612443865148505
2024-11-08,0.20093157179677595,0.07077344636988653,0.08251858207177291,0.4210726439297901,0.18609131196662604,0.038612443865148505
2024-11-15,0.20093157179677595,0.07077344636988653,0.08251858207177291,0.4210726439297901,0.18609131196662604,0.038612443865148505
2024-11-22,0.20093157179677595,0.07077344636988653,0.08251858207177291,0.4210726439297901,0.18609131196662604,0.038612443865148505
2024-11-29,0.19818056628995587,0.07075774862306886,0.0812481370712412,0.4233095687770716,0.18640347920640513,0.0401005000322574
2024-12-06,0.19818056628995587,0.07075774862306886,0.0812481370712412,0.4233095687770716,0.18640347920640513,0.0401005000322574
2024-12-13,0.19818056628995587,0.07075774862306886,0.0812481370712412,0.4233095687770716,0.18640347920640513,0.0401005000322574
2024-12-20,0.19818056628995587,0.07075774862306886,0.0812481370712412,0.4233095687770716,0.18640347920640513,0.0401005000322574
2024-12-27,0.19503601798792017,0.0720737767136814,0.08428186464306045,0.4267127001000488,0.18519811280187876,0.03669752775341051
2025-01-03,0.19503601798792017,0.0720737767136814,0.08428186464306045,0.4267127001000488,0.18519811280187876,0.03669752775341051
2025-01-10,0.19503601798792017,0.0720737767136814,0.08428186464306045,0.4267127001000488,0.18519811280187876,0.03669752775341051
2025-01-17,0.19503601798792017,0.0720737767136814,0.08428186464306045,0.4267127001000488,0.18519811280187876,0.03669752775341051
2025-01-24,0.19503601798792017,0.0720737767136814,0.08428186464306045,0.4267127001000488,0.18519811280187876,0.03669752775341051
2025-01-31,0.1946914706259184,0.07749885018597415,0.08952942864045348,0.42633143141263025,0.17208630604970854,0.03986251308531519
2025-02-07,0.1946914706259184,0.07749885018597415,0.08952942864045348,0.42633143141263025,0.17208630604970854,0.03986251308531519
2025-02-14,0.1946914706259184,0.07749885018597415,0.08952942864045348,0.42633143141263025,0.17208630604970854,0.03986251308531519
2025-02-21,0.1946914706259184,0.07749885018597415,0.08952942864045348,0.42633143141263025,0.17208630604970854,0.03986251308531519
2025-02-28,0.1993311790147744,0.07418920398381462,0.08768914753490982,0.42446802780398984,0.1718143755105504,0.04250806615196101
