,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum
2025-07-11,0.33907037204189927,0.34557408213357216,0.4494515192985409,0.2650786097436456,0.3133367589538847,0.35778376742554485
2025-07-18,0.31921887869961263,0.3643619711320413,0.426734462163317,0.2650786097436456,0.315352251534888,0.33680978767754294
2025-07-25,0.31395467318311815,0.3466322670727026,0.4337056805735251,0.2614956957741356,0.3647548772240459,0.31695721479387834
2025-08-01,0.29885772130461474,0.33303321794291646,0.43815739200014,0.296996384983191,0.2936439435949226,0.3552597491223751
2025-08-08,0.30497237040188024,0.3480133684484583,0.43273937589290173,0.27085494184893394,0.3212677726139319,0.36300701455606305
2025-08-15,0.3062909370771936,0.31309180532915043,0.4017777254524788,0.30069732402921534,0.29258811316631683,0.339441319454663
2025-08-22,0.311898627333935,0.3336872143124293,0.4062730354326628,0.28942540675381806,0.29900367330773536,0.35778270951108615
2025-08-29,0.3056973672155151,0.34247747729006184,0.37176178158283224,0.2827737302428911,0.3241308469243556,0.31256179726092254
2025-09-05,0.3010428422037583,0.3632407506811457,0.38501085918260225,0.2463131534028222,0.31730910585310174,0.3285486187619366
2025-09-12,0.3064973776045431,0.35189134115492965,0.3771445204224903,0.25674364957325974,0.3187438002067941,0.32472452477417046
2025-09-19,0.3235232121250589,0.32812343023891194,0.37564412711830636,0.2641280637117563,0.31532093041824827,0.3202093801272317
2025-09-26,0.28493587916966423,0.3814281080049872,0.4273932916631357,0.25573824036488907,0.3382473341744949,0.38759536543525036
2025-10-03,0.277104445748002,0.35646598300785526,0.3165898760752958,0.2979097607690612,0.35712408918014305,0.30974968874910264
2025-10-10,0.3069075499929841,0.37695807443521206,0.35377302979653213,0.2563783165527785,0.34248829508137624,0.3385320100780406
2025-10-17,0.23068667139630933,0.38189977480947923,0.33809880531818365,0.3059239712846841,0.3781021333219894,0.35371421360133337
2025-10-24,0.29815954729188965,0.3700396091808688,0.34567259441544923,0.26960909987601916,0.3378914668442944,0.34912482807150624
2025-10-31,0.34968994126285885,0.35916069345115587,0.34419889847597385,0.26960909987601916,0.3358490968028796,0.27223989742093824
2025-11-07,0.3426089669487009,0.3690609868029277,0.3593509737492736,0.24734429156375096,0.3789779995208761,0.3257116832899893
2025-11-14,0.3488861739427999,0.36329640034470223,0.37356693291891657,0.273626114385666,0.3451755798943157,0.3202804833574073
2025-11-21,0.3124116479972151,0.3728314167943826,0.3993337113911612,0.2569813520803455,0.3616040481714667,0.3238267199209642
2025-11-28,0.31620265108450313,0.35570402045448696,0.4078472918586134,0.25824563353504215,0.36342019419759064,0.26866760127206196
2025-12-05,0.3149904552325259,0.35181962597527233,0.40375030633907694,0.26175172975335426,0.37014229444547814,0.26866760127206196
2025-12-12,0.3095825641940377,0.3601741191992478,0.3715842645894314,0.2614238871252742,0.37878034009206973,0.30313172092184304
2025-12-19,0.30549526710008873,0.3681644671938701,0.31507002020952646,0.28059791868552797,0.37878034009206973,0.31015621085585643
2025-12-26,0.31258808106864927,0.34744807299713965,0.4152969639456888,0.2736578032460167,0.35908256373961805,0.2961050265290687
2026-01-02,0.31243164630206066,0.35491019485981423,0.4222829095375762,0.3061292992248928,0.36102317169563447,0.2802194410504943
2026-01-09,0.32819196205315737,0.3462841552014896,0.417089522559246,0.2635941580247781,0.36018940881715233,0.2935032193877796
2026-01-16,0.3068062336071011,0.3461552247129913,0.43971559587389614,0.25249778634470693,0.3587190938645255,0.29113009890836605
2026-01-23,0.3015280333977702,0.3424864521762377,0.42608828550854455,0.30257491870422976,0.3904520462606834,0.3305156730685852
2026-01-30,0.30058275696269415,0.3288003673876829,0.4524219558430026,0.29631869493992374,0.34535420065985534,0.3259515741075458
2026-02-06,0.29120038777991664,0.30437276324814766,0.41748672683984683,0.285680460748992,0.38408243194600344,0.32738896578403415
2026-02-13,0.28027315430708977,0.3597104222511078,0.35247773508992686,0.26701366103353713,0.38046230836749345,0.33797486248744946
2026-02-20,0.2781772975173533,0.3563634881756805,0.35144401947628634,0.3262220301195794,0.3654312364858417,0.31011993917293024
2026-02-27,0.2866528013581321,0.38025669737150897,0.3816777080209996,0.3951756904135679,0.3724223732558026,0.28796978246275995
2026-03-06,0.3244406802762078,0.3188729444336603,0.4518855912272739,0.2725130952385651,0.313621736753389,0.3104320101336775
2026-03-13,0.3251952862943956,0.3256894705998108,0.45632458447776625,0.2853030329815919,0.31088486349017475,0.31422027954994086
2026-03-20,0.35071225755692165,0.327589499209463,0.505487168162977,0.2837215035902852,0.3199541188669547,0.3248891665744668
2026-03-27,0.38511181997944854,0.30803335423445416,0.512912215865406,0.2983749388520053,0.34117585578642357,0.3351464158773926
2026-04-03,0.3416172891040127,0.31398611203385823,0.4541489218661322,0.30237442501655887,0.34504744635115187,0.3136912674653616
2026-04-10,0.3370619180534319,0.3533696634943451,0.4940270018379784,0.2656471689626718,0.3235748911546931,0.3277190510949471
