,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2025-04-11,0.05058647279173787,0.060219273823105046,0.0349068806627034,0.1327596968843717,0.08514015462428753,0.03638752121379451,0.5999999999999999
2025-04-18,0.05058647279173787,0.060219273823105046,0.0349068806627034,0.1327596968843717,0.08514015462428753,0.03638752121379451,0.5999999999999999
2025-04-25,0.04621036488782616,0.062066339733463344,0.034947180880201385,0.151655818130623,0.06929901508859047,0.035821281279295625,0.6
2025-05-02,0.04621036488782616,0.062066339733463344,0.034947180880201385,0.151655818130623,0.06929901508859047,0.035821281279295625,0.6
2025-05-09,0.04621036488782616,0.062066339733463344,0.034947180880201385,0.151655818130623,0.06929901508859047,0.035821281279295625,0.6
2025-05-16,0.04621036488782616,0.062066339733463344,0.034947180880201385,0.151655818130623,0.06929901508859047,0.035821281279295625,0.6
2025-05-23,0.04621036488782616,0.062066339733463344,0.034947180880201385,0.151655818130623,0.06929901508859047,0.035821281279295625,0.6
2025-05-30,0.04484375541450997,0.06245398449337525,0.034735054616354864,0.16299349087837378,0.05977916132279315,0.035194553274592935,0.6000000000000001
2025-06-06,0.04484375541450997,0.06245398449337525,0.034735054616354864,0.16299349087837378,0.05977916132279315,0.035194553274592935,0.6000000000000001
2025-06-13,0.04484375541450997,0.06245398449337525,0.034735054616354864,0.16299349087837378,0.05977916132279315,0.035194553274592935,0.6000000000000001
2025-06-20,0.04484375541450997,0.06245398449337525,0.034735054616354864,0.16299349087837378,0.05977916132279315,0.035194553274592935,0.6000000000000001
2025-06-27,0.12048719954951619,0.158338471440179,0.07313708964769215,0.42325327437769944,0.11937436204183892,0.07586258055928499,0.029547022383789368
2025-07-04,0.12048719954951619,0.158338471440179,0.07313708964769215,0.42325327437769944,0.11937436204183892,0.07586258055928499,0.029547022383789368
2025-07-11,0.12048719954951619,0.158338471440179,0.07313708964769215,0.42325327437769944,0.11937436204183892,0.07586258055928499,0.029547022383789368
2025-07-18,0.12048719954951619,0.158338471440179,0.07313708964769215,0.42325327437769944,0.11937436204183892,0.07586258055928499,0.029547022383789368
2025-07-25,0.1132333090621759,0.146999847412815,0.06432064910750021,0.41860033210684333,0.1280640141512138,0.06733538690419798,0.06144646125525377
2025-08-01,0.1132333090621759,0.146999847412815,0.06432064910750021,0.41860033210684333,0.1280640141512138,0.06733538690419798,0.06144646125525377
2025-08-08,0.1132333090621759,0.146999847412815,0.06432064910750021,0.41860033210684333,0.1280640141512138,0.06733538690419798,0.06144646125525377
2025-08-15,0.1132333090621759,0.146999847412815,0.06432064910750021,0.41860033210684333,0.1280640141512138,0.06733538690419798,0.06144646125525377
2025-08-22,0.1132333090621759,0.146999847412815,0.06432064910750021,0.41860033210684333,0.1280640141512138,0.06733538690419798,0.06144646125525377
2025-08-29,0.11392370105495514,0.15349801198619056,0.06977474278275375,0.45,0.14689484145348583,0.06590870272261465,0.0
2025-09-05,0.11392370105495514,0.15349801198619056,0.06977474278275375,0.45,0.14689484145348583,0.06590870272261465,0.0
2025-09-12,0.11392370105495514,0.15349801198619056,0.06977474278275375,0.45,0.14689484145348583,0.06590870272261465,0.0
2025-09-19,0.11392370105495514,0.15349801198619056,0.06977474278275375,0.45,0.14689484145348583,0.06590870272261465,0.0
2025-09-26,0.10457743221173128,0.1539764349247203,0.0634088885980669,0.40623059772813797,0.15043393239574146,0.060275461813031554,0.06109725232857055
2025-10-03,0.10457743221173128,0.1539764349247203,0.0634088885980669,0.40623059772813797,0.15043393239574146,0.060275461813031554,0.06109725232857055
2025-10-10,0.10457743221173128,0.1539764349247203,0.0634088885980669,0.40623059772813797,0.15043393239574146,0.060275461813031554,0.06109725232857055
2025-10-17,0.10457743221173128,0.1539764349247203,0.0634088885980669,0.40623059772813797,0.15043393239574146,0.060275461813031554,0.06109725232857055
2025-10-24,0.10457743221173128,0.1539764349247203,0.0634088885980669,0.40623059772813797,0.15043393239574146,0.060275461813031554,0.06109725232857055
2025-10-31,0.10575312063702193,0.1543887959862815,0.06619446599332962,0.41847460362216077,0.1497193935811897,0.061308071576312476,0.044161548603704026
2025-11-07,0.10575312063702193,0.1543887959862815,0.06619446599332962,0.41847460362216077,0.1497193935811897,0.061308071576312476,0.044161548603704026
2025-11-14,0.10575312063702193,0.1543887959862815,0.06619446599332962,0.41847460362216077,0.1497193935811897,0.061308071576312476,0.044161548603704026
2025-11-21,0.10575312063702193,0.1543887959862815,0.06619446599332962,0.41847460362216077,0.1497193935811897,0.061308071576312476,0.044161548603704026
2025-11-28,0.10702299856651387,0.1542332007401305,0.06729103849526383,0.42154517087453525,0.14460106106798631,0.061332829046713166,0.04397370120885702
2025-12-05,0.10702299856651387,0.1542332007401305,0.06729103849526383,0.42154517087453525,0.14460106106798631,0.061332829046713166,0.04397370120885702
2025-12-12,0.10702299856651387,0.1542332007401305,0.06729103849526383,0.42154517087453525,0.14460106106798631,0.061332829046713166,0.04397370120885702
2025-12-19,0.10702299856651387,0.1542332007401305,0.06729103849526383,0.42154517087453525,0.14460106106798631,0.061332829046713166,0.04397370120885702
2025-12-26,0.10758629219222043,0.1556263114326101,0.07008503975091493,0.42403601356618326,0.13548714575439802,0.06459638359293507,0.04258281371073813
2026-01-02,0.10758629219222043,0.1556263114326101,0.07008503975091493,0.42403601356618326,0.13548714575439802,0.06459638359293507,0.04258281371073813
2026-01-09,0.10758629219222043,0.1556263114326101,0.07008503975091493,0.42403601356618326,0.13548714575439802,0.06459638359293507,0.04258281371073813
2026-01-16,0.10758629219222043,0.1556263114326101,0.07008503975091493,0.42403601356618326,0.13548714575439802,0.06459638359293507,0.04258281371073813
2026-01-23,0.10758629219222043,0.1556263114326101,0.07008503975091493,0.42403601356618326,0.13548714575439802,0.06459638359293507,0.04258281371073813
2026-01-30,0.10435272239074224,0.15441573398196087,0.07258370779378795,0.4252174810878464,0.13378496003519585,0.06712947134286278,0.042515923367604014
2026-02-06,0.10435272239074224,0.15441573398196087,0.07258370779378795,0.4252174810878464,0.13378496003519585,0.06712947134286278,0.042515923367604014
2026-02-13,0.10435272239074224,0.15441573398196087,0.07258370779378795,0.4252174810878464,0.13378496003519585,0.06712947134286278,0.042515923367604014
2026-02-20,0.10435272239074224,0.15441573398196087,0.07258370779378795,0.4252174810878464,0.13378496003519585,0.06712947134286278,0.042515923367604014
2026-02-27,0.09933901533532288,0.15125557350937754,0.06942854681739678,0.42532304105052293,0.1446434497466174,0.0663172373898342,0.04369313615092829
2026-03-06,0.09933901533532288,0.15125557350937754,0.06942854681739678,0.42532304105052293,0.1446434497466174,0.0663172373898342,0.04369313615092829
2026-03-13,0.09933901533532288,0.15125557350937754,0.06942854681739678,0.42532304105052293,0.1446434497466174,0.0663172373898342,0.04369313615092829
2026-03-20,0.09933901533532288,0.15125557350937754,0.06942854681739678,0.42532304105052293,0.1446434497466174,0.0663172373898342,0.04369313615092829
2026-03-27,0.07779140698021043,0.13288374900802805,0.05737062894468088,0.3516679049181148,0.1231171130071505,0.05716919714181548,0.19999999999999984
2026-04-03,0.07779140698021043,0.13288374900802805,0.05737062894468088,0.3516679049181148,0.1231171130071505,0.05716919714181548,0.19999999999999984
2026-04-10,0.07537539050536271,0.1473012145047964,0.06731020161744355,0.41940000000000005,0.16119296112042242,0.06789904349468523,0.061521188757289624
