candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
relative_and_positive__lb13__w0.1__100bps,relative_and_positive,13,0.1,100,trailing_2y,0.5764404005903008,1.8720730543580357,-0.2115078495318372,1.5070131046355604,0.5969664512506938,-0.020526050660393036
relative_and_positive__lb13__w0.1__100bps,relative_and_positive,13,0.1,100,trailing_1y,1.02038984100993,2.663566485569232,-0.09936627963702382,1.047900865278835,1.0510082013109483,-0.030618360301018388
relative_and_positive__lb13__w0.1__100bps,relative_and_positive,13,0.1,100,ytd,1.0668023197108907,2.491636334860635,-0.0993662796370236,0.5632560463428675,1.095041975165166,-0.028239655454275425
relative_and_positive__lb13__w0.1__200bps,relative_and_positive,13,0.1,200,full_recent,0.4021025329350809,1.6169725193266153,-0.2122982335376945,2.393636610108122,0.4093476771616662,-0.007245144226585287
relative_and_positive__lb13__w0.1__200bps,relative_and_positive,13,0.1,200,trailing_2y,0.5665204253551801,1.8494906212424929,-0.2122982335376944,1.475260401550555,0.5969664512506938,-0.030446025895513706
relative_and_positive__lb13__w0.1__200bps,relative_and_positive,13,0.1,200,trailing_1y,1.0049298933033368,2.6376526872264714,-0.10027052771295297,1.0319302273229876,1.0510082013109483,-0.04607830800761148
relative_and_positive__lb13__w0.1__200bps,relative_and_positive,13,0.1,200,ytd,1.0536758195317741,2.4717575917736876,-0.10027052771295297,0.5571387653628848,1.095041975165166,-0.041366155633391966
relative_and_positive__lb13__w0.2__0bps,relative_and_positive,13,0.2,0,full_recent,0.43467737516241156,1.7223313807433915,-0.20749177794949636,2.687456469812207,0.4093476771616662,0.02532969800074536
relative_and_positive__lb13__w0.2__0bps,relative_and_positive,13,0.2,0,trailing_2y,0.5758344181381656,1.8755552445459507,-0.20749177794949625,1.505067565520013,0.5969664512506938,-0.021132033112528203
relative_and_positive__lb13__w0.2__0bps,relative_and_positive,13,0.2,0,trailing_1y,1.0208656230964994,2.6840256449670448,-0.09615653859745621,1.0483924012995396,1.0510082013109483,-0.03014257821444888
relative_and_positive__lb13__w0.2__0bps,relative_and_positive,13,0.2,0,ytd,1.0649608330836524,2.496906529002605,-0.09615653859745643,0.5623987700411024,1.095041975165166,-0.03008114208151369
relative_and_positive__lb13__w0.2__50bps,relative_and_positive,13,0.2,50,full_recent,0.42459530616957486,1.6934764619470384,-0.20828462418188742,2.594627706529841,0.4093476771616662,0.015247629007908658
relative_and_positive__lb13__w0.2__50bps,relative_and_positive,13,0.2,50,trailing_2y,0.5659286297317294,1.8531034406140292,-0.2082846241818872,1.4733725887866238,0.5969664512506938,-0.031037821518964392
relative_and_positive__lb13__w0.2__50bps,relative_and_positive,13,0.2,50,trailing_1y,1.0054170836356189,2.6582096011008463,-0.09706078667338536,1.0324334750269153,1.0510082013109483,-0.04559111767532942
relative_and_positive__lb13__w0.2__50bps,relative_and_positive,13,0.2,50,ytd,1.0518565876015789,2.4771020023654127,-0.09706078667338536,0.5562897723041764,1.095041975165166,-0.04318538756358725
relative_and_positive__lb13__w0.2__100bps,relative_and_positive,13,0.2,100,full_recent,0.4145742907176302,1.664313874734669,-0.20907747041427838,2.5040480905845715,0.4093476771616662,0.005226613555963988
relative_and_positive__lb13__w0.2__100bps,relative_and_positive,13,0.2,100,trailing_2y,0.5560754830268642,1.8304486786271736,-0.20907747041427793,1.442048121682633,0.5969664512506938,-0.04089096822382965
relative_and_positive__lb13__w0.2__100bps,relative_and_positive,13,0.2,100,trailing_1y,0.9900716913109853,2.63211585883412,-0.0979650347493145,1.0165834440304682,1.0510082013109483,-0.06093650999996303
relative_and_positive__lb13__w0.2__100bps,relative_and_positive,13,0.2,100,ytd,1.0388227734037896,2.4571307999257774,-0.09796503474931462,0.5501987052440382,1.095041975165166,-0.056219201761376514
relative_and_positive__lb13__w0.2__200bps,relative_and_positive,13,0.2,200,full_recent,0.3947141805770069,1.6050978879626503,-0.21066316287906028,2.329428011730208,0.4093476771616662,-0.014633496584659289
relative_and_positive__lb13__w0.2__200bps,relative_and_positive,13,0.2,200,trailing_2y,0.536526201475023,1.784548250539018,-0.21066316287906073,1.3804948594160402,0.5969664512506938,-0.06044024977567086
relative_and_positive__lb13__w0.2__200bps,relative_and_positive,13,0.2,200,trailing_1y,0.959687996087011,2.5791178851253056,-0.09977353090117269,0.985207521010921,1.0510082013109483,-0.09132020522393725
relative_and_positive__lb13__w0.2__200bps,relative_and_positive,13,0.2,200,ytd,1.01296519988981,2.416701549260407,-0.0997735309011728,0.5380702227197451,1.095041975165166,-0.08207677527535617
relative_and_positive__lb13__w0.3__0bps,relative_and_positive,13,0.3,0,full_recent,0.44727163916131474,1.7663178685884013,-0.20426980941549921,2.8058370265828976,0.4093476771616662,0.03792396199964854
relative_and_positive__lb13__w0.3__0bps,relative_and_positive,13,0.3,0,trailing_2y,0.5652306360141055,1.8548025664466703,-0.20426980941549944,1.4711469412678482,0.5969664512506938,-0.031735815236588305
relative_and_positive__lb13__w0.3__0bps,relative_and_positive,13,0.3,0,trailing_1y,1.0057454445462564,2.6762049462620916,-0.09575192407086996,1.032772659755298,1.0510082013109483,-0.045262756764691936
relative_and_positive__lb13__w0.3__0bps,relative_and_positive,13,0.3,0,ytd,1.0499262784962817,2.480966608079294,-0.09575192407086996,0.5553886254891163,1.095041975165166,-0.045115696668884375
relative_and_positive__lb13__w0.3__50bps,relative_and_positive,13,0.3,50,full_recent,0.4320438842362406,1.7229843369235343,-0.20546275938732605,2.6630437433705882,0.4093476771616662,0.022696207074574426
relative_and_positive__lb13__w0.3__50bps,relative_and_positive,13,0.3,50,trailing_2y,0.5504925173635744,1.82096425422192,-0.20546275938732628,1.4243885694775642,0.5969664512506938,-0.0464739338871194
relative_and_positive__lb13__w0.3__50bps,relative_and_positive,13,0.3,50,trailing_1y,0.9827842740505746,2.6371391811065577,-0.09575192407086996,1.0090571994412167,1.0510082013109483,-0.06822392726037374
relative_and_positive__lb13__w0.3__50bps,relative_and_positive,13,0.3,50,ytd,1.0304357568764648,2.4510725520819125,-0.09575192407087008,0.5462712964340646,1.095041975165166,-0.06460621828870128
relative_and_positive__lb13__w0.3__100bps,relative_and_positive,13,0.3,100,full_recent,0.41695426276149616,1.6789484763608273,-0.20665570935915278,2.525409307223631,0.4093476771616662,0.0076065855998299625
relative_and_positive__lb13__w0.3__100bps,relative_and_positive,13,0.3,100,trailing_2y,0.5358717749740638,1.7866731636885012,-0.2066557093591529,1.3784480385468618,0.5969664512506938,-0.06109467627663001
relative_and_positive__lb13__w0.3__100bps,relative_and_positive,13,0.3,100,trailing_1y,0.9600527941451567,2.597444025769089,-0.09656378986160508,0.985584176933407,1.0510082013109483,-0.09095540716579165
relative_and_positive__lb13__w0.3__100bps,relative_and_positive,13,0.3,100,ytd,1.0111022624600237,2.4208068141451955,-0.09656378986160519,0.5371941056937941,1.095041975165166,-0.08393971270514244
relative_and_positive__lb13__w0.3__200bps,relative_and_positive,13,0.3,200,full_recent,0.38718521821091323,1.5888821861510882,-0.20904160930280624,2.2649062275808722,0.4093476771616662,-0.022162458950752972
relative_and_positive__lb13__w0.3__200bps,relative_and_positive,13,0.3,200,trailing_2y,0.5069793671119733,1.7167956696186608,-0.20904160930280635,1.288968166788512,0.5969664512506938,-0.08998708413872047
relative_and_positive__lb13__w0.3__200bps,relative_and_positive,13,0.3,200,trailing_1y,0.9152710600004312,2.5162459866526703,-0.09927653408939241,0.9393569514718998,1.0510082013109483,-0.13573714131051706
relative_and_positive__lb13__w0.3__200bps,relative_and_positive,13,0.3,200,ytd,0.9729022143322867,2.3592064791159713,-0.09927653408939241,0.5191596674620067,1.095041975165166,-0.12213976083287936
relative_and_positive__lb13__w0.4__0bps,relative_and_positive,13,0.4,0,full_recent,0.4598149852609854,1.8065635296195397,-0.20169342241459465,2.9264475597346915,0.4093476771616662,0.05046730809931921
relative_and_positive__lb13__w0.4__0bps,relative_and_positive,13,0.4,0,trailing_2y,0.5546030946204568,1.832217850728599,-0.20169342241459465,1.437384509451555,0.5969664512506938,-0.04236335663023705
relative_and_positive__lb13__w0.4__0bps,relative_and_positive,13,0.4,0,trailing_1y,0.9905946609311227,2.665640187593439,-0.09575192407087008,1.0171235731101738,1.0510082013109483,-0.0604135403798256
relative_and_positive__lb13__w0.4__0bps,relative_and_positive,13,0.4,0,ytd,1.0348970935954585,2.463524468397286,-0.09575192407086985,0.5483611926379002,1.095041975165166,-0.06014488156970765
relative_and_positive__lb13__w0.4__50bps,relative_and_positive,13,0.4,50,full_recent,0.43937294241675184,1.7488172120246628,-0.20264717226899098,2.7312765615310393,0.4093476771616662,0.030025265255085642
relative_and_positive__lb13__w0.4__50bps,relative_and_positive,13,0.4,50,trailing_2y,0.5351128249121158,1.786917887305391,-0.20264717226899076,1.3760754169206462,0.5969664512506938,-0.06185362633857805
relative_and_positive__lb13__w0.4__50bps,relative_and_positive,13,0.4,50,trailing_1y,0.9602613624055139,2.613130623227149,-0.09575192407086996,0.9857995253699559,1.0510082013109483,-0.09074683890543445
relative_and_positive__lb13__w0.4__50bps,relative_and_positive,13,0.4,50,ytd,1.0091300961984722,2.4234354624763363,-0.09575192407087008,0.5362662794636115,1.095041975165166,-0.08591187896669394
relative_and_positive__lb13__w0.4__100bps,relative_and_positive,13,0.4,100,full_recent,0.41917780943005045,1.6898123037097954,-0.20424266257908985,2.5454515130704203,0.4093476771616662,0.00983013226838425
relative_and_positive__lb13__w0.4__100bps,relative_and_positive,13,0.4,100,trailing_2y,0.515829332142451,1.7408223572380541,-0.20424266257909007,1.316192535513978,0.5969664512506938,-0.08113711910824284
relative_and_positive__lb13__w0.4__100bps,relative_and_positive,13,0.4,100,trailing_1y,0.9303321721784212,2.559497470907188,-0.09575192407086996,0.9549019192690638,1.0510082013109483,-0.12067602913252706
relative_and_positive__lb13__w0.4__100bps,relative_and_positive,13,0.4,100,ytd,0.9836397058529431,2.382693048764783,-0.09575192407087019,0.5242423581936693,1.095041975165166,-0.11140226931222297
relative_and_positive__lb13__w0.4__200bps,relative_and_positive,13,0.4,200,full_recent,0.3795182723370527,1.568300991501751,-0.2074336431992878,2.2001364711987152,0.4093476771616662,-0.029829404824613492
relative_and_positive__lb13__w0.4__200bps,relative_and_positive,13,0.4,200,trailing_2y,0.4778755149565699,1.6463992732948558,-0.20743364319928814,1.2005841180365762,0.5969664512506938,-0.11909093629412393
relative_and_positive__lb13__w0.4__200bps,relative_and_positive,13,0.4,200,trailing_1y,0.8716677346822841,2.4490607822124826,-0.09877953727761235,0.8943661379349688,1.0510082013109483,-0.1793404666286642
relative_and_positive__lb13__w0.4__200bps,relative_and_positive,13,0.4,200,ytd,0.933479026510887,2.29936130489098,-0.09877953727761224,0.5004063786465112,1.095041975165166,-0.16156294865427911
relative_and_positive__lb13__w0.5__0bps,relative_and_positive,13,0.5,0,full_recent,0.4723045009843376,1.8427797928246896,-0.20042171517505736,3.0492639053315873,0.4093476771616662,0.06295682382267143
relative_and_positive__lb13__w0.5__0bps,relative_and_positive,13,0.5,0,trailing_2y,0.5439528545912482,1.8078390834693274,-0.20042171517505758,1.4037851461035098,0.5969664512506938,-0.053013596659445605
relative_and_positive__lb13__w0.5__0bps,relative_and_positive,13,0.5,0,trailing_1y,0.9754147631749153,2.6522451554589628,-0.09575192407086996,1.0014467117834935,1.0510082013109483,-0.07559343813603303
relative_and_positive__lb13__w0.5__0bps,relative_and_positive,13,0.5,0,ytd,1.019874291388747,2.444583043762754,-0.09575192407087019,0.54131676584394,1.095041975165166,-0.07516768377641903
relative_and_positive__lb13__w0.5__50bps,relative_and_positive,13,0.5,50,full_recent,0.4465804844493746,1.7707602282557087,-0.20042171517505758,2.799270152586019,0.4093476771616662,0.03723280728770839
relative_and_positive__lb13__w0.5__50bps,relative_and_positive,13,0.5,50,trailing_2y,0.519790451083538,1.7510279162971605,-0.2004217151750578,1.3284304149256396,0.5969664512506938,-0.07717600016715576
relative_and_positive__lb13__w0.5__50bps,relative_and_positive,13,0.5,50,trailing_1y,0.9378493765248492,2.5861266709281976,-0.09575192407086996,0.9626614962722018,1.0510082013109483,-0.11315882478609907
relative_and_positive__lb13__w0.5__50bps,relative_and_positive,13,0.5,50,ytd,0.9879400378826075,2.3942096576043,-0.09575192407087019,0.5262749910494371,1.095041975165166,-0.10710193728255857
relative_and_positive__lb13__w0.5__100bps,relative_and_positive,13,0.5,100,full_recent,0.42124432990095495,1.6967713106101823,-0.2018384262239682,2.564152123913395,0.4093476771616662,0.011896652739288749
relative_and_positive__lb13__w0.5__100bps,relative_and_positive,13,0.5,100,trailing_2y,0.49594818975214405,1.692992149933682,-0.2018384262239682,1.255261390547274,0.5969664512506938,-0.10101826149854976
relative_and_positive__lb13__w0.5__100bps,relative_and_positive,13,0.5,100,trailing_1y,0.9009088290587848,2.518251013910581,-0.09575192407087008,0.9245355065648226,1.0510082013109483,-0.15009937225216352
relative_and_positive__lb13__w0.5__100bps,relative_and_positive,13,0.5,100,ytd,0.9564340154309383,2.342829032833984,-0.09575192407086996,0.5113435715822199,1.095041975165166,-0.1386079597342278
relative_and_positive__lb13__w0.5__200bps,relative_and_positive,13,0.5,200,full_recent,0.3717159966198669,1.5434336717433685,-0.2058393345072117,2.135182951474922,0.4093476771616662,-0.03763168054179933
relative_and_positive__lb13__w0.5__200bps,relative_and_positive,13,0.5,200,trailing_2y,0.44921024360758155,1.5735584469401294,-0.2058393345072118,1.1152488663338498,0.5969664512506938,-0.14775620764311226
relative_and_positive__lb13__w0.5__200bps,relative_and_positive,13,0.5,200,trailing_1y,0.8288667689501177,2.3776379835372747,-0.09828254046583196,0.8502228135948409,1.0510082013109483,-0.22214143236083062
relative_and_positive__lb13__w0.5__200bps,relative_and_positive,13,0.5,200,ytd,0.8946878653536305,2.2372743764890966,-0.09828254046583207,0.4818096358245276,1.095041975165166,-0.20035410981153556
candidate_negative_relative__lb13__w0.1__0bps,candidate_negative_relative,13,0.1,0,full_recent,0.4052872394800393,1.6122009980990115,-0.21345891070981526,2.421587723999401,0.4093476771616662,-0.004060437681626894
candidate_negative_relative__lb13__w0.1__0bps,candidate_negative_relative,13,0.1,0,trailing_2y,0.5925515946310269,1.9003801477588846,-0.21345891070981549,1.5590185628662723,0.5969664512506938,-0.004414856619666896
candidate_negative_relative__lb13__w0.1__0bps,candidate_negative_relative,13,0.1,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb13__w0.1__0bps,candidate_negative_relative,13,0.1,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb13__w0.1__50bps,candidate_negative_relative,13,0.1,50,full_recent,0.4029678691206233,1.6048389602350777,-0.21465651672857777,2.4012149732764456,0.4093476771616662,-0.006379808041042878
candidate_negative_relative__lb13__w0.1__50bps,candidate_negative_relative,13,0.1,50,trailing_2y,0.5898023943382296,1.8935702516601358,-0.21465651672857777,1.5501062580687965,0.5969664512506938,-0.007164056912464245
candidate_negative_relative__lb13__w0.1__50bps,candidate_negative_relative,13,0.1,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb13__w0.1__50bps,candidate_negative_relative,13,0.1,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb13__w0.1__100bps,candidate_negative_relative,13,0.1,100,full_recent,0.40065117375311354,1.5974535449785165,-0.21585290702913895,2.380953463060248,0.4093476771616662,-0.008696503408552658
candidate_negative_relative__lb13__w0.1__100bps,candidate_negative_relative,13,0.1,100,trailing_2y,0.5870565709831672,1.8867400873465752,-0.21585290702913906,1.5412205660046232,0.5969664512506938,-0.009909880267526594
candidate_negative_relative__lb13__w0.1__100bps,candidate_negative_relative,13,0.1,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb13__w0.1__100bps,candidate_negative_relative,13,0.1,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb13__w0.1__200bps,candidate_negative_relative,13,0.1,200,full_recent,0.3960258009739903,1.5826139542498658,-0.21824204294391303,2.3407619569685005,0.4093476771616662,-0.013321876187675885
candidate_negative_relative__lb13__w0.1__200bps,candidate_negative_relative,13,0.1,200,trailing_2y,0.5815750452212503,1.8730199854668426,-0.21824204294391303,1.5235287552380479,0.5969664512506938,-0.015391406029443555
candidate_negative_relative__lb13__w0.1__200bps,candidate_negative_relative,13,0.1,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb13__w0.1__200bps,candidate_negative_relative,13,0.1,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
