decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,capital_expenditure__prior_year,capital_expenditure__yoy_growth,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,equity,equity__period_end,equity__available_at,liabilities,liabilities__period_end,liabilities__available_at,net_income,net_income__period_end,net_income__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,operating_income,operating_income__period_end,operating_income__available_at,operating_income__prior_year,operating_income__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,stock_compensation__prior_year,stock_compensation__yoy_growth,operating_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,gross_profit__prior_year,gross_profit__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,gross_margin,repurchases_to_revenue,share_repurchases__prior_year,share_repurchases__yoy_growth,cash_conversion_spread,operating_margin_change,operating_cash_flow_margin_change,free_cash_flow_margin_change,equity_to_assets_change,debt_to_assets_change,event_time,event_key,revenue_acceleration,operating_income_acceleration,operating_cash_flow_acceleration,revenue_yoy_growth,operating_income_yoy_growth,operating_cash_flow_yoy_growth,negative_dilution,decision_at,company_name_as_filed,sector,tradable_member,cap_decision,market_cap,eligible_week
2024-10-01 00:00:00+00:00,0000002488,2488,67886000000.0,2024-06-29,2024-08-01 00:00:00+00:00,142000000.0,2024-03-30,2024-05-02 00:00:00+00:00,158000000.0,-0.1012658227848101,4113000000.0,2024-06-29,2024-08-01 00:00:00+00:00,1618000000.0,2024-06-29,2024-08-01 00:00:00+00:00,1612000000.0,0.0037220843672456,56538000000.0,2024-06-29,2024-08-01 00:00:00+00:00,,,,265000000.0,2024-06-29,2024-08-01 00:00:00+00:00,27000000.0,8.814814814814815,521000000.0,2024-03-30,2024-05-02 00:00:00+00:00,486000000.0,0.0720164609053497,269000000.0,2024-06-29,2024-08-01 00:00:00+00:00,-20000000.0,-14.45,5835000000.0,2024-06-29,2024-08-01 00:00:00+00:00,5359000000.0,0.08882254151894,1618481845.0,2024-07-24,2024-08-01 00:00:00+00:00,371000000.0,2024-03-30,2024-05-02 00:00:00+00:00,309000000.0,0.2006472491909385,0.0461011139674378,0.0454155955441302,0.0892887746358183,0.0243359040274207,0.0635818337617823,0.0649528706083976,,0.060586866216893,0.8328374038829803,0.0253218631234717,0.0,2024-06-29,2024-08-01 00:00:00+00:00,1719000000.0,2024-06-29,2024-08-01 00:00:00+00:00,2864000000.0,2024-06-29,2024-08-01 00:00:00+00:00,2443000000.0,0.1723291035611953,4000000.0,2024-03-30,2024-05-02 00:00:00+00:00,0.4908311910882605,0.0006855184233076,241000000.0,-0.983402489626556,0.043873179091688,0.0395233686723529,-0.0059058169958279,-0.0042961701370801,0.0051181314770594,-0.0110283835809984,2024-08-01 00:00:00+00:00,2024-06-29|2024-06-29|2024-03-30|2024-06-29,0.06640520544571,-13.201724137931034,0.0,0.08882254151894,-14.45,0.0720164609053497,-0.0037220843672456,2024-07-01 00:00:00+00:00,ADVANCED MICRO DEVICES INC,technology,True,2024-07-01 00:00:00+00:00,262182283866.62665,2024-08-02
2025-01-01 00:00:00+00:00,0000002488,2488,69636000000.0,2024-09-28,2024-10-31 00:00:00+00:00,142000000.0,2024-03-30,2024-05-02 00:00:00+00:00,158000000.0,-0.1012658227848101,3897000000.0,2024-09-28,2024-10-31 00:00:00+00:00,1620000000.0,2024-09-28,2024-10-31 00:00:00+00:00,1616000000.0,0.0024752475247524,56985000000.0,2024-09-28,2024-10-31 00:00:00+00:00,,,,771000000.0,2024-09-28,2024-10-31 00:00:00+00:00,299000000.0,1.5785953177257523,521000000.0,2024-03-30,2024-05-02 00:00:00+00:00,486000000.0,0.0720164609053497,724000000.0,2024-09-28,2024-10-31 00:00:00+00:00,224000000.0,2.232142857142857,6819000000.0,2024-09-28,2024-10-31 00:00:00+00:00,5800000000.0,0.1756896551724138,1622807346.0,2024-10-23,2024-10-31 00:00:00+00:00,371000000.0,2024-03-30,2024-05-02 00:00:00+00:00,309000000.0,0.2006472491909385,0.1061739257955712,0.1130664320281566,0.0764041648335533,0.0208241677665346,0.0544068045167913,0.0555799970670186,,0.0559624332241943,0.818326727554713,0.0246998678844275,0.0,2024-09-28,2024-10-31 00:00:00+00:00,1720000000.0,2024-09-28,2024-10-31 00:00:00+00:00,3419000000.0,2024-09-28,2024-10-31 00:00:00+00:00,2747000000.0,0.2446305060065525,4000000.0,2024-03-30,2024-05-02 00:00:00+00:00,0.5013931661533949,0.0005865962751136,241000000.0,-0.983402489626556,-0.0366622671946033,0.0600728118281333,-0.012884609802265,-0.0093728735413789,-0.0145106763282673,-0.0006219952390441,2024-10-31 00:00:00+00:00,2024-09-28|2024-09-28|2024-03-30|2024-09-28,0.0868671136534738,16.682142857142857,0.0,0.1756896551724138,2.232142857142857,0.0720164609053497,-0.0024752475247524,2024-10-01 00:00:00+00:00,ADVANCED MICRO DEVICES INC,technology,True,2024-10-01 00:00:00+00:00,265560504091.1288,2024-11-01
2025-07-01 00:00:00+00:00,0000002488,2488,71550000000.0,2025-03-29,2025-05-08 00:00:00+00:00,212000000.0,2025-03-29,2025-05-08 00:00:00+00:00,142000000.0,0.4929577464788732,6059000000.0,2025-03-29,2025-05-08 00:00:00+00:00,1620000000.0,2025-03-29,2025-05-08 00:00:00+00:00,1617000000.0,0.0018552875695732,57881000000.0,2025-03-29,2025-05-08 00:00:00+00:00,,,,709000000.0,2025-03-29,2025-05-08 00:00:00+00:00,123000000.0,4.764227642276423,939000000.0,2025-03-29,2025-05-08 00:00:00+00:00,521000000.0,0.8023032629558542,806000000.0,2025-03-29,2025-05-08 00:00:00+00:00,36000000.0,21.38888888888889,7438000000.0,2025-03-29,2025-05-08 00:00:00+00:00,5473000000.0,0.3590352640233876,1621404195.0,2025-05-01,2025-05-08 00:00:00+00:00,364000000.0,2025-03-29,2025-05-08 00:00:00+00:00,371000000.0,-0.0188679245283018,0.1083624630276956,0.0953213229362732,0.1262436138746974,0.0285022855606345,0.0489378865286367,0.0977413283140629,,0.0846820405310971,0.8089587700908456,0.0581970649895178,947000000.0,2025-03-29,2025-05-08 00:00:00+00:00,3217000000.0,2025-03-29,2025-05-08 00:00:00+00:00,3736000000.0,2025-03-29,2025-05-08 00:00:00+00:00,2560000000.0,0.4593750000000001,749000000.0,2025-03-29,2025-05-08 00:00:00+00:00,0.5022855606345792,0.1006991126646948,4000000.0,186.25,0.0309222909384243,0.0021885372321244,0.0498394490411441,0.0421613312470442,-0.0226362953469956,0.0333364634814139,2025-05-08 00:00:00+00:00,2025-03-29|2025-03-29|2025-03-29|2025-03-29,0.18334560885097378,19.15674603174603,0.7302868020505044,0.3590352640233876,21.38888888888889,0.8023032629558542,-0.0018552875695732,2025-04-01 00:00:00+00:00,ADVANCED MICRO DEVICES INC,technology,True,2025-04-01 00:00:00+00:00,166487902354.1656,2025-05-09
2025-10-01 00:00:00+00:00,0000002488,2488,74820000000.0,2025-06-28,2025-08-07 00:00:00+00:00,212000000.0,2025-03-29,2025-05-08 00:00:00+00:00,142000000.0,0.4929577464788732,4453000000.0,2025-06-28,2025-08-07 00:00:00+00:00,1623000000.0,2025-06-28,2025-08-07 00:00:00+00:00,1618000000.0,0.0030902348578492,59665000000.0,2025-06-28,2025-08-07 00:00:00+00:00,,,,872000000.0,2025-06-28,2025-08-07 00:00:00+00:00,265000000.0,2.290566037735849,939000000.0,2025-03-29,2025-05-08 00:00:00+00:00,521000000.0,0.8023032629558542,-134000000.0,2025-06-28,2025-08-07 00:00:00+00:00,269000000.0,-1.4981412639405205,7685000000.0,2025-06-28,2025-08-07 00:00:00+00:00,5835000000.0,0.3170522707797771,1622843689.0,2025-07-30,2025-08-07 00:00:00+00:00,364000000.0,2025-03-29,2025-05-08 00:00:00+00:00,371000000.0,-0.0188679245283018,-0.0174365647364996,0.1134677944046844,0.1221860767729342,0.0275862068965517,0.0473649967469095,0.0945998698763825,,0.0595161721464849,0.7974472066292435,0.055666933974873,947000000.0,2025-03-29,2025-05-08 00:00:00+00:00,3218000000.0,2025-06-28,2025-08-07 00:00:00+00:00,3059000000.0,2025-06-28,2025-08-07 00:00:00+00:00,2864000000.0,0.068086592178771,749000000.0,2025-03-29,2025-05-08 00:00:00+00:00,0.3980481457384515,0.0974625894599869,4000000.0,186.25,0.0087182823682498,-0.1257990277641953,-0.0040575371017631,-0.0031414584376803,-0.011511563461602,-0.0025301310146447,2025-08-07 00:00:00+00:00,2025-06-28|2025-06-28|2025-03-29|2025-06-28,-0.04198299324361049,-22.88703015282941,0.0,0.3170522707797771,-1.4981412639405205,0.8023032629558542,-0.0030902348578492,2025-07-01 00:00:00+00:00,ADVANCED MICRO DEVICES INC,technology,True,2025-07-01 00:00:00+00:00,230077245374.23416,2025-08-08
2026-01-01 00:00:00+00:00,0000002488,2488,76891000000.0,2025-09-27,2025-11-06 00:00:00+00:00,212000000.0,2025-03-29,2025-05-08 00:00:00+00:00,142000000.0,0.4929577464788732,4808000000.0,2025-09-27,2025-11-06 00:00:00+00:00,1626000000.0,2025-09-27,2025-11-06 00:00:00+00:00,1620000000.0,0.0037037037037037,60790000000.0,2025-09-27,2025-11-06 00:00:00+00:00,,,,1243000000.0,2025-09-27,2025-11-06 00:00:00+00:00,771000000.0,0.6121919584954605,939000000.0,2025-03-29,2025-05-08 00:00:00+00:00,521000000.0,0.8023032629558542,1270000000.0,2025-09-27,2025-11-06 00:00:00+00:00,724000000.0,0.7541436464088398,9246000000.0,2025-09-27,2025-11-06 00:00:00+00:00,6819000000.0,0.355917289925209,1628041540.0,2025-10-30,2025-11-06 00:00:00+00:00,364000000.0,2025-03-29,2025-05-08 00:00:00+00:00,371000000.0,-0.0188679245283018,0.1373566947869348,0.1344365130867402,0.1015574302401038,0.0229288340904174,0.0393683755137356,0.0786285961496863,,0.0625300750412922,0.7905996800665878,0.0418774629020301,873000000.0,2025-09-27,2025-11-06 00:00:00+00:00,2347000000.0,2025-09-27,2025-11-06 00:00:00+00:00,4780000000.0,2025-09-27,2025-11-06 00:00:00+00:00,3419000000.0,0.3980696109973676,749000000.0,2025-03-29,2025-05-08 00:00:00+00:00,0.5169803158122431,0.081008003460956,4000000.0,186.25,-0.0328790828466363,0.1547932595234345,-0.0206286465328304,-0.0159712737266962,-0.0068475265626557,-0.0137894710728428,2025-11-06 00:00:00+00:00,2025-09-27|2025-09-27|2025-03-29|2025-09-27,0.03886501914543189,2.2522849103493603,0.0,0.355917289925209,0.7541436464088398,0.8023032629558542,-0.0037037037037037,2025-10-01 00:00:00+00:00,ADVANCED MICRO DEVICES INC,technology,True,2025-10-01 00:00:00+00:00,262559869547.753,2025-11-07
2023-04-01 00:00:00+00:00,0000004127,4127,8947400000.0,2022-12-30,2023-02-08 00:00:00+00:00,63500000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,819900000.0,2022-12-30,2023-02-08 00:00:00+00:00,159800000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,5549900000.0,2022-12-30,2023-02-08 00:00:00+00:00,3397500000.0,2022-12-30,2023-02-08 00:00:00+00:00,309400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,367000000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,1329300000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,158974172.0,2023-01-30,2023-02-08 00:00:00+00:00,49400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,0.2760851576017453,0.2327540810953133,0.5818099751749041,0.047769502745806,0.0371624163093357,0.534040472429098,0.3797192480497127,0.0916355589333214,0.6202807519502872,0.0,,,,,,,637700000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,166200000.0,2022-12-30,2023-02-08 00:00:00+00:00,0.4797261716692996,0.1250282103362672,,,0.3490558940795907,0.0117658325976888,0.1098807199420629,0.1398331058868296,0.0039720679592123,0.0,2023-02-08 00:00:00+00:00,2022-12-30|2022-12-30|2022-12-30|2022-12-30,,,,,,,,2023-01-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2023-01-01 00:00:00+00:00,14595477322.424498,2023-02-10
2023-07-01 00:00:00+00:00,0000004127,4127,8841700000.0,2023-03-31,2023-05-10 00:00:00+00:00,63500000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,832600000.0,2023-03-31,2023-05-10 00:00:00+00:00,159100000.0,2023-03-31,2023-05-10 00:00:00+00:00,163700000.0,-0.0281001832620647,5732900000.0,2023-03-31,2023-05-10 00:00:00+00:00,3108800000.0,2023-03-31,2023-05-10 00:00:00+00:00,232800000.0,2023-03-31,2023-05-10 00:00:00+00:00,305800000.0,-0.2387181164159582,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,273300000.0,2023-03-31,2023-05-10 00:00:00+00:00,367300000.0,-0.255921589980942,1153100000.0,2023-03-31,2023-05-10 00:00:00+00:00,1335600000.0,-0.1366427073974243,159154716.0,2023-05-02,2023-05-10 00:00:00+00:00,49400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,0.2370132685803486,0.2018905558928106,0.6707137282109097,0.0550689445841644,0.0428410372040586,0.6156447836267452,0.3516065914925863,0.0941674112444439,0.6483934085074138,0.0,,,,,,,527400000.0,2023-03-31,2023-05-10 00:00:00+00:00,637600000.0,-0.1728356336260978,166200000.0,2022-12-30,2023-02-08 00:00:00+00:00,0.457375769664383,0.1441332061399705,,,0.468823172318099,-0.0390718890213966,0.0889037530360056,0.0816043111976472,0.0281126565571265,0.0,2023-05-10 00:00:00+00:00,2023-03-31|2023-03-31|2022-12-30|2023-03-31,,,,-0.1366427073974243,-0.255921589980942,,0.0281001832620647,2023-04-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2023-04-01 00:00:00+00:00,18755773346.22574,2023-05-12
2023-10-01 00:00:00+00:00,0000004127,4127,8464100000.0,2023-06-30,2023-08-09 00:00:00+00:00,63500000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,721600000.0,2023-06-30,2023-08-09 00:00:00+00:00,159200000.0,2023-06-30,2023-08-09 00:00:00+00:00,160900000.0,-0.0105655686761964,5877900000.0,2023-06-30,2023-08-09 00:00:00+00:00,2586200000.0,2023-06-30,2023-08-09 00:00:00+00:00,195800000.0,2023-06-30,2023-08-09 00:00:00+00:00,267300000.0,-0.2674897119341564,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,230700000.0,2023-06-30,2023-08-09 00:00:00+00:00,325800000.0,-0.2918968692449355,1071200000.0,2023-06-30,2023-08-09 00:00:00+00:00,1232600000.0,-0.1309427226999837,159392574.0,2023-08-01,2023-08-09 00:00:00+00:00,49400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,0.2153659447348767,0.1827856609410007,0.7219940253920837,0.0592793129200896,0.0461165048543689,0.662714712471994,0.3055493200694699,0.0852541912312,0.6944506799305301,0.0,,,,,,,464100000.0,2023-06-30,2023-08-09 00:00:00+00:00,583300000.0,-0.2043545345448311,166200000.0,2022-12-30,2023-02-08 00:00:00+00:00,0.433252427184466,0.1551530993278566,,,0.5392083644510829,-0.0216473238454718,0.0512802971811739,0.0470699288452487,0.0460572714231163,0.0,2023-08-09 00:00:00+00:00,2023-06-30|2023-06-30|2022-12-30|2023-06-30,0.0056999846974405965,-0.03597527926399352,,-0.1309427226999837,-0.2918968692449355,,0.0105655686761964,2023-07-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2023-07-01 00:00:00+00:00,17616835902.601315,2023-08-11
2024-04-01 00:00:00+00:00,0000004127,4127,8229100000.0,2023-12-29,2024-02-01 00:00:00+00:00,22200000.0,2023-12-29,2024-02-01 00:00:00+00:00,63500000.0,-0.6503937007874016,1029700000.0,2023-12-29,2024-02-01 00:00:00+00:00,159900000.0,2023-12-29,2024-02-01 00:00:00+00:00,159800000.0,0.0006257822277846,6227200000.0,2023-12-29,2024-02-01 00:00:00+00:00,2001900000.0,2023-12-29,2024-02-01 00:00:00+00:00,231300000.0,2023-12-29,2024-02-01 00:00:00+00:00,309400000.0,-0.2524240465416936,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746,258300000.0,2023-12-29,2024-02-01 00:00:00+00:00,367000000.0,-0.2961852861035422,1201500000.0,2023-12-29,2024-02-01 00:00:00+00:00,1329300000.0,-0.0961408259986459,160225891.0,2024-01-24,2024-02-01 00:00:00+00:00,53300000.0,2023-12-29,2024-02-01 00:00:00+00:00,49400000.0,0.0789473684210526,0.2149812734082397,0.1925093632958801,0.6449438202247191,0.0184769038701622,0.044361215147732,0.6264669163545568,0.243270831561167,0.1251291149700453,0.756729168438833,0.0,,,,,,,506600000.0,2023-12-29,2024-02-01 00:00:00+00:00,637700000.0,-0.2055825623333855,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4216396171452351,0.0,166200000.0,-1.0,0.4524344569288389,-0.000384671326637,-0.0770502051673646,-0.0362477961174372,0.0348926250707292,0.0,2024-02-01 00:00:00+00:00,2023-12-29|2023-12-29|2023-12-29|2023-12-29,0.03480189670133779,-0.004288416858606703,,-0.0961408259986459,-0.2961852861035422,0.0019394879751746,-0.0006257822277846,2024-01-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2024-01-01 00:00:00+00:00,17982125855.253895,2024-02-02
2024-07-01 00:00:00+00:00,0000004127,4127,8309700000.0,2024-03-29,2024-05-02 00:00:00+00:00,22200000.0,2023-12-29,2024-02-01 00:00:00+00:00,63500000.0,-0.6503937007874016,1205400000.0,2024-03-29,2024-05-02 00:00:00+00:00,160400000.0,2024-03-29,2024-05-02 00:00:00+00:00,159100000.0,0.0081709616593337,6359200000.0,2024-03-29,2024-05-02 00:00:00+00:00,1950500000.0,2024-03-29,2024-05-02 00:00:00+00:00,183300000.0,2024-03-29,2024-05-02 00:00:00+00:00,232800000.0,-0.2126288659793814,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746,189200000.0,2024-03-29,2024-05-02 00:00:00+00:00,273300000.0,-0.3077204537138676,1046000000.0,2024-03-29,2024-05-02 00:00:00+00:00,1153100000.0,-0.0928800624403781,160446602.0,2024-04-25,2024-05-02 00:00:00+00:00,53300000.0,2023-12-29,2024-02-01 00:00:00+00:00,49400000.0,0.0789473684210526,0.1808795411089866,0.1752390057361376,0.7408221797323136,0.0212237093690248,0.0509560229445506,0.7195984703632887,0.2347256820342491,0.1450593884255749,0.7652743179657508,0.0,,,,,,,420300000.0,2024-03-29,2024-05-02 00:00:00+00:00,527400000.0,-0.2030716723549488,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4018164435946462,0.0,166200000.0,-1.0,0.5655831739961759,-0.034101732299253,0.0958783595075944,0.0931315540087319,0.0085451495269178,0.0,2024-05-02 00:00:00+00:00,2024-03-29|2024-03-29|2023-12-29|2024-03-29,0.003260763558267807,-0.011535167610325359,0.0,-0.0928800624403781,-0.3077204537138676,0.0019394879751746,-0.0081709616593337,2024-04-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2024-04-01 00:00:00+00:00,17355668464.22294,2024-05-03
2024-10-01 00:00:00+00:00,0000004127,4127,8236400000.0,2024-06-28,2024-08-01 00:00:00+00:00,22200000.0,2023-12-29,2024-02-01 00:00:00+00:00,63500000.0,-0.6503937007874016,1263400000.0,2024-06-28,2024-08-01 00:00:00+00:00,160400000.0,2024-06-28,2024-08-01 00:00:00+00:00,159200000.0,0.0075376884422111,6336400000.0,2024-06-28,2024-08-01 00:00:00+00:00,1900000000.0,2024-06-28,2024-08-01 00:00:00+00:00,120900000.0,2024-06-28,2024-08-01 00:00:00+00:00,195800000.0,-0.3825331971399387,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746,130400000.0,2024-06-28,2024-08-01 00:00:00+00:00,230700000.0,-0.4347637624620719,905500000.0,2024-06-28,2024-08-01 00:00:00+00:00,1071200000.0,-0.1546863330843914,159716371.0,2024-07-25,2024-08-01 00:00:00+00:00,53300000.0,2023-12-29,2024-02-01 00:00:00+00:00,49400000.0,0.0789473684210526,0.1440088348978465,0.1335173937051353,0.8557702926559911,0.0245168415240198,0.0588625069022639,0.8312534511319712,0.2306833082414647,0.1533922587538244,0.7693166917585352,0.0,,,,,,,364100000.0,2024-06-28,2024-08-01 00:00:00+00:00,464100000.0,-0.2154708037060978,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4020982882385422,0.0,166200000.0,-1.0,0.7222528989508559,-0.0368707062111401,0.1149481129236775,0.1116549807686825,0.0040423737927843,0.0,2024-08-01 00:00:00+00:00,2024-06-28|2024-06-28|2023-12-29|2024-06-28,-0.0618062706440133,-0.1270433087482043,0.0,-0.1546863330843914,-0.4347637624620719,0.0019394879751746,-0.0075376884422111,2024-07-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2024-07-01 00:00:00+00:00,17100399134.9465,2024-08-02
2025-04-01 00:00:00+00:00,0000004127,4127,8331100000.0,2024-12-27,2025-02-06 00:00:00+00:00,39000000.0,2024-12-27,2025-02-06 00:00:00+00:00,22200000.0,0.7567567567567568,1602500000.0,2024-12-27,2025-02-06 00:00:00+00:00,160400000.0,2024-12-27,2025-02-06 00:00:00+00:00,159900000.0,0.0031269543464664,6400700000.0,2024-12-27,2025-02-06 00:00:00+00:00,1930400000.0,2024-12-27,2025-02-06 00:00:00+00:00,162000000.0,2024-12-27,2025-02-06 00:00:00+00:00,231300000.0,-0.2996108949416343,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,181100000.0,2024-12-27,2025-02-06 00:00:00+00:00,258300000.0,-0.2988772744870306,1068500000.0,2024-12-27,2025-02-06 00:00:00+00:00,1201500000.0,-0.1106949646275489,160741022.0,2025-01-31,2025-02-06 00:00:00+00:00,51100000.0,2024-12-27,2025-02-06 00:00:00+00:00,53300000.0,-0.0412757973733584,0.1694899391670566,0.1516144127281235,0.3530182498830135,0.0364997660271408,0.0478240524099204,0.3165184838558727,0.2317100983063461,0.1923515502154577,0.7682899016936539,0.0,,,,,,,441900000.0,2024-12-27,2025-02-06 00:00:00+00:00,506600000.0,-0.1277141729174891,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4135704258306036,0.0,166200000.0,-1.0,0.20140383715489,0.0254811042692101,-0.5027520427729776,-0.5147349672760986,0.0032928594520351,0.0,2025-02-06 00:00:00+00:00,2024-12-27|2024-12-27|2024-12-27|2024-12-27,0.0439913684568425,0.13588648797504127,-0.5151670012026879,-0.1106949646275489,-0.2988772744870306,-0.5132275132275133,-0.0031269543464664,2025-01-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2025-01-01 00:00:00+00:00,14181763202.123907,2025-02-07
2025-07-01 00:00:00+00:00,0000004127,4127,7885700000.0,2025-03-28,2025-05-08 00:00:00+00:00,39000000.0,2024-12-27,2025-02-06 00:00:00+00:00,22200000.0,0.7567567567567568,1387800000.0,2025-03-28,2025-05-08 00:00:00+00:00,158500000.0,2025-03-28,2025-05-08 00:00:00+00:00,160400000.0,-0.0118453865336658,5940300000.0,2025-03-28,2025-05-08 00:00:00+00:00,1945400000.0,2025-03-28,2025-05-08 00:00:00+00:00,68700000.0,2025-03-28,2025-05-08 00:00:00+00:00,183300000.0,-0.6252045826513912,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,97300000.0,2025-03-28,2025-05-08 00:00:00+00:00,189200000.0,-0.4857293868921776,953200000.0,2025-03-28,2025-05-08 00:00:00+00:00,1046000000.0,-0.0887189292543021,150129146.0,2025-05-02,2025-05-08 00:00:00+00:00,51100000.0,2024-12-27,2025-02-06 00:00:00+00:00,53300000.0,-0.0412757973733584,0.1020772135963071,0.0720730172052035,0.3957196810742761,0.0409148132605958,0.0536088963491397,0.3548048678136802,0.2466997222821055,0.1759894492562486,0.7533002777178944,0.0,,,,,,,391600000.0,2025-03-28,2025-05-08 00:00:00+00:00,420300000.0,-0.0682845586485842,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4108266890474192,0.0,166200000.0,-1.0,0.3236466638690726,-0.0674127255707494,0.0427014311912625,0.0382863839578075,-0.0149896239757594,0.0,2025-05-08 00:00:00+00:00,2025-03-28|2025-03-28|2024-12-27|2025-03-28,0.0219760353732468,-0.186852112405147,0.0,-0.0887189292543021,-0.4857293868921776,-0.5132275132275133,0.0118453865336658,2025-04-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2025-04-01 00:00:00+00:00,10388691810.371595,2025-05-09
2025-10-01 00:00:00+00:00,0000004127,4127,7714600000.0,2025-06-27,2025-08-06 00:00:00+00:00,39000000.0,2024-12-27,2025-02-06 00:00:00+00:00,22200000.0,0.7567567567567568,1185900000.0,2025-06-27,2025-08-06 00:00:00+00:00,150000000.0,2025-06-27,2025-08-06 00:00:00+00:00,160400000.0,-0.0648379052369076,5652500000.0,2025-06-27,2025-08-06 00:00:00+00:00,2062100000.0,2025-06-27,2025-08-06 00:00:00+00:00,105000000.0,2025-06-27,2025-08-06 00:00:00+00:00,120900000.0,-0.1315136476426799,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,110600000.0,2025-06-27,2025-08-06 00:00:00+00:00,130400000.0,-0.151840490797546,965000000.0,2025-06-27,2025-08-06 00:00:00+00:00,905500000.0,0.0657095527332964,148427568.0,2025-07-31,2025-08-06 00:00:00+00:00,51100000.0,2024-12-27,2025-02-06 00:00:00+00:00,53300000.0,-0.0412757973733584,0.1146113989637305,0.1088082901554404,0.390880829015544,0.0404145077720207,0.0529533678756476,0.3504663212435233,0.2672983693256941,0.1537215150493869,0.7327016306743058,0.0,,,,,,,401000000.0,2025-06-27,2025-08-06 00:00:00+00:00,364100000.0,0.1013457841252403,0.0,2023-12-29,2024-02-01 00:00:00+00:00,0.4155440414507772,0.0,166200000.0,-1.0,0.2820725388601036,0.0125341853674234,-0.004838852058732,-0.0043385465701569,-0.0205986470435886,0.0,2025-08-06 00:00:00+00:00,2025-06-27|2025-06-27|2024-12-27|2025-06-27,0.1544284819875985,0.33388889609463157,0.0,0.0657095527332964,-0.151840490797546,-0.5132275132275133,0.0648379052369076,2025-07-01 00:00:00+00:00,SKYWORKS SOLUTIONS INC,technology,True,2025-07-01 00:00:00+00:00,11187623455.946426,2025-08-08
