cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,legacy_symbols,legacy_status,instance_document,instance_sha256
0001419625,APPTIO INC,technology,0001564590-18-025876,2018-11-01 00:00:00+00:00,,no_explicit_symbol_tag,apti-10q_20180930.htm,2cc084e3717f5c4b4c53d3dd76ff5d5e890c023f978f6e4978a63920a647bcb3,APTI,instance_symbol_recovered,apti-20180930.xml,fb521c65735960d9e7b6e0e119a6414535171d5b9b014269e98f96dcfda57e6f
0001423542,"SKULLCANDY, INC.",technology,0001423542-16-000209,2016-08-10 00:00:00+00:00,,no_explicit_symbol_tag,skul-2016630x10q.htm,71ae8a48c8e55675d3fb42b9b7d3261ae15300c3ec94750777dcf777a1f27a7c,SKUL,instance_symbol_recovered,skul-20160630.xml,10c699c5fb5e224d48522da3f553300a6de164781dd48dd8ec1740119f1c46ed
0001428669,"SOLARWINDS, INC.",technology,0001428669-15-000067,2015-11-10 00:00:00+00:00,,no_explicit_symbol_tag,swi-2015930x10q.htm,286ddc81d1f43ebef02296038761a6a67898c684efa6b0015e3b55634e40b473,SWI,instance_symbol_recovered,swi-20150930.xml,7289a686de37bb250da978bbd552398ebc886119f0e219b40d9d35169675d4d6
0001449278,TUBEMOGUL INC,technology,0001564590-16-028687,2016-11-10 00:00:00+00:00,,no_explicit_symbol_tag,tube-10q_20160930.htm,30979eca5c8927c0f01dffe65ed895f500d523891e2ee075503ede37c60adfb6,TUBE,instance_symbol_recovered,tube-20160930.xml,8986808897f4562db7717efbda42b7a554e864507c4384fa9b651eacc9989ed5
0001452751,NIMBLE STORAGE INC,technology,0001193125-17-095656,2017-03-25 00:00:00+00:00,,no_explicit_symbol_tag,d302389d10k.htm,824722a211da05defbf888a2ebe9173d92c6da9787a4f05c676b94bfaff378ed,NMBL,instance_symbol_recovered,nmbl-20170131.xml,21270b76f8232909fe19c70742942b02ef931e9297af80d2b4de81a1ba19cd90
0001456455,"PFO GLOBAL, INC.",technology,0001437749-16-042037,2016-11-15 00:00:00+00:00,,no_explicit_symbol_tag,pfog20160830_10q.htm,619097113b41acc49da347ad6d6933d6b7ddee58a2637cebecc2bd5421e4fad1,PFGB,instance_symbol_recovered,pfgb-20160930.xml,3607d6ffd9035bbb040f36eb564076ed7fe96d38c5ac038400436fb82778ae51
0001458962,"MINDBODY, INC.",technology,0001458962-18-000009,2018-11-09 00:00:00+00:00,,no_explicit_symbol_tag,a2018-q3_10xq.htm,b106d264e21566df81a058aba007f227a67ba529ff6b4c4aa875c6f01e6d9576,MB,instance_symbol_recovered,mb-20180930.xml,8529ea688cbae3e148c410725904349e79bc045db7b16403683fcdfe02980268
0001462633,"JIVE SOFTWARE, INC.",technology,0001628280-17-005334,2017-05-11 00:00:00+00:00,,no_explicit_symbol_tag,jive-03312017x10q.htm,b09b5563822f1ff0f1cfbd297cd5bc0d246a0af4ca2af224ac98c95b48a183a4,JIVE,instance_symbol_recovered,jive-20170331.xml,132a3e2b5afb69a9b9133064d32961237293a9d2620194f52acbb4cc9b86a18d
0001469433,ANCESTRY.COM INC.,technology,0001193125-12-443610,2012-11-01 00:00:00+00:00,,no_explicit_symbol_tag,d406111d10q.htm,c9e47098bd6ea4ec6f2472d274541c113475c952c62ab0b121e3df53b17f02dd,ACOM,instance_symbol_recovered,acom-20120930.xml,1fc0843591791ca81db2ed282d1f9acb4283a1508ef92cafcdfaea92a4001480
0001484504,GIGAMON INC.,technology,0001484504-17-000029,2017-11-04 00:00:00+00:00,,no_explicit_symbol_tag,gimo10-qxq32017.htm,c11438c28aacc2eb835facb916791ccb2e5cb480abfa941a90336277e249e6bb,GIMO,instance_symbol_recovered,gimo-20170930.xml,4a3139f4ff40710a2045f9dffe0d42f76e29c592b5a54a20431ab9abb633821a
0001487990,AEROFLEX HOLDING CORP.,technology,0001144204-14-028165,2014-05-08 00:00:00+00:00,,no_explicit_symbol_tag,v375612_10q.htm,0eaea148a684d5c25cb500e154d5b5cfbcaa0784943c01dd572b97a2d682e7e5,ARX,instance_symbol_recovered,arx-20140331.xml,8a4477ab78711c96635f406ad4d56647aa04096dabc8b4aed7a399b63c43bdf2
0001524471,EXELIS INC.,technology,0001524471-15-000009,2015-05-07 00:00:00+00:00,,no_explicit_symbol_tag,xls-2015331x10q.htm,860b7a259e6fd46f128dd29b414d885fd5d12f89435d849916f0773c0a796c96,XLS,instance_symbol_recovered,xls-20150331.xml,ed68d848717378bfa971bb245422a4df74a1a66bacecb99e75dfcbf49e52dbd5
0001526160,FLEETMATICS GROUP PLC,technology,0001193125-16-760777,2016-11-08 00:00:00+00:00,,no_explicit_symbol_tag,d191784d10q.htm,b7acbc44f847793c33f96ee5d892221ce6f5a026a6e957c0be68485328e7157c,FLTX,instance_symbol_recovered,fltx-20160930.xml,172edcd918c8e72d83a2e970fbe96222234de2a6f1ab1c808149e392b22cf766
0001540400,E2OPEN INC,technology,0001193125-15-005393,2015-01-10 00:00:00+00:00,,no_explicit_symbol_tag,d825471d10q.htm,1bac94bd349e2e38a57e10dc441110e33bc28ff9522a36d99e492c969d809a7e,EOPN,instance_symbol_recovered,eopn-20141130.xml,e2b1ad7f4d092b1c5552012a40fd6f8d986c835e57814cce32317011fe16b97b
0001584754,"AKOUSTIS TECHNOLOGIES, INC.",technology,0001213900-20-010748,2020-05-02 00:00:00+00:00,,no_explicit_symbol_tag,f10q0320_akoustistech.htm,6f1a9815d6ecac2b26d2a387d54802432910aaf31e7c4ce20ecb317f98a0c179,AKTS,instance_symbol_recovered,akts-20200331.xml,81df3afd4f006a11c827928aa33514e4f5f45e535cb31ad6779fa174226307a6
0001585854,SUNEDISON SEMICONDUCTOR LTD,technology,0001585854-16-000138,2016-11-04 00:00:00+00:00,,no_explicit_symbol_tag,ssl-10xqx93016.htm,d9c369cd47b5110f1339a02ed44fb429d1bd074b6ab0dd78a4c92b79d77fdfcc,SEMI,instance_symbol_recovered,semi-20160930.xml,8006635777ca2505e0779b3f3e18d29d2eeb091ed2d49df782975be856c39fa6
0001595262,"IMS HEALTH HOLDINGS, INC.",technology,0001564590-16-021700,2016-07-29 00:00:00+00:00,,no_explicit_symbol_tag,ims-10q_20160630.htm,78931cd3709e4351277e3fafd21ae31e2b08eccadd26a34a62bcc91be4f0feeb,IMS,instance_symbol_recovered,ims-20160630.xml,08d0903b00866413af6336cf71c6b19a5e4d5d6753f4ef722a7bf7e99fd3186b
0001610532,"HORTONWORKS, INC.",technology,0001193125-18-322738,2018-11-09 00:00:00+00:00,,no_explicit_symbol_tag,d608468d10q.htm,ae053813e5ac27dc1927f9a75ea1db03179178de5fdbefeb54099dea06d61171,HDP,instance_symbol_recovered,hdp-20180930.xml,151c1b148ba56d00231acf7da14e3a51dbf4e6d9878c2cb813e68cd5734c40cb
0001626853,MAJESCO,technology,0001144204-18-006302,2018-02-08 00:00:00+00:00,,no_explicit_symbol_tag,tv484694_10q.htm,0ffbfe331d1256f9a53f48383c7e731c8f7884ea9c1a0c29ea43f01bb3a4836b,MJCO,instance_symbol_recovered,mjco-20171231.xml,4bf71dd906f810c2469714a506ce605573c049ce6c16f70c76f8ab1638c9513f
0001645494,ARRIS INTERNATIONAL PLC,technology,0001144204-19-011641,2019-03-02 00:00:00+00:00,,no_explicit_symbol_tag,tv513982_10k.htm,96dae725a4101654b0e65c15ebe8e29bb63778f5f1bf46996f400b3245661d77,ARRS,instance_symbol_recovered,arrs-20181231.xml,8cb749c82f457b4135ca3c816d53961a7f4d3ad158224a492aab5d4dfd0be9c4
